ID,Datestamp,ContinentID,ZoneID,TextureID,TextureName,DoodadID[0],DoodadID[1],DoodadID[2],DoodadID[3],Density,Sound
1827,20030405,0,1638410,629121269,Tileset\TirisFall\TirisfallShore.tga,-1,-1,-1,-1,0,0
1830,20031210,0,1638410,840035097,Tileset\SilverPine\SilverPineGrass.TGA,-1,-1,-1,-1,0,0
2327,20031205,0,1638410,2023907837,Tileset\AlteracMtns\AlteracRockBase.tga,-1,-1,-1,-1,0,0
1829,20031210,0,1638410,2109281345,Tileset\SilverPine\SilverPineRock.TGA,-1,-1,-1,-1,0,0
2086,20031210,0,1638411,-1943713774,Tileset\SilverPine\SilverPineCropBase.TGA,-1,-1,-1,-1,0,0
3430,20031205,0,1638411,-1239242266,Tileset\Westwood\WestFallCropBurned.tga,-1,-1,-1,-1,0,0
2072,20030827,0,1638411,136057118,Tileset\SilverPine\SilverPineCropBaseBurned.TGA,-1,-1,-1,-1,0,0
2067,20031210,0,1638411,136586185,Tileset\SilverPine\SilverPineDirt.TGA,-1,-1,-1,-1,0,0
2070,20031209,0,1638411,784179816,Tileset\SilverPine\SilverPineRoad.TGA,-1,-1,-1,-1,0,0
2068,20031210,0,1638411,840035097,Tileset\SilverPine\SilverPineGrass.TGA,-1,-1,-1,-1,0,0
2069,20031209,0,1638411,1591179850,Tileset\SilverPine\SilverPineGrassFlowers.TGA,-1,-1,-1,-1,0,0
2071,20031210,0,1638411,2109281345,Tileset\SilverPine\SilverPineRock.TGA,-1,-1,-1,-1,0,0
2324,20030506,0,1638413,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,-1,-1,-1,-1,0,0
2090,20030506,0,1638413,125820700,Tileset\SilverPine\SilverPineBlight.tga,-1,-1,-1,-1,0,0
2087,20030506,0,1638413,136586185,Tileset\SilverPine\SilverPineDirt.TGA,-1,-1,-1,-1,0,0
2097,20030403,0,1638413,629121269,Tileset\TirisFall\TirisfallShore.tga,-1,-1,-1,-1,0,0
2092,20030506,0,1638413,784179816,Tileset\SilverPine\SilverPineRoad.TGA,-1,-1,-1,-1,0,0
2089,20030506,0,1638413,840035097,Tileset\SilverPine\SilverPineGrass.TGA,-1,-1,-1,-1,0,0
2088,20030506,0,1638413,2109281345,Tileset\SilverPine\SilverPineRock.TGA,-1,-1,-1,-1,0,0
2033,20031209,0,1638414,-1640034600,Tileset\SilverPine\SilverPineShore.TGA,-1,-1,-1,-1,0,0
2030,20031209,0,1638414,136586185,Tileset\SilverPine\SilverPineDirt.TGA,-1,-1,-1,-1,0,0
2053,20031209,0,1638414,784179816,Tileset\SilverPine\SilverPineRoad.TGA,-1,-1,-1,-1,0,0
2031,20031209,0,1638414,840035097,Tileset\SilverPine\SilverPineGrass.TGA,-1,-1,-1,-1,0,0
2032,20031209,0,1638414,2109281345,Tileset\SilverPine\SilverPineRock.TGA,-1,-1,-1,-1,0,0
2322,20031204,0,1638415,-2116576229,Tileset\AlteracMtns\AlteracRubbleBase.TGA,-1,-1,-1,-1,0,0
2075,20031210,0,1638415,136586185,Tileset\SilverPine\SilverPineDirt.TGA,-1,-1,-1,-1,0,0
4297,20031210,0,1638415,784179816,Tileset\SilverPine\SilverPineRoad.TGA,-1,-1,-1,-1,0,0
2076,20031210,0,1638415,840035097,Tileset\SilverPine\SilverPineGrass.TGA,-1,-1,-1,-1,0,0
2077,20031210,0,1638415,2109281345,Tileset\SilverPine\SilverPineRock.TGA,-1,-1,-1,-1,0,0
1897,20031210,0,1638416,136586185,Tileset\SilverPine\SilverPineDirt.TGA,-1,-1,-1,-1,0,0
1901,20031210,0,1638416,784179816,Tileset\SilverPine\SilverPineRoad.TGA,-1,-1,-1,-1,0,0
1899,20031210,0,1638416,840035097,Tileset\SilverPine\SilverPineGrass.TGA,-1,-1,-1,-1,0,0
1900,20031210,0,1638416,1591179850,Tileset\SilverPine\SilverPineGrassFlowers.TGA,-1,-1,-1,-1,0,0
1898,20031210,0,1638416,2109281345,Tileset\SilverPine\SilverPineRock.TGA,-1,-1,-1,-1,0,0
1896,20031210,0,1638417,-1943713774,Tileset\SilverPine\SilverPineCropBase.TGA,-1,-1,-1,-1,0,0
1892,20031210,0,1638417,136586185,Tileset\SilverPine\SilverPineDirt.TGA,-1,-1,-1,-1,0,0
1895,20031210,0,1638417,784179816,Tileset\SilverPine\SilverPineRoad.TGA,-1,-1,-1,-1,0,0
1894,20031210,0,1638417,840035097,Tileset\SilverPine\SilverPineGrass.TGA,-1,-1,-1,-1,0,0
1893,20031210,0,1638417,2109281345,Tileset\SilverPine\SilverPineRock.TGA,-1,-1,-1,-1,0,0
3428,20031210,0,1638418,-1239242266,Tileset\Westwood\WestFallCropBurned.tga,-1,-1,-1,-1,0,0
1891,20031210,0,1638418,125820700,Tileset\SilverPine\SilverPineBlight.tga,-1,-1,-1,-1,0,0
1890,20030827,0,1638418,136057118,Tileset\SilverPine\SilverPineCropBaseBurned.TGA,-1,-1,-1,-1,0,0
1889,20031210,0,1638418,136586185,Tileset\SilverPine\SilverPineDirt.TGA,-1,-1,-1,-1,0,0
2047,20031210,0,1638418,784179816,Tileset\SilverPine\SilverPineRoad.TGA,-1,-1,-1,-1,0,0
1887,20031210,0,1638418,840035097,Tileset\SilverPine\SilverPineGrass.TGA,-1,-1,-1,-1,0,0
2045,20031210,0,1638418,1591179850,Tileset\SilverPine\SilverPineGrassFlowers.TGA,-1,-1,-1,-1,0,0
1888,20031210,0,1638418,2109281345,Tileset\SilverPine\SilverPineRock.TGA,-1,-1,-1,-1,0,0
2996,20031209,0,1638419,-1640034600,Tileset\SilverPine\SilverPineShore.TGA,-1,-1,-1,-1,0,0
4280,20031206,0,1638419,-145475373,Tileset\Generic\Red.tga,-1,-1,-1,-1,0,0
2995,20031209,0,1638419,136586185,Tileset\SilverPine\SilverPineDirt.TGA,-1,-1,-1,-1,0,0
4176,20031209,0,1638419,501874496,Tileset\Generic\UnderwaterGrass02.TGA,-1,-1,-1,-1,0,0
2998,20031209,0,1638419,840035097,Tileset\SilverPine\SilverPineGrass.TGA,-1,-1,-1,-1,0,0
4175,20031209,0,1638419,1335994216,Tileset\Generic\UnderwaterRock01.TGA,-1,-1,-1,-1,0,0
2999,20031209,0,1638419,1591179850,Tileset\SilverPine\SilverPineGrassFlowers.TGA,-1,-1,-1,-1,0,0
2997,20031209,0,1638419,2109281345,Tileset\SilverPine\SilverPineRock.TGA,-1,-1,-1,-1,0,0
3000,20031209,0,1638420,-1640034600,Tileset\SilverPine\SilverPineShore.TGA,-1,-1,-1,-1,0,0
4282,20031206,0,1638420,-145475373,Tileset\Generic\Red.tga,-1,-1,-1,-1,0,0
3002,20031209,0,1638420,136586185,Tileset\SilverPine\SilverPineDirt.TGA,-1,-1,-1,-1,0,0
4178,20031209,0,1638420,501874496,Tileset\Generic\UnderwaterGrass02.TGA,-1,-1,-1,-1,0,0
3004,20031209,0,1638420,840035097,Tileset\SilverPine\SilverPineGrass.TGA,-1,-1,-1,-1,0,0
4177,20031209,0,1638420,1335994216,Tileset\Generic\UnderwaterRock01.TGA,-1,-1,-1,-1,0,0
3001,20031209,0,1638420,2109281345,Tileset\SilverPine\SilverPineRock.TGA,-1,-1,-1,-1,0,0
2024,20031015,0,1703936,-1670492489,Tileset\TirisFall\TirisFallStoneRoad01.tga,-1,-1,-1,-1,0,0
2027,20031015,0,1703936,-1632474463,Tileset\PlagueLandsEast\EastPlaguedCorruptPurple.TGA,-1,-1,-1,-1,0,0
1738,20031108,0,1703936,-1540610489,Tileset\Aerie Peaks\AeriePeaksScrubBrushBase.tga,-1,-1,-1,-1,0,5
1961,20030402,0,1703936,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,282,283,284,288,4,0
2028,20031015,0,1703936,-1444034148,Tileset\PlagueLandsEast\EastPlaguedCreep02.tga,-1,-1,-1,-1,0,0
1496,20030122,0,1703936,-1412401677,Tileset\AlteracMtns\AlteracGrassBase2.tga,-1,-1,-1,-1,0,5
2029,20030505,0,1703936,-1207261478,Tileset\Westwood\WestFallSandBase.tga,-1,-1,-1,-1,0,0
1498,20031108,0,1703936,-1194276838,Tileset\PlagueLandsWest\WestPlaguedDirtRock.tga,-1,-1,-1,-1,0,0
2411,20031108,0,1703936,-1183178347,Tileset\PlagueLandsEast\EastPlaguedCracks.TGA,-1,-1,-1,-1,0,0
1968,20031108,0,1703936,-1012852038,Tileset\PlagueLandsEast\EastPlaguedMudGrass.tga,-1,-1,-1,-1,0,0
2026,20031015,0,1703936,-886090786,Tileset\PlagueLandsEast\EastPlaguedCreep04.TGA,-1,-1,-1,-1,0,0
2412,20031108,0,1703936,-790612224,Tileset\PlagueLandsEast\EastPlaguedRoadBase.tga,-1,-1,-1,-1,0,0
2099,20031108,0,1703936,-767652853,Tileset\PlagueLandsEast\EastPlaguedBaseDirt.TGA,-1,-1,-1,-1,0,0
2025,20031015,0,1703936,-752993227,Tileset\PlagueLandsEast\EastPlaguedCorrupt.tga,-1,-1,-1,-1,0,0
1963,20031108,0,1703936,-488701468,Tileset\PlagueLandsEast\EastPlaguedBaseGround.TGA,289,290,291,282,4,9
1493,20031108,0,1703936,-339654430,Tileset\PlagueLandsWest\WestPlaguedMudGrass.tga,-1,-1,-1,-1,0,5
1964,20031108,0,1703936,-318453717,Tileset\PlagueLandsEast\EastPlaguedBaseRock.TGA,-1,-1,-1,-1,0,0
1737,20031108,0,1703936,-266905983,Tileset\Aerie Peaks\AeriePeaksRockBase.tga,-1,-1,-1,-1,0,2
1966,20030402,0,1703936,-201526515,Tileset\Wetlands\WetlandsGrassDark01.tga,283,287,289,291,4,5
2100,20030403,0,1703936,-136351377,Tileset\PlagueLandsEast\EastPlaguedDeadGrass.TGA,-1,-1,-1,-1,0,0
1739,20030403,0,1703936,127902695,Tileset\Aerie Peaks\AeriePeaksGravelNeedlesBase.tga,-1,-1,-1,-1,0,5
1970,20031031,0,1703936,141857329,Tileset\PlagueLandsEast\EastPlaguedCreep03.tga,292,278,280,293,1,8
1740,20031108,0,1703936,431805428,Tileset\Aerie Peaks\AeriePeaksRockyMudBase.tga,-1,-1,-1,-1,0,8
1967,20030421,0,1703936,557421833,Tileset\PlagueLandsEast\EastPlaguedAlphaCracks.TGA,-1,-1,-1,-1,8,0
1741,20031015,0,1703936,740007755,Tileset\PlagueLandsWest\WestPlaguedBaseDirt.TGA,171,172,26,171,4,7
2103,20030520,0,1703936,921708295,Tileset\TirisFall\TirisFallRockyMudGrass.tga,-1,-1,-1,-1,0,0
1742,20030219,0,1703936,1163755350,Tileset\Westwood\WestFallOceanFloorBase.tga,-1,-1,-1,-1,0,7
1497,20031015,0,1703936,1383202459,Tileset\PlagueLands\PlaguedEarthcreep02.tga,-1,-1,-1,-1,0,5
1494,20031031,0,1703936,1489477298,Tileset\Duskwood\DuskwoodDirt2.tga,-1,-1,-1,-1,0,0
1969,20031023,0,1703936,1586961951,Tileset\PlagueLandsEast\EastPlaguedCreep01.TGA,-1,-1,-1,-1,0,0
2413,20030423,0,1703936,1607980868,Tileset\Desolace\DesolaceMudSolid.TGA,-1,-1,-1,-1,0,0
1780,20030313,0,1703936,1711700033,Tileset\Aerie Peaks\AeriePeaksGrassHighlight.tga,-1,-1,-1,-1,0,0
2101,20030520,0,1703936,1973525784,Tileset\TirisFall\TirisFallRockyMudGrassHighlight.tga,-1,-1,-1,-1,0,0
1495,20030203,0,1703936,2023907837,Tileset\AlteracMtns\AlteracRockBase.tga,-1,-1,-1,-1,0,2
2102,20030520,0,1703936,2025826349,Tileset\TirisFall\TirisFallDirtRock02.tga,-1,-1,-1,-1,0,0
1824,20031210,0,1835008,-2116576229,Tileset\AlteracMtns\AlteracRubbleBase.TGA,-1,-1,-1,-1,0,0
1625,20030123,0,1835008,-1943713774,Tileset\SilverPine\SilverPineCropBase.TGA,-1,-1,-1,-1,0,5
4156,20031210,0,1835008,-1640034600,Tileset\SilverPine\SilverPineShore.TGA,403,402,400,396,5,8
1743,20031210,0,1835008,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,401,400,399,396,8,8
1615,20031210,0,1835008,-1412401677,Tileset\AlteracMtns\AlteracGrassBase2.tga,-1,-1,-1,-1,0,5
2326,20031210,0,1835008,-416966584,Tileset\AlteracMtns\AlteracGrassHighlight02.tga,-1,-1,-1,-1,0,0
1603,20031210,0,1835008,136586185,Tileset\SilverPine\SilverPineDirt.TGA,401,397,401,397,6,8
1606,20030416,0,1835008,629121269,Tileset\TirisFall\TirisfallShore.tga,-1,-1,-1,-1,0,7
2312,20030417,0,1835008,631641260,Tileset\AlteracMtns\AlteracRockRoadBase.tga,-1,-1,-1,-1,0,0
1616,20030123,0,1835008,784179816,Tileset\SilverPine\SilverPineRoad.TGA,-1,-1,-1,-1,0,2
1604,20031210,0,1835008,840035097,Tileset\SilverPine\SilverPineGrass.TGA,-1,-1,-1,-1,0,5
1614,20031210,0,1835008,921708295,Tileset\TirisFall\TirisFallRockyMudGrass.tga,-1,-1,-1,-1,0,5
1605,20031210,0,1835008,1591179850,Tileset\SilverPine\SilverPineGrassFlowers.TGA,-1,-1,-1,-1,0,5
2325,20031210,0,1835008,2023907837,Tileset\AlteracMtns\AlteracRockBase.tga,-1,-1,-1,-1,0,0
1607,20031210,0,1835008,2109281345,Tileset\SilverPine\SilverPineRock.TGA,-1,-1,-1,-1,0,2
1611,20030118,0,1835009,125820700,Tileset\SilverPine\SilverPineBlight.tga,-1,-1,-1,-1,0,8
1609,20030118,0,1835009,136586185,Tileset\SilverPine\SilverPineDirt.TGA,-1,-1,-1,-1,0,0
1608,20030118,0,1835009,629121269,Tileset\TirisFall\TirisfallShore.tga,-1,-1,-1,-1,0,7
1613,20030118,0,1835009,784179816,Tileset\SilverPine\SilverPineRoad.TGA,-1,-1,-1,-1,0,2
1612,20030118,0,1835009,840035097,Tileset\SilverPine\SilverPineGrass.TGA,-1,-1,-1,-1,0,5
1610,20030118,0,1835009,2109281345,Tileset\SilverPine\SilverPineRock.TGA,-1,-1,-1,-1,0,2
1810,20031003,0,1900544,-2116576229,Tileset\AlteracMtns\AlteracRubbleBase.TGA,-1,-1,-1,-1,0,0
2403,20031028,0,1900544,-1979631862,Tileset\Elwynn\ElwynnRockBaseTest2.tga,-1,-1,-1,-1,0,0
2429,20031003,0,1900544,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
3077,20031003,0,1900544,-1838329702,Tileset\IronForge\IronForgeSnow01solid.TGA,-1,-1,-1,-1,0,0
2993,20031209,0,1900544,-1640034600,Tileset\SilverPine\SilverPineShore.TGA,390,380,392,393,0,7
2337,20031002,0,1900544,-1610282521,Tileset\Stranglethorn\StrangleThornRockCracked.tga,-1,-1,-1,-1,0,0
1804,20031204,0,1900544,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,140,138,139,140,8,0
1808,20030827,0,1900544,-1412401677,Tileset\AlteracMtns\AlteracGrassBase2.tga,-1,-1,-1,-1,0,0
2334,20031106,0,1900544,-1207261478,Tileset\Westwood\WestFallSandBase.tga,-1,-1,-1,-1,0,0
2427,20031208,0,1900544,-1188226129,Tileset\Wetlands\Wetlandsdirtmoss01.tga,-1,-1,-1,-1,0,0
3007,20031209,0,1900544,-1186106579,Tileset\AlteracMtns\AlteracGrassBase.tga,-1,-1,-1,-1,0,0
2915,20031106,0,1900544,-1095065661,Tileset\Elwynn\ElwynnGrassBase.tga,-1,-1,-1,-1,0,0
3041,20031003,0,1900544,-1001947988,Tileset\Ashzara\AshzaraBeachRockSolidBlue.TGA,-1,-1,-1,-1,0,0
3076,20030718,0,1900544,-904069231,Tileset\BurningStepps\BurningSteppsAsh01.TGA,-1,-1,-1,-1,0,0
2441,20031002,0,1900544,-856420698,Tileset\Westwood\WestFallCobbleStoneBase.tga,-1,-1,-1,-1,0,0
2410,20031015,0,1900544,-767652853,Tileset\PlagueLandsEast\EastPlaguedBaseDirt.TGA,-1,-1,-1,-1,0,0
3039,20030716,0,1900544,-739908923,Tileset\AraithiHighlands\ArathiHighlandsDirt.TGA,-1,-1,-1,-1,0,0
2338,20031114,0,1900544,-517319186,Tileset\Stranglethorn\StrangleThornplantsAlpha01.tga,-1,-1,-1,-1,0,0
2404,20031110,0,1900544,-498877378,Tileset\Elwynn\ElwynnDirtBase2.tga,-1,-1,-1,-1,0,0
3395,20030814,0,1900544,-495175890,Tileset\Darkshore\DarkshoreRockLighter.tga,-1,-1,-1,-1,0,0
4113,20031106,0,1900544,-446847571,Tileset\Generic\UnderwaterRock02.TGA,391,392,379,380,8,8
1809,20030320,0,1900544,-416966584,Tileset\AlteracMtns\AlteracGrassHighlight02.tga,-1,-1,-1,-1,0,0
3739,20031003,0,1900544,-416111672,Tileset\IronForge\IronForgeRock08Brown.TGA,-1,-1,-1,-1,0,0
3745,20031003,0,1900544,-201526515,Tileset\Wetlands\WetlandsGrassDark01.tga,-1,-1,-1,-1,0,0
4281,20031206,0,1900544,-145475373,Tileset\Generic\Red.tga,-1,-1,-1,-1,0,0
2447,20031106,0,1900544,-92794705,Tileset\Elwynn\ElwynnFlowerBase.tga,-1,-1,-1,-1,0,0
2442,20031028,0,1900544,-47374851,Tileset\Westwood\WestFallRubbleBase.tga,-1,-1,-1,-1,0,0
2229,20031208,0,1900544,76574837,Tileset\Wetlands\Wetlandsdirt01.tga,140,138,139,140,8,0
4171,20031114,0,1900544,78077765,Tileset\Stranglethorn\StrangleThornMossroot01.tga,-1,-1,-1,-1,0,0
2994,20031209,0,1900544,136586185,Tileset\SilverPine\SilverPineDirt.TGA,-1,-1,-1,-1,0,0
2916,20031114,0,1900544,252135659,Tileset\Westwood\AlphaWestFallLeaf.tga,-1,-1,-1,-1,0,0
4115,20031209,0,1900544,501874496,Tileset\Generic\UnderwaterGrass02.TGA,379,389,387,390,8,8
3726,20031110,0,1900544,519913275,Tileset\Westwood\WestfallSandBaseWet.tga,390,380,392,393,8,7
2534,20031208,0,1900544,629121269,Tileset\TirisFall\TirisfallShore.tga,-1,-1,-1,-1,0,0
2405,20031028,0,1900544,755811417,Tileset\Westwood\WestFallDirtBase.tga,-1,-1,-1,-1,0,0
4295,20031209,0,1900544,784179816,Tileset\SilverPine\SilverPineRoad.TGA,-1,-1,-1,-1,0,0
4294,20031209,0,1900544,840035097,Tileset\SilverPine\SilverPineGrass.TGA,-1,-1,-1,-1,0,0
2535,20031208,0,1900544,921708295,Tileset\TirisFall\TirisFallRockyMudGrass.tga,-1,-1,-1,-1,0,0
2408,20031110,0,1900544,962095307,Tileset\Westwood\WestFallSandGrassBase.tga,-1,-1,-1,-1,0,0
2344,20031028,0,1900544,962353784,Tileset\Stranglethorn\StrangleThornDirt03.tga,-1,-1,-1,-1,0,0
3734,20031002,0,1900544,969199684,Tileset\Ashzara\AshzaraBeachBarnacle.tga,-1,-1,-1,-1,0,0
4172,20031114,0,1900544,1040676057,Tileset\Elwynn\ElwynnDirtBase.tga,-1,-1,-1,-1,0,0
2402,20031028,0,1900544,1047783538,Tileset\Westwood\WestFallGrassBase.tga,-1,-1,-1,-1,0,0
2428,20031003,0,1900544,1110718325,Tileset\Wetlands\WetlandsBaseRock.TGA,-1,-1,-1,-1,0,0
4277,20031204,0,1900544,1153478445,Tileset\Generic\Black.tga,-1,-1,-1,-1,0,0
2913,20031114,0,1900544,1163755350,Tileset\Westwood\WestFallOceanFloorBase.tga,-1,-1,-1,-1,0,0
3040,20030716,0,1900544,1167605811,Tileset\AraithiHighlands\ArathiHighlandsRockBase.tga,-1,-1,-1,-1,0,0
4114,20031209,0,1900544,1335994216,Tileset\Generic\UnderwaterRock01.TGA,388,381,382,386,8,8
4116,20031028,0,1900544,1356943867,Tileset\Generic\UnderwaterGrass01.TGA,391,392,393,391,8,8
2345,20031002,0,1900544,1492807921,Tileset\Stranglethorn\StrangleThornRock05.tga,-1,-1,-1,-1,0,0
3738,20031003,0,1900544,1707884873,Tileset\IronForge\IronForgeSnow05ScrapeBrown.TGA,-1,-1,-1,-1,0,0
4174,20031114,0,1900544,1760420743,Tileset\RedRidge\RedridgeRockRoadBase.tga,-1,-1,-1,-1,0,0
4173,20031114,0,1900544,1872322243,Tileset\Duskwood\DuskwoodRockGravelAlpha.tga,-1,-1,-1,-1,0,0
2536,20031114,0,1900544,1894176090,Tileset\TirisFall\TirisFallDirtRock07.tga,-1,-1,-1,-1,0,0
2914,20031208,0,1900544,1973525784,Tileset\TirisFall\TirisFallRockyMudGrassHighlight.tga,-1,-1,-1,-1,0,0
2406,20030506,0,1900544,2017176006,Tileset\Westwood\WestfallSandWet.tga,-1,-1,-1,-1,0,0
1811,20031204,0,1900544,2023907837,Tileset\AlteracMtns\AlteracRockBase.tga,-1,-1,-1,-1,0,0
4170,20031209,0,1900544,2109281345,Tileset\SilverPine\SilverPineRock.TGA,-1,-1,-1,-1,0,0
2407,20031208,0,1900544,2135155090,Tileset\Westwood\WestFallRockBase.tga,-1,-1,-1,-1,0,0
2187,20031203,0,1966080,-2116576229,Tileset\AlteracMtns\AlteracRubbleBase.TGA,-1,-1,-1,-1,0,0
3052,20031108,0,1966080,-1540610489,Tileset\Aerie Peaks\AeriePeaksScrubBrushBase.tga,-1,-1,-1,-1,0,0
2084,20031205,0,1966080,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,-1,-1,-1,-1,0,0
2083,20031205,0,1966080,-1412401677,Tileset\AlteracMtns\AlteracGrassBase2.tga,216,219,221,219,8,5
2227,20031108,0,1966080,-739908923,Tileset\AraithiHighlands\ArathiHighlandsDirt.TGA,-1,-1,-1,-1,0,0
2096,20031205,0,1966080,-416966584,Tileset\AlteracMtns\AlteracGrassHighlight02.tga,218,217,224,223,8,5
2095,20031205,0,1966080,-233403603,Tileset\AlteracMtns\AlteracGrassHighlight03.tga,220,225,222,223,8,5
2082,20031205,0,1966080,136586185,Tileset\SilverPine\SilverPineDirt.TGA,-1,-1,-1,-1,0,0
2094,20031205,0,1966080,631641260,Tileset\AlteracMtns\AlteracRockRoadBase.tga,-1,-1,-1,-1,0,0
2228,20031108,0,1966080,773335030,Tileset\AraithiHighlands\ArathiHighlandsGrassBase.tga,-1,-1,-1,-1,0,0
3055,20031108,0,1966080,788822248,Tileset\AraithiHighlands\ArathiHighlandsRubbleBase.tga,-1,-1,-1,-1,0,0
2091,20031205,0,1966080,840035097,Tileset\SilverPine\SilverPineGrass.TGA,-1,-1,-1,-1,0,0
3054,20031108,0,1966080,1167605811,Tileset\AraithiHighlands\ArathiHighlandsRockBase.tga,-1,-1,-1,-1,0,0
2220,20030411,0,1966080,1343413549,Tileset\AlteracMtns\AlteracCropBase.TGA,-1,-1,-1,-1,0,0
2085,20031205,0,1966080,2023907837,Tileset\AlteracMtns\AlteracRockBase.tga,-1,-1,-1,-1,0,0
2081,20031205,0,1966080,2109281345,Tileset\SilverPine\SilverPineRock.TGA,-1,-1,-1,-1,0,0
2193,20030405,0,1966081,-2116576229,Tileset\AlteracMtns\AlteracRubbleBase.TGA,-1,-1,-1,-1,0,0
2190,20030405,0,1966081,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,-1,-1,-1,-1,0,0
2188,20030405,0,1966081,-1412401677,Tileset\AlteracMtns\AlteracGrassBase2.tga,-1,-1,-1,-1,0,0
2191,20030405,0,1966081,-416966584,Tileset\AlteracMtns\AlteracGrassHighlight02.tga,-1,-1,-1,-1,0,0
2189,20030405,0,1966081,-233403603,Tileset\AlteracMtns\AlteracGrassHighlight03.tga,-1,-1,-1,-1,0,0
2192,20030405,0,1966081,1343413549,Tileset\AlteracMtns\AlteracCropBase.TGA,-1,-1,-1,-1,0,0
2204,20031003,0,1966082,-2116576229,Tileset\AlteracMtns\AlteracRubbleBase.TGA,-1,-1,-1,-1,0,0
2203,20031003,0,1966082,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,-1,-1,-1,-1,0,0
2200,20031003,0,1966082,-1412401677,Tileset\AlteracMtns\AlteracGrassBase2.tga,216,219,221,219,8,5
2202,20031003,0,1966082,-416966584,Tileset\AlteracMtns\AlteracGrassHighlight02.tga,218,217,224,223,8,5
2201,20031003,0,1966082,-233403603,Tileset\AlteracMtns\AlteracGrassHighlight03.tga,220,225,222,223,8,5
2205,20031003,0,1966082,1343413549,Tileset\AlteracMtns\AlteracCropBase.TGA,-1,-1,-1,-1,0,0
2206,20031003,0,1966082,2023907837,Tileset\AlteracMtns\AlteracRockBase.tga,-1,-1,-1,-1,0,0
2217,20031003,0,1966083,-2116576229,Tileset\AlteracMtns\AlteracRubbleBase.TGA,-1,-1,-1,-1,0,0
2215,20031003,0,1966083,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,-1,-1,-1,-1,0,0
2212,20031003,0,1966083,-1412401677,Tileset\AlteracMtns\AlteracGrassBase2.tga,216,219,221,219,8,5
2214,20031003,0,1966083,-416966584,Tileset\AlteracMtns\AlteracGrassHighlight02.tga,218,217,224,223,8,5
2218,20031003,0,1966083,-347757607,Tileset\Duskwood\DuskwoodCrop2.TGA,-1,-1,-1,-1,0,0
2213,20031003,0,1966083,-233403603,Tileset\AlteracMtns\AlteracGrassHighlight03.tga,220,225,222,223,8,5
2216,20031003,0,1966083,2023907837,Tileset\AlteracMtns\AlteracRockBase.tga,-1,-1,-1,-1,0,0
2210,20030405,0,1966084,-1838329702,Tileset\IronForge\IronForgeSnow01solid.TGA,-1,-1,-1,-1,0,0
2207,20030405,0,1966084,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,-1,-1,-1,-1,0,0
2219,20030405,0,1966084,631641260,Tileset\AlteracMtns\AlteracRockRoadBase.tga,-1,-1,-1,-1,0,0
2211,20030405,0,1966084,1451827967,Tileset\IronForge\IronForgeSnowCrop.TGA,-1,-1,-1,-1,0,0
2209,20030405,0,1966084,1707884873,Tileset\IronForge\IronForgeSnow05ScrapeBrown.TGA,-1,-1,-1,-1,0,0
2208,20030405,0,1966084,2023907837,Tileset\AlteracMtns\AlteracRockBase.tga,-1,-1,-1,-1,0,0
2197,20030407,0,1966085,-1838329702,Tileset\IronForge\IronForgeSnow01solid.TGA,-1,-1,-1,-1,0,0
2194,20030407,0,1966085,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,-1,-1,-1,-1,0,0
2198,20030407,0,1966085,-1412401677,Tileset\AlteracMtns\AlteracGrassBase2.tga,-1,-1,-1,-1,0,0
2199,20030407,0,1966085,631641260,Tileset\AlteracMtns\AlteracRockRoadBase.tga,-1,-1,-1,-1,0,0
2196,20030407,0,1966085,1707884873,Tileset\IronForge\IronForgeSnow05ScrapeBrown.TGA,-1,-1,-1,-1,0,0
2195,20030407,0,1966085,2023907837,Tileset\AlteracMtns\AlteracRockBase.tga,-1,-1,-1,-1,0,0
2225,20031003,0,1966086,-2116576229,Tileset\AlteracMtns\AlteracRubbleBase.TGA,-1,-1,-1,-1,0,0
2224,20031003,0,1966086,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,-1,-1,-1,-1,0,0
2221,20031003,0,1966086,-1412401677,Tileset\AlteracMtns\AlteracGrassBase2.tga,216,219,221,219,8,5
2223,20031003,0,1966086,-416966584,Tileset\AlteracMtns\AlteracGrassHighlight02.tga,218,217,224,223,8,5
2222,20031003,0,1966086,-233403603,Tileset\AlteracMtns\AlteracGrassHighlight03.tga,220,225,222,223,8,5
2226,20031003,0,1966086,2023907837,Tileset\AlteracMtns\AlteracRockBase.tga,-1,-1,-1,-1,0,0
2292,20030506,0,1966087,-2116576229,Tileset\AlteracMtns\AlteracRubbleBase.TGA,-1,-1,-1,-1,0,0
2290,20030506,0,1966087,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,-1,-1,-1,-1,0,0
