ID,ModelID,SoundID,ExtendedDisplayInfoID,CreatureModelScale,CreatureModelAlpha,TextureVariation[0],TextureVariation[1],TextureVariation[2],SizeClass,BloodID,NPCSoundID
3416,53,0,1667,1,255,,,,1,0,3417
3417,53,0,1671,1,255,,,,1,0,3418
3418,53,0,1670,1,255,,,,1,0,3419
3419,53,0,1672,1,255,,,,1,0,3420
3420,53,0,1674,1,255,,,,1,0,3421
3421,53,0,1673,1,255,,,,1,0,3422
3422,53,0,1675,1,255,,,,1,0,3423
3423,53,0,1676,1,255,,,,1,0,3424
3424,53,0,1679,1,255,,,,1,0,3425
3425,53,0,1680,1,255,,,,1,0,3426
3426,53,0,1681,1,255,,,,1,0,3427
3427,53,0,1683,1,255,,,,1,0,3428
3428,53,0,1682,1,255,,,,1,0,3429
3429,53,0,1684,1,255,,,,1,0,3430
3430,53,0,1685,1,255,,,,1,0,3431
3431,53,0,1687,1,255,,,,1,0,3432
3432,53,0,1686,1,255,,,,1,0,3433
3433,53,0,1689,1,255,,,,1,0,3434
3434,53,0,1690,1.1,255,,,,1,0,3435
3435,53,0,1691,1,255,,,,1,0,3436
3436,53,0,1692,1,255,,,,1,0,3437
3437,53,0,1688,1,255,,,,1,0,3438
3438,53,0,1694,1,255,,,,1,0,3439
3439,53,0,1695,1,255,,,,1,0,3440
3440,182,0,1698,1,255,,,,1,0,3441
3441,182,0,3541,1,255,,,,1,0,3442
3442,59,0,1699,1,255,,,,1,0,3443
3443,51,0,1700,1,255,,,,0,0,3444
3444,55,0,1678,1,255,,,,1,0,3445
3445,56,0,1677,1,255,,,,0,0,3446
3446,49,0,1702,1,255,,,,0,0,3447
3447,49,0,1704,1,255,,,,0,0,3448
3448,50,0,1705,1,255,,,,1,0,3449
3449,49,0,1703,1,255,,,,1,0,3450
3450,50,0,1706,1,255,,,,1,0,3451
3451,53,0,1701,1,255,,,,1,0,3452
3452,53,0,1707,1,255,,,,1,0,3453
3453,49,0,1709,1,255,,,,0,0,3454
3454,49,0,1638,1,255,,,,0,0,3455
3455,50,0,1711,1,255,,,,1,0,3456
3456,53,0,1712,1,255,,,,1,0,3457
3457,182,0,1714,1,255,,,,1,0,3458
3458,53,0,1715,1,255,,,,1,0,3459
3459,49,0,1716,1,255,,,,0,0,3460
3460,53,0,1718,1,255,,,,1,0,3461
3461,49,0,1719,1,255,,,,0,0,3462
3462,49,0,1717,1,255,,,,0,0,3463
3463,50,0,1721,1,255,,,,0,0,3464
3464,49,0,1720,1,255,,,,0,0,3465
3465,49,0,1722,1,255,,,,0,0,3466
3466,50,0,1723,1,255,,,,0,0,3467
3467,49,0,1724,1,255,,,,0,0,3559
3559,49,0,1819,1,255,,,,0,0,3303
3303,55,0,1538,1,255,,,,1,0,3304
3304,53,0,1547,1,255,,,,1,0,3305
3305,53,0,1539,1,255,,,,1,0,3306
3306,53,0,1540,1,255,,,,1,0,3307
3307,53,0,1541,1,255,,,,1,0,3308
3308,53,0,1543,1,255,,,,1,0,3309
3309,53,0,1549,1,255,,,,1,0,3310
3310,53,0,1550,1,255,,,,1,0,3311
3311,54,0,1542,1,255,,,,1,0,3312
3312,54,0,1548,1,255,,,,1,0,3313
3313,54,0,1544,1,255,,,,1,0,3314
3314,182,0,1545,1,255,,,,1,0,3315
3315,182,0,1546,1,255,,,,1,0,3316
3316,182,0,1551,1,255,,,,1,0,3317
3317,49,0,1579,1,255,,,,0,0,3318
3318,50,0,1576,1,255,,,,1,0,3319
3319,50,0,1575,1,255,,,,0,0,3320
3320,50,0,1580,1,255,,,,1,0,3321
3321,50,0,1581,1,255,,,,1,0,3322
3322,49,0,1582,1,255,,,,1,0,3323
3323,50,0,1584,1,255,,,,1,0,3324
3324,49,0,1585,1,255,,,,0,0,3325
3325,49,0,1577,1,255,,,,0,0,3326
3326,49,0,1583,1,255,,,,0,0,3327
3327,49,0,1586,1,255,,,,0,0,3328
3328,49,0,1587,1,255,,,,0,0,3329
3329,50,0,1588,1,255,,,,1,0,3330
3330,50,0,1589,1,255,,,,1,0,3331
3331,49,0,1590,1,255,,,,0,0,3332
3332,49,0,1591,1,255,,,,0,0,3333
3333,49,0,1592,1,255,,,,0,0,3334
3334,49,0,1592,1,255,,,,0,0,3335
3335,50,0,256,1,255,,,,1,0,3336
3336,49,0,1593,1,255,,,,0,0,3337
3337,49,0,1570,1,255,,,,0,0,3338
3338,49,0,1594,1,255,,,,0,0,3339
3339,49,0,1595,1,255,,,,1,0,3340
3340,49,0,54,1,255,,,,0,0,3341
3341,49,0,1597,1,255,,,,1,0,3342
3342,49,0,1598,1,255,,,,0,0,3343
3343,49,0,1602,1,255,,,,0,0,3344
3344,50,0,1601,1,255,,,,1,0,3345
3345,50,0,1596,1,255,,,,1,0,3346
3346,49,0,1603,1,255,,,,0,0,3347
3347,50,0,1571,1,255,,,,0,0,3348
3348,49,0,1574,1,255,,,,0,0,3349
3349,49,0,1605,1,255,,,,1,0,3350
3350,50,0,1606,1,255,,,,0,0,3351
3351,49,0,1599,1,255,,,,0,0,3352
3352,49,0,1607,1,255,,,,0,0,3353
3353,53,0,1604,1,255,,,,1,0,3354
3354,49,0,1608,1,255,,,,0,0,3355
3355,53,0,1609,1,255,,,,0,0,3356
3356,50,0,1610,1,255,,,,1,0,3357
3357,49,0,1612,1,255,,,,0,0,3358
3358,49,0,1611,1,255,,,,0,0,3359
3359,49,0,1614,1,255,,,,0,0,3360
3360,49,0,1613,1,255,,,,0,0,3361
3361,49,0,1616,1,255,,,,0,0,3362
3362,49,0,1615,1,255,,,,0,0,3363
3363,50,0,1617,1,255,,,,1,0,3364
3364,50,0,3349,1,255,,,,0,0,3365
3365,50,0,1619,1,255,,,,0,0,3366
3366,50,0,1621,1,255,,,,1,0,3367
3367,50,0,1620,1,255,,,,1,0,3368
3368,50,0,1622,1,255,,,,1,0,3369
3369,50,0,1623,1,255,,,,1,0,3370
3370,49,0,1624,1,255,,,,0,0,3371
3371,58,0,1625,1,255,,,,0,0,3372
3372,49,0,3289,1,255,,,,1,0,3373
3373,49,0,1628,1,255,,,,0,0,3374
3374,49,0,1626,1,255,,,,0,0,3375
3375,50,0,1629,1,255,,,,1,0,3376
3376,49,0,1630,1,255,,,,0,0,3377
3377,50,0,1632,1,255,,,,1,0,3378
3378,50,0,1633,1,255,,,,1,0,3379
3379,50,0,1631,1,255,,,,1,0,3380
3380,49,0,1634,1,255,,,,0,0,3381
3381,49,0,1635,1,255,,,,0,0,3382
3382,49,0,1637,1,255,,,,0,0,3383
3383,49,0,1636,1,255,,,,0,0,3384
3384,49,0,1639,1,255,,,,0,0,3385
3385,2,0,0,0.9,255,BogBeastSkinDesert,BogBeastSkinGreenAlpha,,1,0,3386
3386,2,0,0,1.2,255,BogBeastSkinDesert,BogBeastSkinGreenAlpha,,1,0,2875
2875,78,0,0,1,255,SatyrSkinViolet,SatyrSkinVioletAlpha,,1,0,2876
2876,58,0,1185,1,255,,,,1,0,2877
2877,57,0,1186,1,255,,,,1,0,2878
2878,78,0,0,1.2,255,SatyrSkinYellow,SatyrSkinYellowAlpha,,1,0,2879
2879,78,0,0,1.1,255,SatyrSkinGreen,SatyrSkinGreenAlpha,,1,0,2880
2880,78,0,0,1.2,255,SatyrSkinGreen,SatyrSkinGreenAlpha,,1,0,2884
2884,183,0,1189,1,255,,,,0,0,2882
2882,53,0,1187,1,255,,,,1,0,2883
2883,186,0,1188,1,255,,,,0,0,2885
2885,52,0,1190,1,255,,,,0,0,2886
2886,52,0,1191,1,255,,,,1,0,2887
2887,49,0,1192,1,255,,,,0,0,2888
2888,185,0,1193,1,255,,,,0,0,2889
2889,54,0,1194,1,255,,,,0,0,2890
2890,51,0,1195,1,255,OrcNPCSkin,OrcMaleSamuHairSkin,,1,0,2891
2891,182,0,1196,1,255,,,,0,0,2892
2892,59,0,1197,1,255,,,,0,0,2893
2893,54,0,1198,1,255,,,,0,0,2894
2894,53,0,1199,1,255,,,,0,0,2895
2895,59,0,1200,1,255,,,,0,0,2896
2896,50,0,1201,1,255,,,,0,0,2897
2897,182,0,1202,1,255,,,,0,0,2898
2898,185,0,1203,1,255,,,,0,0,2899
2899,49,0,1204,1,255,,,,0,0,2900
2900,51,0,1205,1,255,,,,0,0,2901
2901,60,0,1206,1,255,,,,0,0,2902
2902,173,0,0,1.5,255,SeaTurtleSkin,,,1,0,2903
2903,49,0,1145,1,255,,,,0,0,2910
2910,49,0,1224,1,255,,,,0,0,2930
2930,203,0,0,0.25,255,DragonSkin1Green,DragonSkin2Green,DragonSkin3Green,1,0,2950
2950,182,0,1244,1,255,,,,0,0,2951
2951,59,0,1245,1,255,,,,0,0,2952
2952,49,0,1246,1,255,,,,0,0,2953
2953,49,0,1247,1,255,,,,0,0,2954
2954,170,0,0,1,255,SnakeSkinRedWhiteBlack,,,1,0,2955
2955,170,0,0,1,255,SnakeSkinWhite,,,1,0,2956
2956,170,0,0,1,255,SnakeSkinBlue,,,1,0,2957
2957,170,0,0,1,255,SnakeSkinBrown,,,1,0,2958
2958,170,0,0,1,255,SnakeSkinGreen,,,1,0,2959
2959,50,0,1248,1,255,,,,1,0,2960
2960,49,0,1249,1,255,,,,1,0,2961
2961,49,0,1250,1,255,,,,1,0,2962
2962,49,0,1251,1,255,,,,1,0,2963
2963,49,0,1252,1,255,,,,1,0,2964
2964,49,0,1253,1,255,,,,1,0,2965
2965,49,0,1254,1,255,,,,1,0,2966
2966,56,0,1255,1,255,,,,1,0,2967
2967,49,0,1256,1,255,,,,1,0,2968
2968,49,0,1257,1,255,,,,1,0,2969
2969,49,0,1258,1,255,,,,1,0,2970
2970,50,0,1259,1,255,,,,1,0,2971
2971,51,0,1260,1,255,,,,0,0,2972
2972,51,0,1261,1,255,,,,0,0,2973
2973,50,0,1263,1,255,,,,0,0,2974
2974,49,0,1262,1,255,,,,0,0,2975
2975,172,0,0,0.4,255,LobstrokblueGreen,,,1,0,2976
2976,49,0,1264,1,255,,,,0,0,2977
2977,49,0,1266,1,255,HumanMaleCitizenLow,,,1,0,2978
2978,49,0,1265,1,255,HumanMaleCitizenLow,,,1,0,2979
2979,50,0,2902,1,255,,,,1,0,2980
2980,50,0,1268,1,255,,,,1,0,2981
2981,49,0,1270,1,255,HumanMaleCitizenLow,,,1,0,2982
2982,49,0,1271,1,255,HumanMaleCitizenLow,,,1,0,2983
2983,50,0,1272,1,255,HumanMaleCitizenLow,,,1,0,2984
2984,50,0,1273,1,255,HumanMaleCitizenLow,,,1,0,2985
2985,49,0,1278,1,255,,,,1,0,2986
2986,49,0,1279,1,255,,,,1,0,2987
2987,49,0,1280,1,255,,,,1,0,2988
2988,49,0,1281,1,255,,,,1,0,2989
2989,49,0,1274,1,255,,,,0,0,2990
2990,49,0,1275,1,255,,,,0,0,2991
2991,49,0,1276,1,255,,,,0,0,2992
2992,49,0,1277,1,255,,,,0,0,2993
2993,50,0,1282,1,255,,,,1,0,2994
2994,49,0,1283,1,255,,,,0,0,2995
2995,170,0,0,3,255,SnakeSkinGreen,,,1,0,2996
2996,137,0,0,0.7,255,CrocodileSkinAlbino,,,0,0,2997
2997,51,0,1287,1,255,,,,1,0,2998
2998,57,0,1286,1,255,,,,0,0,2999
2999,54,0,1285,1,255,,,,0,0,3000
3000,60,0,1288,1,255,,,,1,0,3001
3001,56,0,1284,1,255,,,,0,0,3002
3002,59,0,1289,1,255,,,,1,0,3003
3003,50,0,1290,1,255,,,,0,0,3004
3004,250,0,0,1,255,CryptFiendSkin,,,1,0,3005
3005,191,668,0,0.4,255,ThunderBeastSkinGreen,,,3,0,3006
3006,75,0,0,1,255,WindSerpentSkinBlack,WindSerpentWingSkinBlack,,1,0,3007
3007,53,0,3350,1,255,,,,1,0,3010
3010,49,0,1324,1,255,,,,0,0,3011
3011,49,0,1325,1,255,,,,0,0,3012
3012,12,0,0,0.8,255,HarpyRed,,,1,0,3013
3013,12,0,0,0.9,255,HarpyRed,,,1,0,3014
3014,49,0,1326,1,255,,,,0,0,3015
3015,49,0,1330,1,255,,,,0,0,3016
3016,49,0,1331,1,255,,,,0,0,3017
3017,49,0,1332,1,255,,,,0,0,3018
3018,2,0,0,1.4,255,BogBeastSkinBlackGreen,BogBeastSkinBlackGreenAlpha,,1,0,3019
3019,270,0,0,1,255,WoodenDummy,,,1,0,3020
3020,271,0,0,1,255,ArcheryTarget01,,,1,0,3021
3021,12,0,0,1,255,HarpyOrangeRed,,,1,0,3022
3022,12,0,0,1.2,255,HarpyOrangeRed,,,1,0,3023
3023,11,0,0,1,255,GrellSkinYellow,,,0,0,3024
3024,8,0,0,1,255,FurbolgSkinYellowBrown,FurbolgStuffBrown,,1,0,3025
3025,66,0,0,1.1,255,BoarSkinCrimson,,,1,0,3026
3026,66,0,0,1.2,255,BoarSkinCrimson,,,1,0,3027
3027,66,0,0,1,255,BoarSkinCrimson,,,1,0,3028
3028,8,0,0,1.2,255,FurbolgSkinYellowBrown,FurbolgStuffBrown,,1,0,3029
3029,82,0,0,1.2,255,TigerSkinDark,,,1,0,3030
3030,82,0,0,1,255,TigerSkinDark,,,1,0,3031
3031,82,0,0,1.1,255,TigerSkinDark,,,1,0,3032
3032,2,0,0,1.2,255,BogBeastSkinYellow,BogBeastSkinYellowAlpha,,1,0,3033
3033,2,0,0,0.8,255,BogBeastSkinYellow,BogBeastSkinYellowAlpha,,1,0,3034
3034,2,0,0,1,255,BogBeastSkinYellow,BogBeastSkinYellowAlpha,,1,0,3035
3035,66,0,0,1.1,255,BoarSkinCrimson,,,1,0,3036
3036,53,0,1931,1,255,,,,1,0,3037
3037,53,0,1291,1,255,,,,1,0,3038
3038,53,0,1292,1,255,,,,1,0,3039
3039,54,0,1293,1,255,,,,1,0,3040
3040,182,0,1294,1,255,,,,1,0,3041
3041,54,0,1295,1,255,,,,1,0,3042
3042,53,0,1296,1,255,,,,1,0,3043
3043,53,0,1297,1,255,,,,1,0,3044
3044,53,0,1300,1,255,,,,1,0,3045
3045,53,0,1301,1,255,,,,1,0,3046
3046,53,0,1304,1,255,,,,1,0,3047
3047,53,0,1305,1,255,,,,1,0,3048
3048,54,0,1298,1,255,,,,1,0,3049
3049,54,0,1302,1,255,,,,1,0,3050
3050,54,0,1303,1,255,,,,1,0,3051
3051,54,0,1306,1,255,,,,1,0,3052
3052,182,0,1299,1,255,,,,1,0,3053
3053,53,0,1328,1,255,,,,1,0,3054
3054,53,0,1329,1,255,,,,1,0,3055
3055,182,0,1327,1,255,,,,1,0,3056
3056,54,0,1335,1,255,,,,0,0,3057
3057,54,0,1339,1,255,,,,0,0,3058
3058,54,0,1341,1,255,,,,0,0,3059
3059,54,0,1285,1,255,,,,0,0,3060
3060,54,0,1351,1,255,,,,0,0,3061
3061,54,0,1354,1,255,,,,0,0,3062
3062,54,0,1356,1,255,,,,0,0,3063
3063,54,0,1357,1,255,,,,0,0,3064
3064,54,0,1358,1,255,,,,0,0,3065
3065,54,0,1360,1,255,,,,0,0,3066
3066,54,0,1362,1,255,,,,0,0,3067
3067,54,0,1365,1,255,,,,0,0,3068
3068,54,0,1371,1,255,,,,0,0,3069
3069,54,0,1375,1,255,,,,0,0,3070
3070,54,0,1376,1,255,,,,0,0,3071
3071,54,0,1377,1,255,,,,0,0,3072
3072,53,0,1334,1,255,,,,1,0,3073
3073,53,0,1333,1,255,,,,1,0,3074
3074,53,0,1336,1,255,,,,1,0,3075
3075,53,0,1337,1,255,,,,1,0,3076
3076,53,0,1338,1,255,,,,1,0,3077
3077,53,0,1342,1,255,,,,1,0,3078
3078,53,0,1343,1,255,,,,1,0,3079
3079,53,0,1344,1,255,,,,1,0,3080
3080,53,0,1345,1,255,,,,1,0,3081
3081,53,0,1349,1,255,,,,1,0,3082
3082,53,0,1353,1,255,,,,1,0,3083
3083,53,0,1355,1,255,,,,1,0,3084
3084,53,0,1359,1,255,,,,1,0,3085
3085,53,0,1361,1,255,,,,1,0,3086
3086,53,0,1363,1,255,,,,1,0,3468
3468,49,0,1725,1,255,,,,0,0,3469
3469,182,0,1727,1,255,,,,1,0,3470
3470,49,0,1726,1,255,,,,0,0,3471
3471,53,0,1728,1,255,,,,1,0,3472
3472,49,0,1729,1,255,,,,0,0,3473
3473,53,0,1730,1,255,,,,1,0,3474
3474,53,0,1731,1,255,,,,1,0,3475
3475,53,0,1733,1,255,,,,1,0,3476
3476,53,0,1732,1,255,,,,1,0,3477
3477,53,0,1734,1,255,,,,1,0,3478
3478,53,0,1736,1,255,,,,1,0,3479
3479,53,0,1735,1,255,,,,1,0,3480
3480,53,0,1737,1,255,,,,1,0,3481
3481,53,0,1738,1,255,,,,1,0,3482
3482,182,0,1739,1,255,,,,1,0,3483
3483,49,0,1740,1,255,,,,0,0,3484
3484,49,0,1741,1,255,,,,0,0,3485
3485,50,0,1742,1,255,,,,0,0,3486
3486,50,0,1743,1,255,,,,0,0,3487
3487,53,0,1745,1,255,,,,1,0,3488
3488,53,0,1746,1,255,,,,1,0,3489
3489,54,0,1747,1,255,,,,0,0,3490
3490,53,0,1748,1,255,,,,1,0,3491
3491,53,0,1749,1,255,,,,1,0,3492
3492,49,0,1751,1,255,,,,0,0,3493
3493,49,0,1744,1,255,,,,0,0,3494
3494,57,0,1752,1,255,,,,0,0,3505
3505,57,0,1760,1,128,,,,0,0,3506
3506,49,0,1761,1,255,,,,0,0,3507
3507,70,0,0,1,128,SkeletonSkin,,,1,0,3508
3508,51,0,1764,1,255,,,,1,0,3509
3509,49,0,1762,1,255,,,,1,0,3510
3510,49,0,1763,1,255,,,,1,0,3511
3511,51,0,1765,1,255,,,,1,0,3512
3512,57,0,1753,1,255,,,,0,0,3513
3513,53,0,1767,1,255,,,,1,0,3514
3514,57,0,1768,1,255,,,,0,0,3515
3515,58,0,1770,1,255,,,,0,0,3516
3516,57,0,1769,1,255,,,,0,0,3517
3517,58,0,1771,1,255,,,,0,0,3518
3518,57,0,1772,1,255,,,,0,0,3519
3519,51,0,1773,1,255,,,,1,0,3520
3520,58,0,1774,1,255,,,,0,0,3521
3521,57,0,1775,1,255,,,,0,0,3522
3522,57,0,1776,1,255,,,,0,0,3523
3523,57,0,1777,1,255,,,,0,0,3524
3524,53,0,588,1,255,,,,1,0,3525
3525,53,0,1778,1,255,,,,1,0,3526
3526,53,0,1779,1,255,,,,1,0,3527
3527,53,0,1780,1,255,,,,1,0,3528
3528,58,0,1781,1,255,,,,0,0,3529
3529,58,0,1782,1,255,,,,0,0,3530
3530,57,0,1783,1,255,,,,0,0,3531
3531,49,0,1784,1,255,,,,0,0,3532
3532,49,0,1785,1,255,,,,0,0,3533
3533,57,0,1786,1,255,,,,0,0,3534
3534,49,0,1787,1,255,,,,0,0,3535
3535,49,0,1788,1,255,,,,0,0,3536
3536,57,0,1789,1,255,,,,0,0,1278
1278,57,0,46,1,255,,,,1,0,3537
3537,57,0,1790,1,255,,,,0,0,3538
3538,49,0,1791,1,255,,,,0,0,3539
3539,49,0,1792,1,255,,,,0,0,3540
3540,58,0,1793,1,255,,,,0,0,3541
3541,57,0,1795,1,255,,,,0,0,3542
3542,57,0,1796,1,255,,,,0,0,3543
3543,58,0,1797,1,255,,,,0,0,3544
3544,58,0,1798,1,255,,,,0,0,3545
3545,57,0,1794,1,255,,,,0,0,3546
3546,51,0,1766,1,255,,,,0,0,3547
3547,58,0,1801,1,255,,,,0,0,3548
3548,57,0,1802,1,255,,,,0,0,3549
3549,58,0,1803,1,255,,,,0,0,3550
3550,59,0,1805,1,255,,,,0,0,3551
3551,49,0,1806,1,255,,,,0,0,3552
3552,49,0,1804,1,255,,,,0,0,3553
3553,49,0,1807,1,255,,,,0,0,3554
3554,49,0,1808,1,255,,,,0,0,3555
3555,49,0,1809,1,255,,,,0,0,3556
3556,59,0,1810,1,255,,,,1,0,3557
3557,49,0,1811,1,255,,,,0,0,3558
3558,53,0,1814,1,255,,,,1,0,2444
2444,74,0,0,0.95,255,HumanMalePeasantLightSkin,,,1,0,2445
2445,88,0,0,1.05,255,HumanMalePeasantSkindark,,,1,0,3092
3092,53,0,1380,1,255,,,,1,0,3093
3093,53,0,1381,1,255,,,,1,0,3094
3094,53,0,1382,1,255,,,,1,0,3095
3095,53,0,1383,1,255,,,,1,0,3096
3096,53,0,1384,1,255,,,,1,0,3097
3097,53,0,1387,1,255,,,,1,0,3098
3098,53,0,1388,1,255,,,,1,0,3099
3099,53,0,1389,1,255,,,,1,0,3100
3100,53,0,1390,1,255,,,,1,0,3101
3101,53,0,1391,1,255,,,,1,0,3102
3102,53,0,1393,1,255,,,,1,0,3103
3103,53,0,1395,1,255,,,,1,0,3104
3104,182,0,1346,1,255,,,,1,0,3105
3105,182,0,1347,1,255,,,,1,0,3106
3106,183,0,1348,1,255,,,,1,0,3107
3107,182,0,1352,1,255,,,,1,0,3108
3108,183,0,1364,1,255,,,,1,0,3109
3109,182,0,1366,1,255,,,,1,0,3110
3110,182,0,1373,1,255,,,,1,0,3111
3111,182,0,1378,1,255,,,,1,0,3112
3112,182,0,1386,1,255,,,,1,0,3113
3113,182,0,1392,1,255,,,,1,0,3114
3114,182,0,1394,1,255,,,,1,0,3115
3115,182,0,1396,1,255,,,,1,0,3116
3116,182,0,1397,1,255,,,,1,0,3117
3117,182,0,1399,1,255,,,,1,0,3118
3118,182,0,1400,1,255,,,,1,0,3119
3119,183,0,1372,1,255,,,,1,0,3120
3120,183,0,1379,1,255,,,,1,0,3121
3121,183,0,1385,1,255,,,,1,0,3122
3122,49,0,1398,1,255,,,,1,0,3123
3123,171,0,0,0.6,255,WolfSkin_Ghost,,,1,0,3124
3124,183,0,1401,1,255,,,,1,0,3125
3125,183,0,1402,1,255,,,,1,0,3126
3126,170,0,0,0.6,255,SnakeSkinBlack,,,1,0,3127
3127,290,0,0,1,255,,,,0,0,3128
3128,52,0,1434,1,255,,,,1,0,3129
3129,59,0,1435,1,255,,,,1,0,3130
3130,58,0,1433,1,255,,,,0,0,3131
3131,55,0,1432,1,255,,,,0,0,3132
3132,53,0,1430,1,255,,,,0,0,3133
3133,50,0,1431,1,255,,,,0,0,3134
3134,49,0,1440,1,255,HumanMaleCitizenLow,,,1,0,3135
3135,50,0,1445,1,255,,,,1,0,3136
3136,49,0,1442,1,255,HumanMaleCitizenLow,,,1,0,3137
3137,49,0,1443,1,255,HumanMaleCitizenLow,,,1,0,3138
3138,49,0,1438,1,255,HumanMaleCitizenLow,,,1,0,3139
3139,49,0,1439,1,255,HumanMaleCitizenLow,,,1,0,3140
3140,50,0,1436,1,255,HumanMaleCitizenLow,,,1,0,3141
3141,50,0,1437,1,255,HumanMaleCitizenLow,,,1,0,3142
3142,49,0,1441,1,255,HumanMaleCitizenLow,,,1,0,3143
3143,50,0,1444,1,255,,,,1,0,3144
3144,49,0,1446,1,255,,,,1,0,3145
3145,50,0,1447,1,255,,,,0,0,3146
3146,290,0,0,0.5,255,,,,0,0,1366
1366,51,0,103,1,255,,,,1,0,1473
1473,50,0,212,1,255,,,,1,0,3166
3166,205,0,0,1,255,MountainGiant,,,3,0,3167
3167,49,0,346,1,255,,,,1,0,3186
3186,136,0,0,1,255,GorillaSkinRed,,,1,0,3187
3187,136,0,0,1.15,255,GorillaSkinRed,,,1,0,3188
3188,136,0,0,1.3,255,GorillaSkinRed,,,1,0,3189
3189,32,0,0,0.9,255,OgreSkin1Purple,OgreSkin2Purple,,3,0,3190
3190,33,0,0,1.1,255,OgreMageSkin1Blue,OgreMageSkin2Blue,,3,0,3191
3191,33,0,0,1.2,255,OgreMageSkin1Blue,OgreMageSkin2Blue,,3,0,3192
3192,32,0,0,1.5,255,OgreSkin1Purple,OgreSkin2Purple,,3,0,3193
3193,32,0,0,1.4,255,OgreSkin1Purple,OgreSkin2Purple,,3,0,3194
3194,92,0,0,1.1,255,SilithidFlyerSkinBlue,,,1,0,3195
3195,91,0,0,1.1,255,SilithidTankSkinBlue,,,1,0,3196
3196,123,0,0,1.1,255,MossHideGnollFighterSkin,,,1,0,3197
3197,122,0,0,1,255,MossHideGnollCasterSkin,,,1,0,3198
3198,122,0,0,1.1,255,MossHideGnollCasterSkin,,,1,0,3199
3199,123,0,0,1.2,255,MossHideGnollFighterSkin,,,1,0,3200
3200,83,0,0,1.25,255,BearSkinBlue,,,1,0,3201
3201,83,0,0,1.3,255,BearSkinBlue,,,1,0,3202
3202,43,0,0,1.15,255,WolfSkinTimber,WolfSkinTimberAlpha,,1,0,3203
3203,43,0,0,1.3,255,WolfSkinTimber,WolfSkinTimberAlpha,,1,0,3204
3204,75,0,0,1.15,255,WindSerpentSkinRed,WindSerpentWingSkinOarnge,,1,0,3205
3205,75,0,0,1.3,255,WindSerpentSkinRed,WindSerpentWingSkinOarnge,,1,0,3206
3206,146,0,0,1,255,WendigoSkinBrown,,,0,0,3207
3207,146,0,0,1.15,255,WendigoSkinBrown,,,0,0,3208
3208,146,0,0,1.1,255,WendigoSkinGrey,,,0,0,3209
3209,146,0,0,1.2,255,WendigoSkinGrey,,,0,0,3720
3720,49,0,1969,0.9,255,,,,0,0,3721
3721,49,0,1968,1,255,,,,0,0,3722
3722,50,0,1971,1,255,,,,1,0,3723
3723,49,0,1972,1,255,,,,0,0,3724
3724,50,0,2990,1,255,,,,1,0,3725
3725,49,0,1970,1,255,,,,0,0,3726
3726,50,0,1974,1,255,,,,1,0,3727
3727,49,0,1975,1,255,,,,0,0,3728
3728,50,0,1976,1,255,,,,1,0,3729
3729,49,0,1977,1,255,,,,0,0,3730
3730,50,0,1979,1,255,,,,1,0,3731
3731,84,0,0,0.5,255,StoneGolemSkinObsidian,,,1,0,3732
3732,49,0,1954,1,255,,,,0,0,3733
3733,182,0,1980,1,255,,,,1,0,3734
3734,49,0,1982,1,255,,,,0,0,3735
3735,50,0,1983,1,255,,,,1,0,3736
3736,51,0,1984,1,255,,,,0,0,3737
3737,51,0,1985,1,255,,,,0,0,3738
3738,51,0,1986,1,255,,,,0,0,3739
3739,51,0,1987,1,255,,,,0,0,3740
3740,51,0,1988,1,255,,,,0,0,3741
3741,51,0,1989,1,255,,,,0,0,3742
3742,51,0,1990,1,255,,,,0,0,3743
3743,51,0,1992,1,255,,,,0,0,3744
3744,51,0,1993,1,255,,,,0,0,3745
3745,51,0,1994,1,255,,,,0,0,3746
3746,51,0,1995,1,255,,,,0,0,3747
3747,51,0,1996,1,255,,,,0,0,3748
3748,51,0,1997,1,255,,,,0,0,3749
3749,51,0,1991,1,255,,,,0,0,3750
3750,52,0,1998,1,255,,,,1,0,3751
3751,51,0,1999,1,255,,,,0,0,3752
3752,51,0,2000,1,255,,,,0,0,3753
3753,51,0,629,1,255,,,,0,0,3754
3754,51,0,2001,1,255,,,,0,0,3755
3755,51,0,2002,1,255,,,,0,0,3756
3756,53,0,2003,1,255,,,,0,0,3757
3757,53,0,2004,1,255,,,,0,0,3758
3758,51,0,2715,1,255,,,,1,0,3759
3759,51,0,2791,1,255,,,,1,0,3760
3760,51,0,2980,1,255,,,,1,0,3761
3761,53,0,2008,1,255,,,,0,0,3762
3762,54,0,2012,1,255,,,,0,0,3763
3763,53,115,2010,1,255,,,,0,0,3764
3764,54,0,2011,1,255,,,,0,0,3765
3765,53,0,2013,1,255,,,,0,0,3766
3766,54,0,2014,1,255,,,,0,0,3767
3767,49,0,2015,1,255,,,,0,0,3768
3768,50,0,2009,1,255,,,,1,0,3769
3769,53,0,2016,1.1,255,,,,-1,0,3770
3770,60,0,2018,1,255,,,,1,0,3771
3771,59,0,2019,1,255,,,,1,0,3772
3772,60,0,2020,1,255,,,,1,0,3773
3773,59,0,2021,1,255,,,,1,0,3774
3774,59,0,2022,1,255,,,,1,0,3775
3775,59,0,2023,1,255,,,,1,0,3776
3776,59,0,2024,1,255,,,,1,0,3777
3777,59,0,2026,1,255,,,,1,0,3778
