ID,WMOID,NameSetID,WMOGroupID,DayAmbienceSoundID,NightAmbienceSoundID,SoundProviderPref,SoundProviderPrefUnderwater,MIDIAmbience,MIDIAmbienceUnderwater,ZoneMusic,IntroSound,IntroPriority,Flags,AreaName_lang
9487,714,2,0,0,0,0,0,0,0,0,0,0,0,
18316,714,2,1629,0,0,0,0,0,0,0,0,0,0,
18317,714,2,1630,0,0,0,0,0,0,0,0,0,0,
18318,714,2,1631,0,0,0,0,0,0,0,0,0,0,
18319,714,2,1632,0,0,0,0,0,0,0,0,0,0,
18320,714,2,1633,0,0,0,0,0,0,0,0,0,0,
18321,714,2,1634,0,0,0,0,0,0,0,0,0,0,
18322,714,2,1635,0,0,0,0,0,0,0,0,0,0,
18323,714,2,1636,0,0,0,0,0,0,0,0,0,0,
19858,714,3,-1,0,0,0,0,48,0,0,0,0,0,Skulk Rock
9577,714,3,0,0,0,0,0,48,0,0,0,0,0,Foothill Caverns
9579,714,3,0,0,0,0,0,0,0,0,0,0,0,
9582,714,3,0,0,0,0,0,0,0,0,0,0,0,
9584,714,3,0,0,0,0,0,0,0,0,0,0,0,
9580,714,3,0,0,0,0,0,0,0,0,0,0,0,
9585,714,3,0,0,0,0,0,0,0,0,0,0,0,
9583,714,3,0,0,0,0,0,0,0,0,0,0,0,
9581,714,3,0,0,0,0,0,0,0,0,0,0,0,
9578,714,3,0,0,0,0,0,0,0,0,0,0,0,
19859,714,3,1629,0,0,0,0,0,0,0,0,0,0,
19860,714,3,1630,0,0,0,0,0,0,0,0,0,0,
19861,714,3,1631,0,0,0,0,0,0,0,0,0,0,
19862,714,3,1632,0,0,0,0,0,0,0,0,0,0,
19863,714,3,1633,0,0,0,0,0,0,0,0,0,0,
19864,714,3,1634,0,0,0,0,0,0,0,0,0,0,
19866,714,3,1635,0,0,0,0,0,0,0,0,0,0,
19865,714,3,1636,0,0,0,0,0,0,0,0,0,0,
19946,714,4,-1,0,0,0,0,48,0,0,0,0,0,Cliffspring Falls
10108,714,4,0,0,0,0,0,0,0,0,0,0,0,Cliffspring Falls
10110,714,4,0,0,0,0,0,0,0,0,0,0,0,
10112,714,4,0,0,0,0,0,0,0,0,0,0,0,
10114,714,4,0,0,0,0,0,0,0,0,0,0,0,
10116,714,4,0,0,0,0,0,0,0,0,0,0,0,
10115,714,4,0,0,0,0,0,0,0,0,0,0,0,
10113,714,4,0,0,0,0,0,0,0,0,0,0,0,
10111,714,4,0,0,0,0,0,0,0,0,0,0,0,
10109,714,4,0,0,0,0,0,0,0,0,0,0,0,
19947,714,4,1629,0,0,0,0,0,0,0,0,0,0,
19948,714,4,1630,0,0,0,0,0,0,0,0,0,0,
19949,714,4,1631,0,0,0,0,0,0,0,0,0,0,
19950,714,4,1632,0,0,0,0,0,0,0,0,0,0,
19951,714,4,1633,0,0,0,0,0,0,0,0,0,0,
19952,714,4,1634,0,0,0,0,0,0,0,0,0,0,
19954,714,4,1635,0,0,0,0,0,0,0,0,0,0,
19953,714,4,1636,0,0,0,0,0,0,0,0,0,0,
20414,714,5,-1,0,0,0,0,48,0,0,0,0,0,Gold Coast Quarry
17511,714,5,0,0,0,0,0,0,0,0,0,0,0,
17513,714,5,0,0,0,0,0,0,0,0,0,0,0,
17523,714,5,0,0,0,0,0,0,0,0,0,0,0,
17522,714,5,0,0,0,0,0,0,0,0,0,0,0,
17521,714,5,0,0,0,0,0,0,0,0,0,0,0,
17520,714,5,0,0,0,0,0,0,0,0,0,0,0,
17519,714,5,0,0,0,0,0,0,0,0,0,0,0,
17518,714,5,0,0,0,0,0,0,0,0,0,0,0,
17517,714,5,0,0,0,0,0,0,0,0,0,0,0,
17516,714,5,0,0,0,0,0,0,0,0,0,0,0,
17515,714,5,0,0,0,0,0,0,0,0,0,0,0,
17514,714,5,0,0,0,0,0,0,0,0,0,0,0,
17512,714,5,0,0,0,0,0,0,0,0,0,0,0,
17506,714,5,0,0,0,0,0,0,0,0,0,0,0,Bolgan's Hole
17508,714,5,0,0,0,0,0,0,0,0,0,0,0,
17509,714,5,0,0,0,0,0,0,0,0,0,0,0,
17510,714,5,0,0,0,0,0,0,0,0,0,0,0,
17507,714,5,0,0,0,0,0,0,0,0,0,0,0,
20415,714,5,1629,0,0,0,0,0,0,0,0,0,0,
20416,714,5,1630,0,0,0,0,0,0,0,0,0,0,
20417,714,5,1631,0,0,0,0,0,0,0,0,0,0,
20418,714,5,1632,0,0,0,0,0,0,0,0,0,0,
20419,714,5,1633,0,0,0,0,0,0,0,0,0,0,
20420,714,5,1634,0,0,0,0,0,0,0,0,0,0,
20422,714,5,1635,0,0,0,0,0,0,0,0,0,0,
20421,714,5,1636,0,0,0,0,0,0,0,0,0,0,
13355,715,0,-1,0,0,0,0,0,0,0,0,0,0,
4168,715,0,0,0,0,0,0,0,0,0,0,0,0,
4172,715,0,0,0,0,0,0,0,0,0,0,0,0,
4174,715,0,0,0,0,0,0,0,0,0,0,0,0,
4176,715,0,0,0,0,0,0,0,0,0,0,0,0,
4175,715,0,0,0,0,0,0,0,0,0,0,0,0,
4171,715,0,0,0,0,0,0,0,0,0,0,0,0,
4173,715,0,0,0,0,0,0,0,0,0,0,0,0,
4170,715,0,0,0,0,0,0,0,0,0,0,0,0,
4169,715,0,0,0,0,0,0,0,0,0,0,0,0,
13356,715,0,1596,0,0,0,0,0,0,0,0,0,0,
13357,715,0,1597,0,0,0,0,0,0,0,0,0,0,
13358,715,0,1598,0,0,0,0,0,0,0,0,0,0,
13359,715,0,1599,0,0,0,0,0,0,0,0,0,0,
13360,715,0,1600,0,0,0,0,0,0,0,0,0,0,
13361,715,0,1601,0,0,0,0,0,0,0,0,0,0,
13362,715,0,1602,0,0,0,0,0,0,0,0,0,0,
13363,715,0,1603,0,0,0,0,0,0,0,0,0,0,
13381,716,0,-1,0,0,0,0,48,0,0,0,0,0,
4191,716,0,0,0,0,0,0,0,0,0,0,0,0,
4194,716,0,0,0,0,0,0,0,0,0,0,0,0,
4196,716,0,0,0,0,0,0,0,0,0,0,0,0,
4198,716,0,0,0,0,0,0,0,0,0,0,0,0,
4199,716,0,0,0,0,0,0,0,0,0,0,0,0,
4197,716,0,0,0,0,0,0,0,0,0,0,0,0,
4195,716,0,0,0,0,0,0,0,0,0,0,0,0,
4193,716,0,0,0,0,0,0,0,0,0,0,0,0,
4192,716,0,0,0,0,0,0,0,0,0,0,0,0,
13382,716,0,1619,0,0,0,0,0,0,0,0,0,0,
13383,716,0,1620,0,0,0,0,0,0,0,0,0,0,
13384,716,0,1621,0,0,0,0,0,0,0,0,0,0,
13385,716,0,1622,0,0,0,0,0,0,0,0,0,0,
13386,716,0,1623,0,0,0,0,0,0,0,0,0,0,
13387,716,0,1624,0,0,0,0,0,0,0,0,0,0,
13388,716,0,1625,0,0,0,0,0,0,0,0,0,0,
13389,716,0,1626,0,0,0,0,0,0,0,0,0,0,
20002,716,1,-1,0,0,0,0,48,0,0,0,0,0,Marshal's Refuge
9864,716,1,0,0,0,0,0,48,0,0,0,0,0,Shadowthread Cave
9868,716,1,0,0,0,0,0,0,0,0,0,0,0,
9870,716,1,0,0,0,0,0,0,0,0,0,0,0,
9872,716,1,0,0,0,0,0,0,0,0,0,0,0,
9871,716,1,0,0,0,0,0,0,0,0,0,0,0,
9869,716,1,0,0,0,0,0,0,0,0,0,0,0,
9867,716,1,0,0,0,0,0,0,0,0,0,0,0,
9865,716,1,0,0,0,0,0,0,0,0,0,0,0,
9866,716,1,0,0,0,0,0,0,0,0,0,0,0,
20003,716,1,1619,0,0,0,0,0,0,0,0,0,0,
20010,716,1,1620,0,0,0,0,0,0,0,0,0,0,
20004,716,1,1621,0,0,0,0,0,0,0,0,0,0,
20005,716,1,1622,0,0,0,0,0,0,0,0,0,0,
20006,716,1,1623,0,0,0,0,0,0,0,0,0,0,
20007,716,1,1624,0,0,0,0,0,0,0,0,0,0,
20008,716,1,1625,0,0,0,0,0,0,0,0,0,0,
20009,716,1,1626,0,0,0,0,0,0,0,0,0,0,
20052,716,2,-1,0,0,0,0,48,0,0,0,0,0,Shadowthread Cave
20053,716,2,1619,0,0,0,0,0,0,0,0,0,0,
20060,716,2,1620,0,0,0,0,0,0,0,0,0,0,
20054,716,2,1621,0,0,0,0,0,0,0,0,0,0,
20055,716,2,1622,0,0,0,0,0,0,0,0,0,0,
20056,716,2,1623,0,0,0,0,0,0,0,0,0,0,
20057,716,2,1624,0,0,0,0,0,0,0,0,0,0,
20058,716,2,1625,0,0,0,0,0,0,0,0,0,0,
20059,716,2,1626,0,0,0,0,0,0,0,0,0,0,
13390,719,0,-1,0,0,0,0,0,0,0,0,0,0,
3993,719,0,0,0,0,0,0,0,0,0,0,0,0,
3992,719,0,0,0,0,0,0,0,0,0,0,0,0,
3994,719,0,0,0,0,0,0,0,0,0,0,0,0,
13391,719,0,1627,0,0,0,0,0,0,0,0,0,0,
13392,719,0,1628,0,0,0,0,0,0,0,0,0,0,
20075,719,1,-1,0,0,0,0,0,0,0,0,0,0,The Cleft
9873,719,1,0,0,0,0,0,32,0,0,0,0,0,The Cleft
9875,719,1,0,0,0,0,0,0,0,0,0,0,0,
9874,719,1,0,0,0,0,0,0,0,0,0,0,0,
20076,719,1,1627,0,0,0,0,0,0,0,0,0,0,
20077,719,1,1628,0,0,0,0,0,0,0,0,0,0,
13556,720,0,-1,0,0,0,0,0,0,0,0,0,0,
3998,720,0,0,0,0,0,0,0,0,0,0,0,0,
3999,720,0,0,0,0,0,0,0,0,0,0,0,0,
4000,720,0,0,0,0,0,0,0,0,0,0,0,0,
13557,720,0,1775,0,0,0,0,0,0,0,0,0,0,
13558,720,0,1776,0,0,0,0,0,0,0,0,0,0,
19163,720,1,-1,0,0,0,0,0,0,0,0,0,0,Dreadmist Den
9765,720,1,0,0,0,0,0,0,0,0,0,0,0,Dreadmist Den
9767,720,1,0,0,0,0,0,0,0,0,0,0,0,
9766,720,1,0,0,0,0,0,0,0,0,0,0,0,
19164,720,1,1775,0,0,0,0,0,0,0,0,0,0,
19165,720,1,1776,0,0,0,0,0,0,0,0,0,0,
19270,720,2,-1,0,0,0,0,0,0,0,0,0,0,The Weathered Nook
10843,720,2,0,0,0,0,0,0,0,0,0,0,0,The Weathered Nook
10844,720,2,0,0,0,0,0,0,0,0,0,0,0,
10845,720,2,0,0,0,0,0,0,0,0,0,0,0,
19271,720,2,1775,0,0,0,0,0,0,0,0,0,0,
19272,720,2,1776,0,0,0,0,0,0,0,0,0,0,
13275,721,0,-1,0,0,0,0,0,0,0,0,0,0,
4126,721,0,0,0,0,0,0,0,0,0,0,0,0,
4128,721,0,0,0,0,0,0,0,0,0,0,0,0,
4129,721,0,0,0,0,0,0,0,0,0,0,0,0,
4127,721,0,0,0,0,0,0,0,0,0,0,0,0,
4130,721,0,0,0,0,0,0,0,0,0,0,0,0,
4131,721,0,0,0,0,0,0,0,0,0,0,0,0,
13276,721,0,1523,0,0,0,0,0,0,0,0,0,0,
13277,721,0,1524,0,0,0,0,0,0,0,0,0,0,
13278,721,0,1525,0,0,0,0,0,0,0,0,0,0,
13279,721,0,1526,0,0,0,0,0,0,0,0,0,0,
13280,721,0,1527,0,0,0,0,0,0,0,0,0,0,
18240,721,1,-1,0,0,0,0,0,0,0,0,0,0,Deep Elem Mine
9640,721,1,0,0,0,0,0,0,0,0,0,0,0,
9643,721,1,0,0,0,0,0,0,0,0,0,0,0,
9639,721,1,0,0,0,0,0,0,0,0,0,0,0,Deep Elem Mine
9644,721,1,0,0,0,0,0,0,0,0,0,0,0,
9642,721,1,0,0,0,0,0,0,0,0,0,0,0,
9641,721,1,0,0,0,0,0,0,0,0,0,0,0,
18241,721,1,1523,0,0,0,0,0,0,0,0,0,0,
18242,721,1,1524,0,0,0,0,0,0,0,0,0,0,
18243,721,1,1525,0,0,0,0,0,0,0,0,0,0,
18244,721,1,1526,0,0,0,0,0,0,0,0,0,0,
18245,721,1,1527,0,0,0,0,0,0,0,0,0,0,
13432,722,0,-1,0,0,0,0,0,0,0,0,0,0,
4285,722,0,0,0,0,0,0,0,0,0,0,0,0,
4287,722,0,0,0,0,0,0,0,0,0,0,0,0,
4290,722,0,0,0,0,0,0,0,0,0,0,0,0,
4289,722,0,0,0,0,0,0,0,0,0,0,0,0,
4286,722,0,0,0,0,0,0,0,0,0,0,0,0,
4288,722,0,0,0,0,0,0,0,0,0,0,0,0,
13433,722,0,1663,0,0,0,0,0,0,0,0,0,0,
13434,722,0,1664,0,0,0,0,0,0,0,0,0,0,
13435,722,0,1665,0,0,0,0,0,0,0,0,0,0,
13436,722,0,1666,0,0,0,0,0,0,0,0,0,0,
13437,722,0,1667,0,0,0,0,0,0,0,0,0,0,
18356,722,1,-1,0,0,0,0,0,0,0,0,0,0,Boulderfist Hall
9454,722,1,0,0,0,0,0,0,0,0,0,0,0,
9456,722,1,0,0,0,0,0,0,0,0,0,0,0,
9457,722,1,0,0,0,0,0,0,0,0,0,0,0,
9458,722,1,0,0,0,0,0,0,0,0,0,0,0,
9455,722,1,0,0,0,0,0,0,0,0,0,0,0,
9453,722,1,0,0,0,0,0,0,0,0,0,0,0,Boulderfist Hall
18357,722,1,1663,0,0,0,0,0,0,0,0,0,0,
18358,722,1,1664,0,0,0,0,0,0,0,0,0,0,
18359,722,1,1665,0,0,0,0,0,0,0,0,0,0,
18360,722,1,1666,0,0,0,0,0,0,0,0,0,0,
18361,722,1,1667,0,0,0,0,0,0,0,0,0,0,
14689,723,0,-1,0,0,0,0,0,0,0,0,0,0,
3695,723,0,0,0,0,0,0,0,0,0,0,0,0,
7955,723,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
7954,723,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
7945,723,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
7944,723,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
3696,723,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
7943,723,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
7958,723,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
7957,723,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
7956,723,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
7953,723,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
7952,723,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
7951,723,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
7950,723,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
7949,723,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
7948,723,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
7946,723,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
7947,723,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
7942,723,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
14690,723,0,2810,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
14691,723,0,2811,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
14692,723,0,2812,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
14693,723,0,2813,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
14694,723,0,2814,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
14695,723,0,2815,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
14696,723,0,2816,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
14697,723,0,2817,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
14698,723,0,2818,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
14699,723,0,2819,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
14700,723,0,2820,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
14701,723,0,2821,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
14702,723,0,2822,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
14703,723,0,2823,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
14704,723,0,2824,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
14705,723,0,2825,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
14706,723,0,2826,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
14707,723,0,2827,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
20736,723,0,7262,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
20737,723,0,7263,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
20738,723,0,7264,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
20739,723,0,7265,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
20740,723,0,7266,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
20741,723,0,7267,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
20742,723,0,7268,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
20743,723,0,7269,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
20744,723,0,7270,0,0,0,0,0,0,0,0,0,0,Stormwind Stockade
14708,724,0,-1,0,0,0,0,0,0,0,0,0,0,
3697,724,0,0,0,0,0,0,0,0,0,0,0,0,
3698,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3699,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3700,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3705,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3717,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3704,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3728,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3727,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3726,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3725,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3724,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3723,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3722,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3721,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3720,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3719,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3718,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3716,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3715,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3714,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3713,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3712,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3711,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3710,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3709,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3708,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3707,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3706,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3702,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3701,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
3703,724,0,0,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14709,724,0,2828,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14710,724,0,2829,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14711,724,0,2830,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14712,724,0,2831,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14713,724,0,2832,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14714,724,0,2833,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14715,724,0,2834,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14716,724,0,2835,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14717,724,0,2836,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14718,724,0,2837,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14719,724,0,2838,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14720,724,0,2839,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14721,724,0,2840,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14722,724,0,2841,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14723,724,0,2842,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14724,724,0,2843,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14725,724,0,2844,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14726,724,0,2845,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14727,724,0,2846,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14728,724,0,2847,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14729,724,0,2848,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14730,724,0,2849,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14731,724,0,2850,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14732,724,0,2851,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14733,724,0,2852,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14734,724,0,2853,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14735,724,0,2854,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14736,724,0,2855,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14737,724,0,2856,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14738,724,0,2857,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
14739,724,0,2858,0,0,0,0,0,0,0,0,0,0,Stormwind Vault
13743,725,0,-1,0,0,0,0,0,0,0,0,0,0,
4640,725,0,0,0,0,0,0,0,0,0,0,0,0,
4641,725,0,0,0,0,0,0,0,0,0,0,0,0,
4642,725,0,0,0,0,0,0,0,0,0,0,0,0,
4643,725,0,0,0,0,0,0,0,0,0,0,0,0,
13744,725,0,1931,0,0,0,0,0,0,0,0,0,0,
13745,725,0,1932,0,0,0,0,0,0,0,0,0,0,
13746,725,0,1933,0,0,0,0,0,0,0,0,0,0,
11886,726,0,-1,0,0,0,11,133,25,0,2011353943,0,0,
3729,726,0,0,0,0,0,0,48,0,0,0,0,0,
3732,726,0,0,0,0,0,0,0,0,0,0,0,0,
3733,726,0,0,0,0,0,0,0,0,0,0,0,0,
3731,726,0,0,0,0,0,0,0,0,0,0,0,0,
3730,726,0,0,0,0,0,0,0,0,0,0,0,0,
3734,726,0,0,0,0,0,0,0,0,0,0,0,0,
3737,726,0,0,0,0,0,0,0,0,0,0,0,0,
3750,726,0,0,0,0,0,0,0,0,0,0,0,0,
3736,726,0,0,0,0,0,0,0,0,0,0,0,0,
10980,726,0,0,0,0,0,0,0,0,0,0,0,0,
3754,726,0,0,0,0,0,0,0,0,0,0,0,0,
3753,726,0,0,0,0,0,0,0,0,0,0,0,0,
3752,726,0,0,0,0,0,0,0,0,0,0,0,0,
3751,726,0,0,0,0,0,0,0,0,0,0,0,0,
3749,726,0,0,0,0,0,0,0,0,0,0,0,0,
3748,726,0,0,0,0,0,0,0,0,0,0,0,0,
3747,726,0,0,0,0,0,0,0,0,0,0,0,0,
3746,726,0,0,0,0,0,0,0,0,0,0,0,0,
10985,726,0,0,0,0,0,0,0,0,0,0,0,0,
10984,726,0,0,0,0,0,0,0,0,0,0,0,0,
10983,726,0,0,0,0,0,0,0,0,0,0,0,0,
10982,726,0,0,0,0,0,0,0,0,0,0,0,0,
10981,726,0,0,0,0,0,0,0,0,0,0,0,0,
3745,726,0,0,0,0,0,0,0,0,0,0,0,0,
3744,726,0,0,0,0,0,0,0,0,0,0,0,0,
3743,726,0,0,0,0,0,0,0,0,0,0,0,0,
3742,726,0,0,0,0,0,0,0,0,0,0,0,0,
3741,726,0,0,0,0,0,0,0,0,0,0,0,0,
3740,726,0,0,0,0,0,0,0,0,0,0,0,0,
3739,726,0,0,0,0,0,0,0,0,0,0,0,0,
3738,726,0,0,0,0,0,0,0,0,0,0,0,0,
8865,726,0,0,0,0,0,0,0,0,0,0,0,0,
8864,726,0,0,0,0,0,0,0,0,0,0,0,0,
8863,726,0,0,0,0,0,0,0,0,0,0,0,0,
8862,726,0,0,0,0,0,0,0,0,0,0,0,0,
8861,726,0,0,0,0,0,0,0,0,0,0,0,0,
3735,726,0,0,0,0,0,0,0,0,0,0,0,0,
11887,726,0,317,0,0,0,0,0,0,0,0,0,0,
11888,726,0,318,0,0,0,0,0,0,0,0,0,0,
11889,726,0,319,0,0,0,0,0,0,0,0,0,0,
11890,726,0,320,0,0,0,0,0,0,0,0,0,0,
11891,726,0,321,0,0,0,0,0,0,0,0,0,0,
11892,726,0,322,0,0,0,0,0,0,0,0,0,0,
11893,726,0,323,0,0,0,0,0,0,0,0,0,0,
11894,726,0,324,0,0,0,0,0,0,0,0,0,0,
11895,726,0,325,0,0,0,0,0,0,0,0,0,0,
11896,726,0,326,0,0,0,0,0,0,0,0,0,0,
11897,726,0,327,0,0,0,0,0,0,0,0,0,0,
11898,726,0,328,0,0,0,0,0,0,0,0,0,0,
11899,726,0,329,0,0,0,0,0,0,0,0,0,0,
11900,726,0,330,0,0,0,0,0,0,0,0,0,0,
11901,726,0,331,0,0,0,0,0,0,0,0,0,0,
11902,726,0,332,0,0,0,0,0,0,0,0,0,0,
11903,726,0,333,0,0,0,0,0,0,0,0,0,0,
10124,726,1,0,0,0,0,0,48,0,0,0,0,0,Blackfathom Deeps
10127,726,1,0,0,0,0,0,0,0,0,0,0,0,
10128,726,1,0,0,0,0,0,0,0,0,0,0,0,
10126,726,1,0,0,0,0,0,0,0,0,0,0,0,
10125,726,1,0,0,0,0,0,0,0,0,0,0,0,
10129,726,1,0,0,0,0,0,0,0,0,0,0,0,
10131,726,1,0,0,0,0,0,0,0,0,0,0,0,
10141,726,1,0,0,0,0,0,0,0,0,0,0,0,
10140,726,1,0,0,0,0,0,0,0,0,0,0,0,
10139,726,1,0,0,0,0,0,0,0,0,0,0,0,
10138,726,1,0,0,0,0,0,0,0,0,0,0,0,
10137,726,1,0,0,0,0,0,0,0,0,0,0,0,
10135,726,1,0,0,0,0,0,0,0,0,0,0,0,
10134,726,1,0,0,0,0,0,0,0,0,0,0,0,
10133,726,1,0,0,0,0,0,0,0,0,0,0,0,
10132,726,1,0,0,0,0,0,0,0,0,0,0,0,
10151,726,1,0,0,0,0,0,0,0,0,0,0,0,
10136,726,1,0,0,0,0,0,0,0,0,0,0,0,
10154,726,1,0,0,0,0,0,0,0,0,0,0,0,
10153,726,1,0,0,0,0,0,0,0,0,0,0,0,
10152,726,1,0,0,0,0,0,0,0,0,0,0,0,
10150,726,1,0,0,0,0,0,0,0,0,0,0,0,
10149,726,1,0,0,0,0,0,0,0,0,0,0,0,
10148,726,1,0,0,0,0,0,0,0,0,0,0,0,
10147,726,1,0,0,0,0,0,0,0,0,0,0,0,
10146,726,1,0,0,0,0,0,0,0,0,0,0,0,
10145,726,1,0,0,0,0,0,0,0,0,0,0,0,
10144,726,1,0,0,0,0,0,0,0,0,0,0,0,
10143,726,1,0,0,0,0,0,0,0,0,0,0,0,
10142,726,1,0,0,0,0,0,0,0,0,0,0,0,
10130,726,1,0,0,0,0,0,0,0,0,0,0,0,
13736,727,0,-1,0,0,0,0,0,0,0,0,0,0,
4625,727,0,0,0,0,0,0,0,0,0,0,0,0,
