ID,KitType,AnimID,HeadEffect,ChestEffect,BaseEffect,LeftHandEffect,RightHandEffect,BreathEffect,SpecialEffect[0],SpecialEffect[1],SpecialEffect[2],WorldEffect,SoundID,ShakeID,CharProc[0],CharProc[1],CharProc[2],CharProc[3],CharParamZero[0],CharParamZero[1],CharParamZero[2],CharParamZero[3],CharParamOne[0],CharParamOne[1],CharParamOne[2],CharParamOne[3],CharParamTwo[0],CharParamTwo[1],CharParamTwo[2],CharParamTwo[3],CharParamThree[0],CharParamThree[1],CharParamThree[2],CharParamThree[3]
553,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76E-43
554,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79E-43
556,1,-1,-1,479,-1,-1,-1,-1,-1,-1,-1,3071,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8E-43
557,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3091,0,8,-1,-1,-1,1253048672,0,0,0,20,0,0,0,600,0,0,0,100,0,0,0,7.83E-43
559,1,-1,-1,481,-1,-1,-1,-1,-1,-1,-1,3218,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85E-43
560,2,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88E-43
562,0,-1,-1,-1,-1,146,146,-1,-1,-1,-1,27,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89E-43
563,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2579,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92E-43
565,1,-1,-1,-1,73,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93E-43
566,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,1256279036,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,8.23E-43
587,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,1258093820,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,8.24E-43
588,1,-1,482,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49E-43
606,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,13,-1,-1,-1,1261436932,11534340,0,0,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0,8.5E-43
607,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52E-43
608,1,-1,-1,502,-1,-1,-1,-1,-1,-1,-1,1507,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77E-43
626,0,-1,-1,-1,-1,-1,88,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08E-43
648,1,-1,-1,522,-1,-1,-1,-1,-1,-1,-1,3092,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11E-43
650,0,-1,-1,-1,-1,-1,88,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.12E-43
651,1,-1,-1,526,-1,-1,-1,-1,-1,-1,-1,3071,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.15E-43
653,2,-1,-1,97,-1,-1,-1,-1,-1,-1,-1,2617,0,1,-1,-1,-1,1255539934,0,0,0,0.3,0,0,0,0.3,0,0,0,0,0,0,0,9.16E-43
654,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2561,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.18E-43
655,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2984,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6E-43
186,0,52,-1,-1,-1,130,130,-1,-1,-1,-1,741,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63E-43
188,0,53,-1,-1,-1,130,130,-1,-1,-1,-1,2561,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65E-43
189,0,54,-1,-1,-1,130,130,-1,-1,-1,-1,2562,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68E-43
191,0,54,-1,-1,-1,131,131,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69E-43
192,0,51,-1,-1,123,131,131,-1,-1,-1,-1,742,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-43
194,0,51,-1,-1,-1,117,117,-1,-1,-1,-1,20,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73E-43
195,0,52,-1,-1,-1,117,117,-1,-1,-1,-1,703,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76E-43
197,0,52,-1,-1,-1,117,121,-1,-1,-1,-1,20,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77E-43
198,0,51,221,-1,122,126,126,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8E-43
200,0,51,54,-1,128,127,127,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82E-43
201,0,52,54,-1,128,127,127,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84E-43
203,0,54,-1,-1,-1,117,117,-1,-1,-1,-1,2559,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86E-43
204,0,53,-1,-1,-1,121,121,-1,-1,-1,-1,2559,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89E-43
206,0,53,-1,-1,-1,126,126,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9E-43
207,0,54,-1,-1,-1,126,126,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93E-43
209,0,54,-1,-1,-1,121,121,-1,-1,-1,-1,2559,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96E-43
211,1,-1,-1,125,222,-1,-1,-1,-1,-1,-1,1272,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-43
213,1,-1,-1,217,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3E-43
214,1,-1,-1,214,-1,-1,-1,-1,-1,-1,-1,7,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03E-43
216,1,-1,-1,216,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.054E-42
752,0,-1,-1,-1,441,-1,-1,-1,-1,-1,-1,1505,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.055E-42
753,0,-1,-1,-1,593,-1,-1,-1,-1,-1,-1,1505,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07E-42
764,0,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,8,-1,-1,-1,1261436932,0,0,0,20,0,0,0,600,0,0,0,100,0,0,0,1.072E-42
765,0,123,-1,-1,-1,272,272,-1,-1,-1,-1,1164,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.073E-42
766,0,53,-1,-1,-1,392,306,-1,-1,-1,-1,1164,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.075E-42
767,2,-1,-1,-1,614,-1,-1,-1,-1,-1,-1,3077,0,1,-1,-1,-1,1265518664,0,0,0,0.25,0,0,0,2,0,0,0,6,0,0,0,1.076E-42
768,1,-1,615,-1,-1,-1,-1,-1,-1,-1,-1,1456,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.078E-42
769,4,121,-1,-1,284,-1,-1,-1,-1,-1,-1,0,0,13,-1,-1,-1,1229085888,0,0,0,0.5,0,0,0,0.25,0,0,0,0,0,0,0,1.079E-42
770,0,54,-1,-1,282,-1,-1,-1,-1,-1,-1,3076,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08E-42
771,2,-1,381,381,381,381,381,381,-1,-1,-1,0,0,1,-1,-1,-1,1257304304,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.082E-42
772,0,53,-1,-1,-1,-1,73,-1,-1,-1,-1,1105,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.085E-42
774,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.086E-42
775,0,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.089E-42
777,2,-1,-1,-1,-1,-1,-1,94,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09E-42
778,0,-1,-1,-1,-1,-1,146,-1,-1,-1,-1,1105,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.093E-42
780,2,-1,413,-1,-1,-1,-1,-1,-1,-1,-1,3313,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.096E-42
782,1,-1,-1,291,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.097E-42
783,0,-1,-1,291,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1E-42
785,0,-1,17,17,17,17,17,17,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.101E-42
786,0,-1,-1,-1,239,-1,-1,-1,-1,-1,-1,2617,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.103E-42
787,2,-1,-1,478,-1,-1,94,-1,-1,-1,-1,3215,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.106E-42
789,0,53,-1,-1,-1,-1,-1,288,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.107E-42
790,0,-1,-1,-1,-1,-1,-1,287,-1,-1,-1,51,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E-42
792,0,32,-1,-1,-1,298,298,-1,-1,-1,-1,0,0,0,-1,-1,-1,1084227584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.113E-42
794,0,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.114E-42
795,1,14,540,-1,-1,-1,-1,-1,-1,-1,-1,3111,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.115E-42
796,0,-1,-1,-1,-1,-1,146,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.118E-42
798,1,-1,-1,-1,619,-1,-1,-1,-1,-1,-1,37,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.121E-42
800,0,-1,-1,-1,-1,-1,-1,17,-1,-1,-1,2560,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.122E-42
801,4,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.124E-42
802,0,129,-1,-1,-1,458,458,-1,-1,-1,-1,1489,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.127E-42
804,0,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,1146,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E-42
806,1,121,-1,-1,323,-1,-1,-1,-1,-1,-1,49,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.131E-42
807,0,54,-1,-1,376,-1,-1,-1,-1,-1,-1,2560,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.134E-42
809,1,-1,-1,-1,228,-1,-1,-1,-1,-1,-1,3134,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.135E-42
810,1,-1,-1,-1,593,-1,-1,-1,-1,-1,-1,3322,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.138E-42
812,0,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,3326,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.139E-42
813,1,-1,-1,621,-1,-1,-1,-1,-1,-1,-1,3134,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142E-42
815,1,-1,-1,228,-1,-1,-1,-1,-1,-1,-1,49,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.143E-42
816,2,14,-1,298,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,1090519040,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.146E-42
818,2,123,-1,-1,-1,-1,622,-1,-1,-1,-1,1164,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.148E-42
819,0,130,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15E-42
821,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,1210269184,0,0,0,0.7,0,0,0,1,0,0,0,0,0,0,0,1.152E-42
822,0,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,8,-1,-1,-1,1263143177,0,0,0,17,0,0,0,500,0,0,0,120,0,0,0,1.153E-42
823,0,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,4121,0,8,-1,-1,-1,1253040562,0,0,0,25,0,0,0,700,0,0,0,65,0,0,0,1.156E-42
825,2,-1,-1,368,-1,-1,-1,-1,-1,-1,-1,3071,0,8,-1,-1,-1,1250628950,0,0,0,25,0,0,0,550,0,0,0,70,0,0,0,1.157E-42
826,0,74,17,17,239,17,17,17,-1,-1,-1,745,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16E-42
828,4,10,-1,624,-1,-1,-1,-1,-1,-1,-1,743,0,13,-1,-1,-1,1259274907,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,1.162E-42
829,0,133,-1,-1,-1,-1,-1,-1,-1,-1,-1,3354,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.164E-42
831,1,-1,-1,-1,268,-1,-1,-1,-1,-1,-1,1505,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166E-42
832,0,54,-1,-1,-1,459,-1,-1,-1,-1,-1,3219,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.167E-42
833,0,17,-1,-1,-1,-1,288,-1,-1,-1,-1,38,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.169E-42
834,2,14,459,-1,-1,-1,-1,-1,-1,-1,-1,3219,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17E-42
835,1,82,-1,447,-1,-1,-1,-1,-1,-1,-1,3221,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.171E-42
836,0,-1,-1,-1,257,-1,-1,-1,-1,-1,-1,38,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.173E-42
837,1,-1,-1,-1,626,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.174E-42
838,0,108,-1,-1,-1,-1,251,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176E-42
839,1,64,251,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.177E-42
840,2,-1,251,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.178E-42
841,2,-1,-1,-1,284,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18E-42
842,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,1263113417,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,1.181E-42
843,1,-1,394,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.184E-42
845,1,-1,-1,-1,628,-1,-1,-1,-1,-1,-1,4374,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.185E-42
846,1,-1,-1,-1,674,-1,-1,-1,-1,-1,-1,39,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.188E-42
848,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19E-42
849,1,-1,631,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.193E-42
851,1,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.194E-42
852,2,122,-1,-1,-1,-1,243,-1,-1,-1,-1,1162,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.197E-42
854,2,-1,-1,-1,-1,285,285,-1,-1,-1,-1,38,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.198E-42
855,0,17,-1,-1,-1,285,285,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.201E-42
857,0,54,-1,-1,375,-1,-1,-1,-1,-1,-1,3113,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.202E-42
858,2,-1,-1,455,-1,-1,-1,-1,-1,-1,-1,3135,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.205E-42
860,1,-1,591,-1,-1,-1,-1,-1,-1,-1,-1,3213,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.207E-42
861,2,41,-1,-1,355,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21E-42
863,0,141,-1,-1,-1,146,146,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.211E-42
864,0,-1,-1,-1,-1,73,73,-1,-1,-1,-1,2561,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214E-42
866,0,82,-1,-1,-1,480,480,-1,-1,-1,-1,3111,3,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.215E-42
867,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,7,-1,-1,-1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1.218E-42
869,0,112,-1,-1,-1,-1,258,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219E-42
870,4,9,-1,-1,-1,-1,-1,754,-1,-1,-1,3373,0,-1,-1,-1,-1,1262608639,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,1.239E-42
884,1,-1,654,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,1264459052,0,0,0,40,0,0,0,0.8,0,0,0,2,0,0,0,1.24E-42
885,1,139,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.243E-42
887,0,130,-1,-1,565,-1,-1,-1,-1,-1,-1,0,4,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244E-42
888,0,54,-1,-1,349,-1,-1,-1,-1,-1,-1,0,4,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.247E-42
890,1,-1,-1,-1,586,-1,-1,-1,-1,-1,-1,3412,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.249E-42
891,2,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.251E-42
893,0,53,-1,-1,-1,-1,-1,293,-1,-1,-1,2561,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.253E-42
894,0,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,7,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.256E-42
896,0,123,-1,-1,-1,135,135,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.257E-42
897,0,82,-1,-1,-1,119,119,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26E-42
899,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.261E-42
900,0,81,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.264E-42
902,0,-1,228,228,228,228,228,228,-1,-1,-1,3134,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.265E-42
903,1,-1,228,228,228,-1,-1,-1,-1,-1,-1,3134,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.268E-42
905,0,84,-1,-1,-1,-1,146,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27E-42
906,2,139,255,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.296E-42
925,1,10,93,93,93,-1,-1,-1,-1,-1,-1,1506,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.298E-42
926,0,123,-1,-1,-1,88,88,-1,-1,-1,-1,27,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3E-42
928,0,140,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.295E-42
924,0,54,-1,-1,-1,127,127,-1,-1,-1,-1,1493,0,1,-1,-1,-1,1229811040,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1.302E-42
929,0,53,-1,-1,-1,293,293,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.326E-42
946,1,74,-1,565,361,-1,-1,-1,-1,-1,-1,747,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.327E-42
947,0,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.328E-42
948,0,53,-1,-1,-1,270,-1,-1,-1,-1,-1,2560,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33E-42
949,2,-1,-1,270,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,1262103738,0,0,0,0.8,0,0,0,1,0,0,0,0.8,0,0,0,1.331E-42
950,2,124,-1,-1,-1,270,-1,-1,-1,-1,-1,3087,0,0,-1,-1,-1,1092616192,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.333E-42
951,0,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.334E-42
952,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.351E-42
964,1,9,-1,300,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.352E-42
965,0,53,-1,-1,-1,293,293,-1,-1,-1,-1,0,0,-1,-1,-1,-1,1065353216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.379E-42
984,0,54,-1,-1,714,287,287,-1,-1,-1,-1,3076,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38E-42
985,2,-1,-1,-1,715,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,1266635093,0,0,0,0.1,0,0,0,0.1,0,0,0,1,0,0,0,1.382E-42
986,1,-1,-1,716,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.383E-42
