ID,PrecastKit,CastKit,ImpactKit,StateKit,ChannelKit,HasMissile,MissileModel,MissilePathType,MissileDestinationAttachment,MissileSound,HasAreaEffect,AreaModel,AreaKit,AnimEventSoundID,Flags
1744,0,1644,0,285,0,0,0,0,1,0,0,0,0,0,0
1763,0,0,0,1564,0,0,0,0,0,0,0,0,0,0,0
1764,0,0,1684,1665,0,0,0,0,0,0,0,0,0,0,0
1765,0,267,798,0,0,0,0,0,0,0,0,0,0,0,0
1783,0,0,720,0,0,0,0,0,1,0,1,548,4349,0,0
1843,0,948,0,0,950,0,0,0,1,0,0,0,0,0,0
1844,1764,853,0,0,0,0,0,0,0,0,1,565,4349,0,0
1845,0,0,0,1744,0,0,0,0,0,0,0,0,0,0,0
1903,0,1624,702,1805,0,0,0,0,0,0,1,1309,4349,0,0
1986,0,1904,0,0,0,0,0,0,1,0,1,714,4349,0,0
2126,358,1964,721,0,0,0,0,0,1,0,0,0,0,0,0
2146,0,218,42,657,0,0,0,0,0,0,0,0,0,0,0
2147,2024,2025,68,0,0,1,259,0,1,3013,0,0,0,0,0
2166,0,380,0,0,2044,0,0,0,0,0,0,0,0,0,0
2206,443,444,0,0,0,0,0,0,1,0,0,0,0,0,0
2207,0,704,447,0,0,0,0,0,1,0,0,0,0,0,0
2226,0,0,276,564,0,0,0,0,1,0,0,0,0,0,0
2246,0,804,1947,0,0,1,675,0,1,3318,0,0,0,0,0
2247,0,804,0,0,0,0,0,0,0,3318,0,0,0,0,0
2248,0,2084,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,0,2085,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,0,2086,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,0,2087,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,30,38,286,0,0,1,1179,0,1,3011,0,0,0,0,0
2254,2065,1486,0,0,729,0,0,0,1,0,0,0,1944,0,0
2255,217,218,0,0,2089,0,0,0,1,0,1,1282,2389,0,0
2256,0,2090,0,0,0,0,0,0,1,0,0,0,0,1143,0
2257,0,118,276,288,0,0,0,0,1,0,0,0,0,0,0
2258,345,181,895,346,0,0,0,0,1,0,0,0,0,0,0
2275,0,2109,220,0,0,0,0,0,1,0,0,0,0,0,0
2276,0,395,0,2111,0,0,0,0,1,0,0,0,0,0,0
2295,266,267,2129,0,0,0,0,0,1,0,0,0,0,0,0
2315,194,202,68,0,0,1,259,0,1,3013,0,0,0,0,1
2316,0,2189,2151,2152,0,0,0,0,0,0,0,0,0,0,0
2317,0,2153,282,0,0,1,694,0,1,0,0,0,0,0,1
2318,114,218,219,0,0,1,151,0,1,3015,0,0,0,0,1
2335,195,203,0,2169,0,0,0,0,1,0,0,0,0,0,0
2336,2024,2025,450,2169,0,0,0,0,1,0,0,0,0,0,0
2337,0,0,62,292,0,0,0,0,1,0,0,0,0,0,0
2355,0,659,0,349,0,0,0,0,0,0,0,0,0,0,0
2356,0,0,0,0,473,0,0,0,1,0,0,0,0,0,0
2357,0,0,313,234,0,1,151,0,1,0,0,0,0,0,0
2376,0,2189,220,0,0,0,0,0,1,0,0,0,0,0,0
2377,0,2212,437,0,0,0,0,0,0,0,0,0,0,0,0
2396,0,0,0,847,0,0,0,0,1,0,0,0,0,0,0
2416,0,2670,0,0,0,1,546,0,1,0,0,0,0,0,0
1928,0,0,720,657,0,0,0,0,0,0,0,0,0,0,0
2049,30,1444,76,235,0,0,0,0,1,0,0,0,0,0,0
2066,0,988,381,2150,0,0,0,0,0,0,0,0,0,0,0
2067,0,510,226,0,0,0,0,0,0,0,0,0,0,0,0
2068,0,730,419,0,0,0,0,0,0,0,0,0,0,0,0
2069,0,517,437,0,0,0,0,0,0,0,0,0,0,0,0
2070,928,1165,0,0,0,0,0,0,1,0,0,0,0,0,0
2071,928,1165,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0
2074,0,948,220,0,0,0,0,0,0,0,1,349,4349,0,0
2086,0,205,68,841,0,0,0,0,0,0,1,586,4349,0,0
2109,799,800,117,0,0,0,0,0,0,0,0,0,0,0,0
2110,0,341,225,0,0,0,0,0,1,0,0,0,0,0,0
2111,0,686,2210,2209,0,0,0,0,1,0,0,0,0,0,0
2186,2065,1486,0,0,729,0,0,0,1,0,0,0,1944,0,0
2436,0,279,860,0,0,0,0,0,0,0,1,389,4349,0,0
2437,60,61,608,0,0,1,503,0,1,3011,0,0,0,0,1
2456,0,2249,437,0,0,0,0,0,1,0,0,0,0,0,0
2457,0,0,0,0,0,0,0,0,0,0,1,621,4349,0,0
2476,217,218,42,1186,0,0,0,0,1,0,0,0,0,0,0
2496,0,0,0,0,0,0,0,0,0,0,1,619,4349,0,0
2497,0,928,0,2269,0,0,0,0,0,0,0,0,0,0,0
2498,0,2270,0,0,0,0,0,0,0,0,1,228,2271,0,0
2499,0,0,220,0,0,0,0,0,0,0,1,228,2271,0,0
2516,0,1366,550,0,0,0,0,0,0,0,0,0,0,0,0
2517,0,2289,1005,0,0,0,0,0,1,0,0,0,0,0,0
2518,266,429,2290,0,0,0,0,0,1,0,0,0,0,0,0
2519,0,0,728,0,0,0,0,0,1,0,0,0,0,0,0
2536,801,866,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,0,2309,213,0,0,0,0,0,0,0,0,0,0,0,0
2576,217,4829,0,2650,4109,0,0,0,1,0,0,0,0,0,0
2577,114,118,2649,0,0,0,0,0,1,0,0,0,0,0,0
2596,2349,218,0,0,0,0,0,0,0,0,1,1054,2271,0,0
2597,0,2351,348,33,0,0,0,0,0,0,0,0,0,0,0
2598,217,218,2352,657,0,0,0,0,1,0,0,0,0,0,0
2599,2349,218,0,0,0,0,0,0,0,0,1,239,4349,0,0
2616,321,2369,1204,0,0,0,0,0,1,0,0,0,0,0,0
2617,0,2370,0,221,0,0,0,0,1,0,0,0,0,0,0
2618,266,0,0,990,0,0,0,0,0,0,0,0,0,0,0
2619,0,2373,805,784,0,0,0,0,1,0,0,0,0,0,0
2620,0,0,0,657,0,0,0,0,0,0,0,0,0,0,0
2621,0,0,702,784,0,0,0,0,0,0,0,0,0,0,0
2636,0,0,0,0,950,0,0,0,1,0,0,0,0,0,0
2637,0,0,2390,0,0,0,0,0,0,0,0,0,0,0,0
854,726,37,813,0,0,1,675,0,1,3015,0,0,0,0,0
855,345,37,495,821,0,0,0,0,0,0,0,0,0,0,0
856,114,118,813,564,0,0,0,0,1,3015,1,621,4349,0,0
857,892,893,283,0,0,1,157,0,1,3087,0,0,0,0,0
858,0,894,348,0,0,0,0,0,0,0,0,0,0,0,0
859,896,897,500,0,0,0,0,0,1,0,0,0,0,0,0
860,246,898,0,0,0,0,0,0,1,0,0,0,0,0,0
861,266,889,422,349,0,0,0,0,1,0,0,0,0,0,0
862,901,548,550,0,0,1,525,0,0,3223,1,565,4349,0,1
863,60,352,0,0,0,0,0,0,1,0,0,0,0,0,0
864,60,61,213,0,716,0,0,0,1,0,1,420,695,0,0
865,0,389,232,0,0,0,0,0,0,0,0,0,0,0,0
866,952,900,0,0,0,0,0,0,1,0,0,0,0,0,0
867,0,44,0,0,0,0,0,0,1,0,0,0,0,0,0
868,0,0,550,842,0,0,0,0,0,0,0,0,0,0,0
869,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0
870,0,81,373,668,0,0,0,0,1,0,0,0,0,0,0
871,137,138,0,0,0,0,0,0,1,0,1,355,4349,0,0
872,114,218,904,1564,0,0,0,0,0,0,0,0,0,0,0
873,0,0,805,221,0,1,675,0,1,3013,0,0,0,0,0
874,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,0,356,550,297,0,0,0,0,1,0,0,0,0,0,0
876,826,827,220,657,0,0,0,0,1,3015,0,0,0,0,0
877,99,907,232,0,0,0,0,0,1,0,0,0,0,0,0
878,266,267,798,0,0,0,0,0,1,0,1,307,4349,0,0
879,0,734,348,0,0,0,0,0,0,0,0,0,0,0,0
883,0,0,721,0,0,0,0,0,0,0,0,0,0,0,0
884,0,118,795,0,0,0,0,0,1,0,0,0,0,0,0
885,114,341,2729,293,0,0,0,0,1,0,0,0,0,0,0
886,0,0,0,989,0,0,0,0,1,0,0,0,0,0,0
887,0,0,925,0,0,0,0,0,1,0,0,0,0,0,0
888,238,0,0,0,0,0,0,0,2,0,0,0,0,0,0
889,0,5009,286,0,0,0,0,0,0,0,1,257,3270,0,0
890,926,929,1144,0,0,0,0,0,0,0,0,0,0,0,0
891,0,0,927,0,0,0,0,0,0,0,0,0,0,0,0
892,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0
893,801,0,925,0,0,0,0,0,0,0,0,0,0,0,0
894,0,327,401,360,0,0,0,0,1,0,0,0,0,0,0
895,0,686,306,0,0,0,0,0,1,0,0,0,0,0,0
896,0,0,904,0,0,0,0,0,0,0,0,0,0,0,0
897,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,0,0,0,242,0,0,0,0,1,0,0,0,0,0,0
2818,0,388,0,668,0,0,0,0,0,0,0,0,0,0,0
3136,0,0,3909,0,0,0,0,0,0,0,0,0,0,0,0
3138,36,37,805,0,0,0,0,0,1,0,0,0,0,0,0
3781,60,3249,3250,349,0,0,0,0,0,0,1,1624,2064,0,0
4052,0,3431,0,0,0,0,0,0,0,0,0,0,0,0,0
4305,4289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4343,0,0,226,0,0,0,0,0,1,0,0,0,0,0,0
4345,0,0,146,0,0,0,0,0,1,0,0,0,0,0,0
4824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4825,4192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4826,0,0,728,985,0,0,0,0,0,0,0,0,0,0,0
4839,0,4209,4210,0,0,0,0,0,1,0,0,0,0,0,0
4840,0,4211,4130,0,0,0,0,0,1,0,0,0,0,0,0
4841,369,369,326,0,0,0,0,0,0,0,0,0,0,0,0
4859,217,218,117,349,0,0,0,0,1,0,1,2362,4850,0,0
4879,726,539,0,564,0,1,675,0,1,0,0,0,0,0,0
4880,0,4570,2750,0,0,0,0,0,1,0,1,2342,695,0,0
4899,161,167,0,4290,0,0,0,0,0,0,1,381,1226,0,0
4919,4849,4570,2750,0,0,0,0,0,1,0,1,2342,695,0,0
4920,266,730,419,0,0,0,0,0,0,0,0,0,0,0,0
4921,4449,4309,608,0,0,1,1179,0,1,0,1,714,4311,0,0
4939,4310,0,498,4031,0,0,0,0,0,0,0,0,0,0,0
4959,137,138,0,0,729,0,0,0,1,0,0,0,0,0,0
4960,99,270,226,3450,0,0,0,0,1,0,0,0,0,0,0
4961,2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4962,0,4891,0,985,0,0,0,0,1,0,0,0,2064,0,0
4963,217,5350,0,0,2089,0,0,0,1,0,0,0,1944,0,0
4979,0,341,0,293,739,0,0,0,1,0,0,0,0,0,0
4999,36,37,0,27,0,0,0,0,1,0,0,0,0,0,0
5019,114,118,311,0,0,0,0,0,1,0,0,0,0,0,0
5039,0,0,0,4389,0,0,0,0,0,0,0,0,0,0,0
5040,0,704,0,0,906,0,0,0,1,0,0,0,0,0,0
5041,0,0,0,4390,0,0,0,0,0,0,0,0,0,0,0
5042,0,0,68,0,0,1,524,0,1,3013,0,0,0,0,0
5043,0,4409,0,0,0,0,0,0,0,0,0,0,0,0,0
5044,0,539,348,0,0,0,0,0,0,0,0,0,0,0,0
5059,0,406,232,0,0,0,0,0,1,0,0,0,0,0,2
5079,0,0,4429,0,0,0,0,0,1,0,0,0,0,0,0
5099,0,0,233,0,0,0,0,0,1,0,0,0,0,0,0
5100,0,0,3031,0,0,0,0,0,1,0,0,0,0,0,0
5101,0,0,0,4469,0,0,0,0,1,0,0,0,0,0,0
5119,0,4491,4490,0,0,0,0,0,1,0,0,0,0,0,0
5120,0,0,0,4492,0,0,0,0,0,0,0,0,0,0,0
5139,0,1784,0,0,0,0,0,0,1,0,0,0,0,0,0
5159,195,160,0,2849,0,0,0,0,1,0,0,0,0,0,0
5160,358,4529,0,0,0,0,0,0,0,0,0,0,0,0,0
5161,801,0,798,0,0,0,0,0,1,0,0,0,0,0,0
5162,0,44,0,0,0,0,0,0,1,0,0,0,0,0,0
5179,0,0,0,0,4550,0,0,0,0,0,0,0,0,0,0
5199,30,38,4551,0,0,0,0,0,1,0,0,0,0,0,0
5200,0,0,991,0,0,0,0,0,1,0,0,0,0,0,0
5219,0,0,4569,0,0,0,0,0,0,0,0,0,0,0,0
5220,171,118,378,0,0,1,151,0,2,3015,0,0,0,0,1
5239,0,162,4589,0,0,0,0,0,1,0,0,0,0,0,0
5259,0,4609,0,587,0,0,0,0,0,0,0,0,0,0,0
5260,0,1184,317,349,0,1,2622,0,1,0,0,0,0,0,0
5279,0,0,0,0,4649,0,0,0,0,0,0,0,0,0,0
5280,0,44,2709,0,0,1,2002,0,1,0,0,0,0,0,0
5281,0,0,0,0,4669,0,0,0,0,0,0,0,0,0,0
5282,114,118,381,0,0,0,0,0,1,0,0,0,0,0,0
5283,0,2370,0,0,0,0,0,0,0,0,0,0,0,0,0
5284,0,0,4690,0,0,0,0,0,1,0,0,0,0,0,0
5285,0,2229,348,349,0,0,0,0,0,0,0,0,0,0,0
5286,0,2229,2729,0,0,0,0,0,0,0,0,0,0,0,0
5287,0,506,3415,360,0,0,0,0,1,0,0,0,0,0,0
5288,0,0,3415,360,0,0,0,0,1,0,0,0,0,0,0
5289,0,2229,3056,0,0,0,0,0,0,0,0,0,0,0,0
5290,0,2229,76,0,0,0,0,0,0,0,0,0,0,0,0
5291,0,2229,690,0,0,0,0,0,0,0,0,0,0,0,0
5292,0,2229,498,0,0,0,0,0,0,0,0,0,0,0,0
5299,0,2229,498,4031,0,0,0,0,0,0,0,0,0,0,0
2796,0,2529,608,0,0,0,0,0,0,0,0,0,0,0,0
2837,0,0,0,73,0,0,0,0,1,0,0,0,0,0,0
2856,0,0,0,325,0,0,0,0,1,0,0,0,0,0,0
2876,0,0,420,0,0,0,0,0,1,0,1,0,0,0,0
2896,0,0,0,1286,0,0,0,0,1,0,0,0,0,0,0
2916,0,0,0,0,2615,0,0,0,1,0,0,0,0,0,0
3057,114,218,2709,0,0,0,0,0,1,3015,0,0,0,0,0
4659,266,267,419,697,0,0,0,0,1,0,0,0,0,0,0
5300,790,789,0,0,0,1,1179,0,2,0,0,0,0,0,0
5301,0,2229,373,108,0,0,0,0,0,0,0,0,0,0,0
5302,0,37,702,784,0,0,0,0,1,0,0,0,0,0,0
5303,0,0,0,0,0,0,0,0,1,0,1,734,0,0,0
5304,266,267,226,0,0,0,0,0,1,0,0,0,0,0,0
5305,60,61,54,0,0,0,0,0,0,0,0,0,0,0,0
5306,0,61,226,0,0,0,0,0,0,0,0,0,0,0,0
5307,0,61,126,360,0,0,0,0,0,0,0,0,0,0,0
5308,403,655,431,0,0,0,0,0,1,0,0,0,0,0,0
5309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5319,0,81,0,0,0,0,0,0,1,0,0,0,0,0,0
5339,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0
5359,30,4729,76,235,0,0,0,0,1,0,0,0,0,0,0
5360,30,38,2750,0,0,1,503,0,1,3011,0,0,0,0,0
5361,0,0,133,0,0,0,0,0,1,0,0,0,0,0,0
5362,30,38,286,0,0,1,1179,0,1,3011,0,0,0,0,1
5363,0,0,501,0,0,0,0,0,1,0,0,0,0,0,0
5379,0,0,0,787,0,0,0,0,1,0,0,0,0,0,0
5399,0,0,215,3437,0,0,0,0,1,0,0,0,0,0,0
3642,0,3152,213,0,0,0,0,0,0,0,0,0,0,0,0
3679,0,0,728,0,0,0,0,0,1,0,0,0,0,0,0
3719,0,2810,3189,0,0,0,0,0,1,0,0,0,0,0,0
3739,899,1184,437,0,0,1,1843,0,1,3318,0,0,0,0,0
3839,0,0,805,564,0,1,675,0,1,0,0,0,0,0,0
3859,0,704,0,544,0,0,0,0,1,0,0,0,0,0,0
3882,0,3370,220,0,0,0,0,0,1,0,0,0,0,0,0
3899,0,3309,213,0,0,0,0,0,0,0,0,0,0,0,0
3919,266,267,419,0,0,1,408,0,1,3012,0,0,0,0,1
3920,403,278,2894,3329,0,1,399,0,0,0,0,0,0,0,0
3939,114,218,225,108,0,0,0,0,1,0,0,0,0,0,0
3941,0,3330,815,0,0,0,0,0,1,0,0,0,0,0,0
3959,30,38,494,0,0,0,0,0,0,0,0,0,0,0,0
3979,3382,267,741,0,0,0,0,0,0,0,1,100,4349,0,0
3980,0,3383,694,349,0,0,0,0,0,0,0,0,0,0,0
3999,0,0,0,0,0,0,0,0,0,0,1,1302,4349,0,0
4000,36,37,3031,3378,0,0,0,0,1,0,0,0,0,0,0
4001,0,3385,130,3384,0,0,0,0,1,0,0,0,0,0,0
4022,0,686,0,586,3390,0,0,0,0,0,0,0,0,0,0
4023,0,0,721,0,0,0,0,0,1,0,0,0,0,0,0
4024,0,3393,0,3392,0,0,0,0,0,0,0,0,0,0,0
4025,0,2370,0,0,0,0,0,0,0,0,0,0,0,0,0
4026,0,2370,0,0,0,0,0,0,0,0,0,0,0,0,0
4027,0,0,0,3395,0,0,0,0,0,0,0,0,0,0,0
4028,0,0,0,586,0,0,0,0,1,0,0,0,0,0,0
4029,0,388,226,0,0,0,0,0,0,0,0,0,0,0,0
4041,0,3410,693,0,0,0,0,0,0,0,0,0,0,0,0
4047,0,0,76,235,0,0,0,0,1,0,0,0,0,0,0
4048,2065,1486,0,0,729,0,0,0,1,0,1,1702,1944,0,0
4049,2024,2610,214,2169,0,0,0,0,1,0,0,0,0,0,0
4061,0,0,495,0,0,0,0,0,1,0,0,0,0,0,0
4062,790,3449,76,235,0,0,0,0,1,0,0,0,0,0,0
4080,3470,3471,0,0,0,0,0,0,1,0,0,0,0,0,0
4081,171,172,0,0,0,0,0,0,1,4222,0,0,0,0,0
4099,0,0,117,3489,0,0,0,0,0,0,0,0,0,0,0
4100,0,0,3490,292,0,0,0,0,0,0,1,74,1285,0,0
4101,0,0,0,235,0,0,0,0,1,0,0,0,0,0,0
4119,0,0,3056,349,0,0,0,0,1,0,0,0,0,0,0
4159,0,3529,3530,0,0,0,0,0,1,0,0,0,0,0,0
4202,36,37,813,221,0,1,675,0,1,3134,0,0,0,0,0
4208,114,118,2350,0,0,1,2042,0,1,3015,0,0,0,0,0
4220,266,267,419,0,0,0,0,0,1,0,0,0,0,0,0
4231,266,267,315,0,0,0,0,0,1,0,0,0,0,0,0
4239,266,3629,0,0,0,0,0,0,1,0,0,0,0,0,0
2897,928,2611,213,349,0,1,258,0,2,0,1,420,695,0,0
2956,0,0,728,0,0,0,0,0,0,0,0,0,0,0,0
3016,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0
3097,0,0,986,0,0,0,0,0,1,0,0,0,0,0,0
3098,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0
3137,0,61,447,985,0,0,0,0,0,0,0,0,0,0,0
3180,0,0,419,1564,0,1,1602,0,1,3014,0,0,0,0,0
3181,0,0,2850,0,0,1,1524,0,1,3013,0,0,0,0,0
3320,0,1444,0,0,0,0,0,0,0,0,0,0,0,0,0
3322,0,0,0,2969,0,0,0,0,0,0,0,0,0,0,0
3324,358,1964,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,358,1964,0,0,0,0,0,0,0,0,0,0,0,0,0
3326,358,1964,0,0,0,0,0,0,0,0,0,0,0,0,0
3327,171,172,0,0,0,1,1783,0,1,0,0,0,0,0,0
3328,0,0,232,0,0,0,0,0,1,0,0,0,0,0,0
3361,0,2990,373,668,0,0,0,0,1,0,0,0,0,0,0
3362,0,0,437,0,0,0,0,0,1,0,0,0,0,0,0
3379,0,0,0,505,0,0,0,0,1,0,0,0,0,0,0
3405,0,2810,3036,0,0,0,0,0,1,0,0,0,0,0,0
3419,186,189,460,0,0,0,0,0,1,0,0,0,0,0,0
3420,2991,1964,232,0,0,0,0,0,1,0,0,0,0,0,2
3421,0,0,0,2650,0,0,0,0,1,0,0,0,0,0,0
3439,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0
3440,0,730,0,5749,0,0,0,0,1,0,0,0,0,0,0
3442,0,3053,0,0,0,0,0,0,0,0,0,0,0,0,0
3443,0,3050,3051,0,0,0,0,0,0,0,0,0,0,0,0
3459,2065,1486,0,0,1244,0,0,0,1,0,0,0,0,0,0
3460,60,61,76,235,0,0,0,0,1,0,1,89,4349,0,0
3479,60,61,448,821,0,0,0,0,1,0,0,0,0,0,0
3499,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0
3539,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0
3619,0,0,0,3129,0,0,0,0,0,0,0,0,0,0,0
3740,0,0,3209,0,0,1,1843,0,1,0,0,0,0,0,0
3819,3271,3272,213,780,0,1,1863,0,2,0,1,257,3270,0,0
3942,0,3331,220,33,0,0,0,0,1,0,0,0,0,0,0
3943,0,341,0,3332,3070,0,0,0,1,0,0,0,0,0,0
3944,0,3349,0,0,0,0,0,0,0,0,1,1624,1704,0,0
3945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3946,0,0,0,3379,0,0,0,0,0,0,0,0,0,0,0
3947,0,3371,0,0,0,0,0,0,0,0,1,219,4349,0,0
3961,0,0,2750,0,0,0,0,0,0,0,1,420,4349,0,0
3962,899,1184,348,0,0,1,1962,0,0,0,0,0,0,0,0
3963,0,0,54,0,0,0,0,0,0,0,1,420,695,0,0
4020,2065,1486,0,0,1244,0,0,0,1,0,1,1702,1944,0,0
4021,0,0,220,0,0,0,0,0,1,0,1,228,4349,0,0
4039,0,37,813,0,0,0,0,0,1,0,0,0,0,0,0
4042,0,0,0,0,3411,0,0,0,1,0,0,0,0,0,0
4050,186,189,458,0,0,0,0,0,0,0,0,0,0,0,0
4056,266,267,946,821,0,1,694,0,1,0,0,0,0,0,0
4057,195,160,0,3437,0,0,0,0,1,0,0,0,0,0,0
4059,0,0,448,0,0,0,0,0,1,0,0,0,0,0,0
4060,0,0,450,0,0,0,0,0,1,0,0,0,0,0,0
4079,0,3469,0,0,0,0,0,0,1,0,0,0,0,0,0
4082,217,118,0,0,0,0,0,0,1,3015,0,0,0,0,0
4085,0,817,0,293,3472,0,0,0,1,0,0,0,0,0,0
4200,3590,3591,282,0,0,0,0,0,1,0,0,0,0,0,0
4259,0,44,437,0,0,1,2002,0,1,0,0,0,0,0,0
4299,0,0,0,3753,0,0,0,0,0,0,0,0,0,0,0
4300,0,3669,0,0,0,0,0,0,0,0,0,0,0,0,0
4301,0,0,3670,0,0,0,0,0,0,0,0,0,0,0,0
4302,199,207,0,3672,0,0,0,0,1,0,0,0,0,0,0
4303,0,161,0,2569,0,0,0,0,0,0,0,0,0,0,0
4304,0,3673,283,349,0,0,0,0,0,0,0,0,0,0,0
4319,0,0,813,1805,0,0,0,0,0,0,0,0,0,0,0
4320,0,0,240,0,0,0,0,0,2,0,1,257,3270,0,0
4322,0,0,1167,0,0,0,0,0,1,0,0,0,0,0,0
4323,43,947,813,0,0,0,0,0,0,0,0,0,0,0,0
4324,0,1644,0,2169,0,0,0,0,1,0,0,0,0,0,0
4325,195,203,0,3709,0,0,0,0,1,0,0,0,0,0,0
4326,0,1444,2750,235,0,0,0,0,0,0,0,0,0,0,0
4327,0,554,856,0,0,0,0,0,0,0,0,0,0,0,0
2777,0,2509,2470,0,0,0,0,0,1,0,0,0,0,0,0
2857,0,0,0,0,2045,0,0,0,0,0,0,0,0,0,0
2898,0,2612,2614,0,0,0,0,0,1,0,1,257,695,0,0
2918,99,270,2616,0,0,0,0,0,1,0,0,0,0,0,0
3116,0,0,214,0,0,0,0,0,1,3013,0,0,0,0,1
3399,0,2810,2830,0,0,0,0,0,1,0,0,0,0,0,0
3404,345,5629,3034,0,0,0,0,0,1,0,1,437,736,0,0
3441,0,394,3069,0,0,0,0,0,1,0,0,0,0,0,0
3540,0,341,0,234,3070,0,0,0,1,0,0,0,0,0,0
3559,0,0,0,3089,0,0,0,0,0,0,0,0,0,0,0
3759,0,0,0,0,0,0,0,0,1,0,1,1802,4349,0,0
3940,307,308,3149,0,0,0,0,0,1,0,0,0,0,0,0
3949,0,3372,693,0,0,0,0,0,0,0,0,0,0,0,0
4019,194,203,3389,0,0,0,0,0,1,0,0,0,0,0,0
4043,137,3413,0,0,729,0,0,0,1,0,0,0,0,0,0
4044,194,202,68,0,0,1,259,0,1,3013,0,0,0,0,1
4045,0,0,3415,814,0,0,0,0,1,0,0,0,0,0,0
4051,321,321,0,0,0,0,0,0,1,0,0,0,0,0,0
4055,137,3435,0,0,729,0,0,0,1,0,0,0,0,0,0
4179,0,380,0,0,3549,0,0,0,0,0,0,0,0,0,0
4306,0,0,0,0,0,0,0,0,0,0,1,12,1226,0,0
4339,0,1624,813,0,0,0,0,0,0,0,1,621,4349,0,0
4340,200,208,216,3709,0,1,234,0,1,0,0,0,0,0,0
4341,0,4009,2350,0,0,1,2042,0,1,0,0,0,0,0,1
4344,99,417,0,0,0,0,0,0,1,0,0,0,0,0,0
4347,0,3891,282,0,0,0,0,0,1,0,0,0,0,0,0
4348,0,0,419,349,0,0,0,0,1,0,0,0,0,0,0
4349,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0
4359,0,3749,0,3750,3752,0,0,0,1,0,0,0,0,0,0
4360,266,267,419,0,0,0,0,0,0,0,0,0,0,0,0
4361,0,0,216,3709,0,0,0,0,1,0,0,0,0,0,0
4363,403,172,0,0,0,0,0,0,1,0,0,0,0,0,0
4364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4365,2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4366,0,947,903,0,0,0,0,0,1,0,0,0,0,0,0
4367,0,0,2350,0,0,0,0,0,0,0,0,0,0,0,0
4368,0,0,0,564,0,0,0,0,1,0,0,0,0,0,0
4369,0,0,3031,0,0,0,0,0,1,0,1,1309,4349,0,0
4370,223,224,0,3769,0,0,0,0,1,0,0,0,0,0,0
4371,0,3770,0,3771,0,0,0,0,0,-1,0,0,0,0,0
4372,266,425,3772,3773,0,0,0,0,1,0,0,0,0,0,0
4379,3774,3775,3292,0,0,1,1884,0,1,3087,0,0,0,0,0
4380,0,0,0,3776,0,0,0,0,0,0,0,0,0,0,0
4381,0,270,0,3777,0,0,0,0,1,0,0,0,0,0,0
4399,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0
4400,0,0,0,293,0,0,0,0,1,0,0,0,0,0,0
4401,518,1004,1005,0,0,0,0,0,1,0,0,0,0,0,0
4419,799,3869,813,221,0,1,675,0,1,3134,0,0,0,0,1
4439,3790,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4479,171,172,0,288,0,1,243,0,1,0,0,0,0,0,0
4480,0,0,2350,0,0,1,2042,0,1,0,0,0,0,0,0
4481,0,0,0,0,3849,0,0,0,1,0,0,0,0,0,0
4482,0,3852,0,0,0,0,0,0,0,0,0,0,0,0,0
4483,345,181,3851,0,0,0,0,0,1,0,0,0,0,0,0
4484,0,1866,728,0,0,0,0,0,1,0,1,586,4349,0,0
4485,193,191,0,0,0,0,0,0,0,0,0,0,0,0,0
4486,60,61,0,3351,0,0,0,0,0,0,0,0,0,0,0
4487,266,3870,2470,0,0,0,0,0,1,0,0,0,0,0,0
4488,0,0,0,3871,0,0,0,0,0,0,0,0,0,0,0
4489,0,3872,0,0,0,0,0,0,0,0,0,0,0,0,0
4490,0,0,0,3873,0,0,0,0,1,0,0,0,0,0,0
4499,0,0,0,3709,0,0,0,0,1,0,0,0,0,0,0
4500,0,0,76,235,0,0,0,0,1,0,0,0,0,0,0
4501,0,0,3910,3709,0,0,0,0,1,0,0,0,0,0,0
