ID,ContinentID,ParentAreaID,AreaBit,Flags,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,ZoneMusic,IntroSound,ExplorationLevel,AreaName_lang[0],AreaName_lang[1],AreaName_lang[2],AreaName_lang[3],AreaName_lang[4],AreaName_lang[5],AreaName_lang[6],AreaName_lang[7],AreaName_lang_mask,FactionGroupMask
339,0,3,0,0,11,25,0,0,0,-1,Lethlor Ravine,,,,,,,,7274498,0
637,1,215,0,0,11,0,9,0,0,0,Kodo Rock,,,,,,,,983042,0
638,1,14,0,0,11,0,0,0,0,0,Hidden Path,,,,,,,,983042,0
639,1,14,0,0,11,0,0,0,0,0,Spirit Rock,,,,,,,,983042,0
640,1,14,0,0,11,0,0,0,0,0,Shrine of the Dormant Flame,,,,,,,,983042,0
716,0,1,0,0,11,0,0,0,0,0,Ironband's Compound,,,,,,,,983042,0
717,34,0,0,0,11,0,0,0,0,0,The Stockade,,,,,,,,983042,0
718,43,0,0,0,11,0,0,0,0,0,Wailing Caverns,,,,,,,,983042,0
719,48,0,0,75,11,0,11,0,0,0,Blackfathom Deeps,,,,,,,,983042,0
720,1,17,0,0,11,0,0,0,0,0,Fray Island,,,,,,,,983042,0
722,129,0,0,0,11,38,0,0,0,0,Razorfen Downs,,,,,,,,983042,0
736,1,141,0,0,11,0,0,0,0,8,Ban'ethil Hollow,,,,,,,,983042,0
796,189,0,0,0,11,0,0,0,0,0,Scarlet Monastary,,,,,,,,458754,0
797,0,12,0,0,11,35,0,0,0,8,Jerod's Landing,,,,,,,,983042,0
798,0,12,0,0,11,35,0,0,0,8,Ridgepoint Tower,,,,,,,,983042,0
799,0,10,0,0,11,0,2,0,0,10,The Darkened Bank,,,,,,,,983042,0
800,0,1,0,0,11,0,0,0,0,0,Coldridge Pass,,,,,,,,983042,0
801,0,1,0,0,11,0,0,0,0,8,Chill Breeze Valley,,,,,,,,983040,0
802,0,1,0,0,11,0,0,0,0,8,Shimmer Ridge,,,,,,,,983040,0
803,0,1,0,0,11,0,0,0,0,7,Amberstill Ranch,,,,,,,,983040,0
804,0,1,0,0,11,0,0,0,0,8,The Tundrid Hills,,,,,,,,983040,0
805,0,1,0,0,11,0,0,0,0,0,South Gate Pass,,,,,,,,983040,0
806,0,1,0,0,11,0,0,0,0,0,South Gate Outpost,,,,,,,,983040,0
807,0,1,0,0,11,0,0,0,0,0,North Gate Pass,,,,,,,,983040,0
808,0,1,0,0,11,0,0,0,0,0,North Gate Outpost,,,,,,,,983040,0
809,0,1,0,0,11,0,0,0,0,8,Ironforge,,,,,,,,983042,0
810,0,85,0,0,11,0,0,0,0,7,Stillwater Pond,,,,,,,,983040,0
811,0,85,0,0,11,0,0,0,0,5,Nightmare Vale,,,,,,,,983042,0
812,0,85,0,0,11,0,0,0,0,10,Venomweb Vale,,,,,,,,983040,0
813,0,28,0,0,11,0,0,0,0,0,The Bulwark,,,,,,,,983042,0
814,1,14,0,0,11,0,0,0,0,0,Southfury River,,,,,,,,983042,0
815,1,17,0,0,11,0,0,0,0,0,Southfury River,,,,,,,,983042,0
816,1,14,0,0,11,0,0,0,0,8,Razormane Grounds,,,,,,,,983040,0
817,1,14,0,0,11,0,0,0,0,10,Skull Rock,,,,,,,,983042,0
818,1,215,0,0,11,0,0,0,0,5,Palemane Rock,,,,,,,,983042,0
819,1,215,0,0,11,0,0,0,0,0,Windfury Ridge,,,,,,,,458754,0
820,1,215,0,0,11,0,0,0,0,5,The Golden Plains,,,,,,,,983042,0
821,1,215,0,0,11,0,0,0,0,8,The Rolling Plains,,,,,,,,983042,0
836,0,11,0,0,11,0,0,0,0,0,Dun Algaz,,,,,,,,983042,0
837,0,38,0,0,11,0,0,0,0,0,Dun Algaz,,,,,,,,983042,0
856,0,10,0,0,11,0,2,0,0,0,Twilight Grove,,,,,,,,983042,0
876,1,0,0,0,11,0,0,0,0,0,GM Island,,,,,,,,983040,0
877,1,17,0,0,11,0,0,0,0,0,Delete ME,,,,,,,,983040,0
878,1,16,0,0,11,0,8,0,0,0,Southfury River,,,,,,,,458754,0
879,1,331,0,0,11,0,0,0,0,0,Southfury River,,,,,,,,983042,0
880,0,45,0,0,11,0,0,0,0,0,Thandol Span,,,,,,,,983042,0
881,0,11,0,0,11,0,1,0,0,0,Thandol Span,,,,,,,,983042,0
916,0,40,0,0,11,0,0,0,0,0,The Jansen Stead,,,,,,,,983040,0
917,0,40,0,0,11,0,0,0,0,0,The Dead Acre,,,,,,,,983040,0
918,0,40,0,0,11,0,0,0,0,0,The Molsen Farm,,,,,,,,983040,0
919,0,40,0,0,11,0,0,0,0,0,Stendel's Pond,,,,,,,,983040,0
