ID,Effect[0],Effect[1],Effect[2],EffectPointsMin[0],EffectPointsMin[1],EffectPointsMin[2],EffectPointsMax[0],EffectPointsMax[1],EffectPointsMax[2],EffectArg[0],EffectArg[1],EffectArg[2],Name_lang[0],ItemVisual,Flags
1141,3,0,0,0,0,0,0,0,0,14428,0,0,+38 Intellect,0,0
804,3,0,0,0,0,0,0,0,0,13523,0,0,Resist Shadow +10,0,0
1145,3,0,0,0,0,0,0,0,0,14435,0,0,+16 Spirit,0,0
1152,3,0,0,0,0,0,0,0,0,14442,0,0,+23 Spirit,0,0
1159,3,0,0,0,0,0,0,0,0,14452,0,0,+30 Spirit,0,0
1165,3,0,0,0,0,0,0,0,0,14458,0,0,+37 Spirit,0,0
1218,3,0,0,0,0,0,0,0,0,14938,0,0,+44 Agility,0,0
1225,3,0,0,0,0,0,0,0,0,14945,0,0,+45 Intellect,0,0
1232,3,0,0,0,0,0,0,0,0,14952,0,0,+46 Spirit,0,0
823,3,0,0,0,0,0,0,0,0,13371,0,0,Strength +3,0,0
1249,3,0,0,0,0,0,0,0,0,14709,0,0,+7 Resist Arcane,0,0
1255,3,0,0,0,0,0,0,0,0,14715,0,0,+13 Resist Arcane,0,0
1261,3,0,0,0,0,0,0,0,0,14721,0,0,+19 Resist Arcane,0,0
1267,3,0,0,0,0,0,0,0,0,14727,0,0,+25 Resist Arcane,0,0
1275,3,0,0,0,0,0,0,0,0,14735,0,0,+33 Resist Arcane,0,0
1282,3,0,0,0,0,0,0,0,0,14742,0,0,+40 Resist Arcane,0,0
1289,3,0,0,0,0,0,0,0,0,14541,0,0,+1 Resist Frost,0,0
1297,3,0,0,0,0,0,0,0,0,14549,0,0,+9 Resist Frost,0,0
1503,3,0,0,0,0,0,0,0,0,15388,0,0,HP +70,0,0
504,2,0,0,80,0,0,80,0,0,0,0,0,Rockbiter +80,0,0
585,3,3,0,0,0,0,0,0,0,7471,7477,0,+1 Agility / +1 Stamina,0,0
592,3,3,0,0,0,0,0,0,0,7477,7464,0,+1 Stamina / +1 Strength,0,0
627,1,0,0,30,0,0,30,0,0,11354,0,0,Deadly Poison IV,0,0
1305,3,0,0,0,0,0,0,0,0,14557,0,0,+17 Resist Frost,0,0
1314,3,0,0,0,0,0,0,0,0,14564,0,0,+26 Resist Frost,0,0
1323,3,0,0,0,0,0,0,0,0,14574,0,0,+35 Resist Frost,0,0
1332,3,0,0,0,0,0,0,0,0,14980,0,0,+44 Resist Frost,0,0
1343,3,0,0,0,0,0,0,0,0,14589,0,0,+9 Resist Fire,0,0
1355,3,0,0,0,0,0,0,0,0,14601,0,0,+21 Resist Fire,0,0
1364,3,0,0,0,0,0,0,0,0,14610,0,0,+30 Resist Fire,0,0
1367,3,0,0,0,0,0,0,0,0,14613,0,0,+33 Resist Fire,0,0
1375,3,0,0,0,0,0,0,0,0,14971,0,0,+41 Resist Fire,0,0
1385,3,0,0,0,0,0,0,0,0,14626,0,0,+5 Resist Nature,0,0
1394,3,0,0,0,0,0,0,0,0,14635,0,0,+14 Resist Nature,0,0
1404,3,0,0,0,0,0,0,0,0,14646,0,0,+24 Resist Nature,0,0
1413,3,0,0,0,0,0,0,0,0,14655,0,0,+33 Resist Nature,0,0
848,4,0,0,30,0,0,30,0,0,0,0,0,Armor +30,0,0
855,3,0,0,0,0,0,0,0,0,13652,0,0,Fire Resist +15,0,0
905,3,0,0,0,0,0,0,0,0,13366,0,0,Intellect +5,0,0
908,3,0,0,0,0,0,0,0,0,13862,0,0,Health +50,0,0
923,3,0,0,0,0,0,0,0,0,13922,0,0,Defense +3,0,0
926,3,0,0,0,0,0,0,0,0,13923,0,0,Frost Reflection 1%,0,0
928,3,0,0,0,0,0,0,0,0,13824,0,0,All Stats +3,0,0
1427,3,0,0,0,0,0,0,0,0,14663,0,0,+1 Resist Shadow,0,0
1436,3,0,0,0,0,0,0,0,0,14673,0,0,+10 Resist Shadow,0,0
1440,3,0,0,0,0,0,0,0,0,14677,0,0,+14 Resist Shadow,0,0
1444,3,0,0,0,0,0,0,0,0,14681,0,0,+18 Resist Shadow,0,0
1446,3,0,0,0,0,0,0,0,0,14683,0,0,+20 Resist Shadow,0,0
843,3,0,0,0,0,0,0,0,0,13606,0,0,Mana +30,0,0
845,3,0,0,0,0,0,0,0,0,13614,0,0,Herbalism +2,0,0
1045,3,0,0,0,0,0,0,0,0,14490,0,0,+18 Strength,0,0
1077,3,0,0,0,0,0,0,0,0,14471,0,0,+24 Stamina,0,0
1087,3,0,0,0,0,0,0,0,0,14481,0,0,+34 Stamina,0,0
1095,3,0,0,0,0,0,0,0,0,14371,0,0,+18 Agility,0,0
1105,3,0,0,0,0,0,0,0,0,14392,0,0,+28 Agility,0,0
1114,3,0,0,0,0,0,0,0,0,14401,0,0,+37 Agility,0,0
1125,3,0,0,0,0,0,0,0,0,14412,0,0,+22 Intellect,0,0
909,3,0,0,0,0,0,0,0,0,13839,0,0,Herbalism +5,0,0
1055,3,0,0,0,0,0,0,0,0,14500,0,0,+28 Strength,0,0
1063,3,0,0,0,0,0,0,0,0,14508,0,0,+36 Strength,0,0
1123,3,0,0,0,0,0,0,0,0,14410,0,0,+20 Intellect,0,0
1135,3,0,0,0,0,0,0,0,0,14422,0,0,+32 Intellect,0,0
883,3,0,0,0,0,0,0,0,0,13735,0,0,+15 Agility,0,0
1148,3,0,0,0,0,0,0,0,0,14438,0,0,+19 Spirit,0,0
1157,3,0,0,0,0,0,0,0,0,14450,0,0,+28 Spirit,0,0
1167,3,0,0,0,0,0,0,0,0,14460,0,0,+39 Spirit,0,0
1205,3,0,0,0,0,0,0,0,0,14961,0,0,+43 Strength,0,0
1208,3,0,0,0,0,0,0,0,0,14964,0,0,+46 Strength,0,0
1211,3,0,0,0,0,0,0,0,0,14955,0,0,+43 Stamina,0,0
1217,3,0,0,0,0,0,0,0,0,14937,0,0,+43 Agility,0,0
1226,3,0,0,0,0,0,0,0,0,14946,0,0,+46 Intellect,0,0
1245,3,0,0,0,0,0,0,0,0,14705,0,0,+3 Resist Arcane,0,0
783,4,0,0,10,0,0,10,0,0,0,0,0,Armor +10,0,0
1251,3,0,0,0,0,0,0,0,0,14711,0,0,+9 Resist Arcane,0,0
1259,3,0,0,0,0,0,0,0,0,14719,0,0,+17 Resist Arcane,0,0
1268,3,0,0,0,0,0,0,0,0,14728,0,0,+26 Resist Arcane,0,0
1278,3,0,0,0,0,0,0,0,0,14738,0,0,+36 Resist Arcane,0,0
1288,3,0,0,0,0,0,0,0,0,14970,0,0,+46 Resist Arcane,0,0
1298,3,0,0,0,0,0,0,0,0,14550,0,0,+10 Resist Frost,0,0
1504,3,0,0,0,0,0,0,0,0,15390,0,0,AC +300,0,0
1505,3,0,0,0,0,0,0,0,0,15393,0,0,Fire Resist +13,0,0
1506,3,0,0,0,0,0,0,0,0,15396,0,0,STR +8,0,0
1507,3,0,0,0,0,0,0,0,0,15399,0,0,STA +8,0,0
1508,3,0,0,0,0,0,0,0,0,15401,0,0,AGI +8,0,0
1509,3,0,0,0,0,0,0,0,0,15403,0,0,INT +8,0,0
1510,3,0,0,0,0,0,0,0,0,15405,0,0,SPI +8,0,0
1523,3,0,0,0,0,0,0,0,0,15408,0,0,MANA/FR +85/14,0,0
1525,3,0,0,0,0,0,0,0,0,15437,0,0,AC/FR +110/14,0,0
1526,3,0,0,0,0,0,0,0,0,15440,0,0,STR/FR +10/14,0,0
1527,3,0,0,0,0,0,0,0,0,15442,0,0,STA/FR +10/14,0,0
1528,3,0,0,0,0,0,0,0,0,15445,0,0,AGI/FR +10/14,0,0
1529,3,0,0,0,0,0,0,0,0,15447,0,0,INT/FR +10/14,0,0
1530,3,0,0,0,0,0,0,0,0,15456,0,0,SPI/FR +10/14,0,0
1531,3,0,0,0,0,0,0,0,0,15461,0,0,STR/STA +10/10,0,0
1532,3,3,0,0,0,0,0,0,0,15462,15461,0,STR/STA/AC/FR +10/10/110/15,0,0
1543,3,3,0,0,0,0,0,0,0,15489,15488,0,INT/SPI/MANA/FR +10/10/100/15,0,0
1117,3,0,0,0,0,0,0,0,0,14404,0,0,+40 Agility,0,0
1230,3,0,0,0,0,0,0,0,0,14950,0,0,+44 Spirit,0,0
1273,3,0,0,0,0,0,0,0,0,14733,0,0,+31 Resist Arcane,0,0
1279,3,0,0,0,0,0,0,0,0,14739,0,0,+37 Resist Arcane,0,0
1286,3,0,0,0,0,0,0,0,0,14968,0,0,+44 Resist Arcane,0,0
1293,3,0,0,0,0,0,0,0,0,14546,0,0,+5 Resist Frost,0,0
1299,3,0,0,0,0,0,0,0,0,14551,0,0,+11 Resist Frost,0,0
1327,3,0,0,0,0,0,0,0,0,14578,0,0,+39 Resist Frost,0,0
1334,3,0,0,0,0,0,0,0,0,14982,0,0,+46 Resist Frost,0,0
1341,3,0,0,0,0,0,0,0,0,14587,0,0,+7 Resist Fire,0,0
1347,3,0,0,0,0,0,0,0,0,14593,0,0,+13 Resist Fire,0,0
1354,3,0,0,0,0,0,0,0,0,14600,0,0,+20 Resist Fire,0,0
1360,3,0,0,0,0,0,0,0,0,14606,0,0,+26 Resist Fire,0,0
1389,3,0,0,0,0,0,0,0,0,14629,0,0,+9 Resist Nature,0,0
1395,3,0,0,0,0,0,0,0,0,14636,0,0,+15 Resist Nature,0,0
1402,3,0,0,0,0,0,0,0,0,14644,0,0,+22 Resist Nature,0,0
1408,3,0,0,0,0,0,0,0,0,14650,0,0,+28 Resist Nature,0,0
1415,3,0,0,0,0,0,0,0,0,14657,0,0,+35 Resist Nature,0,0
1422,3,0,0,0,0,0,0,0,0,14985,0,0,+42 Resist Nature,0,0
1524,3,0,0,0,0,0,0,0,0,15428,0,0,HP/FR +75/14,0,0
943,2,0,0,3,0,0,3,0,0,0,0,0,Weapon Damage +3,0,0
1246,3,0,0,0,0,0,0,0,0,14706,0,0,+4 Resist Arcane,0,0
1247,3,0,0,0,0,0,0,0,0,14707,0,0,+5 Resist Arcane,0,0
1248,3,0,0,0,0,0,0,0,0,14708,0,0,+6 Resist Arcane,0,0
1250,3,0,0,0,0,0,0,0,0,14710,0,0,+8 Resist Arcane,0,0
1252,3,0,0,0,0,0,0,0,0,14712,0,0,+10 Resist Arcane,0,0
1253,3,0,0,0,0,0,0,0,0,14713,0,0,+11 Resist Arcane,0,0
1254,3,0,0,0,0,0,0,0,0,14714,0,0,+12 Resist Arcane,0,0
1256,3,0,0,0,0,0,0,0,0,14716,0,0,+14 Resist Arcane,0,0
1257,3,0,0,0,0,0,0,0,0,14717,0,0,+15 Resist Arcane,0,0
1258,3,0,0,0,0,0,0,0,0,14718,0,0,+16 Resist Arcane,0,0
1260,3,0,0,0,0,0,0,0,0,14720,0,0,+18 Resist Arcane,0,0
1262,3,0,0,0,0,0,0,0,0,14722,0,0,+20 Resist Arcane,0,0
1263,3,0,0,0,0,0,0,0,0,14723,0,0,+21 Resist Arcane,0,0
1264,3,0,0,0,0,0,0,0,0,14724,0,0,+22 Resist Arcane,0,0
1265,3,0,0,0,0,0,0,0,0,14725,0,0,+23 Resist Arcane,0,0
1266,3,0,0,0,0,0,0,0,0,14726,0,0,+24 Resist Arcane,0,0
1269,3,0,0,0,0,0,0,0,0,14729,0,0,+27 Resist Arcane,0,0
1270,3,0,0,0,0,0,0,0,0,14730,0,0,+28 Resist Arcane,0,0
1271,3,0,0,0,0,0,0,0,0,14731,0,0,+29 Resist Arcane,0,0
1272,3,0,0,0,0,0,0,0,0,14732,0,0,+30 Resist Arcane,0,0
1274,3,0,0,0,0,0,0,0,0,14734,0,0,+32 Resist Arcane,0,0
1276,3,0,0,0,0,0,0,0,0,14736,0,0,+34 Resist Arcane,0,0
1277,3,0,0,0,0,0,0,0,0,14737,0,0,+35 Resist Arcane,0,0
1280,3,0,0,0,0,0,0,0,0,14740,0,0,+38 Resist Arcane,0,0
1281,3,0,0,0,0,0,0,0,0,14741,0,0,+39 Resist Arcane,0,0
1283,3,0,0,0,0,0,0,0,0,14965,0,0,+41 Resist Arcane,0,0
1284,3,0,0,0,0,0,0,0,0,14966,0,0,+42 Resist Arcane,0,0
1285,3,0,0,0,0,0,0,0,0,14967,0,0,+43 Resist Arcane,0,0
1287,3,0,0,0,0,0,0,0,0,14969,0,0,+45 Resist Arcane,0,0
1290,3,0,0,0,0,0,0,0,0,14542,0,0,+2 Resist Frost,0,0
1291,3,0,0,0,0,0,0,0,0,14544,0,0,+3 Resist Frost,0,0
1292,3,0,0,0,0,0,0,0,0,14545,0,0,+4 Resist Frost,0,0
1294,3,0,0,0,0,0,0,0,0,14543,0,0,+6 Resist Frost,0,0
1295,3,0,0,0,0,0,0,0,0,14547,0,0,+7 Resist Frost,0,0
1296,3,0,0,0,0,0,0,0,0,14548,0,0,+8 Resist Frost,0,0
1300,3,0,0,0,0,0,0,0,0,14552,0,0,+12 Resist Frost,0,0
