ID,ModelName[0],ModelName[1],ModelTexture[0],ModelTexture[1],InventoryIcon,GroundModel,GeosetGroup[0],GeosetGroup[1],GeosetGroup[2],GeosetGroup[3],Flags,SpellVisualID,GroupSoundIndex,ItemSize,HelmetGeosetVisID,Texture[0],Texture[1],Texture[2],Texture[3],Texture[4],Texture[5],Texture[6],Texture[7],ItemVisual
7758,,,,,,,0,0,0,0,0,0,0,3,0,,Cloth_Horde_B_03Purple_Glove_AL,,,,,,,0
7759,,,,,,,0,0,0,0,0,0,0,3,0,,,Cloth_Horde_B_03Purple_Glove_HA,,,,,,0
7760,,,,,,,0,0,0,0,0,0,0,3,0,Mail_C_01Copper_Sleeve_AU,Mail_C_01Copper_Sleeve_AL,,Mail_C_01Copper_Chest_TU,Mail_C_01Copper_Chest_TL,,,,0
7761,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Leather_Horde_B_02Black_Belt_LU,,,0
7762,,,,,,,1,0,0,0,0,0,0,3,0,,,,,,,Leather_Horde_A_02Black_Boot_LL,Leather_Horde_A_02Black_Boot_FO,0
7763,,,,,,,1,0,0,0,0,0,0,3,0,,Leather_Horde_B_02Black_Glove_AL,Leather_Horde_B_02Black_Glove_HA,,,,,,0
7764,,,,,,,0,0,0,0,0,0,0,3,0,Leather_Horde_C_01Black_Sleeve_AU,,,Leather_Horde_C_01Red_Chest_TU,,,,,0
7765,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Leather_Horde_C_01Red_Pant_LU,Leather_Horde_C_01Red_Pant_LL,,0
7766,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Leather_Horde_B_01Red_Belt_LU,,,0
7767,,,,,INV_Pants_03,GOYellowPotion.mdx,0,0,0,0,0,0,11,3,0,,,,,,Cloth_Horde_B_02Brown_Pant_LU,Cloth_Horde_B_02Brown_Pant_LL,,0
7768,,,,,,,1,0,0,0,0,0,0,3,0,,,,,,,Leather_Horde_B_01Red_Boot_LL,Leather_Horde_B_01Red_Boot_FO,0
7769,,,,,,,0,0,0,0,0,0,0,3,0,,Leather_Horde_B_01Red_Glove_AL,,,,,,,0
7770,,,,,,,0,0,1,0,0,0,0,3,0,Robe_Horde_B_01Magenta_Sleeve_AU,,,Robe_Horde_B_01Magenta_Chest_TU,Robe_Horde_B_01Magenta_Chest_TL,,,,0
7771,,,,,INV_Pants_03,GOYellowPotion.mdx,0,0,0,0,0,0,11,3,0,,,,,,Robe_Horde_B_01Magenta_Pant_LU,Robe_Horde_B_01Magenta_Pant_LL,,0
7772,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,,,Cloth_Horde_A_02Brown_Boot_FO,0
7773,,,,,,,2,0,0,0,0,0,0,3,0,,,,,,Generic_OrSh_01_Pants_LU,Generic_OrSh_01_Pants_LL,,0
7774,,,,,INV_Shirt_02,GOCloth01.mdl,0,0,0,0,0,0,0,3,0,Cloth_Horde_B_03Blue_Sleeve_AU,,,Cloth_Horde_B_03Blue_Chest_TU,Cloth_Horde_B_03Blue_Chest_TL,,,,0
7775,,,,,,,2,0,0,0,0,0,0,3,0,,,,,,Cloth_Horde_B_03Black_Pant_LU,Cloth_Horde_B_03Black_Pant_LL,,0
7776,,,,,INV_Boots_01,GOCloth01.mdl,2,0,0,0,0,0,7,3,0,,,,,,,Cloth_Horde_B_03Black_Boot_LL,Cloth_Horde_B_03Black_Boot_FO,0
7777,,,,,,,0,0,0,0,0,0,0,3,0,Cloth_Horde_A_01Black_Sleeve_AU,,,Cloth_Horde_A_01Black_Chest_TU,Cloth_Horde_A_01Black_Chest_TL,,,,0
7778,,,,,,,3,0,0,0,0,0,0,3,0,,,,,,,Leather_C_02Black_Boot_LL,Leather_C_02Black_Boot_FO,0
7779,,,,,,,1,0,0,0,0,0,0,3,0,,,,,,,Generic_OrWr_01_Boot_LL,Generic_OrWr_01_Boot_FO,0
7780,,,,,,,0,0,0,0,0,0,0,3,0,Cloth_Horde_B_02Red_Sleeve_AU,,,Cloth_Horde_A_02Red_Chest_TU,Cloth_Horde_A_02Red_Chest_TL,,,,0
7781,,,,,INV_Pants_02,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,,,,Cloth_Horde_B_02Red_Pant_LU,Cloth_Horde_B_02Red_Pant_LL,,0
7782,,,,,,,1,0,0,0,0,0,0,3,0,,,,,,,Cloth_Horde_B_02Red_Boot_LL,Cloth_Horde_B_02Red_Boot_FO,0
7783,,,,,,,0,0,0,0,0,0,0,3,0,,,,Mail_C_03Black_Chest_TU,Mail_C_03Black_Chest_TL,,,,0
7784,Helm_Plate_B_01Stormwind.mdx,,Helm_Plate_B_01KulTiras,,,,0,0,0,0,0,0,0,3,0,,,,,,,,,0
7785,Helm_Plate_B_01Stormwind.mdx,,Helm_Plate_B_01Theramore,,,,0,0,0,0,0,0,0,3,0,,,,,,,,,0
7786,LShoulder_Leather_A_01.mdx,RShoulder_Leather_A_01.mdx,Shoulder_Leather_B_01Black,Shoulder_Leather_B_01Black,INV_Shoulder_08,GOLeather01.mdl,0,0,0,0,0,0,7,3,0,,,,,,,,,0
7787,,,,,,,0,0,0,0,0,0,0,3,0,,,,Cloth_B_03BlackSilver_Chest_TU,Cloth_B_03BlackSilver_Chest_TL,,,,0
7788,,,,,,,0,0,1,0,0,0,0,3,0,,,,,,Robe_B_02Black_Pants_LU,Robe_B_02Black_Pant_LL,,0
7789,,,,,INV_Boots_07,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,Leather_B_03Black_Boot_FO,0
7790,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Plate_B_03Silver_Belt_LU,,,0
7791,,,,,INV_Misc_Dust_02,,0,0,0,0,0,0,22,3,0,,,,,,,,,0
7792,,,,,,,1,0,0,0,0,0,0,3,0,,,,,,,Generic_DwWr_01_Boot_LL,Generic_DwWr_01_Boot_FO,0
7793,,,,,,,0,0,1,0,0,0,0,3,0,,,,Cloth_A_02Black_Chest_TU,Cloth_A_02Black_Chest_TL,,,,0
7794,,,,,,,0,0,0,0,0,0,0,3,0,,Cloth_C_02Black_Bracer_AL,,,,,,,0
7795,,,,,,,1,0,1,0,0,0,0,3,0,Robe_B_03White_Sleeve_AU,Robe_B_03White_Sleeve_AL,,Robe_B_03White_Chest_TU,Robe_B_03White_Chest_TL,,,,0
7796,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Plate_B_02Black_Belt_LU,,,0
7797,,,,,,,0,0,1,0,0,0,0,3,0,,,,,,Robe_B_03White_Pants_LU,Robe_B_03White_Pant_LL,,0
7798,,,,,INV_Misc_Note_01,,0,0,0,0,0,0,20,3,0,,,,,,,,,0
7799,,,,,,,0,0,0,0,0,0,0,3,0,Cloth_A_01Black_Sleeve_AU,Cloth_A_01Black_Sleeve_AL,,Cloth_B_01Purple_Chest_TU,Cloth_B_01Purple_Chest_TL,,,,0
7800,,,,,,,0,0,0,0,0,0,0,3,0,Cloth_A_07Bloodier_Sleeve_AU,Cloth_A_05Red_Bracer_AL,,Cloth_A_07Bloodier_Chest_TU,Cloth_A_07Bloodier_Chest_TL,,,,0
7801,,,,,INV_Jewelry_Ring_02,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,Cloth_A_01Green_Sleeve_AL,,,,,,,0
7802,,,,,,,0,0,0,0,0,0,0,3,0,Cloth_A_07Bloodier_Sleeve_AU,Cloth_A_05Black_Bracer_AL,,Cloth_A_07Bloodier_Chest_TU,Cloth_A_07Bloodier_Chest_TL,,,,0
7803,Bow_2H_Crossbow_A_01.mdx,,Bow_2H_Crossbow_A_01Silver,,INV_Weapon_Crossbow_01,,0,0,0,0,0,224,13,3,0,,,,,,,,,0
7804,,,,,,,0,0,0,0,0,0,0,3,0,Plate_C_01_Sleeve_AU,,,Plate_C_01_Chest_TU,Plate_C_01_Chest_TL,,,,0
7805,,,,,,,3,0,0,0,0,0,0,3,0,,Plate_C_01_Glove_AL,Plate_C_01_Glove_HA,,,,,,0
7806,,,,,,,0,0,0,0,0,0,0,3,0,,,,Plate_Horde_C_01Silver_Chest_TU,Plate_Horde_C_01Silver_Chest_TL,,,,0
7807,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Plate_Horde_A_01Silver_Belt_LU,,,0
7808,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Plate_Horde_C_01Black_Pant_LU,Plate_Horde_C_01Black_Pant_LL,,0
7809,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,,Plate_Horde_C_01Black_Boot_LL,Plate_Horde_C_01Black_Boot_FO,0
7810,,,,,,,1,0,0,0,0,0,0,3,0,,Plate_Horde_C_01Black_Glove_AL,Plate_Horde_C_01Black_Glove_HA,,,,,,0
7811,,,,,,,0,0,0,0,0,0,0,3,0,,,,Cloth_Horde_A_03Brown_Chest_TU,Cloth_Horde_A_03Brown_Chest_TL,,,,0
7812,,,,,,,0,0,0,0,0,0,0,3,0,,Cloth_Horde_A_03Brown_Bracer_AL,,,,,,,0
7813,,,,,,,1,0,0,0,0,0,0,3,0,,Cloth_Horde_A_03Brown_Glove_AL,Cloth_Horde_A_03Brown_Glove_HA,,,,,,0
7814,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Cloth_Horde_A_03Brown_Pant_LU,,,0
7815,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,,Cloth_Horde_A_03Brown_Boot_LL,Cloth_Horde_A_03Brown_Boot_FO,0
7816,,,,,,,0,0,0,0,0,0,0,3,0,,Cloth_Horde_A_03Brown_Glove_AL,Cloth_Horde_A_03Brown_Glove_HA,,,,,,0
7817,Stave_2H_Long_A_01.mdx,,Stave_2H_Long_A_01Gold,,INV_Staff_08,GOStaff01.mdl,0,0,0,0,0,0,13,3,0,,,,,,,,,0
7818,,,,,,,0,0,0,0,0,0,0,3,0,Leather_Horde_B_02Brown_Sleeve_AU,,,Leather_Tauren_A_02_Chest_TU,Leather_Tauren_A_02_Chest_TL,,,,0
7819,LShoulder_Leather_A_01.mdx,,Shoulder_Leather_A_01Tan,,,,0,0,0,0,0,0,0,3,0,,,,,,,,,0
7820,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Cloth_Horde_A_03Red_Belt_LU,,,0
7821,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Cloth_Horde_A_03Red_Pant_LU,,,0
7822,,,,,,,3,0,0,0,0,0,0,3,0,,,,,,,Leather_Orc_B_03_Boot_LL,Leather_Horde_A_02Brown_Boot_FO,0
7823,,,,,INV_Gauntlets_05,GOLeather01.mdx,0,0,0,0,0,0,7,3,0,,Leather_A_03Brown_Glove_AL,Leather_A_03Brown_Glove_HA,,,,,,0
7824,Shield_Oval_A_01.mdx,,Shield_Oval_A_01Black,,INV_Shield_09,GOYellowPotion.mdx,0,0,0,0,0,0,8,3,0,,,,,,,,,0
7825,,,,,INV_Shirt_02,GOLeather01.mdl,0,0,0,0,0,0,7,3,0,Leather_A_04Brown_Sleeve_AU,,,Leather_A_04Brown_Chest_TU,Leather_A_04Brown_Chest_TL,,,,0
7826,,,,,INV_Shirt_02,GOLeather01.mdl,0,0,0,0,0,0,7,3,0,,,,Leather_A_04Brown_Chest_TU,Leather_A_04Brown_Chest_TL,,,,0
7827,,,,,INV_Misc_Key_01,.mdx,0,0,0,0,0,0,8,3,0,,,,,,,,,0
7828,,,,,INV_Misc_Ammo_Gunpowder_01,.mdx,0,0,0,0,0,0,22,3,0,,,,,,,,,0
7829,Helm_Monocle_A_01.mdx,,Helm_Monocle_A_01Gold,,Ability_Ambush,GO_Apple.mdx,0,0,0,0,0,0,0,3,0,,,,,,,,,0
7830,LShoulder_Plate_D_01.mdx,RShoulder_Plate_D_01.mdx,Shoulder_Plate_B_02Black,Shoulder_Plate_B_02Black,,,0,0,0,0,0,0,0,3,0,,,,,,,,,0
7831,,,,,INV_Shirt_02,GOCloth01.mdl,0,0,0,0,0,0,0,3,0,Plate_Horde_A_01Silver_Sleeve_AU,,,Plate_Horde_C_01Black_Chest_TU,Plate_Horde_C_01Black_Chest_TL,,,,0
7832,,,,,,,1,0,0,0,0,0,0,3,0,,,,,,,Plate_Horde_A_01Silver_Boot_LL,Plate_Horde_C_01Black_Boot_FO,0
7833,,,,,,,0,0,0,0,0,0,0,3,0,,Plate_Horde_A_01Silver_Glove_AL,,,,,,,0
7834,,,,,INV_Pants_02,GOLeather01.mdl,0,0,0,0,0,0,7,3,0,,,,,,Leather_A_03Green_Pant_LU,Leather_A_03Green_Pant_LL,,0
7835,,,,,INV_Boots_01,GOChain01.mdl,0,0,0,0,0,0,10,3,0,,,,,,,Mail_A_01Green_Boot_LL,Mail_A_01Green_Boot_FO,0
7836,LShoulder_Leather_A_03.mdx,RShoulder_Leather_A_03.mdx,Shoulder_Leather_A_03Brown,Shoulder_Leather_A_03Brown,INV_Shoulder_08,GOLeather01.mdl,0,0,0,0,0,0,7,3,0,,,,,,,,,0
7837,,,,,INV_Shirt_06,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,Generic_DwMa_01_Sleeve_AU,,,Generic_DwMa_01_Chest_TU,Generic_DwMa_01_Chest_TL,,,,0
7838,,,,,INV_Shirt_09,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,Robe_B_04Yellow_Sleeve_AU,Robe_B_04Yellow_Sleeve_AL,,Robe_B_04Yellow_Chest_TU,Robe_B_04Yellow_Chest_TL,,,,0
7839,,,,,INV_Gizmo_03,GOYellowPotion.mdx,0,0,0,0,0,0,24,3,0,,,,,,,,,0
7840,,,,,INV_Gizmo_02,GOYellowPotion.mdx,0,0,0,0,0,0,24,3,0,,,,,,,,,0
7841,,,,,INV_Gizmo_01,GOYellowPotion.mdx,0,0,0,0,0,0,8,3,0,,,,,,,,,0
7842,,,,,INV_Gizmo_03,GOYellowPotion.mdx,0,0,0,0,0,0,8,3,0,,,,,,,,,0
7843,,,,,INV_Shirt_14,GOCloth01.mdx,0,0,0,0,0,0,7,3,0,Cloth_A_03Crewman_Sleeve_AU,,,Cloth_A_03Crewman_Chest_TU,Cloth_A_03Crewman_Chest_TL,,,,0
7844,,,,,INV_Shirt_16,,0,0,0,0,0,0,7,3,0,Cloth_A_03Crewman_Sleeve_AU,,,Cloth_A_03Crewman_Chest_TU,Cloth_A_03Crewman_Chest_TL,,,,0
7845,,,,,INV_Shirt_05,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,Generic_HuAs_01_Sleeve_AU,,,Generic_HuAs_01_Chest_TU,Generic_HuAs_01_Chest_TL,,,,0
7846,,,,,INV_Shirt_17,GOCloth01.mdl,2,0,0,0,0,0,7,3,0,Robe_B_03Purple_Sleeve_AU,Robe_B_03Purple_Sleeve_AL,,Robe_B_03Purple_Chest_TU,Robe_B_03Purple_Chest_TL,,,,0
7847,,,,,INV_Shirt_03,GOCloth01.mdl,2,0,0,0,0,0,7,3,0,Cloth_B_05SwashA_Sleeve_AU,Cloth_B_05SwashA_Sleeve_AL,,Cloth_B_05SwashA_Chest_TU,Cloth_B_05SwashA_Chest_TL,,,,0
7848,,,,,INV_Shirt_07,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,Generic_OrHu_01_Sleeve_AU,,,Generic_OrHu_01_Chest_TU,Generic_OrHu_01_Chest_TL,,,,0
7849,,,,,INV_Shirt_08,GOCloth01.mdx,0,0,0,0,0,0,7,3,0,Cloth_A_01Brown_Sleeve_AU,,,Cloth_A_01Brown_Chest_TU,Cloth_A_01Brown_Chest_TL,,,,0
7850,,,,,INV_Shirt_09,GOCloth01.mdl,1,0,0,0,0,0,7,3,0,Robe_B_03Red_Sleeve_AU,Robe_B_03Red_Sleeve_AL,,Robe_B_03Red_Chest_TU,Robe_B_03Red_Chest_TL,,,,0
7851,,,,,INV_Misc_Cape_10,GOLeather01.mdx,0,0,0,0,0,0,7,3,0,,,,,,,,,0
7852,,,,,INV_Misc_Cape_11,GOCloth01.mdx,0,0,0,0,0,0,7,3,0,,,,,,,,,0
7853,,,,,INV_Shirt_01,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,Robe_D_01Cyan_Sleeve_AU,,,Robe_D_01Green_Chest_TU,Robe_D_01Green_Chest_TL,,,,0
7854,,,,,INV_Belt_02,GOYellowPotion.mdx,0,0,0,0,0,0,0,3,0,,,,,,Robe_D_01Green_Pant_LU,,,0
7855,,,,,INV_Pants_03,GOChain01.mdx,0,0,1,0,0,0,11,3,0,,,,,,Robe_D_01Green_Pant_LU,Robe_D_01Green_Pant_LL,,0
7856,,,,,INV_Misc_Food_20,GOCheese.mdl,0,0,0,0,0,0,16,3,0,,,,,,,,,0
7857,,,,,INV_Shirt_01,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,Leather_C_01Green_Sleeve_AU,,,Leather_C_01Green_Chest_TU,Leather_C_01Green_Chest_TL,,,,0
7858,,,,,INV_Belt_02,GOYellowPotion.mdx,0,0,0,0,0,0,0,3,0,,,,,,Leather_C_01Green_Belt_LU,,,0
7859,,,,,INV_Shirt_02,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,Leather_B_03Black_Sleeve_AU,,,Leather_B_03Brown_Chest_TU,Leather_B_03Black_Chest_TL,,,,0
7860,,,,,INV_Shirt_01,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,Cloth_B_05SwashA_Sleeve_AU,Cloth_A_03Crewman_Bracer_AL,,Cloth_B_05SwashA_Chest_TU,Cloth_B_05SwashA_Chest_TL,,,,0
7861,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Robe_B_04Yellow_Belt_LU,,,0
7862,,,,,,,0,0,0,0,0,0,0,3,0,,,Cloth_A_06Blue_Glove_HA,,,,,,0
7863,,,,,,,2,0,1,0,0,0,0,3,0,Robe_A_01Maroon_Sleeve_AU,Robe_A_01Maroon_Sleeve_AL,,Robe_A_01Maroon_Chest_TU,Robe_A_01Maroon_Chest_TL,,,,0
7864,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,,,Cloth_B_07Blue_Boot_FO,0
7865,,,,,Ability_Ambush,GOYellowPotion.mdx,0,0,0,0,0,0,13,3,0,,,,,,,,,0
7866,,,,,INV_Staff_02,,0,0,0,0,0,0,13,3,0,,,,,,,,,0
7867,,,,,INV_Mace_11,GOYellowPotion.mdx,0,0,0,0,0,0,13,3,0,,,,,,,,,0
7868,LShoulder_Mail_C_02.mdx,RShoulder_Mail_C_02.mdx,Shoulder_Mail_C_02Gray,Shoulder_Mail_C_02Gray,,,0,0,0,0,0,0,0,3,0,,,,,,,,,0
7869,,,,,,,0,0,0,0,0,0,0,3,0,Mail_NightElf_C_02Gray_Sleeve_AU,Mail_NightElf_C_02Gray_Bracer_AL,,Mail_NightElf_C_02Gray_Chest_TU,Mail_NightElf_C_02Gray_Chest_TL,,,,0
7870,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Mail_NightElf_C_02Gray_Pant_LU,,,0
7871,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Mail_NightElf_C_02Gray_Pant_LU,Mail_NightElf_C_02Gray_Pant_LL,,0
7872,,,,,,,1,0,0,0,0,0,0,3,0,,,,,,,Mail_NightElf_C_02Gray_Boot_LL,Mail_NightElf_C_02Gray_Boot_FO,0
7873,,,,,,,0,0,0,0,0,0,0,3,0,Mail_NightElf_C_02White_Sleeve_AU,Mail_NightElf_C_02White_Bracer_AL,,Mail_NightElf_C_02White_Chest_TU,Mail_NightElf_C_02White_Chest_TL,,,,0
7874,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Mail_NightElf_C_02White_Pant_LU,,,0
7875,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Mail_NightElf_C_02White_Pant_LU,Mail_NightElf_C_02White_Pant_LL,,0
7876,,,,,,,1,0,0,0,0,0,0,3,0,,,,,,,Mail_NightElf_C_02White_Boot_LL,Mail_NightElf_C_02White_Boot_FO,0
7877,,,,,,,0,0,0,0,0,0,0,3,0,Cloth_B_07White_Sleeve_AU,Cloth_B_07White_Bracer_AL,,Cloth_B_07White_Chest_TU,Cloth_B_07White_Chest_TL,,,,0
7878,,,,,,,0,0,0,0,0,0,0,3,0,Cloth_B_07White_Sleeve_AU,,,Cloth_A_04Brown_Chest_TU,Cloth_A_04Brown_Chest_TL,,,,0
7879,,,,,INV_Boots_05,GOCloth01.mdx,0,0,0,0,0,0,7,3,0,,,,,,,Cloth_A_06Black_Boot_LL,Cloth_A_06Black_Boot_FO,0
7880,,,,,INV_Boots_05,GOCloth01.mdx,1,0,0,0,0,0,7,3,0,,,,,,,Cloth_A_06Black_Boot_LL,Cloth_A_06Black_Boot_FO,0
7881,,,,,INV_Belt_03,GOCloth01.mdx,0,0,0,0,0,0,7,3,0,,,,,,Cloth_A_05Black_Belt_LU,,,0
7882,,,,,INV_Shirt_14,GOCloth01.mdx,0,0,0,0,0,0,7,3,0,,,,Cloth_A_06Black_Chest_TU,Cloth_A_06Black_Chest_TL,,,,0
7883,,,,,,,0,0,0,0,0,0,0,3,0,Robe_B_06Teal_Sleeve_AU,,,Robe_B_06Teal_Chest_TU,Robe_B_06Teal_Chest_TL,,,,0
7884,,,,,,,0,0,1,0,0,0,0,3,0,,,,,,Robe_B_06Teal_Pant_LU,Robe_B_06Teal_Pant_LL,,0
7885,,,,,INV_Misc_Eye_01,GOYellowPotion.mdx,0,0,0,0,0,0,0,3,0,,,,,,,,,0
7886,,,,,INV_Misc_MonsterFang_01,GOYellowPotion.mdx,0,0,0,0,0,0,12,3,0,,,,,,,,,0
7887,,,,,INV_Staff_02,,0,0,0,0,0,0,0,3,0,,,,,,,,,0
7888,,,,,INV_Misc_Bomb_04,,0,0,0,0,0,0,8,3,0,,,,,,,,,0
7889,,,,,INV_Misc_Bomb_02,,0,0,0,0,0,0,8,3,0,,,,,,,,,0
7890,,,,,INV_Bracer_07,GOLeather01.mdx,0,0,0,0,0,0,7,3,0,,Leather_A_01Black_Glove_AL,,,,,,,0
7891,Helm_Cloth_A_02.mdx,,Helm_Cloth_A_02Gray,,INV_Helmet_04,GOCloth01.mdl,0,0,0,0,0,0,7,3,88,,,,,,,,,0
7892,Helm_Cloth_A_01.mdx,,Helm_Cloth_A_01BlueLight,,INV_Misc_Cape_04,GOCloth01.mdl,0,0,0,0,0,0,7,3,88,,,,,,,,,0
7893,,,,,,,0,0,0,0,0,0,0,3,0,Cloth_Horde_A_02Brown_Sleeve_AU,Cloth_Horde_A_02Brown_Bracer_AL,,Cloth_Horde_A_02Brown_Chest_TU,Cloth_Horde_A_02Brown_Chest_TL,Cloth_Horde_A_02Brown_Pant_LU,,,0
7894,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Cloth_Horde_A_02Brown_Belt_LU,,,0
7895,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Cloth_Horde_A_02Brown_Pant_LU,Cloth_Horde_A_02Brown_Pant_LL,,0
7896,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,,Cloth_Horde_A_02Brown_Boot_LL,Cloth_Horde_A_02Brown_Boot_FO,0
7897,,,,,INV_Shirt_02,GOLeather01.mdl,0,0,0,0,0,0,7,3,0,Cloth_Horde_A_02Tan_Sleeve_AU,,,Cloth_Horde_A_02Tan_Chest_TU,Cloth_Horde_A_02Tan_Chest_TL,,,,0
7898,,,,,INV_Shirt_02,GOLeather01.mdl,0,0,0,0,0,0,7,3,0,Cloth_Horde_A_02Black_Sleeve_AU,,,Cloth_Horde_A_02Black_Chest_TU,Cloth_Horde_A_02Black_Chest_TL,,,,0
7899,,,,,INV_Jewelry_Talisman_01,GOYellowPotion.mdl,0,0,0,0,0,0,24,3,0,,,,,,,,,0
7900,,,,,INV_Pants_02,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,,,,Leather_B_03Brown_Pant_LU,Leather_B_03Brown_Pant_LL,,0
7901,Axe_2H_War_B_01.mdx,,Axe_2H_War_B_01Black,,INV_Axe_01,GOAxe01.mdl,0,0,0,0,0,0,9,3,0,,,,,,,,,0
7902,,,,,INV_Shirt_Yellow_01,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,Robe_B_04Yellow_Sleeve_AU,Robe_B_04Yellow_Sleeve_AL,,Robe_B_04Yellow_Chest_TU,Robe_B_04Yellow_Chest_TL,,,,0
7903,,,,,INV_Shirt_08,GOCloth01.mdl,2,0,0,0,0,0,7,3,0,Robe_B_02WarmWhite_Sleeve_AU,Robe_B_02WarmWhite_Sleeve_AL,,Robe_B_02WarmWhite_Chest_TU,Robe_B_02WarmWhite_Chest_TL,,,,0
7904,,,,,INV_Shirt_16,GOCloth01.mdl,2,0,0,0,0,0,7,3,0,Robe_B_03Purple_Sleeve_AU,Robe_B_03Purple_Sleeve_AL,,Robe_B_03Purple_Chest_TU,Robe_B_03Purple_Chest_TL,,,,0
7905,,,,,INV_Shirt_Black_01,GOCloth01.mdl,1,0,0,0,0,0,7,3,0,Robe_B_02Black_Sleeve_AU,Robe_B_02Black_Sleeve_AL,,Robe_B_02Black_Chest_TU,Robe_B_02Black_Chest_TL,,,,0
7906,,,,,INV_Shirt_Red_01,GOCloth01.mdl,1,0,0,0,0,0,7,3,0,Robe_B_02Red_Sleeve_AU,Robe_B_02Red_Sleeve_AL,,Robe_B_02Red_Chest_TU,Robe_B_02Red_Chest_TL,,,,0
7907,,,,,INV_Shirt_07,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,,,,Generic_TaHu_01_Chest_TU,Generic_TaHu_01_Chest_TL,,,,0
7908,,,,,INV_Shirt_12,GOCloth01.mdx,0,0,0,0,0,0,7,3,0,Generic_OrAs_01_Sleeve_AU,,,Generic_OrAs_01_Chest_TU,Generic_OrAs_01_Chest_TL,,,,0
7909,,,,,INV_Shirt_White_01,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,Generic_HuPa_01_Sleeve_AU,,,Generic_HuPa_01_Chest_TU,Generic_HuPa_01_Chest_TL,,,,0
7910,,,,,,,2,0,0,0,0,0,0,3,0,Robe_B_01White_Sleeve_AU,,,Robe_B_01White_Chest_TU,Robe_B_01White_Chest_TL,,,,0
7911,,,,,INV_Shirt_05,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,Generic_HuWr_01_Sleeve_AU,,,Generic_HuWr_01_Chest_TU,Generic_HuWr_01_Chest_TL,,,,0
7912,,,,,INV_Shirt_05,GOCloth01.mdx,0,0,0,0,0,0,7,3,0,Generic_OrWk_01_Sleeve_AU,,,Generic_OrWk_01_Chest_TU,Generic_OrWk_01_Chest_TL,,,,0
7913,,,,,INV_Crate_02,GOApple.mdl,0,0,0,0,0,0,13,3,0,,,,,,,,,0
7914,,,,,INV_Crate_01,,0,0,0,0,0,0,18,3,0,,,,,,,,,0
7915,,,,,INV_Wine_02,.mdx,0,0,0,0,0,0,0,3,0,,,,,,,,,0
7916,,,,,INV_Crate_01,GOApple.mdl,0,0,0,0,0,0,18,3,0,,,,,,,,,0
7917,,,,,INV_Wine_01,,0,0,0,0,0,0,17,3,0,,,,,,,,,0
7918,,,,,INV_Crate_06,GOApple.mdl,0,0,0,0,0,0,13,3,0,,,,,,,,,0
7919,,,,,INV_Wine_03,GOYellowPotion.mdl,0,0,0,0,0,0,17,3,0,,,,,,,,,0
7920,,,,,INV_Wine_02,GOYellowPotion.mdl,0,0,0,0,0,0,17,3,0,,,,,,,,,0
7921,,,,,INV_Cask_02,,0,0,0,0,0,0,17,3,0,,,,,,,,,0
7922,,,,,INV_Cask_01,GOApple.mdl,0,0,0,0,0,0,17,3,0,,,,,,,,,0
7923,,,,,INV_Cask_02,GOYellowPotion.mdl,0,0,0,0,0,0,17,3,0,,,,,,,,,0
7924,,,,,INV_Crate_01,,0,0,0,0,0,0,9,3,0,,,,,,,,,0
