ID,SkillLine,Spell,RaceMask,ClassMask,ExcludeRace,ExcludeClass,MinSkillLineRank,SupercededBySpell,AcquireMethod,TrivialSkillLineRankHigh,TrivialSkillLineRankLow,Abandonable,CharacterPoints[0],CharacterPoints[1]
4026,165,6702,0,0,0,0,1,0,0,150,120,0,4010,165
4010,165,6661,0,0,0,0,1,0,0,230,210,0,5057,165
5057,165,9208,0,0,0,0,1,0,0,240,220,0,5056,165
5056,165,9207,0,0,0,0,1,0,0,240,220,0,5055,165
5055,165,9206,0,0,0,0,1,0,0,235,215,0,5054,165
5054,165,9202,0,0,0,0,1,0,0,230,210,0,5053,165
5053,165,9201,0,0,0,0,1,0,0,225,205,0,5052,165
5052,165,9198,0,0,0,0,1,0,0,220,200,0,5048,165
5048,165,9194,0,0,0,0,1,0,0,190,170,0,5047,165
5047,165,9193,0,0,0,0,1,0,0,190,170,0,5030,165
5030,165,9149,0,0,0,0,1,0,0,195,170,0,2174,165
2174,165,3765,0,0,0,0,1,0,0,180,155,0,2173,165
2173,165,3764,0,0,0,0,1,0,0,195,170,0,2172,165
2172,165,3763,0,0,0,0,1,0,0,140,110,0,2171,165
2171,165,3762,0,0,0,0,1,0,0,150,125,0,2170,165
2170,165,3761,0,0,0,0,1,0,0,145,115,0,2168,165
2168,165,3760,0,0,0,0,1,0,0,190,170,0,2167,165
2167,165,3759,0,0,0,0,1,0,0,135,105,0,2164,165
2164,165,3756,0,0,0,0,1,0,0,115,85,0,2162,165
2162,165,3753,0,0,0,0,1,0,0,85,55,0,1795,165
1795,165,3104,0,0,0,0,1,3811,0,0,0,0,1708,165
1708,165,2881,0,0,0,0,1,0,1,40,20,0,2197,165
2197,165,3818,0,0,0,0,1,0,0,170,160,0,2196,165
2196,165,3817,0,0,0,0,1,0,0,130,115,0,2195,165
2195,165,3816,0,0,0,0,1,0,0,75,55,0,2188,165
2188,165,3779,0,0,0,0,1,0,0,240,220,0,2187,165
2187,165,3778,0,0,0,0,1,0,0,225,205,0,2186,165
2186,165,3777,0,0,0,0,1,0,0,235,215,0,2185,165
2185,165,3776,0,0,0,0,1,0,0,220,200,0,2184,165
2184,165,3775,0,0,0,0,1,0,0,210,190,0,2183,165
2183,165,3774,0,0,0,0,1,0,0,200,180,0,4991,165
4991,165,9064,0,0,0,0,1,0,0,95,65,0,4990,165
4990,165,9062,0,0,0,0,1,0,0,90,60,0,4989,165
4989,165,9060,0,0,0,0,1,0,0,90,60,0,4988,165
4988,165,9059,0,0,0,0,1,0,1,70,40,0,4987,165
4987,165,9058,0,0,0,0,1,0,1,70,40,0,2502,165
2502,165,4096,0,0,0,0,1,0,0,205,185,0,2500,165
2500,165,4097,0,0,0,0,1,0,0,205,185,0,2161,165
2161,165,3811,0,0,0,0,1,10662,0,0,0,0,2199,165
2199,165,3780,0,0,0,0,1,0,0,190,170,0,5029,165
5029,165,9148,0,0,0,0,1,0,0,190,165,0,5028,165
5028,165,9147,0,0,0,0,1,0,0,185,160,0,5027,165
5027,165,9146,0,0,0,0,1,0,0,185,160,0,5026,165
5026,165,9145,0,0,0,0,1,0,0,175,150,0,4996,165
4996,165,9074,0,0,0,0,1,0,0,170,145,0,4995,165
4995,165,9072,0,0,0,0,1,0,0,170,145,0,4994,165
4994,165,9070,0,0,0,0,1,0,0,150,125,0,4993,165
4993,165,9068,0,0,0,0,1,0,0,155,125,0,4992,165
4992,165,9065,0,0,0,0,1,0,0,130,100,0,2182,165
2182,165,3773,0,0,0,0,1,0,0,215,195,0,2181,165
2181,165,3772,0,0,0,0,1,0,0,195,175,0,2180,165
2180,165,3771,0,0,0,0,1,0,0,190,170,0,2179,165
2179,165,3770,0,0,0,0,1,0,0,185,160,0,2178,165
2178,165,3769,0,0,0,0,1,0,0,190,165,0,2177,165
2177,165,3768,0,0,0,0,1,0,0,180,155,0,2176,165
2176,165,3767,0,0,0,0,1,0,0,170,145,0,2175,165
2175,165,3766,0,0,0,0,1,0,0,175,150,0,1360,165
1360,165,2159,0,0,0,0,1,0,0,135,105,0,1356,165
1356,165,2152,0,0,0,0,1,0,1,60,30,0,1353,165
1353,165,2149,0,0,0,0,1,0,1,70,40,0,1355,165
1355,165,2153,0,0,0,0,30,0,0,75,45,0,1359,165
1359,165,2158,0,0,0,0,45,0,0,150,120,0,1362,165
1362,165,2160,0,0,0,0,50,0,0,100,70,0,1363,165
1363,165,2161,0,0,0,0,65,0,0,115,85,0,1364,165
1364,165,2162,0,0,0,0,65,0,0,120,90,0,1365,165
1365,165,2163,0,0,0,0,70,0,0,120,90,0,1366,165
1366,165,2164,0,0,0,0,70,0,0,135,105,0,1367,165
1367,165,2165,0,0,0,0,75,0,0,130,115,0,1369,165
1369,165,2167,0,0,0,0,100,0,0,150,125,0,1371,165
1371,165,2169,0,0,0,0,100,0,0,150,125,0,1370,165
1370,165,2168,0,0,0,0,110,0,0,160,135,0,1368,165
1368,165,2166,0,0,0,0,125,0,0,170,145,0,2907,171
2907,171,4508,0,0,0,0,1,0,0,120,80,0,6021,171
6021,171,11480,0,0,0,0,1,0,0,280,240,0,6020,171
6020,171,11479,0,0,0,0,1,0,0,280,240,0,6019,171
6019,171,11478,0,0,0,0,1,0,0,305,265,0,6018,171
6018,171,11477,0,0,0,0,1,0,0,305,265,0,6017,171
6017,171,11476,0,0,0,0,1,0,0,305,265,0,6016,171
6016,171,11473,0,0,0,0,1,0,0,300,260,0,6015,171
6015,171,11472,0,0,0,0,1,0,0,300,260,0,6014,171
6014,171,11468,0,0,0,0,1,0,0,295,255,0,6013,171
6013,171,11467,0,0,0,0,1,0,0,295,255,0,6012,171
6012,171,11466,0,0,0,0,1,0,0,295,255,0,6011,171
6011,171,11465,0,0,0,0,1,0,0,290,250,0,6010,171
6010,171,11464,0,0,0,0,1,0,0,290,250,0,6009,171
6009,171,11461,0,0,0,0,1,0,0,290,250,0,6008,171
6008,171,11460,0,0,0,0,1,0,0,285,245,0,6007,171
6007,171,11459,0,0,0,0,1,0,0,280,240,0,6006,171
6006,171,11458,0,0,0,0,1,0,0,280,240,0,6005,171
6005,171,11457,0,0,0,0,1,0,0,270,230,0,6004,171
6004,171,11456,0,0,0,0,1,0,0,265,225,0,6003,171
6003,171,11454,0,0,0,0,1,0,0,265,225,0,6002,171
6002,171,11453,0,0,0,0,1,0,0,265,225,0,6001,171
6001,171,11452,0,0,0,0,1,0,0,265,225,0,6000,171
6000,171,11448,0,0,0,0,1,0,0,260,220,0,5999,171
5999,171,11451,0,0,0,0,1,0,0,260,220,0,5998,171
5998,171,11450,0,0,0,0,1,0,0,255,215,0,5997,171
5997,171,11449,0,0,0,0,1,0,0,245,205,0,5996,171
5996,171,11447,0,0,0,0,1,0,0,230,190,0,4570,171
4570,171,8240,0,0,0,0,1,0,0,160,120,0,6056,171
6056,171,11611,0,0,0,0,1,0,0,0,0,0,4396,171
4396,171,7845,0,0,0,0,1,0,0,205,165,0,4395,171
4395,171,7841,0,0,0,0,1,0,0,170,130,0,4394,171
4394,171,7837,0,0,0,0,1,0,0,170,150,0,4393,171
4393,171,7836,0,0,0,0,1,0,0,100,80,0,4213,171
4213,171,7256,0,0,0,0,1,0,0,200,160,0,4212,171
4212,171,7259,0,0,0,0,1,0,0,250,210,0,4211,171
4211,171,7255,0,0,0,0,1,0,0,170,130,0,4210,171
4210,171,7258,0,0,0,0,1,0,0,245,205,0,4209,171
4209,171,7257,0,0,0,0,1,0,0,250,210,0,4178,171
4178,171,7183,0,0,0,0,1,0,1,95,55,0,4177,171
4177,171,7181,0,0,0,0,1,0,0,215,175,0,4176,171
4176,171,7179,0,0,0,0,1,0,0,160,120,0,4007,171
4007,171,6617,0,0,0,0,1,0,0,130,90,0,4006,171
4006,171,6618,0,0,0,0,1,0,0,235,195,0,4005,171
4005,171,6619,0,0,0,0,1,0,0,190,150,0,4004,171
4004,171,6624,0,0,0,0,1,0,0,215,175,0,1938,171
1938,171,3464,0,0,0,0,1,11611,0,0,0,0,1937,171
1937,171,3454,0,0,0,0,1,0,0,260,220,0,1936,171
1936,171,3453,0,0,0,0,1,0,0,255,215,0,1935,171
1935,171,3452,0,0,0,0,1,0,0,220,180,0,1934,171
1934,171,3451,0,0,0,0,1,0,0,240,200,0,1933,171
1933,171,3450,0,0,0,0,1,0,0,235,195,0,1932,171
1932,171,3449,0,0,0,0,1,0,0,230,190,0,1931,171
1931,171,3448,0,0,0,0,1,0,0,225,185,0,1930,171
1930,171,3447,0,0,0,0,1,0,0,175,135,0,1833,171
1833,171,3230,0,0,0,0,1,0,0,120,80,0,1832,171
1832,171,3170,0,0,0,0,1,0,0,100,60,0,1822,171
1822,171,3188,0,0,0,0,1,0,0,215,175,0,1821,171
1821,171,2333,0,0,0,0,1,0,0,205,165,0,1820,171
1820,171,3177,0,0,0,0,1,0,0,195,155,0,1819,171
1819,171,3176,0,0,0,0,1,0,0,190,150,0,1817,171
1817,171,3174,0,0,0,0,1,0,0,185,145,0,1816,171
1816,171,3173,0,0,0,0,1,0,0,185,145,0,1815,171
1815,171,3172,0,0,0,0,1,0,0,175,135,0,1814,171
1814,171,3171,0,0,0,0,1,0,0,170,130,0,1793,171
1793,171,3101,0,0,0,0,1,3464,0,0,0,0,1374,171
1374,171,2259,0,0,0,0,1,3101,0,0,0,0,1377,171
1377,171,2330,0,0,0,0,1,0,1,95,55,0,2909,171
2909,171,4942,0,0,0,0,1,0,0,270,230,0,1378,171
1378,171,2329,0,0,0,0,1,0,1,95,55,0,1379,171
1379,171,2331,0,0,0,0,30,0,0,105,65,0,1380,171
1380,171,2332,0,0,0,0,40,0,0,110,70,0,1382,171
1382,171,2334,0,0,0,0,50,0,0,120,80,0,1383,171
1383,171,2335,0,0,0,0,60,0,0,130,90,0,1384,171
1384,171,2336,0,0,0,0,70,0,0,140,100,0,1385,171
1385,171,2337,0,0,0,0,80,0,0,125,85,0,3213,172
3213,172,197,0,5,0,0,1,0,2,0,0,0,1387,173
1387,173,1180,0,1501,0,0,1,0,2,0,0,0,1550,176
1550,176,2567,0,13,0,0,1,0,2,0,0,0,1655,176
1655,176,2764,0,13,0,0,1,0,1,0,0,0,1418,182
1418,182,2366,0,0,0,0,1,0,0,0,0,0,1419,182
1419,182,2368,0,0,0,0,1,3570,0,0,0,0,2041,182
2041,182,3570,0,0,0,0,1,0,0,0,0,0,4648,182
4648,182,8387,0,0,0,0,1,0,0,0,0,0,1442,182
1442,182,2383,0,0,0,0,1,8387,1,0,0,0,1844,182
1844,182,2371,0,0,0,0,1,0,0,0,0,0,1843,182
1843,182,2369,0,0,0,0,1,0,0,0,0,0,1441,183
1441,183,2382,0,0,0,0,1,0,2,0,0,0,3869,183
3869,183,6233,0,0,0,0,1,0,2,0,0,0,3871,183
3871,183,6247,0,0,0,0,1,0,2,0,0,0,3954,183
3954,183,6478,0,0,0,0,1,0,2,0,0,0,4214,183
4214,183,7266,0,0,0,0,1,0,2,0,0,0,4695,183
4695,183,8386,0,0,0,0,1,0,2,0,0,0,4266,183
4266,183,7355,0,0,0,0,1,0,2,0,0,0,4215,183
4215,183,7267,0,0,0,0,1,0,2,0,0,0,3999,183
3999,183,6603,0,0,0,0,1,0,2,0,0,0,3953,183
3953,183,6477,0,0,0,0,1,0,2,0,0,0,3870,183
3870,183,6246,0,0,0,0,1,0,2,0,0,0,5008,183
5008,183,9125,0,0,0,0,1,0,2,0,0,0,1869,183
1869,183,3365,0,0,0,0,1,0,2,0,0,0,4746,183
4746,183,8597,0,0,0,0,1,0,2,0,0,0,1870,183
1870,183,3050,0,0,0,0,1,0,2,0,0,0,1502,184
1502,184,679,0,2,0,0,1,0,2,0,0,0,5545,184
5545,184,10337,0,2,0,0,1,0,0,0,0,0,5544,184
5544,184,10336,0,2,0,0,1,0,0,0,0,0,5543,184
5543,184,10333,0,2,0,0,1,0,0,0,0,0,5542,184
5542,184,10332,0,2,0,0,1,0,0,0,0,0,4220,184
4220,184,2537,0,2,0,0,1,0,0,0,0,0,4890,184
4890,184,8824,0,2,0,0,1,0,0,0,0,0,4889,184
4889,184,8823,0,2,0,0,1,0,0,0,0,0,3529,184
3529,184,5569,0,2,0,0,1,0,0,0,0,0,1888,184
1888,184,2495,0,2,0,0,1,0,0,0,0,0,1504,184
1504,184,1866,0,2,0,0,1,0,0,0,0,0,1505,184
1505,184,680,0,2,0,0,1,0,0,0,0,0,1503,184
1503,184,678,0,2,0,0,1,0,0,0,0,0,1532,185
1532,185,2550,0,0,0,0,1,3102,0,0,0,0,1794,185
1794,185,3102,0,0,0,0,1,3413,0,0,0,0,1872,185
1872,185,3371,0,0,0,0,1,0,0,140,100,0,1874,185
1874,185,3373,0,0,0,0,1,0,0,200,160,0,1876,185
1876,185,3377,0,0,0,0,1,0,0,190,150,0,5149,185
5149,185,9513,0,0,0,0,1,0,0,140,100,0,4787,185
4787,185,8607,0,0,0,0,1,0,0,120,80,0,4786,185
4786,185,8604,0,0,0,0,1,0,0,85,45,0,4569,185
4569,185,8238,0,0,0,0,1,0,0,165,125,0,4392,185
4392,185,7828,0,0,0,0,1,0,0,230,190,0,4391,185
4391,185,7827,0,0,0,0,1,0,0,130,90,0,4359,185
4359,185,7755,0,0,0,0,1,0,0,180,140,0,4356,185
4356,185,7754,0,0,0,0,1,0,0,130,90,0,4355,185
4355,185,7753,0,0,0,0,1,0,0,130,90,0,4354,185
4354,185,7752,0,0,0,0,1,0,0,85,45,0,4353,185
4353,185,7751,0,0,0,0,1,0,0,85,45,0,4204,185
4204,185,7213,0,0,0,0,1,0,0,255,215,0,3964,185
3964,185,6499,0,0,0,0,1,0,0,130,90,0,3963,185
3963,185,6500,0,0,0,0,1,0,0,205,165,0,3962,185
3962,185,6501,0,0,0,0,1,0,0,170,130,0,3933,185
3933,185,6419,0,0,0,0,1,0,0,190,150,0,3932,185
3932,185,6418,0,0,0,0,1,0,0,180,140,0,3931,185
3931,185,6417,0,0,0,0,1,0,0,170,130,0,3930,185
3930,185,6416,0,0,0,0,1,0,0,130,90,0,3929,185
3929,185,6415,0,0,0,0,1,0,0,130,90,0,3928,185
3928,185,6414,0,0,0,0,1,0,0,115,75,0,3927,185
3927,185,6413,0,0,0,0,1,0,0,100,60,0,3926,185
3926,185,6412,0,0,0,0,1,0,0,90,50,0,2499,185
2499,185,4094,0,0,0,0,1,0,0,255,215,0,1906,185
1906,185,3413,0,0,0,0,1,0,0,0,0,0,1904,185
1904,185,3400,0,0,0,0,1,0,0,255,215,0,1903,185
1903,185,3399,0,0,0,0,1,0,0,230,190,0,1902,185
1902,185,3398,0,0,0,0,1,0,0,215,175,0,1901,185
1901,185,3397,0,0,0,0,1,0,0,190,150,0,1875,185
1875,185,3376,0,0,0,0,1,0,0,210,170,0,1873,185
1873,185,3372,0,0,0,0,1,0,0,170,130,0,1871,185
1871,185,3370,0,0,0,0,1,0,0,160,120,0,1535,185
1535,185,2538,0,0,0,0,1,0,1,85,45,0,1537,185
1537,185,2540,0,0,0,0,1,0,1,85,45,0,1536,185
1536,185,2539,0,0,0,0,30,0,0,90,50,0,1674,185
1674,185,2795,0,0,0,0,40,0,0,100,60,0,1538,185
1538,185,2541,0,0,0,0,65,0,0,130,90,0,1539,185
1539,185,2542,0,0,0,0,65,0,0,130,90,0,1540,185
1540,185,2543,0,0,0,0,75,0,0,155,115,0,1543,185
1543,185,2544,0,0,0,0,75,0,0,155,115,0,1544,185
1544,185,2545,0,0,0,0,85,0,0,165,125,0,1545,185
1545,185,2546,0,0,0,0,110,0,0,160,120,0,1546,185
1546,185,2547,0,0,0,0,125,0,0,175,135,0,1547,185
1547,185,2548,0,0,0,0,135,0,0,170,130,0,1548,185
1548,185,2549,0,0,0,0,135,0,0,180,140,0,1568,186
1568,186,2580,0,0,0,0,1,8388,1,0,0,0,1570,186
1570,186,2576,0,0,0,0,1,3564,0,0,0,0,1569,186
1569,186,2575,0,0,0,0,1,2576,0,0,0,0,1571,186
1571,186,2577,0,0,0,0,1,2578,0,125,100,0,1573,186
1573,186,2579,0,0,0,0,1,0,0,175,150,0,1599,186
1599,186,2658,0,0,0,0,1,0,0,115,95,0,1600,186
1600,186,2659,0,0,0,0,1,0,0,100,50,0,1597,186
1597,186,2656,0,0,0,0,1,0,1,0,0,0,5487,186
5487,186,10248,0,0,0,0,1,0,0,0,0,0,4682,186
4682,186,8388,0,0,0,0,1,0,0,0,0,0,4576,186
4576,186,8296,0,0,0,0,1,0,0,80,65,0,3324,186
3324,186,2657,0,0,0,0,1,0,1,70,25,0,5387,186
5387,186,10097,0,0,0,0,1,0,0,175,175,0,5386,186
5386,186,10098,0,0,0,0,1,0,0,230,230,0,2037,186
2037,186,3569,0,0,0,0,1,0,0,165,165,0,2036,186
2036,186,3564,0,0,0,0,1,10248,0,0,0,0,1848,186
1848,186,3304,0,0,0,0,1,0,0,75,50,0,1847,186
1847,186,3307,0,0,0,0,1,0,0,125,125,0,1846,186
1846,186,3308,0,0,0,0,1,0,0,185,170,0,1572,186
1572,186,2578,0,0,0,0,1,2579,0,150,125,0,2487,188
2487,188,3110,0,0,0,0,1,7799,2,0,0,0,4587,188
4587,188,8316,0,0,0,0,1,8317,0,0,0,0,4586,188
4586,188,2947,0,0,0,0,1,8316,0,0,0,0,6205,188
6205,188,11763,0,0,0,0,1,0,0,0,0,0,6204,188
6204,188,11762,0,0,0,0,1,11763,0,0,0,0,6203,188
6203,188,11771,0,0,0,0,1,0,0,0,0,0,6202,188
6202,188,11770,0,0,0,0,1,11771,0,0,0,0,6201,188
6201,188,11767,0,0,0,0,1,0,0,0,0,0,6200,188
6200,188,11766,0,0,0,0,1,11767,0,0,0,0,4588,188
4588,188,8317,0,0,0,0,1,11770,0,0,0,0,4376,188
4376,188,7805,0,0,0,0,1,11766,0,0,0,0,4375,188
4375,188,7804,0,0,0,0,1,7805,0,0,0,0,4374,188
4374,188,7802,0,0,0,0,1,11762,0,0,0,0,4373,188
4373,188,7801,0,0,0,0,1,7802,0,0,0,0,4371,188
4371,188,7799,0,0,0,0,1,7800,0,0,0,0,4372,188
4372,188,7800,0,0,0,0,1,7801,0,0,0,0,3895,188
3895,188,6307,0,0,0,0,1,7804,0,0,0,0,4926,188
4926,188,4511,0,0,0,0,1,0,0,0,0,0,2356,197
2356,197,3908,0,0,0,0,1,3909,0,0,0,0,2357,197
2357,197,3909,0,0,0,0,1,3910,0,0,0,0,2358,197
2358,197,3910,0,0,0,0,1,0,0,0,0,0,2360,197
2360,197,2387,0,0,0,0,1,0,1,60,35,0,2362,197
2362,197,2389,0,0,0,0,1,0,0,90,65,0,2364,197
2364,197,2392,0,0,0,0,1,0,0,90,65,0,2366,197
2366,197,2394,0,0,0,0,1,0,0,90,65,0,4878,197
4878,197,8804,0,0,0,0,1,0,0,245,225,0,4868,197
4868,197,8782,0,0,0,0,1,0,0,190,170,0,4857,197
4857,197,8778,0,0,0,0,1,0,0,180,160,0,4715,197
4715,197,8483,0,0,0,0,1,0,0,180,170,0,4714,197
4714,197,8489,0,0,0,0,1,0,0,195,185,0,4710,197
4710,197,8468,0,0,0,0,1,0,0,0,0,0,4877,197
4877,197,8802,0,0,0,0,1,0,0,240,220,0,4876,197
4876,197,8799,0,0,0,0,1,0,0,235,215,0,4875,197
4875,197,8797,0,0,0,0,1,0,0,235,215,0,4874,197
4874,197,8795,0,0,0,0,1,0,0,230,210,0,4873,197
4873,197,8793,0,0,0,0,1,0,0,230,210,0,4872,197
4872,197,8791,0,0,0,0,1,0,0,225,205,0,4871,197
4871,197,8789,0,0,0,0,1,0,0,220,200,0,4870,197
4870,197,8786,0,0,0,0,1,0,0,215,195,0,4867,197
4867,197,8780,0,0,0,0,1,0,0,185,165,0,4869,197
4869,197,8784,0,0,0,0,1,0,0,205,185,0,4409,197
4409,197,7893,0,0,0,0,1,0,0,170,145,0,4408,197
4408,197,7892,0,0,0,0,1,0,0,170,145,0,4709,197
4709,197,8467,0,0,0,0,1,0,0,160,135,0,4708,197
4708,197,8465,0,0,0,0,1,0,0,90,65,0,4311,197
4311,197,7643,0,0,0,0,1,0,0,165,140,0,4308,197
4308,197,7639,0,0,0,0,1,0,0,150,125,0,4307,197
4307,197,7636,0,0,0,0,1,0,0,140,115,0,4306,197
4306,197,7633,0,0,0,0,1,0,0,120,95,0,4305,197
4305,197,7629,0,0,0,0,1,0,0,110,85,0,4304,197
4304,197,7630,0,0,0,0,1,0,0,110,85,0,4303,197
4303,197,7624,0,0,0,0,1,0,0,80,55,0,4302,197
4302,197,7623,0,0,0,0,1,0,0,80,55,0,4024,197
4024,197,6695,0,0,0,0,1,0,0,225,205,0,4023,197
4023,197,6693,0,0,0,0,1,0,0,215,195,0,4022,197
4022,197,6692,0,0,0,0,1,0,0,190,170,0,4021,197
4021,197,6690,0,0,0,0,1,0,0,180,165,0,4020,197
4020,197,6688,0,0,0,0,1,0,0,165,140,0,4019,197
4019,197,6686,0,0,0,0,1,0,0,120,95,0,4003,197
4003,197,3813,0,0,0,0,1,0,0,190,170,0,4002,197
4002,197,3757,0,0,0,0,1,0,0,130,105,0,4001,197
4001,197,3755,0,0,0,0,1,0,0,95,70,0,4000,197
4000,197,3758,0,0,0,0,1,0,0,145,120,0,3973,197
3973,197,6521,0,0,0,0,1,0,0,140,115,0,4856,197
4856,197,8774,0,0,0,0,1,0,0,220,200,0,4855,197
4855,197,8772,0,0,0,0,1,0,0,215,195,0,4854,197
4854,197,8770,0,0,0,0,1,0,0,215,195,0,4853,197
4853,197,8766,0,0,0,0,1,0,0,215,195,0,4852,197
4852,197,8764,0,0,0,0,1,0,0,210,190,0,4851,197
4851,197,8762,0,0,0,0,1,0,0,180,170,0,4850,197
4850,197,8760,0,0,0,0,1,0,0,165,155,0,4849,197
4849,197,8758,0,0,0,0,1,0,0,180,160,0,4848,197
4848,197,8776,0,0,0,0,1,0,0,75,50,0,2409,197
2409,197,3915,0,0,0,0,1,0,1,60,35,0,2408,197
2408,197,3914,0,0,0,0,1,0,0,80,55,0,2407,197
2407,197,3873,0,0,0,0,1,0,0,220,210,0,2406,197
2406,197,3872,0,0,0,0,1,0,0,205,195,0,2405,197
2405,197,3871,0,0,0,0,1,0,0,190,180,0,2404,197
2404,197,3870,0,0,0,0,1,0,0,175,165,0,2403,197
2403,197,3869,0,0,0,0,1,0,0,155,145,0,2402,197
2402,197,3868,0,0,0,0,1,0,0,175,150,0,2401,197
2401,197,3866,0,0,0,0,1,0,0,160,135,0,2400,197
2400,197,3864,0,0,0,0,1,0,0,240,220,0,2399,197
2399,197,3863,0,0,0,0,1,0,0,220,200,0,2398,197
2398,197,3862,0,0,0,0,1,0,0,240,220,0,2397,197
2397,197,3861,0,0,0,0,1,0,0,225,205,0,2383,197
2383,197,3845,0,0,0,0,1,0,0,130,105,0,2382,197
2382,197,3844,0,0,0,0,1,0,0,150,125,0,2381,197
2381,197,3843,0,0,0,0,1,0,0,135,110,0,2380,197
2380,197,3842,0,0,0,0,1,0,0,120,95,0,2379,197
2379,197,3841,0,0,0,0,1,0,0,110,85,0,2378,197
2378,197,3840,0,0,0,0,1,0,0,85,60,0,2377,197
2377,197,3865,0,0,0,0,1,0,0,185,180,0,2376,197
2376,197,3839,0,0,0,0,1,0,0,155,140,0,2375,197
2375,197,2406,0,0,0,0,1,0,0,150,125,0,2396,197
2396,197,3860,0,0,0,0,1,0,0,215,195,0,2395,197
2395,197,3859,0,0,0,0,1,0,0,200,175,0,2394,197
2394,197,3858,0,0,0,0,1,0,0,210,190,0,2393,197
2393,197,3857,0,0,0,0,1,0,0,205,185,0,2392,197
2392,197,3856,0,0,0,0,1,0,0,190,165,0,2391,197
2391,197,3855,0,0,0,0,1,0,0,175,150,0,2390,197
2390,197,3854,0,0,0,0,1,0,0,195,170,0,2389,197
2389,197,3852,0,0,0,0,1,0,0,180,155,0,2388,197
2388,197,3851,0,0,0,0,1,0,0,175,150,0,2387,197
2387,197,3850,0,0,0,0,1,0,0,160,135,0,2386,197
2386,197,3849,0,0,0,0,1,0,0,170,145,0,2385,197
2385,197,3848,0,0,0,0,1,0,0,160,135,0,2384,197
2384,197,3847,0,0,0,0,1,0,0,145,120,0,2374,197
2374,197,2403,0,0,0,0,1,0,0,155,130,0,2373,197
2373,197,2401,0,0,0,0,1,0,0,145,120,0,2372,197
2372,197,2399,0,0,0,0,1,0,0,135,110,0,2371,197
2371,197,2402,0,0,0,0,1,0,0,125,100,0,2370,197
2370,197,2964,0,0,0,0,1,0,0,105,90,0,2369,197
2369,197,2396,0,0,0,0,1,0,0,120,95,0,2368,197
2368,197,2395,0,0,0,0,1,0,0,120,95,0,2367,197
2367,197,2397,0,0,0,0,1,0,0,110,85,0,2365,197
2365,197,2393,0,0,0,0,1,0,0,60,35,0,2363,197
2363,197,2386,0,0,0,0,1,0,0,115,90,0,2361,197
2361,197,2385,0,0,0,0,1,0,0,70,45,0,2359,197
2359,197,2963,0,0,0,0,1,0,1,50,25,0,2920,198
2920,198,1036,0,2,0,0,1,0,0,0,0,0,1976,198
1976,198,1052,0,2,0,0,1,0,0,0,0,0,2937,198
2937,198,1022,0,2,0,0,1,0,0,0,0,0,1972,198
1972,198,648,0,2,0,0,1,0,0,0,0,0,5518,198
5518,198,10281,0,2,0,0,1,0,0,0,0,0,5517,198
5517,198,10280,0,2,0,0,1,0,0,0,0,0,5516,198
5516,198,5580,0,2,0,0,1,0,0,0,0,0,5515,198
5515,198,5575,0,2,0,0,1,0,0,0,0,0,4076,198
4076,198,6940,0,2,0,0,1,0,0,0,0,0,3562,198
3562,198,1038,0,2,0,0,1,0,0,0,0,0,3550,198
3550,198,5602,0,2,0,0,1,0,0,0,0,0,3549,198
3549,198,5601,0,2,0,0,1,0,0,0,0,0,3548,198
3548,198,5599,0,2,0,0,1,0,0,0,0,0,1973,198
1973,198,1034,0,2,0,0,1,0,0,0,0,0,4448,199
4448,199,2008,0,64,0,0,1,0,0,0,0,0,4450,199
4450,199,370,0,64,0,0,1,0,0,0,0,0,4479,199
4479,199,2870,0,64,0,0,1,0,0,0,0,0,4478,199
4478,199,526,0,64,0,0,1,0,0,0,0,0,4455,199
4455,199,8012,0,64,0,0,1,0,0,0,0,0,4453,199
4453,199,556,0,64,0,0,1,0,0,0,0,0,4452,199
4452,199,6196,0,64,0,0,1,0,0,0,0,0,4449,199
4449,199,2645,0,64,0,0,1,0,0,0,0,0,2410,202
2410,202,4036,0,0,0,0,1,4037,0,0,0,0,2412,202
2412,202,4038,0,0,0,0,1,0,0,0,0,0,2414,202
2414,202,3919,0,0,0,0,1,0,1,60,30,0,2417,202
2417,202,3922,0,0,0,0,1,0,0,60,45,0,2419,202
2419,202,3924,0,0,0,0,1,0,0,110,80,0,2421,202
2421,202,3977,0,0,0,0,1,0,0,120,90,0,2423,202
2423,202,3926,0,0,0,0,1,0,0,125,95,0,2441,202
2441,202,3945,0,0,0,0,1,0,0,145,135,0,2440,202
2440,202,3944,0,0,0,0,1,0,0,175,150,0,2439,202
2439,202,3942,0,0,0,0,1,0,0,155,140,0,2438,202
2438,202,3941,0,0,0,0,1,0,0,170,145,0,2437,202
2437,202,3940,0,0,0,0,1,0,0,170,145,0,2436,202
2436,202,3939,0,0,0,0,1,0,0,170,145,0,2435,202
2435,202,3978,0,0,0,0,1,0,0,160,135,0,2433,202
2433,202,3938,0,0,0,0,1,0,0,155,130,0,2432,202
2432,202,3937,0,0,0,0,1,0,0,155,130,0,4607,202
4607,202,8339,0,0,0,0,1,0,0,130,115,0,4606,202
4606,202,8334,0,0,0,0,1,0,0,130,115,0,4571,202
4571,202,8243,0,0,0,0,1,0,0,205,195,0,4294,202
4294,202,7430,0,0,0,0,1,0,0,90,70,0,3945,202
3945,202,6458,0,0,0,0,1,0,0,185,160,0,3934,202
