ID,SkillLine,Spell,RaceMask,ClassMask,ExcludeRace,ExcludeClass,MinSkillLineRank,SupercededBySpell,TrivialSkillLineRankHigh,TrivialSkillLineRankLow,Abandonable
3447,222,5456,0,0,0,0,1,0,0,0,0
3446,222,5455,0,0,0,0,1,5456,0,0,0
3445,222,5454,0,0,0,0,1,5455,0,0,0
2583,222,4336,0,0,0,0,1,4338,0,0,0
2584,222,4338,0,0,0,0,1,4339,0,0,0
2585,222,4339,0,0,0,0,1,4340,0,0,0
2586,222,4340,0,0,0,0,1,4341,0,0,0
2587,222,4341,0,0,0,0,1,4342,0,0,0
2588,222,4342,0,0,0,0,1,5428,0,0,0
2589,222,4382,0,1090,0,1,1,4384,0,0,0
2590,222,4384,0,0,0,0,1,4385,0,0,0
2591,222,4385,0,0,0,0,1,4386,0,0,0
2592,222,4386,0,0,0,0,1,4387,0,0,0
2593,222,4387,0,0,0,0,1,4388,0,0,0
2594,222,4388,0,0,0,0,1,4389,0,0,0
2595,222,4389,0,0,0,0,1,4390,0,0,0
2596,222,4390,0,0,0,0,1,0,0,0,0
2600,222,4366,0,0,0,0,1,4368,0,0,0
2601,222,4368,0,0,0,0,1,4369,0,0,0
2602,222,4369,0,0,0,0,1,4370,0,0,0
2603,222,4370,0,0,0,0,1,4371,0,0,0
2604,222,4371,0,0,0,0,1,4372,0,0,0
2605,222,4372,0,0,0,0,1,4373,0,0,0
2606,222,4373,0,0,0,0,1,4374,0,0,0
2607,222,4374,0,0,0,0,1,5548,0,0,0
2608,222,4350,0,0,0,0,1,4351,0,0,0
2609,222,4351,0,0,0,0,1,4352,0,0,0
2610,222,4352,0,0,0,0,1,4353,0,0,0
2611,222,4353,0,0,0,0,1,4354,0,0,0
2612,222,4354,0,0,0,0,1,4355,0,0,0
2613,222,4355,0,0,0,0,1,4356,0,0,0
2614,222,4356,0,0,0,0,1,4357,0,0,0
2615,222,4357,0,0,0,0,1,5448,0,0,0
2617,222,4398,0,0,0,0,1,4400,0,0,0
2618,222,4400,0,0,0,0,1,0,0,0,0
2619,222,4402,0,0,0,0,1,4405,0,0,0
2620,222,4405,0,0,0,0,1,0,0,0,0
2621,222,4406,0,0,0,0,1,4408,0,0,0
2622,222,4408,0,0,0,0,1,0,0,0,0
2623,222,4410,0,1488,0,0,1,4412,0,0,0
2624,222,4412,0,0,0,0,1,0,0,0,0
2634,222,4433,0,1503,0,0,1,4435,0,0,0
2635,222,4435,0,1503,0,0,1,4437,0,0,0
2636,222,4437,0,1503,0,0,1,0,0,0,0
2637,222,4440,0,0,0,0,1,4442,0,0,0
2638,222,4442,0,0,0,0,1,4443,0,0,0
2639,222,4443,0,0,0,0,1,4444,0,0,0
2640,222,4444,0,0,0,0,1,4445,0,0,0
2641,222,4445,0,0,0,0,1,4446,0,0,0
2642,222,4446,0,0,0,0,1,4447,0,0,0
2643,222,4447,0,0,0,0,1,4448,0,0,0
2644,222,4448,0,0,0,0,1,5340,0,0,0
2645,222,4456,0,0,0,0,1,4458,0,0,0
2646,222,4458,0,0,0,0,1,4459,0,0,0
2647,222,4459,0,0,0,0,1,4460,0,0,0
2648,222,4460,0,0,0,0,1,4461,0,0,0
2649,222,4461,0,0,0,0,1,4462,0,0,0
2650,222,4462,0,0,0,0,1,4463,0,0,0
2651,222,4463,0,0,0,0,1,4464,0,0,0
2652,222,4464,0,0,0,0,1,5355,0,0,0
2653,222,4472,0,0,0,0,1,4474,0,0,0
2654,222,4474,0,0,0,0,1,4475,0,0,0
2655,222,4475,0,0,0,0,1,4476,0,0,0
2656,222,4476,0,0,0,0,1,4477,0,0,0
2657,222,4477,0,0,0,0,1,4478,0,0,0
2658,222,4478,0,0,0,0,1,4479,0,0,0
2659,222,4479,0,0,0,0,1,4480,0,0,0
2660,222,4480,0,0,0,0,1,5348,0,0,0
2661,222,4488,0,1488,0,0,1,4490,0,0,0
2662,222,4490,0,0,0,0,1,4491,0,0,0
2663,222,4491,0,0,0,0,1,4492,0,0,0
2664,222,4492,0,0,0,0,1,4493,0,0,0
2665,222,4493,0,0,0,0,1,4494,0,0,0
2666,222,4494,0,0,0,0,1,4495,0,0,0
2667,222,4495,0,0,0,0,1,4496,0,0,0
2668,222,4496,0,0,0,0,1,0,0,0,0
2929,226,5011,255,13,0,0,1,0,0,0,0
2926,227,3386,0,4,0,0,1,0,0,0,0
2927,228,5009,0,400,0,0,1,0,0,0,0
2935,228,5019,0,400,0,0,1,0,0,0,0
2928,229,200,0,1,0,0,1,0,0,0,0
2938,230,4171,0,0,0,0,1,4172,0,0,0
2939,230,4172,0,0,0,0,1,4173,0,0,0
2940,230,4173,0,0,0,0,1,4174,0,0,0
2941,230,4174,0,0,0,0,1,4175,0,0,0
2942,230,4175,0,0,0,0,1,4176,0,0,0
2943,230,4176,0,0,0,0,1,4177,0,0,0
2944,230,4177,0,0,0,0,1,4178,0,0,0
2945,230,4178,0,0,0,0,1,5055,0,0,0
2946,230,5055,0,0,0,0,1,5056,0,0,0
2947,230,5056,0,0,0,0,1,5057,0,0,0
3011,230,5044,0,0,0,0,1,5045,0,0,0
3010,230,5043,0,0,0,0,1,5044,0,0,0
3009,230,5042,0,0,0,0,1,5043,0,0,0
3008,230,5041,0,0,0,0,1,5042,0,0,0
3007,230,4194,0,0,0,0,1,5041,0,0,0
3006,230,4193,0,0,0,0,1,4194,0,0,0
3005,230,4192,0,0,0,0,1,4193,0,0,0
3004,230,4191,0,0,0,0,1,4192,0,0,0
3003,230,4190,0,0,0,0,1,4191,0,0,0
3028,230,5032,0,0,0,0,1,5033,0,0,0
3027,230,5031,0,0,0,0,1,5032,0,0,0
3026,230,5030,0,0,0,0,1,5031,0,0,0
3025,230,5029,0,0,0,0,1,5030,0,0,0
3024,230,5028,0,0,0,0,1,5029,0,0,0
3023,230,5027,0,0,0,0,1,5028,0,0,0
3022,230,4122,0,0,0,0,1,5027,0,0,0
3021,230,4121,0,0,0,0,1,4122,0,0,0
3020,230,4120,0,0,0,0,1,4121,0,0,0
3029,230,5033,0,0,0,0,1,0,0,0,0
3019,230,4119,0,0,0,0,1,4120,0,0,0
3018,230,4118,0,0,0,0,1,4119,0,0,0
3017,230,4117,0,0,0,0,1,4118,0,0,0
3016,230,4116,0,0,0,0,1,4117,0,0,0
3015,230,2692,0,0,0,0,1,4116,0,0,0
3014,230,5047,0,0,0,0,1,0,0,0,0
3013,230,5046,0,0,0,0,1,5047,0,0,0
3012,230,5045,0,0,0,0,1,5046,0,0,0
3002,230,4189,0,0,0,0,1,4190,0,0,0
3001,230,4188,0,0,0,0,1,4189,0,0,0
3000,230,4187,0,0,0,0,1,4188,0,0,0
2999,230,5090,0,0,0,0,1,0,0,0,0
2998,230,5089,0,0,0,0,1,5090,0,0,0
2997,230,5088,0,0,0,0,1,5089,0,0,0
2996,230,5087,0,0,0,0,1,5088,0,0,0
2977,230,4263,0,1490,0,0,1,4264,0,0,0
2948,230,5057,0,0,0,0,1,5058,0,0,0
2949,230,5058,0,0,0,0,1,5059,0,0,0
2950,230,5059,0,0,0,0,1,5060,0,0,0
2951,230,5060,0,0,0,0,1,5061,0,0,0
2952,230,5061,0,0,0,0,1,0,0,0,0
2953,230,4247,0,0,0,0,1,4248,0,0,0
2954,230,4248,0,0,0,0,1,4249,0,0,0
2955,230,4249,0,0,0,0,1,4250,0,0,0
2986,230,4223,0,0,0,0,1,4224,0,0,0
2985,230,4222,0,0,0,0,1,4223,0,0,0
2984,230,4270,0,0,0,0,1,0,0,0,0
2983,230,4269,0,0,0,0,1,4270,0,0,0
2982,230,4268,0,0,0,0,1,4269,0,0,0
2981,230,4267,0,0,0,0,1,4268,0,0,0
2980,230,4266,0,0,0,0,1,4267,0,0,0
2979,230,4265,0,0,0,0,1,4266,0,0,0
2978,230,4264,0,0,0,0,1,4265,0,0,0
2995,230,5086,0,0,0,0,1,5087,0,0,0
2994,230,5085,0,0,0,0,1,5086,0,0,0
2993,230,5084,0,0,0,0,1,5085,0,0,0
2992,230,4229,0,0,0,0,1,5084,0,0,0
2991,230,4228,0,0,0,0,1,4229,0,0,0
2990,230,4227,0,0,0,0,1,4228,0,0,0
2989,230,4226,0,0,0,0,1,4227,0,0,0
2988,230,4225,0,0,0,0,1,4226,0,0,0
2987,230,4224,0,0,0,0,1,4225,0,0,0
2956,230,4250,0,0,0,0,1,4251,0,0,0
2957,230,4251,0,0,0,0,1,4252,0,0,0
2958,230,4252,0,0,0,0,1,4253,0,0,0
2959,230,4253,0,0,0,0,1,4254,0,0,0
2961,230,4204,0,0,0,0,1,4205,0,0,0
2962,230,4205,0,0,0,0,1,4206,0,0,0
2963,230,4206,0,0,0,0,1,4207,0,0,0
2964,230,4207,0,0,0,0,1,4208,0,0,0
2965,230,4208,0,0,0,0,1,4210,0,0,0
2966,230,4210,0,0,0,0,1,4211,0,0,0
2967,230,4211,0,0,0,0,1,4212,0,0,0
2968,230,4212,0,0,0,0,1,5069,0,0,0
2969,230,5069,0,0,0,0,1,5070,0,0,0
2970,230,5070,0,0,0,0,1,5071,0,0,0
2971,230,5071,0,0,0,0,1,5072,0,0,0
2972,230,5072,0,0,0,0,1,5073,0,0,0
2973,230,5073,0,0,0,0,1,5074,0,0,0
2974,230,5074,0,0,0,0,1,5075,0,0,0
2975,230,5075,0,0,0,0,1,0,0,0,0
3030,231,2635,0,0,0,0,1,4631,0,0,0
3031,231,4631,0,0,0,0,1,4632,0,0,0
3032,231,4632,0,0,0,0,1,4633,0,0,0
3033,231,4633,0,0,0,0,1,4634,0,0,0
3034,231,4634,0,0,0,0,1,4635,0,0,0
3035,231,4635,0,0,0,0,1,4636,0,0,0
3036,231,4636,0,0,0,0,1,4637,0,0,0
3038,231,4645,0,0,0,0,1,4646,0,0,0
3039,231,4646,0,0,0,0,1,4647,0,0,0
3040,231,4647,0,0,0,0,1,4648,0,0,0
3041,231,4648,0,0,0,0,1,4649,0,0,0
3042,231,4649,0,0,0,0,1,4650,0,0,0
3043,231,4650,0,0,0,0,1,4651,0,0,0
3053,231,4661,0,0,0,0,1,4662,0,0,0
3054,231,4662,0,0,0,0,1,4663,0,0,0
3055,231,4663,0,0,0,0,1,4664,0,0,0
3056,231,4664,0,0,0,0,1,4665,0,0,0
3057,231,4665,0,0,0,0,1,4666,0,0,0
3058,231,4666,0,0,0,0,1,4667,0,0,0
3061,231,4678,0,0,0,0,1,4680,0,0,0
3062,231,4680,0,0,0,0,1,4681,0,0,0
3243,231,5120,0,0,0,0,1,0,0,0,0
3242,231,5121,0,0,0,0,1,0,0,0,0
3241,231,5124,0,0,0,0,1,0,0,0,0
3240,231,5123,0,0,0,0,1,0,0,0,0
3239,231,5122,0,0,0,0,1,0,0,0,0
3238,231,5119,0,0,0,0,1,0,0,0,0
3063,231,4681,0,0,0,0,1,4683,0,0,0
3064,231,4683,0,0,0,0,1,4684,0,0,0
3065,231,4684,0,0,0,0,1,4685,0,0,0
3066,231,4685,0,0,0,0,1,4687,0,0,0
3069,231,4697,0,0,0,0,1,4699,0,0,0
3070,231,4699,0,0,0,0,1,4700,0,0,0
3071,231,4700,0,0,0,0,1,4701,0,0,0
3072,231,4701,0,0,0,0,1,4702,0,0,0
3073,231,4702,0,0,0,0,1,4703,0,0,0
3074,231,4703,0,0,0,0,1,4705,0,0,0
3077,231,4714,0,0,0,0,1,4717,0,0,0
3078,231,4717,0,0,0,0,1,4718,0,0,0
3079,231,4718,0,0,0,0,1,4719,0,0,0
3080,231,4719,0,0,0,0,1,4720,0,0,0
3081,231,4720,0,0,0,0,1,4721,0,0,0
3082,231,4721,0,0,0,0,1,4722,0,0,0
3083,231,4722,0,0,0,0,1,4723,0,0,0
3093,233,4788,0,448,0,0,1,4790,0,0,0
3094,233,4790,0,0,0,0,1,5842,0,0,0
3098,233,4836,0,0,0,0,1,4837,0,0,0
3100,233,4838,0,0,0,0,1,4839,0,0,0
3102,233,4840,0,0,0,0,1,5844,0,0,0
3104,233,4798,0,0,0,0,1,5872,0,0,0
3106,233,4866,0,0,0,0,1,4867,0,0,0
3115,233,2917,0,18,0,0,1,4818,0,0,0
3114,233,4786,0,0,0,0,1,5919,0,0,0
3113,233,2123,0,18,0,0,1,4786,0,0,0
3112,233,4872,0,0,0,0,1,5874,0,0,0
3111,233,4871,0,0,0,0,1,4872,0,0,0
3110,233,4870,0,0,0,0,1,4871,0,0,0
3109,233,4869,0,0,0,0,1,4870,0,0,0
3108,233,4868,0,0,0,0,1,4869,0,0,0
3107,233,4867,0,0,0,0,1,4868,0,0,0
3132,233,4853,0,0,0,0,1,4854,0,0,0
3131,233,4852,0,0,0,0,1,4853,0,0,0
3130,233,4851,0,0,0,0,1,4852,0,0,0
3129,233,4850,0,0,0,0,1,4851,0,0,0
3128,233,4848,0,64,0,0,1,4850,0,0,0
3127,233,4794,0,0,0,0,1,5819,0,0,0
3126,233,4792,0,1088,0,0,1,4794,0,0,0
3125,233,4811,0,464,0,0,1,0,0,0,0
3124,233,4810,0,464,0,0,1,4811,0,0,0
3148,233,4888,0,0,0,0,1,5891,0,0,0
3147,233,4887,0,0,0,0,1,4888,0,0,0
3146,233,4886,0,0,0,0,1,4887,0,0,0
3145,233,4885,0,0,0,0,1,4886,0,0,0
3144,233,4884,0,0,0,0,1,4885,0,0,0
3143,233,4883,0,0,0,0,1,4884,0,0,0
3142,233,4882,0,0,0,0,1,4883,0,0,0
3141,233,4880,0,272,0,0,1,4882,0,0,0
3140,233,4802,0,0,0,0,1,5893,0,0,0
3139,233,4800,0,272,0,0,1,4802,0,0,0
3135,233,4856,0,0,0,0,1,5820,0,0,0
3134,233,4855,0,0,0,0,1,4856,0,0,0
3133,233,4854,0,0,0,0,1,4855,0,0,0
3177,233,4568,0,0,0,0,1,4569,0,0,0
3176,233,4567,0,0,0,0,1,4568,0,0,0
3175,233,4566,0,0,0,0,1,4567,0,0,0
3174,233,4565,0,0,0,0,1,4566,0,0,0
3173,233,4549,0,0,0,0,1,4565,0,0,0
3172,233,4557,0,0,0,0,1,0,0,0,0
3171,233,4556,0,0,0,0,1,4557,0,0,0
3170,233,4555,0,0,0,0,1,4556,0,0,0
3169,233,4554,0,0,0,0,1,4555,0,0,0
3194,233,4584,0,0,0,0,1,4585,0,0,0
3193,233,4583,0,0,0,0,1,4584,0,0,0
3192,233,4582,0,0,0,0,1,4583,0,0,0
3191,233,4581,0,0,0,0,1,4582,0,0,0
3190,233,4580,0,0,0,0,1,4581,0,0,0
3189,233,4579,0,0,0,0,1,4580,0,0,0
3188,233,4546,0,0,0,0,1,0,0,0,0
3187,233,4545,0,0,0,0,1,4546,0,0,0
3186,233,4544,0,0,0,0,1,4545,0,0,0
4196,233,7198,0,0,0,0,1,0,0,0,0
3810,233,6093,0,0,0,0,1,0,0,0,0
3809,233,6092,0,0,0,0,1,6093,0,0,0
3808,233,6091,0,0,0,0,1,6092,0,0,0
3807,233,6090,0,0,0,0,1,6091,0,0,0
3806,233,6089,0,0,0,0,1,6090,0,0,0
3805,233,6088,0,0,0,0,1,6089,0,0,0
3804,233,6087,0,0,0,0,1,6088,0,0,0
3803,233,6086,0,0,0,0,1,6087,0,0,0
3802,233,6085,0,0,0,0,1,6086,0,0,0
3801,233,6057,0,400,0,0,1,6085,0,0,0
3800,233,6098,0,0,0,0,1,0,0,0,0
3799,233,6097,0,0,0,0,1,6098,0,0,0
3798,233,6094,0,0,0,0,1,6097,0,0,0
3797,233,6096,0,0,0,0,1,0,0,0,0
3796,233,6095,0,400,0,0,1,6096,0,0,0
3696,233,5929,0,0,0,0,1,0,0,0,0
3695,233,5928,0,0,0,0,1,5929,0,0,0
3694,233,5927,0,0,0,0,1,5928,0,0,0
3693,233,5926,0,0,0,0,1,0,0,0,0
3692,233,5925,0,0,0,0,1,5926,0,0,0
3691,233,5924,0,0,0,0,1,5925,0,0,0
3690,233,5923,0,0,0,0,1,5924,0,0,0
3689,233,5920,0,0,0,0,1,0,0,0,0
3688,233,5919,0,0,0,0,1,5920,0,0,0
3687,233,5922,0,0,0,0,1,0,0,0,0
3686,233,5921,0,0,0,0,1,5922,0,0,0
3685,233,5900,0,0,0,0,1,0,0,0,0
3684,233,5899,0,0,0,0,1,5900,0,0,0
3683,233,5898,0,0,0,0,1,5899,0,0,0
3682,233,5896,0,0,0,0,1,5898,0,0,0
3681,233,5902,0,0,0,0,1,0,0,0,0
3680,233,5901,0,0,0,0,1,5902,0,0,0
3679,233,5897,0,0,0,0,1,5901,0,0,0
3678,233,5894,0,0,0,0,1,0,0,0,0
3677,233,5893,0,0,0,0,1,5894,0,0,0
3676,233,5892,0,0,0,0,1,0,0,0,0
3675,233,5891,0,0,0,0,1,5892,0,0,0
3674,233,5871,0,0,0,0,1,0,0,0,0
3673,233,5870,0,0,0,0,1,5871,0,0,0
3672,233,5869,0,0,0,0,1,5870,0,0,0
3671,233,5866,0,0,0,0,1,5869,0,0,0
3670,233,5868,0,0,0,0,1,0,0,0,0
3669,233,5867,0,0,0,0,1,5868,0,0,0
3668,233,5865,0,0,0,0,1,5867,0,0,0
3667,233,5873,0,0,0,0,1,0,0,0,0
3666,233,5872,0,0,0,0,1,5873,0,0,0
3665,233,5875,0,0,0,0,1,0,0,0,0
3664,233,5874,0,0,0,0,1,5875,0,0,0
3662,233,5838,0,0,0,0,1,0,0,0,0
3661,233,5837,0,0,0,0,1,5838,0,0,0
3660,233,5834,0,0,0,0,1,5837,0,0,0
3659,233,5841,0,0,0,0,1,0,0,0,0
3658,233,5840,0,0,0,0,1,5841,0,0,0
3657,233,5839,0,0,0,0,1,5840,0,0,0
3656,233,5835,0,0,0,0,1,5839,0,0,0
3655,233,5843,0,0,0,0,1,0,0,0,0
3654,233,5842,0,0,0,0,1,5843,0,0,0
3653,233,5845,0,0,0,0,1,0,0,0,0
3652,233,5844,0,0,0,0,1,5845,0,0,0
3651,233,5818,0,0,0,0,1,0,0,0,0
3650,233,5817,0,0,0,0,1,5818,0,0,0
3649,233,5816,0,0,0,0,1,5817,0,0,0
3648,233,5822,0,0,0,0,1,0,0,0,0
3647,233,5819,0,0,0,0,1,5822,0,0,0
3646,233,5815,0,0,0,0,1,0,0,0,0
3645,233,5814,0,0,0,0,1,5815,0,0,0
3644,233,5813,0,0,0,0,1,5814,0,0,0
3643,233,5812,0,0,0,0,1,5813,0,0,0
3642,233,5821,0,0,0,0,1,0,0,0,0
3641,233,5820,0,0,0,0,1,5821,0,0,0
3211,233,4577,0,0,0,0,1,4578,0,0,0
3210,233,4576,0,0,0,0,1,4577,0,0,0
3209,233,4575,0,0,0,0,1,4576,0,0,0
3208,233,4574,0,0,0,0,1,4575,0,0,0
3207,233,4573,0,0,0,0,1,4574,0,0,0
3206,233,4572,0,0,0,0,1,4573,0,0,0
3205,233,4550,0,0,0,0,1,4572,0,0,0
3204,233,4564,0,0,0,0,1,0,0,0,0
3203,233,4563,0,0,0,0,1,4564,0,0,0
3212,233,4578,0,0,0,0,1,0,0,0,0
3202,233,4562,0,0,0,0,1,4563,0,0,0
3201,233,4561,0,0,0,0,1,4562,0,0,0
3200,233,4560,0,0,0,0,1,4561,0,0,0
3199,233,4559,0,0,0,0,1,4560,0,0,0
3198,233,4558,0,0,0,0,1,4559,0,0,0
3197,233,4548,0,0,0,0,1,4558,0,0,0
3196,233,4586,0,0,0,0,1,0,0,0,0
3195,233,4585,0,0,0,0,1,4586,0,0,0
3185,233,4543,0,0,0,0,1,4544,0,0,0
3184,233,4542,0,0,0,0,1,4543,0,0,0
3183,233,4541,0,0,0,0,1,4542,0,0,0
3182,233,4540,0,0,0,0,1,4541,0,0,0
3181,233,3741,0,0,0,0,1,4540,0,0,0
3180,233,4571,0,0,0,0,1,0,0,0,0
3179,233,4570,0,0,0,0,1,4571,0,0,0
3178,233,4569,0,0,0,0,1,4570,0,0,0
3168,233,4553,0,0,0,0,1,4554,0,0,0
3167,233,4552,0,0,0,0,1,4553,0,0,0
3166,233,4551,0,0,0,0,1,4552,0,0,0
3165,233,4547,0,0,0,0,1,4551,0,0,0
3164,233,4519,0,0,0,0,1,7198,0,0,0
3163,233,4518,0,0,0,0,1,4519,0,0,0
3162,233,4517,0,0,0,0,1,4518,0,0,0
3161,233,821,0,1490,0,0,1,4517,0,0,0
3123,233,2916,0,464,0,0,1,4810,0,0,0
3122,233,4824,0,0,0,0,1,5921,0,0,0
3121,233,4823,0,0,0,0,1,4824,0,0,0
3120,233,4822,0,0,0,0,1,4823,0,0,0
3119,233,4821,0,0,0,0,1,4822,0,0,0
3118,233,4820,0,0,0,0,1,4821,0,0,0
3117,233,4819,0,0,0,0,1,4820,0,0,0
3116,233,4818,0,0,0,0,1,4819,0,0,0
3105,233,4864,0,128,0,0,1,4866,0,0,0
3103,233,4796,0,128,0,0,1,4798,0,0,0
3101,233,4839,0,0,0,0,1,4840,0,0,0
3099,233,4837,0,0,0,0,1,4838,0,0,0
3097,233,4835,0,0,0,0,1,4836,0,0,0
3096,233,4834,0,0,0,0,1,4835,0,0,0
3095,233,4832,0,448,0,0,1,4834,0,0,0
3085,234,4760,0,7,0,0,1,4762,0,0,0
3828,234,6159,0,0,0,0,1,6160,0,0,0
3827,234,6152,0,0,0,0,1,6159,0,0,0
3699,234,5943,0,0,0,0,1,5944,0,0,0
3698,234,5942,0,0,0,0,1,5943,0,0,0
3697,234,5941,0,0,0,0,1,5942,0,0,0
3160,234,1183,0,0,0,0,1,7200,0,0,0
3159,234,1182,0,0,0,0,1,1183,0,0,0
3158,234,1181,0,0,0,0,1,1182,0,0,0
3157,234,820,0,0,0,0,1,1181,0,0,0
4202,234,7206,0,0,0,0,1,0,0,0,0
4201,234,7205,0,0,0,0,1,7206,0,0,0
4200,234,7204,0,0,0,0,1,7205,0,0,0
4199,234,7203,0,0,0,0,1,7204,0,0,0
4198,234,7211,0,0,0,0,1,0,0,0,0
4197,234,7200,0,0,0,0,1,0,0,0,0
4018,234,1919,0,2,0,0,1,0,0,0,0
3836,234,6157,0,0,0,0,1,7203,0,0,0
3835,234,6156,0,0,0,0,1,6157,0,0,0
3834,234,6155,0,0,0,0,1,6156,0,0,0
3833,234,6153,0,0,0,0,1,6155,0,0,0
3832,234,6151,0,8,0,0,1,6153,0,0,0
3831,234,6162,0,0,0,0,1,7211,0,0,0
3830,234,6161,0,0,0,0,1,6162,0,0,0
3829,234,6160,0,0,0,0,1,6161,0,0,0
3156,234,4533,0,0,0,0,1,0,0,0,0
3155,234,4532,0,0,0,0,1,4533,0,0,0
3154,234,4531,0,0,0,0,1,4532,0,0,0
3153,234,4530,0,0,0,0,1,4531,0,0,0
3152,234,4529,0,0,0,0,1,4530,0,0,0
3151,234,4528,0,0,0,0,1,4529,0,0,0
3150,234,4527,0,0,0,0,1,4528,0,0,0
3149,234,819,0,0,0,0,1,4527,0,0,0
3633,234,5789,0,0,0,0,1,5790,0,0,0
3632,234,5788,0,0,0,0,1,5789,0,0,0
3631,234,5787,0,0,0,0,1,5788,0,0,0
3630,234,5786,0,79,0,0,1,5787,0,0,0
3587,234,5686,0,0,0,0,1,5687,0,0,0
3586,234,5685,0,0,0,0,1,5686,0,0,0
3585,234,5684,0,0,0,0,1,5685,0,0,0
3584,234,5683,0,0,0,0,1,5684,0,0,0
3583,234,5682,0,0,0,0,1,5683,0,0,0
3638,234,5794,0,0,0,0,1,5795,0,0,0
3635,234,5791,0,0,0,0,1,5792,0,0,0
3634,234,5790,0,0,0,0,1,5791,0,0,0
3086,234,4762,0,0,0,0,1,4763,0,0,0
3087,234,4763,0,0,0,0,1,5794,0,0,0
3088,234,4778,0,0,0,0,1,4780,0,0,0
3089,234,4780,0,0,0,0,1,5682,0,0,0
3090,234,1114,0,0,0,0,1,4751,0,0,0
3091,234,4751,0,0,0,0,1,4752,0,0,0
3092,234,4752,0,0,0,0,1,0,0,0,0
3222,236,5104,0,0,0,0,1,0,0,0,0
3996,236,6538,0,0,0,0,1,0,0,0,0
3353,236,5256,0,0,0,0,1,0,0,0,0
3248,237,5143,0,128,0,0,1,0,0,0,0
3249,237,5144,0,128,0,0,1,0,0,0,0
3250,237,5145,0,128,0,0,1,0,0,0,0
3255,237,1459,0,128,0,0,1,0,0,0,0
3256,237,1460,0,128,0,0,1,0,0,0,0
3257,237,1461,0,128,0,0,1,0,0,0,0
3258,237,2139,0,128,0,0,1,0,0,0,0
3259,237,66,0,128,0,0,1,0,0,0,0
3824,237,6146,0,128,0,0,1,0,0,0,0
3821,237,6139,0,128,0,0,1,0,0,0,0
3484,237,1953,0,128,0,0,1,0,0,0,0
3483,237,246,0,128,0,0,1,0,0,0,0
3260,237,885,0,128,0,0,1,0,0,0,0
3267,237,475,0,128,0,0,1,0,0,0,0
3269,237,3565,0,128,0,0,1,0,0,0,0
3270,237,3562,0,128,0,0,1,0,0,0,0
3271,237,3567,0,128,0,0,1,0,0,0,0
3272,237,3561,0,128,0,0,1,0,0,0,0
3273,237,3566,0,128,0,0,1,0,0,0,0
3274,237,3563,0,128,0,0,1,0,0,0,0
3284,238,921,0,8,0,0,1,0,0,0,0
3277,239,1784,0,8,0,0,1,1785,0,0,0
4031,239,1856,0,8,0,0,1,0,0,0,0
3278,239,1785,0,8,0,0,1,1786,0,0,0
3279,239,1786,0,8,0,0,1,1787,0,0,0
3285,241,1842,0,8,0,0,1,0,0,0,0
3288,242,1804,0,8,0,0,1,6461,0,0,0
3948,242,6461,0,0,0,0,1,6463,0,0,0
3949,242,6463,0,0,0,0,1,0,0,0,0
3327,243,71,0,1,0,0,1,1613,0,0,0
3331,243,2457,0,1,0,0,1,2459,0,0,0
3334,243,2458,0,1,0,0,1,0,0,0,0
3340,244,5242,0,1,0,0,1,6192,0,0,0
3344,244,5246,0,1,0,0,1,0,0,0,0
3846,244,6190,0,1,0,0,1,6675,0,0,0
4016,244,6673,0,1,0,0,1,5242,0,0,0
3847,244,6192,0,1,0,0,1,6542,0,0,0
3341,244,1161,0,1,0,0,1,0,0,0,0
3342,244,1160,0,1,0,0,1,6190,0,0,0
3412,245,845,0,1,0,0,1,7369,0,0,0
4271,245,7371,0,1,0,0,1,0,0,0,0
4269,245,7369,0,1,0,0,1,7370,0,0,0
4270,245,7370,0,1,0,0,1,7371,0,0,0
3352,246,2878,0,2,0,0,1,0,0,0,0
3563,246,2812,0,2,0,0,1,0,0,0,0
3486,246,5502,0,2,0,0,1,0,0,0,0
3555,246,5614,0,2,0,0,1,0,0,0,0
3556,246,5615,0,2,0,0,1,0,0,0,0
3561,246,5627,0,2,0,0,1,0,0,0,0
3554,246,879,0,2,0,0,1,0,0,0,0
3361,247,5215,0,1024,0,0,1,6783,0,0,0
4062,247,6783,0,1024,0,0,1,0,0,0,0
3367,249,2637,0,475,0,0,1,0,0,0,0
3380,251,5377,0,0,0,0,1,0,0,0,0
3381,251,5364,0,0,0,0,1,5368,0,0,0
3382,251,5368,0,0,0,0,1,5369,0,0,0
3383,251,5369,0,0,0,0,1,5370,0,0,0
3384,251,5370,0,0,0,0,1,0,0,0,0
3393,252,2480,0,9,0,0,1,0,0,0,0
3400,253,53,0,8,0,0,1,2589,0,0,0
3401,253,2589,0,8,0,0,1,2590,0,0,0
4054,253,6770,0,8,0,0,1,2070,0,0,0
4052,253,6762,0,8,0,0,1,0,0,0,0
4051,253,6761,0,8,0,0,1,6762,0,0,0
4050,253,6760,0,8,0,0,1,6761,0,0,0
4038,253,703,0,8,0,0,1,0,0,0,0
4037,253,1943,0,0,0,0,1,0,0,0,0
4036,253,408,0,8,0,0,1,0,0,0,0
4033,253,2098,0,8,0,0,1,6760,0,0,0
3402,253,2590,0,8,0,0,1,2591,0,0,0
3403,253,2591,0,8,0,0,1,0,0,0,0
3404,253,1833,0,8,0,0,1,1834,0,0,0
3405,253,1834,0,8,0,0,1,1835,0,0,0
