ID,ModelName[0],ModelName[1],ModelTexture[0],ModelTexture[1],InventoryIcon,GeosetGroup[0],GeosetGroup[1],GeosetGroup[2],Flags,SpellVisualID,GroupSoundIndex,HelmetGeosetVisID[0],HelmetGeosetVisID[1],Texture[0],Texture[1],Texture[2],Texture[3],Texture[4],Texture[5],Texture[6],Texture[7],ItemVisual
14010,,,,,,0,0,0,0,0,0,0,0,,,,Cloth_Horde_A_01Black_Chest_TU,Cloth_Horde_A_01Black_Chest_TL,,,,0
14011,,,,,,0,0,0,0,0,0,0,0,,,,,,Leather_A_04Gray_Pant_LU,Leather_A_04Gray_Pant_LL,,0
14012,,,,,,1,0,0,0,0,0,0,0,,,,,,,Leather_A_02Black_Boot_LL,Leather_A_02Black_Boot_FO,0
14013,,,,,,0,0,0,0,0,0,0,0,Cloth_A_01Purple_Sleeve_AU,,,Cloth_A_01Purple_Chest_TU,Cloth_A_01Purple_Chest_TL,,,,0
14014,,,,,,0,0,0,0,0,0,0,0,,,,Cloth_A_02RedAlpha_Chest_TU,Cloth_A_02RedAlpha_Chest_TL,,,,0
14015,,,,,,0,0,0,0,0,0,0,0,,,,,,Cloth_A_01Purple_Pant_LU,,,0
14016,,,,,,0,0,0,0,0,0,0,0,Cloth_A_08Gray_Sleeve_AU,,,Cloth_A_08Gray_Chest_TU,Cloth_A_08Gray_Chest_TL,,,,0
14017,,,,,,1,1,0,0,0,0,0,0,Cloth_A_08Purple_Sleeve_AU,Cloth_A_08Purple_Sleeve_AL,,Cloth_A_08Purple_Chest_TU,Cloth_A_08Purple_Chest_TL,,,,0
14018,,,,,,0,0,0,0,0,0,0,0,,,,Cloth_A_02RedAlpha_Chest_TU,Cloth_A_02RedAlpha_Chest_TL,,,,0
14019,,,,,INV_Torch_Unlit,0,0,0,0,0,12,0,0,,,,,,,,,0
14020,,,,,INV_Gauntlets_05,0,0,0,0,0,7,0,0,,Leather_B_01Black_Bracer_AL,Leather_B_01Black_Glove_HA,,,,,,0
14021,Misc_1H_HolySymbol_A_01.mdx,,Misc_1H_HolySymbol_A_01,,INV_Staff_05,0,0,0,0,0,8,0,0,,,,,,,,,0
14022,Helm_Leather_D_01.mdx,,Helm_Leather_D_01Red,,INV_Helmet_12,0,0,0,0,0,7,0,0,,,,,,,,,0
14023,,,,,INV_Misc_Head_Undead_01,0,0,0,0,0,15,0,0,,,,,,,,,0
14024,Mace_1H_Flanged_B_02.mdx,,Mace_1H_Flanged_B_02Green,,Spell_Nature_GuardianWard,0,0,0,0,0,12,0,0,,,,,,,,,0
14025,,,,,INV_Misc_Bomb_04,0,0,0,0,0,17,0,0,,,,,,,,,0
14026,,,,,INV_Helmet_04,0,0,0,0,0,7,0,0,,,,,,,,,0
14027,,,,,INV_Shirt_08,0,0,0,0,0,7,0,0,Cloth_B_07White_Sleeve_AU,,,Cloth_B_07White_Chest_TU,Cloth_B_07White_Chest_TL,,,,0
14028,Axe_1H_Hatchet_B_03.mdx,,Axe_1H_Hatchet_B_03Black,,INV_ThrowingAxe_03,0,0,0,0,0,8,0,0,,,,,,,,,0
14029,Axe_1H_Hatchet_A_02.mdx,,Axe_1H_Hatchet_A_02Rusty,,INV_Axe_11,0,0,0,0,0,8,0,0,,,,,,,,,0
14030,Axe_1H_Hatchet_A_02.mdx,,Axe_1H_Hatchet_A_02Silver,,INV_Axe_11,0,0,0,0,0,8,0,0,,,,,,,,,0
14031,Axe_1H_Hatchet_A_02.mdx,,Axe_1H_Hatchet_A_02Silver,,INV_Axe_11,0,0,0,0,0,8,0,0,,,,,,,,,0
14032,Axe_1H_Hatchet_A_03.mdx,,Axe_1H_Hatchet_A_02Silver,,INV_Axe_01,0,0,0,0,0,8,0,0,,,,,,,,,0
14033,Axe_1H_Hatchet_A_03.mdx,,Axe_1H_Hatchet_A_03Black,,INV_Axe_01,0,0,0,0,0,8,0,0,,,,,,,,,0
14034,Axe_1H_Hatchet_A_03.mdx,,Axe_1H_Hatchet_A_03Red,,INV_Axe_04,0,0,0,0,0,8,0,0,,,,,,,,,0
12072,,,,,,0,0,0,0,0,0,0,0,,,,Plate_Horde_A_03Blue_Chest_TU,Cloth_A_06Black_Chest_TL,,,,0
12073,,,,,,1,0,0,0,0,0,0,0,,Plate_Horde_A_03Blue_Bracer_AL,Leather_Horde_C_01Purple_Glove_HA,,,,,,0
12074,LShoulder_Plate_A_01.mdx,RShoulder_Plate_A_01.mdx,Shoulder_Leather_D_01Black,Shoulder_Leather_D_01Black,,0,0,0,0,0,0,0,0,,,,,,,,,0
12075,,,,,,0,0,0,0,0,0,0,0,,,,Plate_Horde_A_03Blue_Chest_TU,Mail_C_01Deathguard_Chest_TL,,,,0
12083,Helm_Mail_A_02.mdx,,Helm_Mail_A_02Gold,,,0,0,0,0,0,0,0,0,,,,,,,,,0
12084,,,,,,0,0,0,0,0,0,0,0,Mail_A_04Gold_Sleeve_AU,,,Leather_B_04Gold_Chest_TU,Leather_B_04Gold_Chest_TL,,,,0
12085,,,,,,0,0,0,0,0,0,0,0,,,,Mail_A_04Gold_Chest_TU,Mail_A_04Gold_Chest_TL,,,,0
12086,,,,,,0,0,0,0,0,0,0,0,,,,,,Mail_A_04Gold_Belt_LU,,,0
12087,,,,,,1,0,0,0,0,0,0,0,,,,,,,Mail_A_04Gold_Boot_LL,Mail_A_04Gold_Boot_FO,0
12088,,,,,,1,0,0,0,0,0,0,0,,Mail_A_04Gold_Glove_AL,Leather_B_04Gold_Glove_HA,,,,,,0
12089,,,,,INV_Robe_01,1,0,1,0,0,7,0,0,Robe_A_03Purple_Sleeve_AU,Robe_A_03Purple_Sleeve_AL,,Tabard_A_04Dalaran_Chest_TU,Tabard_A_04Dalaran_Chest_TL,Robe_A_03Purple_Pant_LU,Robe_A_03Purple_Pant_LL,,0
12090,,,,,,1,0,0,0,0,0,0,0,,Plate_B_01Silver_Glove_AL,Plate_B_01Silver_Glove_HA,,,,,,0
12091,,,,,INV_Misc_Cape_10,0,0,0,0,0,7,0,0,,,,,,,,,0
12092,,,,,,3,0,0,0,0,0,0,0,,Plate_B_03Sentinel_Glove_AL,Plate_B_03Sentinel_Glove_HA,,,,,,0
12093,,,,,,0,0,0,0,0,0,0,0,Mail_A_04Purple_Sleeve_AU,,,Mail_A_02Purple_Chest_TU,Plate_B_03Sentinel_Chest_TL,,,,0
12094,,,,,,0,0,0,0,0,0,0,0,,,,,,Mail_A_02Purple_Belt_LU,,,0
12095,,,,,,1,0,0,0,0,0,0,0,,,,,,,Mail_A_04Purple_Boot_LL,Mail_A_04Purple_Boot_FO,0
12096,,,,,,1,0,0,0,0,0,0,0,,Mail_A_04Purple_Glove_AL,Mail_A_04Purple_Glove_HA,,,,,,0
12097,,,,,,0,0,0,0,0,0,0,0,,Mail_A_03Purple_Bracer_AL,,,,,,,0
12098,,,,,,0,0,0,0,0,0,0,0,Robe_D_03Teal_Sleeve_AU,,,Robe_B_06Purple_Chest_TU,,,,,0
12099,,,,,,0,0,0,0,0,0,0,0,,,,Leather_Horde_A_04Black_Chest_TU,Leather_Horde_A_04Black_Chest_TL,,,,0
12100,,,,,,0,0,0,0,0,0,0,0,Cloth_Horde_B_01Green_Sleeve_AU,Cloth_Horde_B_01Green_Bracer_AL,,Cloth_Horde_B_01Green_Chest_TU,Cloth_Horde_B_01Green_Chest_TL,,,,0
12101,,,,,,0,0,1,0,0,0,0,0,,,,,,Robe_Horde_B_02Green_Pant_LU,Robe_Horde_B_02Green_Pant_LL,,0
12102,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Cloth_Horde_B_01Green_Boot_FO,0
12103,,,,,,2,0,0,0,0,0,0,0,,,,,,,Cloth_Horde_B_03Black_Boot_LL,Leather_Horde_B_02Black_Boot_FO,0
12104,,,,,,0,0,1,0,0,0,0,0,Robe_Horde_B_04Red_Sleeve_AU,Robe_Horde_B_04Red_Bracer_AL,,Robe_Horde_B_04Red_Chest_TU,Robe_Horde_B_04Red_Chest_TL,,,,0
12105,,,,,INV_Fabric_Silk_02,0,0,0,0,0,16,0,0,,,,,,,,,0
12106,,,,,,0,0,0,0,0,0,0,0,Leather_Horde_B_02Red_Sleeve_AU,,,,,,,,0
12107,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Robe_Horde_B_03Tan_Boot_FO,0
12108,Helm_Circlet_A_01.mdx,,Helm_Leather_A_03DefiasBlack,,,0,0,0,0,0,0,0,0,,,,,,,,,0
12109,,,,,,1,0,0,0,0,0,0,0,,Leather_Horde_C_02Brown_Glove_AL,Leather_Horde_C_01Black_Glove_HA,,,,,,0
12110,,,,,,0,0,0,0,0,0,0,0,,,,Leather_Horde_B_01Green_Chest_TU,,,,,0
12111,,,,,,0,0,0,0,0,0,0,0,,,,,,,Leather_Horde_C_01Green_Boot_LL,Leather_Horde_C_01Green_Boot_FO,0
12112,,,,,,0,0,0,0,0,0,0,0,,Leather_Horde_C_01Green_Glove_AL,Leather_Horde_C_01Green_Glove_HA,,,,,,0
12113,,,,,,1,0,0,0,0,0,0,0,,,,,,,Leather_Horde_C_01Green_Boot_LL,Leather_Horde_C_01Green_Boot_FO,0
12114,,,,,,1,0,0,0,0,0,0,0,,Leather_Horde_C_01Green_Glove_AL,Leather_Horde_C_01Green_Glove_HA,,,,,,0
12115,,,,,,0,0,0,0,0,0,0,0,,,,Plate_Horde_B_04Gold_Chest_TU,Plate_Horde_B_04Gold_Chest_TL,,,,0
12116,,,,,INV_Boots_08,0,0,0,0,0,7,0,0,,,,,,,Plate_Horde_A_03Silver_Pant_LL,,0
12117,,,,,,0,0,0,0,0,0,0,0,,Plate_Horde_A_02Silver_Bracer_AL,,,,,,,0
12118,,,,,,0,0,0,0,0,0,0,0,Plate_Horde_D_01Silver_Sleeve_AU,,,Plate_Horde_C_01Gold_Chest_TU,Plate_Horde_C_01Gold_Chest_TL,,,,0
12119,,,,,,0,0,0,0,0,0,0,0,,,,,,Plate_Horde_C_01Gold_Belt_LU,,,0
12120,,,,,,0,0,1,0,0,0,0,0,,,,,,Plate_Horde_C_01Gold_Pant_LU,Plate_Horde_C_01Gold_Pant_LL,,0
12121,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Plate_Horde_C_01Black_Boot_FO,0
12122,,,,,,0,0,0,0,0,0,0,0,,Plate_Horde_C_01Gold_Glove_AL,,,,,,,0
12123,,,,,,0,0,0,0,0,0,0,0,Leather_Horde_B_02Black_Sleeve_AU,,,Robe_Horde_A_04Blue_Chest_TU,Robe_Horde_A_04Blue_Chest_TL,,,,0
12124,,,,,,0,0,0,0,0,0,0,0,Robe_Horde_A_02Red_Sleeve_AU,,,Robe_Horde_B_01Red_Chest_TU,Robe_Horde_B_01Red_Chest_TL,,,,0
12125,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Cloth_Horde_B_02Red_Boot_FO,0
12126,,,,,,0,0,0,0,0,0,0,0,,Cloth_Horde_B_02Red_Bracer_AL,,,,,,,0
12127,,,,,,0,0,0,0,0,0,0,0,Cloth_Horde_B_01Red_Sleeve_AU,,,Leather_Horde_A_04Red_Chest_TU,Leather_Horde_A_04Red_Chest_TL,,,,0
12128,,,,,,0,0,0,0,0,0,0,0,,,,,,Robe_Horde_A_05Red_Pant_LU,Robe_Horde_A_05Red_Pant_LL,,0
12129,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Leather_Horde_A_04Red_Boot_FO,0
12130,,,,,,3,0,0,0,0,0,0,0,,,,,,,Cloth_Horde_B_03Purple_Boot_LL,Cloth_Horde_B_03Purple_Boot_FO,0
12131,,,,,,0,0,0,0,0,0,0,0,,,,,,Robe_Horde_B_03EarthenRing_Belt_LU,,,0
12132,,,,,,1,0,0,0,0,0,0,0,,,,,,,Cloth_Horde_A_02Tan_Boot_LL,Cloth_Horde_A_02Tan_Boot_FO,0
12133,,,,,,1,0,0,0,0,0,0,0,,Cloth_Horde_B_02Brown_Glove_AL,Cloth_Horde_B_02Brown_Glove_HA,,,,,,0
12134,LShoulder_Leather_C_02.mdx,RShoulder_Leather_C_02.mdx,Shoulder_Plate_B_02Black,Shoulder_Plate_B_02Black,,0,0,0,0,0,0,0,0,,,,,,,,,0
12135,,,,,,0,0,0,0,0,0,0,0,Leather_Horde_C_01Black_Sleeve_AU,,,Leather_Horde_C_01Purple_Chest_TU,,,,,0
12136,,,,,,0,0,0,0,0,0,0,0,,,,,,Leather_Horde_C_01Purple_Belt_LU,,,0
12137,,,,,,0,0,0,0,0,0,0,0,,,,,,,Leather_Horde_C_01Purple_Boot_LL,Leather_Horde_C_01Purple_Boot_FO,0
12138,,,,,,0,0,0,0,0,0,0,0,,Leather_Horde_C_01Purple_Glove_AL,Leather_Horde_C_01Purple_Glove_HA,,,,,,0
12139,Helm_Goggles_C_01.mdx,,Helm_Goggles_C_01GlowRed,,,0,0,0,0,0,0,0,0,,,,,,,,,0
12140,LShoulder_Leather_B_01.mdx,RShoulder_Leather_B_01.mdx,Shoulder_Leather_D_03Red,Shoulder_Leather_D_03Red,,0,0,0,0,0,0,0,0,,,,,,,,,0
12141,,,,,,0,0,0,0,0,0,0,0,Leather_Horde_A_02Red_Sleeve_AU,,,Plate_Horde_B_04Red_Chest_TU,Plate_Horde_B_04Red_Chest_TL,,,,0
12142,,,,,,0,0,0,0,0,0,0,0,Plate_Horde_B_04Red_Sleeve_AU,,,Leather_Horde_A_02Red_Chest_TU,Leather_Horde_A_02Red_Chest_TL,,,,0
12962,LShoulder_Robe_B_03.mdx,RShoulder_Robe_B_03.mdx,Shoulder_Robe_A_01Brown,Shoulder_Robe_A_01Brown,,0,0,0,0,0,0,0,0,,,,,,,,,0
10372,,,,,,0,0,0,0,0,0,0,0,,,Leather_A_02_Glove_HA,,,,,,0
10373,,,,,INV_Crate_03,0,0,0,0,0,0,0,0,,,,,,,,,0
10374,,,,,INV_Misc_Cape_12,0,0,0,0,0,11,0,0,,,,,,,,,0
10375,,,,,,1,0,0,0,0,0,0,0,Dress_B_03Purple_Sleeve_AU,Dress_B_03Black_Sleeve_AL,,Dress_B_03Purple_Chest_TU,Dress_B_03Purple_Chest_TL,,,,0
10376,,,,,,0,0,0,0,0,0,0,0,,,Cloth_C_02Purple_Glove_HA,,,,,,0
10377,,,,,INV_Misc_Head_Quillboar_01,0,0,0,0,0,15,0,0,,,,,,,,,0
10378,,,,,,1,0,0,0,0,0,0,0,Dress_B_03Black_Sleeve_AU,Dress_B_03Black_Sleeve_AL,,Dress_B_03Black_Chest_TU,Dress_B_03Black_Chest_TL,,,,0
10379,,,,,INV_Jewelry_Ring_03,0,0,1,0,0,14,0,0,,,,,,Dress_B_03Black_Pant_LU,Dress_B_03Black_Pant_LL,,0
10380,,,,,INV_Chest_Chain_12,0,0,0,0,0,11,0,0,,,,Mail_A_03Silver_Chest_TU,Mail_A_03Silver_Chest_TL,,,,0
10381,,,,,INV_Shirt_02,0,0,0,0,0,7,0,0,Cloth_B_01Purple_Sleeve_AU,,,Cloth_B_01Purple_Chest_TU,Cloth_B_01Purple_Chest_TL,,,,0
10382,,,,,,0,0,0,0,0,0,0,0,,,,Cloth_B_01Brown_Chest_TU,Cloth_A_04Blue_Chest_TL,,,,0
10383,,,,,,0,0,0,0,0,0,0,0,,,,,,Leather_B_01Black_Pant_LU,,,0
10384,,,,,,2,0,0,0,0,0,0,0,,,,,,,Leather_A_01Black_Boot_LL,Leather_A_01Black_Boot_FO,0
10385,,,,,INV_Misc_Bone_HumanSkull_01,0,0,0,0,0,0,0,0,,,,,,,,,0
10386,,,,,,1,0,0,0,0,0,0,0,,,,,,Leather_B_02Crusader_Pant_LU,Leather_B_02Crusader_Pant_LL,,0
10387,,,,,,0,0,0,0,0,0,0,0,,,Leather_A_05Yellow_Glove_HA,,,,,,0
10388,,,,,,0,0,0,0,0,0,0,0,Robe_A_04Blue_Sleeve_AU,,,Robe_A_04Blue_Chest_TU,Robe_A_04Blue_Chest_TL,,,,0
10389,,,,,INV_Shirt_01,0,0,0,0,0,7,0,0,,,,Cloth_B_02Brown_Chest_TU,Cloth_B_02Brown_Chest_TL,,,,0
10390,,,,,,0,0,0,0,0,0,0,0,,,,,,,Cloth_A_06Black_Boot_LL,Leather_B_04Black_Boot_FO,0
10391,,,,,INV_Gauntlets_06,0,0,0,0,0,7,0,0,,Cloth_A_06Black_Glove_AL,Leather_B_03Black_Glove_HA,,,,,,0
10392,,,,,,0,0,1,0,0,0,0,0,,,,,,Robe_B_03Green_Pants_LU,Robe_B_03Green_Pant_LL,,0
10393,,,,,,1,0,0,0,0,0,0,0,Cloth_B_05SwashA_Sleeve_AU,Cloth_B_05SwashA_Sleeve_AL,,Cloth_B_05SwashA_Chest_TU,,,,,0
10394,,,,,,0,0,0,0,0,0,0,0,Leather_B_01Black_Sleeve_AU,,,Leather_B_01Black_Chest_TU,,,,,0
10395,LShoulder_Mail_A_01.mdx,RShoulder_Mail_A_01.mdx,Shoulder_Mail_B_03Silver,Shoulder_Mail_B_03Silver,,0,0,0,0,0,0,0,0,,,,,,,,,0
10396,,,,,INV_Shirt_01,0,0,0,0,0,7,0,0,,,,Mail_B_03Silver_Chest_TU,Mail_A_01Green_Chest_TL,,,,0
10397,,,,,,0,0,0,0,0,0,0,0,,,,,,Mail_A_01Green_Pant_LU,Mail_A_01Green_Pant_LL,,0
11328,LShoulder_Robe_B_03.mdx,RShoulder_Robe_B_03.mdx,Shoulder_Robe_B_03Gray,Shoulder_Robe_B_03Gray,INV_Shoulder_09,0,0,0,0,0,7,0,0,,,,,,,,,0
11329,,,,,INV_Boots_03,1,0,0,0,0,7,0,0,,,,,,,Leather_Horde_B_01Red_Boot_LL,Leather_Horde_B_01Red_Boot_FO,0
11330,,,,,INV_Boots_03,1,0,0,0,0,7,0,0,,,,,,,Leather_Horde_B_01Red_Boot_LL,Leather_Horde_B_01Red_Boot_FO,0
11331,,,,,,0,0,0,0,0,0,0,0,Cloth_B_08Black_Sleeve_AU,Cloth_A_08RedVelvet_Sleeve_AL,,Cloth_A_08RedVelvet_Chest_TU,Cloth_A_08RedVelvet_Chest_TL,,,,0
11332,,,,,,0,0,0,0,0,0,0,0,,,,Cloth_B_08Black_Chest_TU,,,,,0
11333,LShoulder_Robe_B_03.mdx,RShoulder_Robe_B_03.mdx,Shoulder_Robe_C_03RedBlack,Shoulder_Robe_C_03RedBlack,,0,0,0,0,0,0,0,0,,,,,,,,,0
11334,,,,,,0,0,0,0,0,0,0,0,Cloth_B_03BlackSilver_Sleeve_AU,Cloth_B_03BlackSilver_Sleeve_AL,,Robe_C_03RedBlack_Chest_TU,Robe_C_03RedBlack_Chest_TL,,,,0
11335,,,,,INV_Chest_Chain_13,0,0,0,0,0,11,0,0,,,,Mail_A_02Purple_Chest_TU,Mail_A_02Purple_Chest_TL,,,,0
11336,,,,,INV_Pants_03,0,0,0,0,0,11,0,0,,,,,,Mail_A_02Purple_Pant_LU,Mail_A_02Purple_Pant_LL,,0
11337,LShoulder_Plate_A_01.mdx,RShoulder_Plate_A_01.mdx,Shoulder_Plate_B_02Black,Shoulder_Plate_B_02Black,,0,0,0,0,0,0,0,0,,,,,,,,,0
11338,,,,,,0,0,0,0,0,0,0,0,Cloth_C_01Black_Sleeve_AU,Cloth_C_01Black_Sleeve_AL,,Cloth_A_08Black_Chest_TU,Cloth_A_08Black_Chest_TL,,,,0
11339,,,,,,0,0,0,0,0,0,0,0,,,,,,,Cloth_Horde_A_02Brown_Boot_LL,Cloth_Horde_A_03Brown_Boot_FO,0
11340,,,,,,0,0,0,0,0,0,0,0,Robe_Horde_B_02Purple_Sleeve_AU,,,Robe_Horde_B_02Purple_Chest_TU,Robe_Horde_B_02Purple_Chest_TL,,,,0
11341,,,,,,0,0,1,0,0,0,0,0,,,,,,Robe_Horde_B_02Purple_Pant_LU,Robe_Horde_B_02Purple_Pant_LL,,0
11342,,,,,,1,0,0,0,0,0,0,0,,,,,,,Plate_Horde_A_04Black_Boot_LL,Plate_Horde_A_04Black_Boot_FO,0
11343,,,,,,0,0,0,0,0,0,0,0,,Leather_Horde_B_02Yellow_Bracer_AL,,,,,,,0
11344,,,,,,0,0,0,0,0,0,0,0,,Leather_Horde_A_03Brown_Bracer_AL,Leather_Horde_A_03Brown_Glove_HA,,,,,,0
11345,,,,,,0,0,0,0,0,0,0,0,Leather_Horde_A_05Brown_Sleeve_AU,,,Plate_Horde_C_01Gold_Chest_TU,Plate_Horde_C_01Gold_Chest_TL,,,,0
11346,,,,,,1,0,0,0,0,0,0,0,,Plate_Horde_C_01Gold_Glove_AL,Plate_Horde_C_01Gold_Glove_HA,,,,,,0
11347,,,,,INV_Belt_01,0,0,0,0,0,7,0,0,,,,,,Plate_Horde_A_03Silver_Belt_LU,,,0
11348,,,,,INV_Boots_03,1,0,0,0,0,7,0,0,,,,,,,Plate_Horde_A_02Silver_Boot_LL,Plate_Horde_A_03Silver_Boot_FO,0
11349,,,,,,0,0,0,0,0,0,0,0,,Plate_Horde_A_03Silver_Bracer_AL,Plate_Horde_A_03Silver_Glove_HA,,,,,,0
11350,,,,,INV_Misc_Spyglass_02,0,0,0,0,0,0,0,0,,,,,,,,,0
11351,,,,,INV_Misc_Spyglass_02,0,0,0,0,0,8,0,0,,,,,,,,,0
11352,,,,,INV_Staff_01,0,0,0,0,0,0,0,0,,,,,,,,,0
11353,,,,,INV_Staff_01,0,0,0,0,0,8,0,0,,,,,,,,,0
11354,LShoulder_Leather_B_03.mdx,,Shoulder_Leather_B_03Maroon,,,0,0,0,0,0,0,0,0,,,,,,,,,0
11355,,,,,,0,0,0,0,0,0,0,0,Leather_B_03Maroon_Sleeve_AU,Leather_B_03Maroon_Glove_AL,,Leather_B_03Maroon_Chest_TU,Leather_B_03Maroon_Chest_TL,,,,0
11356,,,,,,0,0,0,0,0,0,0,0,,,,Plate_Horde_A_03Blue_Chest_TU,Plate_Horde_A_03Blue_Chest_TL,,,,0
11357,,,,,,1,0,0,0,0,0,0,0,,Plate_Horde_A_03Blue_Bracer_AL,Plate_Horde_A_03Blue_Glove_HA,,,,,,0
11358,Stave_2H_Other_C_02.mdx,,Stave_2H_Other_C_02TitanKey,,INV_Staff_06,0,0,0,0,0,0,0,0,,,,,,,,,0
11359,,,,,,0,0,1,0,0,0,0,0,,,,,,Robe_B_04Blue_Pants_LU,Robe_B_04Blue_Pant_LL,,0
11360,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Leather_C_03Blue_Boot_FO,0
11361,,,,,,0,0,0,0,0,0,0,0,Cloth_A_08Purple_Sleeve_AU,Cloth_A_08Purple_Sleeve_AL,,Robe_C_01Black_Chest_TU,Robe_C_01Black_Chest_TL,,,,0
11362,,,,,,0,0,0,0,0,0,0,0,,,,,,Leather_B_02Red_Pant_LU,Leather_B_03Maroon_Pant_LL,,0
11363,,,,,INV_Chest_Chain_06,0,0,0,0,0,11,0,0,Mail_A_03Silver_Sleeve_AU,,,Mail_A_03Silver_Chest_TU,Mail_A_03Silver_Chest_TL,,,,0
10583,,,,,INV_Chest_Chain,0,0,0,0,0,11,0,0,,,,Leather_B_03Black_Chest_TU,Mail_B_01_Chest_TL,,,,0
10584,LShoulder_Leather_A_04.mdx,RShoulder_Leather_A_04.mdx,Shoulder_Mail_B_01,Shoulder_Mail_B_01,,0,0,0,0,0,0,0,0,,,,,,,,,0
10585,LShoulder_Leather_A_03.mdx,RShoulder_Leather_A_03.mdx,Shoulder_Mail_B_03Silver,Shoulder_Mail_B_03Silver,,0,0,0,0,0,0,0,0,,,,,,,,,0
10586,,,,,,1,0,0,0,0,0,0,0,,,,,,,Leather_B_02Brown_Boot_LL,Leather_B_04Gold_Boot_FO,0
10587,,,,,INV_Gauntlets_06,0,0,0,0,0,7,0,0,,,Leather_C_02Brown_Glove_HA,,,,,,0
10588,,,,,,0,0,0,0,0,0,0,0,Leather_B_04Gold_Sleeve_AU,Leather_B_02Black_Bracer_AL,,Leather_B_04Gold_Chest_TU,Leather_B_04Gold_Chest_TL,,,,0
10589,,,,,,1,0,0,0,0,0,0,0,,,,,,,Leather_B_02Black_Boot_LL,Leather_B_04Black_Boot_FO,0
10590,,,,,INV_Gauntlets_06,0,0,0,0,0,7,0,0,,Leather_B_02_Bracer_AL,Leather_B_03Black_Glove_HA,,,,,,0
10591,,,,,,0,0,0,0,0,0,0,0,Cloth_A_07Bloody_Sleeve_AU,Cloth_A_07Bloody_Sleeve_AL,,Cloth_A_07Bloodier_Chest_TU,Cloth_A_07Bloodier_Chest_TL,,,,0
10592,,,,,,0,0,0,0,0,0,0,0,,,Cloth_A_07Bloody_Glove_HA,,,,,,0
10593,,,,,,2,0,0,0,0,0,0,0,Robe_C_02White_Sleeve_AU,Robe_C_02White_Sleeve_AL,,,Robe_B_02WarmWhite_Chest_TL,,,,0
10594,,,,,,0,0,0,0,0,0,0,0,,,,Robe_C_02White_Chest_TU,Robe_C_02White_Chest_TL,,,,0
10595,,,,,,0,0,0,0,0,0,0,0,,,,,,,Cloth_C_02Black_Boot_LL,Cloth_C_02Black_Boot_FO,0
10596,,,,,INV_Boots_03,1,0,0,0,0,7,0,0,,,,,,,Cloth_A_06Black_Boot_LL,Cloth_B_06Brown_Boot_FO,0
10597,LShoulder_Robe_A_01.mdx,RShoulder_Robe_A_01.mdx,Shoulder_Robe_A_01Blue,Shoulder_Robe_A_01Blue,INV_Shoulder_09,0,0,0,0,0,7,0,0,,,,,,,,,0
10598,,,,,,0,0,0,0,0,0,0,0,,Leather_Horde_A_05Brown_Glove_AL,Leather_Horde_A_05Brown_Glove_HA,,,,,,0
10599,,,,,,0,0,0,0,0,0,0,0,,,,Cloth_B_05SwashA_Chest_TU,,,,,0
10600,,,,,INV_Gauntlets_05,0,0,0,0,0,7,0,0,,,Leather_B_03Brown_Glove_HA,,,,,,0
10601,,,,,,2,0,0,0,0,0,0,0,Cloth_C_02Blue_Sleeve_AU,Cloth_C_02Blue_Sleeve_AL,,Cloth_C_02Blue_Chest_TU,Cloth_C_02Blue_Chest_TL,,,,0
10602,,,,,,2,0,0,0,0,0,0,0,,,,,,,Leather_B_01_Boot_LL,Leather_A_03Brown_Boot_FO,0
10603,,,,,,1,0,0,0,0,0,0,0,,Leather_B_01_Bracer_AL,Leather_B_02Brown_Glove_HA,,,,,,0
10604,,,,,,0,0,0,0,0,0,0,0,Robe_A_04Blue_Sleeve_AU,Leather_B_01Black_Bracer_AL,,Dress_A_02Blue_Chest_TU,,,,,0
10605,,,,,,0,0,0,0,0,0,0,0,,,,Cloth_C_01Black_Chest_TU,,,,,0
10606,,,,,,2,0,0,0,0,0,0,0,Robe_B_03Red_Sleeve_AU,Robe_B_03Red_Sleeve_AL,,Cloth_B_06Brown_Chest_TU,Cloth_B_06Brown_Chest_TL,,,,0
10607,,,,,,0,0,0,0,0,0,0,0,Leather_A_04Brown_Glove_AL,,,Leather_B_03Brown_Chest_TU,Leather_B_03Brown_Chest_TL,,,,0
10608,,,,,,1,1,0,0,0,0,0,0,Dress_B_03White_Sleeve_AU,Dress_B_03White_Sleeve_AL,,Dress_B_03White_Chest_TU,Dress_B_03White_Chest_TL,,,,0
10609,,,,,,0,0,0,0,0,0,0,0,,,,Cloth_C_03Blue_Chest_TU,Cloth_A_01Blue_Chest_TL,,,,0
10610,,,,,,0,0,0,0,0,0,0,0,,,,Robe_A_04Blue_Chest_TU,Robe_A_04Blue_Chest_TL,,,,0
10611,,,,,,0,0,1,0,0,0,0,0,,,,,,Cloth_A_01Green_Pant_LU,Cloth_A_01Green_Pant_LL,,0
10612,,,,,,1,0,0,0,0,0,0,0,Dress_B_03White_Sleeve_AU,Dress_B_03White_Sleeve_AL,,Dress_B_03White_Chest_TU,Dress_B_03White_Chest_TL,,,,0
