ID,ModelName[0],ModelName[1],ModelTexture[0],ModelTexture[1],InventoryIcon,GeosetGroup[0],GeosetGroup[1],GeosetGroup[2],Flags,SpellVisualID,GroupSoundIndex,HelmetGeosetVisID,Texture[0],Texture[1],Texture[2],Texture[3],Texture[4],Texture[5],Texture[6],Texture[7],ItemVisual
10866,,,,,,0,0,0,0,0,0,0,Cloth_A_08GreenVelvet_Sleeve_AU,Cloth_A_05Green_Bracer_AL,,Cloth_A_08GreenVelvet_Chest_TU,,,,,0
10867,,,,,,0,0,0,0,0,0,0,,,,,,,Cloth_A_05Green_Boot_LL,Cloth_A_05Green_Boot_FO,0
10868,,,,,INV_Gauntlets_04,0,0,0,0,0,7,0,,Leather_Horde_A_03Black_Bracer_AL,Leather_Horde_A_03Black_Glove_HA,,,,,,0
10869,,,,,,0,0,0,0,0,0,0,Cloth_Horde_A_01Black_Sleeve_AU,Cloth_Horde_A_01Black_Bracer_AL,,Cloth_Horde_A_01Black_Chest_TU,Cloth_Horde_A_01Black_Chest_TL,,,,0
10870,,,,,,0,0,0,0,0,0,0,,,,,,Cloth_Horde_A_01Black_Pant_LU,,,0
10871,,,,,INV_Pants_02,0,0,0,0,0,0,0,,,,,,Leather_Horde_A_01Black_Pant_LU,Leather_Horde_A_01Black_Pant_LL,,0
10872,,,,,,0,0,0,0,0,0,0,,,,,,,Leather_Horde_A_01Brown_Boot_LL,Leather_Horde_A_01Brown_Boot_FO,0
10873,,,,,,0,0,0,0,0,0,0,,Cloth_Horde_A_03Brown_Bracer_AL,,Cloth_Horde_A_03Brown_Chest_TU,Cloth_Horde_A_03Brown_Chest_TL,,,,0
10874,,,,,,0,0,0,0,0,0,0,,,,Cloth_Horde_A_01Red_Chest_TU,Cloth_Horde_A_01Red_Chest_TL,,,,0
10875,,,,,,0,0,0,0,0,0,0,,,,,,Cloth_Horde_A_02Red_Belt_LU,,,0
10876,,,,,INV_Pants_02,0,0,0,0,0,0,0,,,,,,Cloth_Horde_A_02Red_Pant_LU,Cloth_Horde_A_02Red_Pant_LL,,0
10877,,,,,,0,0,0,0,0,0,0,,Cloth_Horde_B_01Brown_Glove_AL,Cloth_Horde_B_01Brown_Glove_HA,,,,,,0
11813,,,,,,0,0,0,0,0,0,0,,Robe_Horde_A_03ArgusWake_Glove_AL,Robe_Horde_A_03ArgusWake_Glove_HA,,,,,,0
11814,,,,,INV_Jewelry_Ring_03,0,0,0,0,0,14,0,,,,,,Robe_Horde_A_03ArgusWake_Pant_LU,Cloth_Horde_A_01Red_Pant_LL,,0
11815,,,,,,0,0,0,0,0,0,0,,,,,,,Robe_Horde_A_03ArgusWake_Boot_LL,Robe_Horde_A_03ArgusWake_Boot_FO,0
11816,,,Helm_Robe_C_01Gray,,,0,0,0,0,0,0,0,,,,,,,,,0
11817,,,,,,0,0,0,0,0,0,0,,Leather_B_05Green_Glove_AL,,,,,,,0
11818,,,,,,3,0,0,0,0,0,0,,Leather_B_05Green_Bracer_AL,Leather_B_05Green_Glove_HA,,,,,,0
11819,,,,,,0,0,0,0,0,0,0,,,,,,Plate_Horde_A_04Black_Belt_LU,,,0
11820,,,,,,0,0,0,0,0,0,0,Leather_Horde_A_04Red_Sleeve_AU,Leather_Horde_A_04Red_Bracer_AL,,Cloth_Horde_A_01Red_Chest_TU,Cloth_Horde_A_01Red_Chest_TL,,,,0
10084,,,,,,0,0,0,0,0,0,0,Leather_Horde_A_02Red_Sleeve_AU,,,Plate_Horde_D_01Silver_Chest_TU,Plate_Horde_D_01Silver_Chest_TL,,,,0
10085,,,,,,0,0,0,0,0,0,0,,,,,,,Plate_Horde_A_03Red_Boot_LL,,0
10086,,,,,INV_Shirt_01,0,0,0,0,0,7,0,Cloth_Horde_B_01White_Sleeve_AU,,,Cloth_Horde_B_01White_Chest_TU,Cloth_Horde_B_01White_Chest_TL,,,,0
10087,,,,,INV_Belt_01,0,0,0,0,0,7,0,,,,,,Cloth_Horde_B_01White_Belt_LU,,,0
10088,,,,,,0,0,0,0,0,0,0,,,,,,Leather_Horde_A_05Brown_Pant_LU,Leather_Horde_A_05Brown_Pant_LL,,0
10089,,,,,,0,0,0,0,0,0,0,,,,,,,Leather_Horde_A_05Brown_Pant_LL,,0
10090,,,,,,0,0,0,0,0,0,0,,Leather_Horde_A_05Brown_Bracer_AL,,,,,,,0
10091,,,,,INV_Belt_01,0,0,0,0,0,7,0,,,,,,Cloth_Horde_B_01Green_Belt_LU,,,0
10092,,,,,INV_Boots_01,0,0,0,0,0,7,0,,,,,,,Cloth_Horde_A_01Purple_Boot_LL,Generic_OrHu_01_Boot_FO,0
10093,,,,,,0,0,0,0,0,0,0,,,,,,,Leather_C_03Red_Boot_LL,Leather_C_03Red_Boot_FO,0
10094,,,,,INV_Shirt_01,0,0,0,0,0,7,0,Cloth_Horde_B_02Black_Sleeve_AU,,,Cloth_Horde_B_02Black_Chest_TU,Cloth_Horde_B_02Black_Chest_TL,,,,0
10095,,,,,INV_Boots_01,1,0,0,0,0,7,0,,,,,,,Cloth_Horde_B_02Black_Boot_LL,Cloth_Horde_B_02Black_Boot_FO,0
10096,,,,,,2,0,0,0,0,0,0,,,,,,Leather_Horde_B_03Red_Pant_LU,,,0
10097,,,,,,0,0,0,0,0,0,0,,Leather_Horde_B_03Red_Bracer_AL,,,,,,,0
10098,,,,,,0,0,0,0,0,0,0,,,,,,Cloth_Horde_B_01White_Pant_LU,Cloth_Horde_B_01White_Pant_LL,,0
10099,,,,,INV_Boots_01,0,0,0,0,0,7,0,,,,,,,Cloth_Horde_B_01White_Boot_LL,Cloth_Horde_B_01White_Boot_FO,0
10100,,,,,,0,0,0,0,0,0,0,Cloth_A_01Black_Sleeve_AU,Cloth_A_01Black_Sleeve_AL,,Cloth_A_01Black_Chest_TU,Cloth_A_01Black_Chest_TL,Plate_A_01Red_Belt_LU,,,0
10101,,,,,,0,0,0,0,0,0,0,Plate_A_01Red_Sleeve_AU,,,Plate_A_01Red_Chest_TU,Plate_A_01Red_Chest_TL,,,,0
10102,,,,,,0,0,0,0,0,0,0,,,,,,,,Plate_A_01Red_Boot_FO,0
10103,,,,,INV_Belt_01,0,0,0,0,0,7,0,,,,,,Cloth_Horde_B_03Blue_Belt_LU,,,0
10104,,,,,INV_Boots_01,2,0,0,0,0,7,0,,,,,,,Cloth_Horde_B_03Blue_Boot_LL,Cloth_Horde_B_03Blue_Boot_FO,0
10105,,,,,,0,0,0,0,0,0,0,,,,,,,Mail_C_01Black_Boot_LL,Mail_C_01Black_Boot_FO,0
10106,,,,,,0,0,0,0,0,0,0,,Mail_C_01Black_Glove_AL,Mail_C_01Black_Glove_HA,,,,,,0
10107,,,,,INV_Boots_01,1,0,0,0,0,7,0,,,,,,,Cloth_Horde_A_01Purple_Boot_LL,Cloth_Horde_A_01Purple_Boot_FO,0
10108,,,,,INV_Misc_Cape_13,0,0,0,0,0,7,0,Robe_Horde_A_04Blue_Sleeve_AU,,,Robe_Horde_A_04Blue_Chest_TU,Robe_Horde_A_04Blue_Chest_TL,,,,0
10109,,,,,INV_Pants_02,0,0,1,0,0,7,0,,,,,,Robe_Horde_A_04Blue_Pant_LU,Robe_Horde_A_04Blue_Pant_LL,,0
10110,,,,,INV_Shirt_01,0,0,0,0,0,7,0,Cloth_Horde_A_02Green_Sleeve_AU,,,Cloth_Horde_A_02Green_Chest_TU,Cloth_Horde_A_02Green_Chest_TL,,,,0
10111,,,,,,1,0,0,0,0,0,0,,,,,,,Cloth_Horde_A_02Green_Boot_LL,Cloth_Horde_A_02Green_Boot_FO,0
10112,,,,,INV_Shirt_14,0,0,0,0,0,7,0,Leather_Horde_A_04Red_Sleeve_AU,,,Leather_Horde_A_04Red_Chest_TU,Leather_Horde_A_04Red_Chest_TL,,,,0
10113,,,,,INV_Shirt_01,0,0,0,0,0,7,0,Cloth_Horde_B_01Brown_Sleeve_AU,,,Cloth_Horde_B_01Brown_Chest_TU,Cloth_Horde_B_01Brown_Chest_TL,,,,0
10114,,,,,INV_Pants_02,0,0,0,0,0,7,0,,,,,,Leather_Horde_A_04Red_Pant_LU,Leather_Horde_A_04Red_Pant_LL,,0
10115,,,,,INV_Boots_05,1,0,0,0,0,7,0,,,,,,,Leather_Horde_A_04Red_Boot_LL,Leather_Horde_A_04Red_Boot_FO,0
10116,,,,,INV_Shirt_01,0,0,0,0,0,7,0,Leather_Horde_B_02Brown_Sleeve_AU,,,Leather_Horde_B_02Brown_Chest_TU,Leather_Horde_B_02Brown_Chest_TL,,,,0
10117,,,,,,2,0,0,0,0,0,0,,,,,,Leather_B_04Green_Pant_LU,Leather_B_04Green_Pant_LL,,0
10118,,,,,,2,0,0,0,0,0,0,,,,,,,Leather_B_04Green_Boot_LL,Leather_B_04Green_Boot_FO,0
10119,,,,,INV_Misc_Cape_03,0,0,1,0,0,7,0,Robe_Horde_A_05Red_Sleeve_AU,,,Robe_Horde_A_05Red_Chest_TU,Robe_Horde_A_05Red_Chest_TL,Robe_Horde_A_05Red_Pant_LU,Robe_Horde_A_05Red_Pant_LL,,0
10120,,,,,INV_Misc_Cape_01,1,0,1,0,0,7,0,Robe_A_01Gray_Sleeve_AU,Robe_A_01Gray_Sleeve_AL,,Robe_A_01Gray_Chest_TU,Robe_A_01Gray_Chest_TL,Robe_A_01Gray_Pant_LU,Robe_A_01Gray_Pant_LL,,0
10121,,,,,INV_Boots_01,0,0,0,0,0,7,0,,,,,,,Leather_Horde_A_03Purple_Boot_LL,Leather_Horde_A_03Purple_Boot_FO,0
10122,,,,,INV_Jewelry_Ring_03,0,0,0,0,0,14,0,,Leather_Horde_A_03Purple_Bracer_AL,,,,,,,0
10123,,,,,,0,0,0,0,0,0,0,Leather_B_02Red_Sleeve_AU,,,Leather_B_02Red_Chest_TU,Leather_B_02Red_Chest_TL,,,,0
10124,,,,,INV_Shirt_01,0,0,0,0,0,7,0,,,,Cloth_Horde_B_03Brown_Chest_TU,Cloth_Horde_B_03Brown_Chest_TL,,,,0
10125,,,,,INV_Shirt_05,0,0,0,0,0,7,0,Leather_Horde_A_03Brown_Sleeve_AU,,,Leather_Horde_A_03Brown_Chest_TU,Leather_Horde_A_03Brown_Chest_TL,,,,0
10126,,,,,INV_Shirt_05,0,0,0,0,0,7,0,Leather_Horde_A_03Black_Sleeve_AU,,,Leather_Horde_A_03Black_Chest_TU,Leather_Horde_A_03Black_Chest_TL,,,,0
10127,,,,,INV_Shirt_01,0,0,0,0,0,7,0,Cloth_Horde_B_02Red_Sleeve_AU,,,Cloth_Horde_A_02Red_Chest_TU,Cloth_Horde_B_02Red_Chest_TL,,,,0
10128,,,,,INV_Misc_Cape_04,1,0,1,0,0,7,0,Robe_A_03Brown_Sleeve_AU,Robe_A_03Brown_Sleeve_AL,,Robe_A_03Brown_Chest_TU,Robe_A_03Brown_Chest_TL,Robe_A_03Brown_Pant_LU,Robe_A_03Brown_Pant_LL,,0
10129,,,,,,0,0,0,0,0,0,0,,,,Cloth_B_02Pale_Chest_TU,Cloth_B_02Pale_Chest_TL,,,,0
10130,,,,,,0,1,0,0,0,0,0,,,,,,Cloth_A_01Brown_Pant_LU,Cloth_A_01Brown_Pant_LL,,0
11071,,,,,,0,0,0,0,0,0,0,,Leather_Horde_C_02Green_Glove_AL,Leather_Horde_C_01Green_Glove_HA,,,,,,0
11072,,,,,,0,0,0,0,0,0,0,Cloth_Horde_A_01Purple_Sleeve_AU,Cloth_Horde_A_01Purple_Bracer_AL,,Cloth_Horde_A_01Purple_Chest_TU,Cloth_Horde_A_01Purple_Chest_TL,,,,0
11073,,,,,,0,0,0,0,0,0,0,Leather_Horde_A_05Brown_Sleeve_AU,,,Leather_Horde_C_02Green_Chest_TU,Leather_Horde_C_02Green_Chest_TL,,,,0
11074,LShoulder_Plate_A_01.mdx,,Shoulder_Plate_A_01Copper,,,0,0,0,0,0,0,0,,,,,,,,,0
11075,,,,,,0,0,0,0,0,0,0,Plate_Horde_B_04Blue_Sleeve_AU,,,Plate_Horde_B_04Blue_Chest_TU,Plate_Horde_B_04Blue_Chest_TL,,,,0
11076,,,,,,1,0,0,0,0,0,0,,,,,,,Plate_Horde_B_04Blue_Boot_LL,Plate_Horde_B_04Blue_Boot_FO,0
11077,,,,,,0,0,0,0,0,0,0,Leather_Horde_A_01Blue_Sleeve_AU,Plate_Horde_A_03Blue_Bracer_AL,,Leather_Horde_A_01Blue_Chest_TU,Leather_Horde_A_01Blue_Chest_TL,,,,0
11078,,,,,,0,0,0,0,0,0,0,,,,,,Plate_Horde_A_03Blue_Belt_LU,,,0
11079,,,,,,0,0,0,0,0,0,0,,,,,,Plate_Horde_A_03Blue_Pant_LU,Plate_Horde_A_03Blue_Pant_LL,,0
11080,,,,,,1,0,0,0,0,0,0,,,,,,,Plate_Horde_A_03Blue_Boot_LL,Plate_Horde_A_03Blue_Boot_FO,0
10349,,,,,INV_Chest_Chain_09,0,0,0,0,0,11,0,,,,Mail_C_01Black_Chest_TU,Mail_C_01_Black_Chest_TL,,,,0
10350,,,,,,0,0,0,0,0,0,0,Leather_A_03Brown_Sleeve_AU,,,Leather_A_05Yellow_Chest_TU,Leather_A_05Yellow_Chest_TL,,,,0
10351,,,,,,0,0,0,0,0,0,0,,,Cloth_A_06Red_Glove_HA,,,,,,0
10352,,,,,,0,0,1,0,0,0,0,,,,,,Robe_B_01White_Pant_LU,Robe_B_01White_Pant_LL,,0
10353,,,,,INV_Misc_Bag_10_Black,0,0,0,0,0,8,0,,,,,,,,,0
10354,,,,,INV_Boots_05,0,0,0,0,0,7,0,,,,,,,Leather_A_02Blue_Boot_LL,Leather_A_02Blue_Boot_FO,0
10355,,,,,,0,0,0,0,0,0,0,,,,Robe_A_01Black_Chest_TU,Robe_A_01Black_Chest_TL,,,,0
10356,Sword_2H_Claymore_B_02.mdx,,Sword_2H_Claymore_B_01Blue,,INV_Sword_26,0,0,0,0,0,9,0,,,,,,,,,0
10357,,,,,,1,0,0,0,0,0,0,,Cloth_B_07Brown_Glove_AL,Cloth_B_07Brown_Glove_HA,,,,,,0
10358,,,,,INV_Chest_Chain_04,0,0,0,0,0,11,0,Mail_C_03_Sleeve_AU,,,Mail_C_01Black_Chest_TU,Mail_C_01_Black_Chest_TL,,,,0
10359,,,,,INV_Chest_Chain_04,0,0,0,0,0,11,0,Mail_C_01Black_Sleeve_AU,,,Mail_C_01Black_Chest_TU,Mail_C_01_Black_Chest_TL,,,,0
10360,,,,,,0,0,0,0,0,0,0,,,,Robe_A_02White_Chest_TU,Robe_A_02White_Chest_TL,,,,0
10361,,,,,,0,0,0,0,0,0,0,Cloth_Horde_B_03Black_Sleeve_AU,,,Cloth_Horde_A_02Black_Chest_TU,Cloth_Horde_A_02Black_Chest_TL,,,,0
10362,,,,,INV_Boots_05,0,0,0,0,0,7,0,,,,,,,Cloth_Horde_A_02Black_Boot_LL,Cloth_Horde_A_02Black_Boot_FO,0
10363,,,,,,0,0,0,0,0,0,0,Robe_B_04Red_Sleeve_AU,,,Robe_B_04Red_Chest_TU,Robe_B_04Red_Chest_TL,,,,0
10364,,,,,,0,0,0,0,0,0,0,,Cloth_C_02Red_Bracer_AL,Cloth_C_02Red_Glove_HA,,,,,,0
10365,,,,,INV_Misc_Idol_03,0,0,0,0,0,12,0,,,,,,,,,0
10366,Shield_Crest_A_01.mdx,,Shield_Crest_A_01Silver,,INV_Shield_04,0,0,0,0,0,9,0,,,,,,,,,0
10367,Helm_Robe_C_01.mdx,,Helm_Eyepatch_A_01Black,,,0,0,0,0,0,0,0,,,,,,,,,0
10368,,,,,,0,0,0,0,0,0,0,Robe_C_02Red_Sleeve_AU,,,Robe_C_02Red_Chest_TU,Robe_C_02Red_Chest_TL,,,,0
10369,,,,,,0,0,0,0,0,0,0,,,,Cloth_A_06Brown_Chest_TU,Leather_A_04Green_Chest_TL,,,,0
10370,,,,,INV_Boots_07,2,0,0,0,0,7,0,,,,,,,Leather_A_02_Boot_LL,Leather_A_02Green_Boot_FO,0
10371,,,,,,0,0,0,0,0,0,0,Leather_A_03Green_Sleeve_AU,Leather_A_03Green_Glove_AL,,Leather_A_03Green_Chest_TU,Leather_A_03Green_Chest_TL,,,,0
10372,,,,,,0,0,0,0,0,0,0,,,Leather_A_02_Glove_HA,,,,,,0
10373,,,,,INV_Crate_03,0,0,0,0,0,0,0,,,,,,,,,0
10374,,,,,INV_Misc_Cape_12,0,0,0,0,0,11,0,,,,,,,,,0
10375,,,,,,1,0,0,0,0,0,0,Dress_B_03Purple_Sleeve_AU,Dress_B_03Black_Sleeve_AL,,Dress_B_03Purple_Chest_TU,Dress_B_03Purple_Chest_TL,,,,0
10376,,,,,,0,0,0,0,0,0,0,,,Cloth_C_02Purple_Glove_HA,,,,,,0
10377,,,,,INV_Misc_Head_Quillboar_01,0,0,0,0,0,15,0,,,,,,,,,0
10378,,,,,,1,0,0,0,0,0,0,Dress_B_03Black_Sleeve_AU,Dress_B_03Black_Sleeve_AL,,Dress_B_03Black_Chest_TU,Dress_B_03Black_Chest_TL,,,,0
10379,,,,,INV_Jewelry_Ring_03,0,0,1,0,0,14,0,,,,,,Dress_B_03Black_Pant_LU,Dress_B_03Black_Pant_LL,,0
10380,,,,,INV_Chest_Chain_12,0,0,0,0,0,11,0,,,,Mail_A_03Silver_Chest_TU,Mail_A_03Silver_Chest_TL,,,,0
10381,,,,,INV_Shirt_02,0,0,0,0,0,7,0,Cloth_B_01Purple_Sleeve_AU,,,Cloth_B_01Purple_Chest_TU,Cloth_B_01Purple_Chest_TL,,,,0
10382,,,,,,0,0,0,0,0,0,0,,,,Cloth_B_01Brown_Chest_TU,Cloth_A_04Blue_Chest_TL,,,,0
10383,,,,,,0,0,0,0,0,0,0,,,,,,Leather_B_01Black_Pant_LU,,,0
10384,,,,,,2,0,0,0,0,0,0,,,,,,,Leather_A_01Black_Boot_LL,Leather_A_01Black_Boot_FO,0
10385,,,,,INV_Misc_Bone_HumanSkull_01,0,0,0,0,0,0,0,,,,,,,,,0
10386,,,,,,1,0,0,0,0,0,0,,,,,,Leather_B_02Crusader_Pant_LU,Leather_B_02Crusader_Pant_LL,,0
10387,,,,,,0,0,0,0,0,0,0,,,Leather_A_05Yellow_Glove_HA,,,,,,0
10388,,,,,,0,0,0,0,0,0,0,Robe_A_04Blue_Sleeve_AU,,,Robe_A_04Blue_Chest_TU,Robe_A_04Blue_Chest_TL,,,,0
10389,,,,,INV_Shirt_01,0,0,0,0,0,7,0,,,,Cloth_B_02Brown_Chest_TU,Cloth_B_02Brown_Chest_TL,,,,0
10390,,,,,,0,0,0,0,0,0,0,,,,,,,Cloth_A_06Black_Boot_LL,Leather_B_04Black_Boot_FO,0
10391,,,,,INV_Gauntlets_06,0,0,0,0,0,7,0,,Cloth_A_06Black_Glove_AL,Leather_B_03Black_Glove_HA,,,,,,0
10392,,,,,,0,0,1,0,0,0,0,,,,,,Robe_B_03Green_Pants_LU,Robe_B_03Green_Pant_LL,,0
10393,,,,,,1,0,0,0,0,0,0,Cloth_B_05SwashA_Sleeve_AU,Cloth_B_05SwashA_Sleeve_AL,,Cloth_B_05SwashA_Chest_TU,,,,,0
10394,,,,,,0,0,0,0,0,0,0,Leather_B_01Black_Sleeve_AU,,,Leather_B_01Black_Chest_TU,,,,,0
10395,LShoulder_Mail_A_01.mdx,RShoulder_Mail_A_01.mdx,Shoulder_Mail_B_03Silver,Shoulder_Mail_B_03Silver,,0,0,0,0,0,0,0,,,,,,,,,0
10396,,,,,INV_Shirt_01,0,0,0,0,0,7,0,,,,Mail_B_03Silver_Chest_TU,Mail_A_01Green_Chest_TL,,,,0
10397,,,,,,0,0,0,0,0,0,0,,,,,,Mail_A_01Green_Pant_LU,Mail_A_01Green_Pant_LL,,0
11328,LShoulder_Robe_B_03.mdx,RShoulder_Robe_B_03.mdx,Shoulder_Robe_B_03Gray,Shoulder_Robe_B_03Gray,INV_Shoulder_09,0,0,0,0,0,7,0,,,,,,,,,0
11329,,,,,INV_Boots_03,1,0,0,0,0,7,0,,,,,,,Leather_Horde_B_01Red_Boot_LL,Leather_Horde_B_01Red_Boot_FO,0
11330,,,,,INV_Boots_03,1,0,0,0,0,7,0,,,,,,,Leather_Horde_B_01Red_Boot_LL,Leather_Horde_B_01Red_Boot_FO,0
11331,,,,,,0,0,0,0,0,0,0,Cloth_B_08Black_Sleeve_AU,Cloth_A_08RedVelvet_Sleeve_AL,,Cloth_A_08RedVelvet_Chest_TU,Cloth_A_08RedVelvet_Chest_TL,,,,0
11332,,,,,,0,0,0,0,0,0,0,,,,Cloth_B_08Black_Chest_TU,,,,,0
11333,LShoulder_Robe_B_03.mdx,RShoulder_Robe_B_03.mdx,Shoulder_Robe_C_03RedBlack,Shoulder_Robe_C_03RedBlack,,0,0,0,0,0,0,0,,,,,,,,,0
11334,,,,,,0,0,0,0,0,0,0,Cloth_B_03BlackSilver_Sleeve_AU,Cloth_B_03BlackSilver_Sleeve_AL,,Robe_C_03RedBlack_Chest_TU,Robe_C_03RedBlack_Chest_TL,,,,0
11335,,,,,INV_Chest_Chain_13,0,0,0,0,0,11,0,,,,Mail_A_02Purple_Chest_TU,Mail_A_02Purple_Chest_TL,,,,0
11336,,,,,INV_Pants_03,0,0,0,0,0,11,0,,,,,,Mail_A_02Purple_Pant_LU,Mail_A_02Purple_Pant_LL,,0
11337,LShoulder_Plate_A_01.mdx,RShoulder_Plate_A_01.mdx,Shoulder_Plate_B_02Black,Shoulder_Plate_B_02Black,,0,0,0,0,0,0,0,,,,,,,,,0
11338,,,,,,0,0,0,0,0,0,0,Cloth_C_01Black_Sleeve_AU,Cloth_C_01Black_Sleeve_AL,,Cloth_A_08Black_Chest_TU,Cloth_A_08Black_Chest_TL,,,,0
11339,,,,,,0,0,0,0,0,0,0,,,,,,,Cloth_Horde_A_02Brown_Boot_LL,Cloth_Horde_A_03Brown_Boot_FO,0
11340,,,,,,0,0,0,0,0,0,0,Robe_Horde_B_02Purple_Sleeve_AU,,,Robe_Horde_B_02Purple_Chest_TU,Robe_Horde_B_02Purple_Chest_TL,,,,0
11341,,,,,,0,0,1,0,0,0,0,,,,,,Robe_Horde_B_02Purple_Pant_LU,Robe_Horde_B_02Purple_Pant_LL,,0
11342,,,,,,1,0,0,0,0,0,0,,,,,,,Plate_Horde_A_04Black_Boot_LL,Plate_Horde_A_04Black_Boot_FO,0
10593,,,,,,2,0,0,0,0,0,0,Robe_C_02White_Sleeve_AU,Robe_C_02White_Sleeve_AL,,,Robe_B_02WarmWhite_Chest_TL,,,,0
10594,,,,,,0,0,0,0,0,0,0,,,,Robe_C_02White_Chest_TU,Robe_C_02White_Chest_TL,,,,0
10595,,,,,,0,0,0,0,0,0,0,,,,,,,Cloth_C_02Black_Boot_LL,Cloth_C_02Black_Boot_FO,0
10596,,,,,INV_Boots_03,1,0,0,0,0,7,0,,,,,,,Cloth_A_06Black_Boot_LL,Cloth_B_06Brown_Boot_FO,0
10597,LShoulder_Robe_A_01.mdx,RShoulder_Robe_A_01.mdx,Shoulder_Robe_A_01Blue,Shoulder_Robe_A_01Blue,INV_Shoulder_09,0,0,0,0,0,7,0,,,,,,,,,0
10598,,,,,,0,0,0,0,0,0,0,,Leather_Horde_A_05Brown_Glove_AL,Leather_Horde_A_05Brown_Glove_HA,,,,,,0
10599,,,,,,0,0,0,0,0,0,0,,,,Cloth_B_05SwashA_Chest_TU,,,,,0
10600,,,,,INV_Gauntlets_05,0,0,0,0,0,7,0,,,Leather_B_03Brown_Glove_HA,,,,,,0
10601,,,,,,2,0,0,0,0,0,0,Cloth_C_02Blue_Sleeve_AU,Cloth_C_02Blue_Sleeve_AL,,Cloth_C_02Blue_Chest_TU,Cloth_C_02Blue_Chest_TL,,,,0
10602,,,,,,2,0,0,0,0,0,0,,,,,,,Leather_B_01_Boot_LL,Leather_A_03Brown_Boot_FO,0
10603,,,,,,1,0,0,0,0,0,0,,Leather_B_01_Bracer_AL,Leather_B_02Brown_Glove_HA,,,,,,0
10604,,,,,,0,0,0,0,0,0,0,Robe_A_04Blue_Sleeve_AU,Leather_B_01Black_Bracer_AL,,Dress_A_02Blue_Chest_TU,,,,,0
10605,,,,,,0,0,0,0,0,0,0,,,,Cloth_C_01Black_Chest_TU,,,,,0
10606,,,,,,2,0,0,0,0,0,0,Robe_B_03Red_Sleeve_AU,Robe_B_03Red_Sleeve_AL,,Cloth_B_06Brown_Chest_TU,Cloth_B_06Brown_Chest_TL,,,,0
10607,,,,,,0,0,0,0,0,0,0,Leather_A_04Brown_Glove_AL,,,Leather_B_03Brown_Chest_TU,Leather_B_03Brown_Chest_TL,,,,0
10608,,,,,,1,1,0,0,0,0,0,Dress_B_03White_Sleeve_AU,Dress_B_03White_Sleeve_AL,,Dress_B_03White_Chest_TU,Dress_B_03White_Chest_TL,,,,0
10609,,,,,,0,0,0,0,0,0,0,,,,Cloth_C_03Blue_Chest_TU,Cloth_A_01Blue_Chest_TL,,,,0
10610,,,,,,0,0,0,0,0,0,0,,,,Robe_A_04Blue_Chest_TU,Robe_A_04Blue_Chest_TL,,,,0
10611,,,,,,0,0,1,0,0,0,0,,,,,,Cloth_A_01Green_Pant_LU,Cloth_A_01Green_Pant_LL,,0
10612,,,,,,1,0,0,0,0,0,0,Dress_B_03White_Sleeve_AU,Dress_B_03White_Sleeve_AL,,Dress_B_03White_Chest_TU,Dress_B_03White_Chest_TL,,,,0
10613,,,,,,0,0,1,0,0,0,0,,,,,,Cloth_A_01Blue_Pant_LU,Cloth_A_01Blue_Pant_LL,,0
10614,,,,,INV_Pants_02,0,0,0,0,0,7,0,,,,,,Cloth_A_01Black_Pant_LU,Cloth_A_01Blue_Pant_LL,,0
10615,,,,,INV_Boots_07,1,0,0,0,0,0,0,,,,,,,Cloth_B_02Pale_Boot_LL,Leather_B_03Black_Boot_FO,0
10616,,,,,,0,0,0,0,0,0,0,,,,,,Robe_A_03Green_Belt_LU,,,0
10617,,,,,,1,0,0,0,0,0,0,,,,,,,,Robe_A_03Green_Boot_FO,0
10618,,,,,,0,0,0,0,0,0,0,Dress_B_03Black_Sleeve_AU,,,Dress_B_03Black_Chest_TU,Dress_B_03Black_Chest_TL,,,,0
10619,,,,,,0,0,0,0,0,0,0,,,,,,,,Dress_B_03Black_Boot_FO,0
10620,,,,,INV_Robe_01,2,0,1,0,0,7,0,Robe_A_02Red_Sleeve_AU,Robe_A_02Red_Sleeve_AL,,Robe_A_02Red_Chest_TU,Robe_A_02Red_Chest_TL,Robe_A_02Red_Pant_LU,Robe_A_02Red_Pant_LL,,0
10621,,,,,INV_Robe_02,1,0,1,0,0,7,0,Robe_A_02Red_Sleeve_AU,Robe_A_02Red_Sleeve_AL,,Robe_A_02Red_Chest_TU,Robe_A_02Red_Chest_TL,Robe_A_02Red_Pant_LU,Robe_A_02Red_Pant_LL,,0
10622,,,,,INV_Boots_09,1,0,0,0,0,0,0,,,,,,,Cloth_C_01Blue_Boot_LL,Cloth_C_02Blue_Boot_FO,0
10623,,,,,,1,0,0,0,0,0,0,Robe_A_04Blue_Sleeve_AU,Robe_A_04Blue_Sleeve_AL,,Leather_B_01Black_Chest_TU,Leather_B_01Black_Chest_TL,,,,0
10624,,,,,INV_Robe_01,1,0,1,0,0,7,0,Robe_A_01White_Sleeve_AU,Robe_A_01White_Sleeve_AL,,Robe_A_01White_Chest_TU,Robe_A_01White_Chest_TL,Robe_A_01White_Pant_LU,Robe_A_01White_Pant_LL,,0
10625,,,,,INV_Robe_01,0,0,1,0,0,7,0,,,,Robe_A_01Indigo_Chest_TU,Robe_A_01Indigo_Chest_TL,Robe_A_01Indigo_Pant_LU,Robe_A_01Indigo_Pant_LL,,0
