ID,SkillLine,Spell,RaceMask,ClassMask,ExcludeRace,ExcludeClass,MinSkillLineRank,SupercededBySpell,AcquireMethod,TrivialSkillLineRankHigh,TrivialSkillLineRankLow,Field_0_5_5_3494_012
5999,171,11451,0,0,0,0,1,0,0,260,220,0
5998,171,11450,0,0,0,0,1,0,0,255,215,0
5997,171,11449,0,0,0,0,1,0,0,245,205,0
5996,171,11447,0,0,0,0,1,0,0,230,190,0
6056,171,11611,0,0,0,0,1,0,0,0,0,0
6848,171,12609,0,0,0,0,1,0,0,260,220,0
4570,171,8240,0,0,0,0,1,0,0,160,120,0
4396,171,7845,0,0,0,0,1,0,0,205,165,0
4395,171,7841,0,0,0,0,1,0,0,170,130,0
4394,171,7837,0,0,0,0,1,0,0,170,150,0
4393,171,7836,0,0,0,0,1,0,0,100,80,0
1820,171,3177,0,0,0,0,1,0,0,195,155,0
1817,171,3174,0,0,0,0,1,0,0,185,145,0
1815,171,3172,0,0,0,0,1,0,0,175,135,0
1793,171,3101,0,0,0,0,1,3464,0,0,0,0
1378,171,2329,0,0,0,0,1,0,1,95,55,0
1379,171,2331,0,0,0,0,30,0,0,105,65,0
1380,171,2332,0,0,0,0,40,0,0,110,70,0
1382,171,2334,0,0,0,0,50,0,0,120,80,0
1383,171,2335,0,0,0,0,60,0,0,130,90,0
1384,171,2336,0,0,0,0,70,0,0,140,100,0
1385,171,2337,0,0,0,0,80,0,0,125,85,0
3213,172,197,0,5,0,0,1,0,2,0,0,0
1387,173,1180,0,1501,0,0,1,0,2,0,0,0
1550,176,2567,0,13,0,0,1,0,2,0,0,0
1655,176,2764,0,13,0,0,1,0,1,0,0,0
1418,182,2366,0,0,0,0,1,0,0,0,0,0
1442,182,2383,0,0,0,0,1,8387,1,0,0,0
1844,182,2371,0,0,0,0,1,0,0,0,0,0
2041,182,3570,0,0,0,0,1,11993,0,0,0,0
6216,182,11993,0,0,0,0,1,0,0,0,0,0
4648,182,8387,0,0,0,0,1,0,0,0,0,0
1843,182,2369,0,0,0,0,1,0,0,0,0,0
1419,182,2368,0,0,0,0,1,3570,0,0,0,0
1441,183,2382,0,0,0,0,1,0,2,0,0,0
4695,183,8386,0,0,0,0,1,0,2,0,0,0
4266,183,7355,0,0,0,0,1,0,2,0,0,0
4215,183,7267,0,0,0,0,1,0,2,0,0,0
4214,183,7266,0,0,0,0,1,0,2,0,0,0
3999,183,6603,0,0,0,0,1,0,2,0,0,0
3954,183,6478,0,0,0,0,1,0,2,0,0,0
3953,183,6477,0,0,0,0,1,0,2,0,0,0
3871,183,6247,0,0,0,0,1,0,2,0,0,0
3870,183,6246,0,0,0,0,1,0,2,0,0,0
3869,183,6233,0,0,0,0,1,0,2,0,0,0
5008,183,9125,0,0,0,0,1,0,2,0,0,0
4746,183,8597,0,0,0,0,1,0,2,0,0,0
1870,183,3050,0,0,0,0,1,0,2,0,0,0
1869,183,3365,0,0,0,0,1,0,2,0,0,0
1502,184,679,0,2,0,0,1,0,2,0,0,0
1504,184,1866,0,2,0,0,1,0,0,0,0,0
6476,184,10308,0,2,0,0,1,0,0,0,0,0
6475,184,5589,0,2,0,0,1,0,0,0,0,0
6474,184,5588,0,2,0,0,1,0,0,0,0,0
6473,184,853,0,2,0,0,1,0,0,0,0,0
5545,184,10337,0,2,0,0,1,0,0,0,0,0
5544,184,10336,0,2,0,0,1,0,0,0,0,0
5543,184,10333,0,2,0,0,1,0,0,0,0,0
5542,184,10332,0,2,0,0,1,0,0,0,0,0
4220,184,2537,0,2,0,0,1,0,0,0,0,0
6500,184,10301,0,2,0,0,1,0,0,0,0,0
6499,184,10300,0,2,0,0,1,10301,0,0,0,0
6498,184,10299,0,2,0,0,1,10300,0,0,0,0
6497,184,10298,0,2,0,0,1,10299,0,0,0,0
6496,184,7294,0,2,0,0,1,10298,0,0,0,0
6495,184,10270,0,2,0,0,1,0,0,0,0,0
6494,184,10269,0,2,0,0,1,10270,0,0,0,0
6493,184,6739,0,2,0,0,1,10269,0,0,0,0
6492,184,645,0,2,0,0,1,6739,0,0,0,0
6491,184,636,0,2,0,0,1,645,0,0,0,0
6490,184,10281,0,2,0,0,1,0,0,0,0,0
6489,184,10280,0,2,0,0,1,0,0,0,0,0
6488,184,5602,0,2,0,0,1,0,0,0,0,0
6487,184,5601,0,2,0,0,1,0,0,0,0,0
6486,184,1052,0,2,0,0,1,0,0,0,0,0
6485,184,5578,0,2,0,0,1,0,0,0,0,0
6484,184,5576,0,2,0,0,1,0,0,0,0,0
6483,184,5281,0,2,0,0,1,0,0,0,0,0
6482,184,1136,0,2,0,0,1,0,0,0,0,0
6481,184,5580,0,2,0,0,1,0,0,0,0,0
6480,184,5575,0,2,0,0,1,0,0,0,0,0
6479,184,1034,0,2,0,0,1,0,0,0,0,0
6478,184,648,0,2,0,0,1,0,0,0,0,0
6477,184,1036,0,2,0,0,1,0,0,0,0,0
4889,184,8823,0,2,0,0,1,0,0,0,0,0
4890,184,8824,0,2,0,0,1,0,0,0,0,0
3529,184,5569,0,2,0,0,1,0,0,0,0,0
1888,184,2495,0,2,0,0,1,0,0,0,0,0
1503,184,678,0,2,0,0,1,0,0,0,0,0
1505,184,680,0,2,0,0,1,0,0,0,0,0
1532,185,2550,0,0,0,0,1,3102,0,0,0,0
1875,185,3376,0,0,0,0,1,0,0,210,170,0
3927,185,6413,0,0,0,0,1,0,0,100,60,0
3926,185,6412,0,0,0,0,1,0,0,90,50,0
2499,185,4094,0,0,0,0,1,0,0,255,215,0
1906,185,3413,0,0,0,0,1,0,0,0,0,0
1904,185,3400,0,0,0,0,1,0,0,255,215,0
1903,185,3399,0,0,0,0,1,0,0,230,190,0
1902,185,3398,0,0,0,0,1,0,0,215,175,0
1901,185,3397,0,0,0,0,1,0,0,190,150,0
1876,185,3377,0,0,0,0,1,0,0,190,150,0
7181,185,13028,0,0,0,0,1,0,0,255,215,0
4392,185,7828,0,0,0,0,1,0,0,230,190,0
4391,185,7827,0,0,0,0,1,0,0,130,90,0
4359,185,7755,0,0,0,0,1,0,0,180,140,0
4356,185,7754,0,0,0,0,1,0,0,130,90,0
4355,185,7753,0,0,0,0,1,0,0,130,90,0
4354,185,7752,0,0,0,0,1,0,0,85,45,0
4353,185,7751,0,0,0,0,1,0,0,85,45,0
4204,185,7213,0,0,0,0,1,0,0,255,215,0
3964,185,6499,0,0,0,0,1,0,0,130,90,0
4569,185,8238,0,0,0,0,1,0,0,165,125,0
5149,185,9513,0,0,0,0,1,0,0,140,100,0
4787,185,8607,0,0,0,0,1,0,0,120,80,0
4786,185,8604,0,0,0,0,1,0,0,85,45,0
3963,185,6500,0,0,0,0,1,0,0,205,165,0
3962,185,6501,0,0,0,0,1,0,0,170,130,0
3933,185,6419,0,0,0,0,1,0,0,190,150,0
3932,185,6418,0,0,0,0,1,0,0,180,140,0
3931,185,6417,0,0,0,0,1,0,0,170,130,0
3930,185,6416,0,0,0,0,1,0,0,130,90,0
3929,185,6415,0,0,0,0,1,0,0,130,90,0
3928,185,6414,0,0,0,0,1,0,0,115,75,0
1874,185,3373,0,0,0,0,1,0,0,200,160,0
1537,185,2540,0,0,0,0,1,0,1,85,45,0
1871,185,3370,0,0,0,0,1,0,0,160,120,0
1872,185,3371,0,0,0,0,1,0,0,140,100,0
1873,185,3372,0,0,0,0,1,0,0,170,130,0
1794,185,3102,0,0,0,0,1,3413,0,0,0,0
1535,185,2538,0,0,0,0,1,0,1,85,45,0
1536,185,2539,0,0,0,0,30,0,0,90,50,0
1674,185,2795,0,0,0,0,40,0,0,100,60,0
1538,185,2541,0,0,0,0,65,0,0,130,90,0
1539,185,2542,0,0,0,0,65,0,0,130,90,0
1540,185,2543,0,0,0,0,75,0,0,155,115,0
1543,185,2544,0,0,0,0,75,0,0,155,115,0
1544,185,2545,0,0,0,0,85,0,0,165,125,0
1545,185,2546,0,0,0,0,110,0,0,160,120,0
1546,185,2547,0,0,0,0,125,0,0,175,135,0
1547,185,2548,0,0,0,0,135,0,0,170,130,0
1548,185,2549,0,0,0,0,135,0,0,180,140,0
1568,186,2580,0,0,0,0,1,8388,1,0,0,0
1569,186,2575,0,0,0,0,1,2576,0,0,0,0
1570,186,2576,0,0,0,0,1,3564,0,0,0,0
1572,186,2578,0,0,0,0,1,2579,0,150,125,0
1597,186,2656,0,0,0,0,1,0,1,0,0,0
1600,186,2659,0,0,0,0,1,0,0,100,50,0
1847,186,3307,0,0,0,0,1,0,0,125,125,0
5387,186,10097,0,0,0,0,1,0,0,175,175,0
5386,186,10098,0,0,0,0,1,0,0,230,230,0
3324,186,2657,0,0,0,0,1,0,1,70,25,0
2037,186,3569,0,0,0,0,1,0,0,165,165,0
2036,186,3564,0,0,0,0,1,10248,0,0,0,0
1848,186,3304,0,0,0,0,1,0,0,75,50,0
1846,186,3308,0,0,0,0,1,0,0,185,170,0
1599,186,2658,0,0,0,0,1,0,0,115,95,0
6900,186,12690,0,0,0,0,1,0,0,0,0,0
6899,186,12689,0,0,0,0,1,0,0,0,0,0
6898,186,12691,0,0,0,0,1,0,0,0,0,0
6897,186,12687,0,0,0,0,1,12691,0,0,0,0
6896,186,12682,0,0,0,0,1,0,0,0,0,0
6895,186,12681,0,0,0,0,1,0,0,0,0,0
6894,186,12680,0,0,0,0,1,12687,0,0,0,0
5487,186,10248,0,0,0,0,1,0,0,0,0,0
4682,186,8388,0,0,0,0,1,0,0,0,0,0
4576,186,8296,0,0,0,0,1,0,0,80,65,0
1573,186,2579,0,0,0,0,1,0,0,175,150,0
1571,186,2577,0,0,0,0,1,2578,0,125,100,0
2487,188,3110,0,0,0,0,1,7799,2,0,0,0
4371,188,7799,0,0,0,0,1,7800,0,0,0,0
4374,188,7802,0,0,0,0,1,11762,0,0,0,0
4376,188,7805,0,0,0,0,1,11766,0,0,0,0
4587,188,8316,0,0,0,0,1,8317,0,0,0,0
6205,188,11763,0,0,0,0,1,0,0,0,0,0
6204,188,11762,0,0,0,0,1,11763,0,0,0,0
6203,188,11771,0,0,0,0,1,0,0,0,0,0
6202,188,11770,0,0,0,0,1,11771,0,0,0,0
6201,188,11767,0,0,0,0,1,0,0,0,0,0
6200,188,11766,0,0,0,0,1,11767,0,0,0,0
4586,188,2947,0,0,0,0,1,8316,0,0,0,0
4588,188,8317,0,0,0,0,1,11770,0,0,0,0
4375,188,7804,0,0,0,0,1,7805,0,0,0,0
4373,188,7801,0,0,0,0,1,7802,0,0,0,0
4372,188,7800,0,0,0,0,1,7801,0,0,0,0
4926,188,4511,0,0,0,0,1,0,0,0,0,0
3895,188,6307,0,0,0,0,1,7804,0,0,0,0
2356,197,3908,0,0,0,0,1,3909,0,0,0,0
2377,197,3865,0,0,0,0,1,0,0,185,180,0
2376,197,3839,0,0,0,0,1,0,0,145,135,0
2375,197,2406,0,0,0,0,1,0,0,130,110,0
2374,197,2403,0,0,0,0,1,0,0,165,130,0
2373,197,2401,0,0,0,0,1,0,0,155,120,0
2372,197,2399,0,0,0,0,1,0,0,145,110,0
2371,197,2402,0,0,0,0,1,0,0,135,100,0
2370,197,2964,0,0,0,0,1,0,0,105,90,0
2369,197,2396,0,0,0,0,1,0,0,130,95,0
2386,197,3849,0,0,0,0,1,0,0,180,145,0
2385,197,3848,0,0,0,0,1,0,0,170,135,0
2384,197,3847,0,0,0,0,1,0,0,155,120,0
2383,197,3845,0,0,0,0,1,0,0,140,105,0
2382,197,3844,0,0,0,0,1,0,0,160,125,0
2381,197,3843,0,0,0,0,1,0,0,145,110,0
2380,197,3842,0,0,0,0,1,0,0,130,95,0
2379,197,3841,0,0,0,0,1,0,0,120,85,0
2378,197,3840,0,0,0,0,1,0,0,95,60,0
6587,197,12059,0,0,0,0,1,0,0,230,220,0
6585,197,12055,0,0,0,0,1,0,0,260,230,0
6584,197,12053,0,0,0,0,1,0,0,260,230,0
6583,197,12052,0,0,0,0,1,0,0,255,225,0
6582,197,12050,0,0,0,0,1,0,0,255,225,0
6581,197,12049,0,0,0,0,1,0,0,250,220,0
6580,197,12048,0,0,0,0,1,0,0,250,220,0
6579,197,12047,0,0,0,0,1,0,0,180,145,0
2403,197,3869,0,0,0,0,1,0,0,155,145,0
4855,197,8772,0,0,0,0,1,0,0,225,195,0
4854,197,8770,0,0,0,0,1,0,0,225,195,0
4853,197,8766,0,0,0,0,1,0,0,225,195,0
4852,197,8764,0,0,0,0,1,0,0,220,190,0
4851,197,8762,0,0,0,0,1,0,0,180,170,0
4850,197,8760,0,0,0,0,1,0,0,165,155,0
4849,197,8758,0,0,0,0,1,0,0,190,160,0
4848,197,8776,0,0,0,0,1,0,0,85,50,0
6604,197,12073,0,0,0,0,1,0,0,275,245,0
6613,197,12082,0,0,0,0,1,0,0,285,255,0
6616,197,12085,0,0,0,0,1,0,0,255,245,0
6610,197,12079,0,0,0,0,1,0,0,280,250,0
6607,197,12076,0,0,0,0,1,0,0,280,250,0
4409,197,7893,0,0,0,0,1,0,0,180,145,0
4408,197,7892,0,0,0,0,1,0,0,180,145,0
4710,197,8468,0,0,0,0,1,0,0,0,0,0
6625,197,12180,0,0,0,0,1,0,0,0,0,0
6624,197,12093,0,0,0,0,1,0,0,295,265,0
6623,197,12092,0,0,0,0,1,0,0,295,265,0
6622,197,12091,0,0,0,0,1,0,0,265,255,0
6620,197,12089,0,0,0,0,1,0,0,260,250,0
6619,197,12088,0,0,0,0,1,0,0,290,260,0
6618,197,12087,0,0,0,0,1,0,0,290,260,0
6617,197,12086,0,0,0,0,1,0,0,290,260,0
6615,197,12084,0,0,0,0,1,0,0,285,255,0
6614,197,12083,0,0,0,0,1,0,0,285,255,0
6612,197,12081,0,0,0,0,1,0,0,285,255,0
6611,197,12080,0,0,0,0,1,0,0,250,240,0
6609,197,12078,0,0,0,0,1,0,0,280,250,0
6608,197,12077,0,0,0,0,1,0,0,250,240,0
6606,197,12075,0,0,0,0,1,0,0,245,235,0
6605,197,12074,0,0,0,0,1,0,0,275,245,0
6603,197,12072,0,0,0,0,1,0,0,275,245,0
4877,197,8802,0,0,0,0,1,0,0,250,220,0
4876,197,8799,0,0,0,0,1,0,0,235,215,0
4875,197,8797,0,0,0,0,1,0,0,245,215,0
4874,197,8795,0,0,0,0,1,0,0,240,210,0
4873,197,8793,0,0,0,0,1,0,0,240,210,0
4872,197,8791,0,0,0,0,1,0,0,225,205,0
4871,197,8789,0,0,0,0,1,0,0,230,200,0
4870,197,8786,0,0,0,0,1,0,0,225,195,0
4867,197,8780,0,0,0,0,1,0,0,195,165,0
4869,197,8784,0,0,0,0,1,0,0,215,185,0
6586,197,12056,0,0,0,0,1,0,0,260,230,0
6578,197,12046,0,0,0,0,1,0,0,135,100,0
6577,197,12045,0,0,0,0,1,0,0,85,50,0
6621,197,12090,0,0,0,0,1,0,0,295,265,0
4709,197,8467,0,0,0,0,1,0,0,170,135,0
4708,197,8465,0,0,0,0,1,0,0,100,65,0
4878,197,8804,0,0,0,0,1,0,0,255,225,0
4868,197,8782,0,0,0,0,1,0,0,200,170,0
4857,197,8778,0,0,0,0,1,0,0,190,160,0
4715,197,8483,0,0,0,0,1,0,0,180,170,0
4714,197,8489,0,0,0,0,1,0,0,195,185,0
4302,197,7623,0,0,0,0,1,0,0,90,55,0
6576,197,12044,0,0,0,0,1,0,1,60,35,0
6599,197,12068,0,0,0,0,1,0,0,270,240,0
6598,197,12067,0,0,0,0,1,0,0,270,240,0
6597,197,12066,0,0,0,0,1,0,0,270,240,0
6596,197,12065,0,0,0,0,1,0,0,270,240,0
4024,197,6695,0,0,0,0,1,0,0,235,205,0
4023,197,6693,0,0,0,0,1,0,0,225,195,0
4022,197,6692,0,0,0,0,1,0,0,200,170,0
4021,197,6690,0,0,0,0,1,0,0,185,155,0
4311,197,7643,0,0,0,0,1,0,0,175,140,0
4308,197,7639,0,0,0,0,1,0,0,160,125,0
4307,197,7636,0,0,0,0,1,0,0,150,115,0
4306,197,7633,0,0,0,0,1,0,0,130,95,0
4305,197,7629,0,0,0,0,1,0,0,115,80,0
4304,197,7630,0,0,0,0,1,0,0,115,80,0
4303,197,7624,0,0,0,0,1,0,0,90,55,0
4020,197,6688,0,0,0,0,1,0,0,175,140,0
4019,197,6686,0,0,0,0,1,0,0,130,95,0
4003,197,3813,0,0,0,0,1,0,0,200,170,0
4002,197,3757,0,0,0,0,1,0,0,140,105,0
4001,197,3755,0,0,0,0,1,0,0,105,70,0
4000,197,3758,0,0,0,0,1,0,0,155,120,0
3973,197,6521,0,0,0,0,1,0,0,150,115,0
4856,197,8774,0,0,0,0,1,0,0,230,200,0
6602,197,12071,0,0,0,0,1,0,0,270,240,0
6601,197,12070,0,0,0,0,1,0,0,270,240,0
6600,197,12069,0,0,0,0,1,0,0,270,240,0
6592,197,12064,0,0,0,0,1,0,0,235,225,0
6591,197,12063,0,0,0,0,1,0,0,265,235,0
6590,197,12062,0,0,0,0,1,0,0,265,235,0
6589,197,12061,0,0,0,0,1,0,0,230,220,0
6588,197,12060,0,0,0,0,1,0,0,260,230,0
2402,197,3868,0,0,0,0,1,0,0,185,150,0
2401,197,3866,0,0,0,0,1,0,0,170,135,0
2400,197,3864,0,0,0,0,1,0,0,250,220,0
2399,197,3863,0,0,0,0,1,0,0,230,200,0
2398,197,3862,0,0,0,0,1,0,0,250,220,0
2397,197,3861,0,0,0,0,1,0,0,235,205,0
2396,197,3860,0,0,0,0,1,0,0,225,195,0
2395,197,3859,0,0,0,0,1,0,0,200,170,0
2394,197,3858,0,0,0,0,1,0,0,220,190,0
2393,197,3857,0,0,0,0,1,0,0,215,185,0
2392,197,3856,0,0,0,0,1,0,0,190,160,0
2391,197,3855,0,0,0,0,1,0,0,185,150,0
2390,197,3854,0,0,0,0,1,0,0,195,165,0
2389,197,3852,0,0,0,0,1,0,0,180,150,0
2388,197,3851,0,0,0,0,1,0,0,185,150,0
2387,197,3850,0,0,0,0,1,0,0,170,135,0
2368,197,2395,0,0,0,0,1,0,0,130,95,0
2367,197,2397,0,0,0,0,1,0,0,120,85,0
2366,197,2394,0,0,0,0,1,0,0,100,65,0
2365,197,2393,0,0,0,0,1,0,0,60,35,0
2364,197,2392,0,0,0,0,1,0,0,100,65,0
2363,197,2386,0,0,0,0,1,0,0,125,90,0
2362,197,2389,0,0,0,0,1,0,0,100,65,0
2361,197,2385,0,0,0,0,1,0,0,70,45,0
2409,197,3915,0,0,0,0,1,0,1,60,35,0
2408,197,3914,0,0,0,0,1,0,0,90,55,0
2407,197,3873,0,0,0,0,1,0,0,220,210,0
2406,197,3872,0,0,0,0,1,0,0,205,195,0
2405,197,3871,0,0,0,0,1,0,0,190,180,0
2404,197,3870,0,0,0,0,1,0,0,175,165,0
2358,197,3910,0,0,0,0,1,12180,0,0,0,0
2359,197,2963,0,0,0,0,1,0,1,50,25,0
2357,197,3909,0,0,0,0,1,3910,0,0,0,0
2360,197,2387,0,0,0,0,1,0,1,60,35,0
4478,199,526,0,64,0,0,1,0,0,0,0,0
4479,199,2870,0,64,0,0,1,0,0,0,0,0
4449,199,2645,0,64,0,0,1,0,0,0,0,0
4452,199,6196,0,64,0,0,1,0,0,0,0,0
4455,199,8012,0,64,0,0,1,0,0,0,0,0
4453,199,556,0,64,0,0,1,0,0,0,0,0
4450,199,370,0,64,0,0,1,0,0,0,0,0
4448,199,2008,0,64,0,0,1,0,0,0,0,0
6860,202,12587,0,0,0,0,1,0,0,215,195,0
6863,202,12591,0,0,0,0,1,0,0,240,200,0
6872,202,12615,0,0,0,0,1,0,0,265,245,0
6874,202,12617,0,0,0,0,1,0,0,270,250,0
7073,202,12908,0,0,0,0,1,0,0,280,260,0
7072,202,12907,0,0,0,0,1,0,0,275,255,0
7071,202,12906,0,0,0,0,1,0,0,270,250,0
7070,202,12905,0,0,0,0,1,0,0,265,245,0
7069,202,12904,0,0,0,0,1,0,0,260,240,0
7068,202,12903,0,0,0,0,1,0,0,255,235,0
7067,202,12902,0,0,0,0,1,0,0,250,230,0
7066,202,12900,0,0,0,0,1,0,0,245,205,0
7065,202,12899,0,0,0,0,1,0,0,245,225,0
7064,202,12897,0,0,0,0,1,0,0,245,225,0
7063,202,12895,0,0,0,0,1,0,0,205,205,0
6869,202,12603,0,0,0,0,1,0,0,255,215,0
6868,202,12599,0,0,0,0,1,0,0,255,215,0
6879,202,12622,0,0,0,0,1,0,0,285,265,0
6876,202,12619,0,0,0,0,1,0,0,275,235,0
6875,202,12618,0,0,0,0,1,0,0,270,250,0
6867,202,12597,0,0,0,0,1,0,0,250,230,0
6865,202,12595,0,0,0,0,1,0,0,245,225,0
6862,202,12589,0,0,0,0,1,0,0,235,195,0
6859,202,12586,0,0,0,0,1,0,0,195,175,0
6857,202,12584,0,0,0,0,1,0,0,190,150,0
4294,202,7430,0,0,0,0,1,0,0,90,70,0
6951,202,12758,0,0,0,0,1,0,0,285,265,0
3945,202,6458,0,0,0,0,1,0,0,185,160,0
3934,202,6441,0,0,0,0,1,0,0,155,125,0
6950,202,12759,0,0,0,0,1,0,0,280,260,0
6949,202,12754,0,0,0,0,1,0,0,275,235,0
6948,202,12755,0,0,0,0,1,0,0,270,230,0
6947,202,12722,0,0,0,0,1,0,0,260,240,0
6946,202,12720,0,0,0,0,1,0,0,255,235,0
6943,202,12718,0,0,0,0,1,0,0,245,225,0
6940,202,12717,0,0,0,0,1,0,0,245,225,0
6939,202,12716,0,0,0,0,1,0,0,245,225,0
6938,202,12715,0,0,0,0,1,0,0,205,205,0
5068,202,9273,0,0,0,0,1,0,0,200,160,0
5067,202,9271,0,0,0,0,1,0,0,170,150,0
5066,202,9269,0,0,0,0,1,0,0,175,150,0
4927,202,8895,0,0,0,0,1,0,0,265,245,0
2466,202,3972,0,0,0,0,1,0,0,240,200,0
2465,202,3971,0,0,0,0,1,0,0,240,220,0
2464,202,3969,0,0,0,0,1,0,0,240,220,0
2463,202,3968,0,0,0,0,1,0,0,235,215,0
2462,202,3967,0,0,0,0,1,0,0,230,190,0
2461,202,3966,0,0,0,0,1,0,0,225,205,0
2460,202,3965,0,0,0,0,1,0,0,225,185,0
2459,202,3979,0,0,0,0,1,0,0,220,200,0
2457,202,3963,0,0,0,0,1,0,0,215,175,0
2456,202,3962,0,0,0,0,1,0,0,215,175,0
2455,202,3961,0,0,0,0,1,0,0,210,170,0
2454,202,3960,0,0,0,0,1,0,0,205,185,0
2453,202,3959,0,0,0,0,1,0,0,200,180,0
2452,202,3958,0,0,0,0,1,0,0,180,160,0
2451,202,3957,0,0,0,0,1,0,0,195,175,0
2450,202,3956,0,0,0,0,1,0,0,200,175,0
2449,202,3955,0,0,0,0,1,0,0,200,175,0
2448,202,3954,0,0,0,0,1,0,0,195,170,0
2447,202,3953,0,0,0,0,1,0,0,195,145,0
2446,202,3952,0,0,0,0,1,0,0,190,165,0
2445,202,3950,0,0,0,0,1,0,0,190,140,0
2444,202,3949,0,0,0,0,1,0,0,180,155,0
2443,202,3947,0,0,0,0,1,0,0,145,125,0
2442,202,3946,0,0,0,0,1,0,0,145,125,0
2441,202,3945,0,0,0,0,1,0,0,145,125,0
2440,202,3944,0,0,0,0,1,0,0,175,125,0
2439,202,3942,0,0,0,0,1,0,0,175,125,0
2438,202,3941,0,0,0,0,1,0,0,170,120,0
2437,202,3940,0,0,0,0,1,0,0,170,145,0
2436,202,3939,0,0,0,0,1,0,0,170,145,0
2435,202,3978,0,0,0,0,1,0,0,160,135,0
2433,202,3938,0,0,0,0,1,0,0,155,105,0
2432,202,3937,0,0,0,0,1,0,0,155,105,0
2431,202,3936,0,0,0,0,1,0,0,155,130,0
2430,202,3934,0,0,0,0,1,0,0,160,130,0
2429,202,3933,0,0,0,0,1,0,0,160,130,0
2428,202,3932,0,0,0,0,1,0,0,145,115,0
2427,202,3931,0,0,0,0,1,0,0,105,90,0
2426,202,3930,0,0,0,0,1,0,0,95,85,0
2425,202,3929,0,0,0,0,1,0,0,95,85,0
2424,202,3928,0,0,0,0,1,0,0,135,105,0
2423,202,3926,0,0,0,0,1,0,0,125,95,0
2422,202,3973,0,0,0,0,1,0,0,140,110,0
2421,202,3977,0,0,0,0,1,0,0,120,90,0
2420,202,3925,0,0,0,0,1,0,0,110,80,0
2419,202,3924,0,0,0,0,1,0,0,110,80,0
6945,202,12719,0,0,0,0,1,0,0,250,210,0
6944,202,12760,0,0,0,0,1,0,0,245,205,0
4607,202,8339,0,0,0,0,1,0,0,130,115,0
4606,202,8334,0,0,0,0,1,0,0,130,115,0
4571,202,8243,0,0,0,0,1,0,0,225,185,0
6882,202,12656,0,0,0,0,1,0,0,0,0,0
6880,202,12624,0,0,0,0,1,0,0,290,270,0
6878,202,12621,0,0,0,0,1,0,0,285,245,0
6877,202,12620,0,0,0,0,1,0,0,280,260,0
6873,202,12616,0,0,0,0,1,0,0,265,245,0
6871,202,12614,0,0,0,0,1,0,0,260,240,0
6870,202,12607,0,0,0,0,1,0,0,260,240,0
6866,202,12596,0,0,0,0,1,0,0,250,210,0
2418,202,3923,0,0,0,0,1,0,0,90,60,0
2417,202,3922,0,0,0,0,1,0,0,60,45,0
2415,202,3920,0,0,0,0,1,0,1,60,30,0
2414,202,3919,0,0,0,0,1,0,1,60,30,0
2413,202,3918,0,0,0,0,1,0,1,40,20,0
2412,202,4038,0,0,0,0,1,12656,0,0,0,0
2411,202,4037,0,0,0,0,1,4038,0,0,0,0
2410,202,4036,0,0,0,0,1,4037,0,0,0,0
6864,202,12594,0,0,0,0,1,0,0,245,225,0
6861,202,12590,0,0,0,0,1,0,0,215,175,0
6858,202,12585,0,0,0,0,1,0,0,195,175,0
2862,203,4144,0,0,0,0,1,0,0,0,0,0
2866,203,4286,0,0,0,0,1,0,0,0,0,0
2865,203,4169,0,0,0,0,1,0,0,0,0,0
2864,203,4168,0,0,0,0,1,4169,0,0,0,0
2863,203,4167,0,0,0,0,1,4168,0,0,0,0
4380,204,7812,0,0,0,0,1,0,0,0,0,0
6207,204,11775,0,0,0,0,1,0,0,0,0,0
6206,204,11774,0,0,0,0,1,11775,0,0,0,0
4382,204,7809,0,0,0,0,1,7810,0,0,0,0
4383,204,7810,0,0,0,0,1,7811,0,0,0,0
4384,204,7811,0,0,0,0,1,11774,0,0,0,0
4381,204,3716,0,0,0,0,1,7809,2,0,0,0
3909,205,6360,0,0,0,0,1,7813,0,0,0,0
6211,205,11784,0,0,0,0,1,11785,0,0,0,0
4406,205,7870,0,0,0,0,1,0,0,0,0,0
4405,205,6358,0,0,0,0,1,0,0,0,0,0
6212,205,11785,0,0,0,0,1,0,0,0,0,0
6210,205,11780,0,0,0,0,1,0,0,0,0,0
4386,205,7814,0,0,0,0,1,7815,2,0,0,0
4387,205,7815,0,0,0,0,1,7816,0,0,0,0
6208,205,11778,0,0,0,0,1,11779,0,0,0,0
6209,205,11779,0,0,0,0,1,11780,0,0,0,0
4388,205,7816,0,0,0,0,1,11778,0,0,0,0
4385,205,7813,0,0,0,0,1,11784,0,0,0,0
2871,208,4147,0,0,0,0,1,0,0,0,0,0
3997,208,6576,0,0,0,0,1,0,0,0,0,0
2872,208,4315,0,0,0,0,1,0,0,0,0,0
2838,209,4154,0,0,0,0,1,0,0,0,0,0
2839,209,4245,0,0,0,0,1,0,0,0,0,0
4014,209,6664,0,0,0,0,1,0,0,0,0,0
2733,210,4148,0,0,0,0,1,0,0,0,0,0
2830,210,4238,0,0,0,0,1,0,0,0,0,0
2831,210,4101,0,0,0,0,1,0,0,0,0,0
2832,211,4102,0,0,0,0,1,0,0,0,0,0
2834,211,4241,0,0,0,0,1,0,0,0,0,0
2833,211,4149,0,0,0,0,1,0,0,0,0,0
2847,212,4279,0,0,0,0,1,0,0,0,0,0
2849,212,4161,0,0,0,0,1,0,0,0,0,0
3998,212,6580,0,0,0,0,1,0,0,0,0,0
