ID,SoundType,Name,File[0],File[1],File[2],File[3],File[4],File[5],File[6],File[7],File[8],File[9],Freq[0],Freq[1],Freq[2],Freq[3],Freq[4],Freq[5],Freq[6],Freq[7],Freq[8],Freq[9],DirectoryBase,VolumeFloat,Pitch,PitchVariation,Flags,MinDistance,MaxDistance,EAXDef
1896,12,HumanMale_CantPutOnlyAmmoInBag,HumanMale_err_ammoonly01.wav,HumanMale_err_ammoonly02.wav,HumanMale_err_ammoonly03.wav,HumanMale_err_ammoonly04.wav,HumanMale_err_ammoonly05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Human\MaleErrorMessages,0.69,1,0,0,8,45,2
1897,12,HumanMale_CantPutBagFull,HumanMale_err_bagfull01.wav,HumanMale_err_bagfull02.wav,HumanMale_err_bagfull03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Human\MaleErrorMessages,0.69,1,0,0,8,45,2
1898,12,HumanMale_CantPutItemMaxCount,HumanMale_err_itemmaxcount01.wav,HumanMale_err_itemmaxcount02.wav,HumanMale_err_itemmaxcount03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Human\MaleErrorMessages,0.69,1,0,0,8,45,2
1899,12,HumanMale_CantLootDidntKill,HumanMale_err_lootdidntkill01.wav,HumanMale_err_lootdidntkill02.wav,HumanMale_err_lootdidntkill03.wav,HumanMale_err_lootdidntkill04.wav,HumanMale_err_lootdidntkill05.wav,HumanMale_err_lootdidntkill06.wav,HumanMale_err_lootdidntkill07.wav,,,,1,1,1,1,1,1,1,0,0,0,Sound\Character\Human\MaleErrorMessages,0.69,1,0,0,8,45,2
1901,12,HumanMale_CantLootLocked,HumanMale_err_lootlocked01.wav,HumanMale_err_lootlocked02.wav,HumanMale_err_lootlocked03.wav,HumanMale_err_lootlocked04.wav,HumanMale_err_lootlocked05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Human\MaleErrorMessages,0.69,1,0,0,8,45,2
1902,12,HumanMale_CantLootNotStanding,HumanMale_err_lootnotstanding01.wav,HumanMale_err_lootnotstanding02.wav,HumanMale_err_lootnotstanding03.wav,HumanMale_err_lootnotstanding04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Human\MaleErrorMessages,0.69,1,0,0,8,45,2
1903,12,HumanMale_CantLootTooFar,HumanMale_err_loottoofar01.wav,HumanMale_err_loottoofar02.wav,HumanMale_err_loottoofar03.wav,HumanMale_err_loottoofar04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Human\MaleErrorMessages,0.69,1,0,0,8,45,2
1905,12,HumanMale_CantAttackNotStanding,HumanMale_err_cantattacknotstanding01.wav,HumanMale_err_cantattacknotstanding02.wav,HumanMale_err_cantattacknotstanding03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Human\MaleErrorMessages,0.69,1,0,0,8,45,2
2095,3,FootstepsMediumLArgeMud,FootStepsMediumLargeMudA.wav,FootStepsMediumLargeMudB.wav,FootStepsMediumLargeMudC.wav,FootStepsMediumLargeMudD.wav,FootStepsMediumLargeMudE.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Footsteps,0.69,1,0,1024,4.48,45,2
2096,12,UndeadMale_CantAffordNotEnoughM,UndeadMale_err_notenoughmoney01.wav,UndeadMale_err_notenoughmoney02.wav,UndeadMale_err_notenoughmoney03.wav,UndeadMale_err_notenoughmoney04.wav,UndeadMale_err_notenoughmoney05.wav,UndeadMale_err_notenoughmoney06.wav,UndeadMale_err_notenoughmoney07.wav,,,,1,1,1,1,1,1,1,0,0,0,Sound\Character\Scourge\ScourgeMaleErrorMessages,0.69,1,0,0,8,45,2
2097,12,UndeadMale_CantEquipNoSkill,UndeadMale_err_cantequipskill01.wav,UndeadMale_err_cantequipskill02.wav,UndeadMale_err_cantequipskill03.wav,UndeadMale_err_cantequipskill04.wav,UndeadMale_err_cantequipskill05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Scourge\ScourgeMaleErrorMessages,0.69,1,0,0,8,45,2
2098,12,UndeadMale_CantEquip2hSkillMiss,UndeadMale_err_2h_skillnotfound01.wav,UndeadMale_err_2h_skillnotfound02.wav,UndeadMale_err_2h_skillnotfound03.wav,UndeadMale_err_2h_skillnotfound04.wav,UndeadMale_err_2h_skillnotfound05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Scourge\ScourgeMaleErrorMessages,0.69,1,0,0,8,45,2
2099,12,UndeadMale_CantEquipNotEquippab,UndeadMale_err_notequippable01.wav,UndeadMale_err_notequippable02.wav,,,,,,,,,1,1,0,0,0,0,0,0,0,0,Sound\Character\Scourge\ScourgeMaleErrorMessages,0.69,1,0,0,8,45,2
2100,12,UndeadMale_CantCastGenericNoTar,UndeadMale_err_genericnotarget01.wav,UndeadMale_err_genericnotarget02.wav,UndeadMale_err_genericnotarget03.wav,UndeadMale_err_genericnotarget04.wav,UndeadMale_err_genericnotarget05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Scourge\ScourgeMaleErrorMessages,0.69,1,0,0,8,45,2
2101,12,UndeadMale_CantCastOutOfRange,UndeadMale_err_outofrange01.wav,UndeadMale_err_outofrange02.wav,UndeadMale_err_outofrange03.wav,UndeadMale_err_outofrange04.wav,UndeadMale_err_outofrange05.wav,UndeadMale_err_outofrange06.wav,,,,,1,1,1,1,1,1,0,0,0,0,Sound\Character\Scourge\ScourgeMaleErrorMessages,0.69,1,0,0,8,45,2
2102,12,UndeadMale_CantUsePotionCooling,UndeadMale_err_potioncooldown01.wav,UndeadMale_err_potioncooldown02.wav,UndeadMale_err_potioncooldown03.wav,UndeadMale_err_potioncooldown04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Scourge\ScourgeMaleErrorMessages,0.69,1,0,0,8,45,2
1914,12,HumanMale_CantUsePotionCooling,HumanMale_err_potioncooldown01.wav,HumanMale_err_potioncooldown02.wav,HumanMale_err_potioncooldown03.wav,HumanMale_err_potioncooldown04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Human\MaleErrorMessages,0.69,1,0,0,8,45,2
1915,12,HumanMale_CantUseNoProficiency,HumanMale_err_cantequipever02.wav,HumanMale_err_cantequipever03.wav,,,,,,,,,1,1,0,0,0,0,0,0,0,0,Sound\Character\Human\MaleErrorMessages,0.69,1,0,0,8,45,2
1916,12,HumanMale_CantUseMustEquipItem,HumanMale_err_mustequipitem01.wav,HumanMale_err_mustequipitem02.wav,HumanMale_err_mustequipitem03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Human\MaleErrorMessages,0.69,1,0,0,8,45,2
1917,12,HumanMale_CantUseAbilityCooling,HumanMale_err_abilitycooldown01.wav,HumanMale_err_abilitycooldown02.wav,HumanMale_err_abilitycooldown03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Human\MaleErrorMessages,0.69,1,0,0,8,45,2
1918,12,HumanMale_CantUseGeneric,HumanMale_err_cantuseitem01.wav,HumanMale_err_cantuseitem02.wav,HumanMale_err_cantuseitem03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Human\MaleErrorMessages,0.69,1,0,0,8,45,2
1919,12,HumanMale_CantUseChestInUse,HumanMale_err_chestinuse01.wav,HumanMale_err_chestinuse02.wav,HumanMale_err_chestinuse03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Human\MaleErrorMessages,0.69,1,0,0,8,45,2
1920,12,HumanMale_CantUseFoodCooling,HumanMale_err_foodcooldown01.wav,HumanMale_err_foodcooldown02.wav,HumanMale_err_foodcooldown03.wav,HumanMale_err_foodcooldown04.wav,HumanMale_err_foodcooldown05.wav,HumanMale_err_foodcooldown06.wav,,,,,1,1,1,1,1,1,0,0,0,0,Sound\Character\Human\MaleErrorMessages,0.69,1,0,0,8,45,2
1921,12,HumanMale_CantUseTaxiNoMoney,HumanMale_err_taxinotenoughmoney01.wav,HumanMale_err_taxinotenoughmoney02.wav,HumanMale_err_taxinotenoughmoney03.wav,HumanMale_err_taxinotenoughmoney04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Human\MaleErrorMessages,0.69,1,0,0,8,45,2
1922,12,HumanMale_CantUseLocked,HumanMale_err_itemlocked01.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Human\MaleErrorMessages,0.69,1,0,0,8,45,2
1924,12,HumanMale_CantUseTooFar,HumanMale_err_outofrange02.wav,HumanMale_err_outofrange04.wav,HumanMale_err_outofrange05.wav,HumanMale_err_outofrange06.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Human\MaleErrorMessages,0.69,1,0,0,8,45,2
1926,12,HumanMale_CantTradeSoulbound,HumanMale_err_canttradesoulbounditem01.wav,HumanMale_err_canttradesoulbounditem02.wav,HumanMale_err_canttradesoulbounditem03.wav,HumanMale_err_canttradesoulbounditem04.wav,HumanMale_err_canttradesoulbounditem05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Human\MaleErrorMessages,0.69,1,0,0,8,45,2
1927,12,HumanMale_CantEquipNotOwner,HumanMale_err_notowner01.wav,HumanMale_err_notowner02.wav,HumanMale_err_notowner03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Human\MaleErrorMessages,0.69,1,0,0,8,45,2
1928,12,HumanMale_CantOpenItemLocked,HumanMale_err_itemlocked01.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Human\MaleErrorMessages,0.69,1,0,0,8,45,2
1929,12,HumanMale_GuildPermissions,HumanMale_err_guildpermissions01.wav,HumanMale_err_guildpermissions02.wav,HumanMale_err_guildpermissions03.wav,HumanMale_err_guildpermissions04.wav,HumanMale_err_guildpermissions05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Human\MaleErrorMessages,0.69,1,0,0,8,45,2
1930,12,TrollFemale_InventoryFull,TrollFemale_err_inventoryfull01.wav,TrollFemale_err_inventoryfull02.wav,TrollFemale_err_inventoryfull03.wav,TrollFemale_err_inventoryfull04.wav,TrollFemale_err_inventoryfull05.wav,TrollFemale_err_inventoryfull06.wav,TrollFemale_err_inventoryfull07.wav,,,,1,1,1,1,1,1,1,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1931,12,TrollFemale_NoEquipLevel,TrollFemale_err_cantequiplevel01.wav,TrollFemale_err_cantequiplevel02.wav,TrollFemale_err_cantequiplevel03.wav,TrollFemale_err_cantequiplevel04.wav,TrollFemale_err_cantequiplevel05.wav,TrollFemale_err_cantequiplevel06.wav,TrollFemale_err_cantequiplevel07.wav,,,,1,1,1,1,1,1,1,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1932,12,TrollFemale_NoEquipEver,TrollFemale_err_cantequipever01.wav,TrollFemale_err_cantequipever02.wav,TrollFemale_err_cantequipever03.wav,TrollFemale_err_cantequipever04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1933,12,TrollFemale_SoulBoundNoDrop,TrollFemale_err_cantdropsoulbounditem01.wav,TrollFemale_err_cantdropsoulbounditem02.wav,TrollFemale_err_cantdropsoulbounditem03.wav,TrollFemale_err_cantdropsoulbounditem04.wav,TrollFemale_err_cantdropsoulbounditem05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1934,12,TrollFemale_CantUseItemCooling,TrollFemale_err_itemcooldown01.wav,TrollFemale_err_itemcooldown02.wav,TrollFemale_err_itemcooldown03.wav,TrollFemale_err_itemcooldown04.wav,TrollFemale_err_itemcooldown05.wav,TrollFemale_err_itemcooldown06.wav,,,,,1,1,1,1,1,1,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1936,12,TrollFemale_TargetTooFar,TrollFemale_err_outofrange01.wav,TrollFemale_err_outofrange02.wav,TrollFemale_err_outofrange03.wav,TrollFemale_err_outofrange04.wav,TrollFemale_err_outofrange05.wav,TrollFemale_err_outofrange06.wav,,,,,1,1,1,1,1,1,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1937,12,TrollFemale_InvalidTarget,TrollFemale_err_invalidattacktarget01.wav,TrollFemale_err_invalidattacktarget02.wav,TrollFemale_err_invalidattacktarget03.wav,TrollFemale_err_invalidattacktarget04.wav,TrollFemale_err_invalidattacktarget05.wav,TrollFemale_err_invalidattacktarget06.wav,TrollFemale_err_invalidattacktarget07.wav,TrollFemale_err_invalidattacktarget08.wav,,,1,1,1,1,1,1,1,1,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1938,12,TrollFemale_SpellCooling,TrollFemale_err_spellcooldown01.wav,TrollFemale_err_spellcooldown02.wav,TrollFemale_err_spellcooldown03.wav,TrollFemale_err_spellcooldown04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1939,12,TrollFemale_Locked,TrollFemale_err_itemlocked01.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1940,12,TrollFemale_CantCastNoMana,TrollFemale_err_nomana01.wav,TrollFemale_err_nomana02.wav,TrollFemale_err_nomana03.wav,TrollFemale_err_nomana04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1941,12,TrollFemale_CantLoot,TrollFemale_err_cantloot01.wav,TrollFemale_err_cantloot02.wav,TrollFemale_err_cantloot03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1943,12,TrollFemale_CantInviteAlreadyIn,TrollFemale_err_alreadyingroup01.wav,TrollFemale_err_alreadyingroup02.wav,TrollFemale_err_alreadyingroup03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1945,12,TrollFemale_CantBuyCantAffordBa,TrollFemale_err_cantaffordbankslot01.wav,TrollFemale_err_cantaffordbankslot02.wav,TrollFemale_err_cantaffordbankslot03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1948,12,TrollFemale_CantPutNotABag,TrollFemale_err_notabag01.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1949,12,TrollFemale_CantPutInBag,TrollFemale_err_cantputbag01.wav,TrollFemale_err_cantputbag03.wav,,,,,,,,,1,1,0,0,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1950,12,TrollFemale_CantPutWrongSlot,TrollFemale_err_wrongslot01.wav,TrollFemale_err_wrongslot02.wav,TrollFemale_err_wrongslot03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1951,12,TrollFemale_CantPutOnlyAmmoInBa,TrollFemale_err_ammoonly01.wav,TrollFemale_err_ammoonly02.wav,TrollFemale_err_ammoonly03.wav,TrollFemale_err_ammoonly04.wav,TrollFemale_err_ammoonly05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1952,12,TrollFemale_CantPutBagFull,TrollFemale_err_bagfull01.wav,TrollFemale_err_bagfull02.wav,TrollFemale_err_bagfull03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1953,12,TrollFemale_CantPutItemMaxCount,TrollFemale_err_itemmaxcount01.wav,TrollFemale_err_itemmaxcount02.wav,TrollFemale_err_itemmaxcount03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1954,12,TrollFemale_CantLootDidntKill,TrollFemale_err_lootdidntkill01.wav,TrollFemale_err_lootdidntkill02.wav,TrollFemale_err_lootdidntkill03.wav,TrollFemale_err_lootdidntkill04.wav,TrollFemale_err_lootdidntkill05.wav,TrollFemale_err_lootdidntkill06.wav,TrollFemale_err_lootdidntkill07.wav,,,,1,1,1,1,1,1,1,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1956,12,TrollFemale_CantLootLocked,TrollFemale_err_lootlocked01.wav,TrollFemale_err_lootlocked02.wav,TrollFemale_err_lootlocked03.wav,TrollFemale_err_lootlocked04.wav,TrollFemale_err_lootlocked05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1957,12,TrollFemale_CantLootNotStanding,TrollFemale_err_lootnotstanding01.wav,TrollFemale_err_lootnotstanding02.wav,TrollFemale_err_lootnotstanding03.wav,TrollFemale_err_lootnotstanding04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1958,12,TrollFemale_CantLootTooFar,TrollFemale_err_loottoofar01.wav,TrollFemale_err_loottoofar02.wav,TrollFemale_err_loottoofar03.wav,TrollFemale_err_loottoofar04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1960,12,TrollFemale_CantAttackNotStandi,TrollFemale_err_cantattacknotstanding01.wav,TrollFemale_err_cantattacknotstanding02.wav,TrollFemale_err_cantattacknotstanding03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1961,12,TrollFemale_CantAttackNoTarget,TrollFemale_err_noattacktarget02.wav,TrollFemale_err_noattacktarget03.wav,TrollFemale_err_noattacktarget05.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1963,12,TrollFemale_CantAffordNotEnough,TrollFemale_err_notenoughmoney01.wav,TrollFemale_err_notenoughmoney02.wav,TrollFemale_err_notenoughmoney03.wav,TrollFemale_err_notenoughmoney04.wav,TrollFemale_err_notenoughmoney05.wav,TrollFemale_err_notenoughmoney06.wav,TrollFemale_err_notenoughmoney07.wav,,,,1,1,1,1,1,1,1,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1964,12,TrollFemale_CantEquipNoSkill,TrollFemale_err_cantequipskill01.wav,TrollFemale_err_cantequipskill02.wav,TrollFemale_err_cantequipskill03.wav,TrollFemale_err_cantequipskill04.wav,TrollFemale_err_cantequipskill05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1965,12,TrollFemale_CantEquip2hSkillMis,TrollFemale_err_2h_skillnotfound01.wav,TrollFemale_err_2h_skillnotfound02.wav,TrollFemale_err_2h_skillnotfound03.wav,TrollFemale_err_2h_skillnotfound04.wav,TrollFemale_err_2h_skillnotfound05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1966,12,TrollFemale_CantEquipNotEqippab,TrollFemale_err_notequippable01.wav,TrollFemale_err_notequippable02.wav,,,,,,,,,1,1,0,0,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1967,12,TrollFemale_CantCastGenericNoTa,TrollFemale_err_genericnotarget01.wav,TrollFemale_err_genericnotarget02.wav,TrollFemale_err_genericnotarget03.wav,TrollFemale_err_genericnotarget04.wav,TrollFemale_err_genericnotarget05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1968,12,TrollFemale_CantCastOutofRange,TrollFemale_err_outofrange01.wav,TrollFemale_err_outofrange02.wav,TrollFemale_err_outofrange03.wav,TrollFemale_err_outofrange04.wav,TrollFemale_err_outofrange05.wav,TrollFemale_err_outofrange06.wav,,,,,1,1,1,1,1,1,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1969,10,ThunderLizardAttack,ThunderLizardAttackA.wav,ThunderLizardAttackB.wav,ThunderLizardAttackC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Creature\ThunderLizard,0.8,1,0,0,8,45,2
1970,10,ThunderLizardWound,ThunderLizardWoundA.wav,ThunderLizardWoundC.wav,ThunderLizardWoundB.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Creature\ThunderLizard,0.8,1,0,0,8,45,2
1971,10,ThunderLizardWoundCrit,ThunderLizardWoundCrit.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\ThunderLizard,0.8,1,0,0,8,45,2
1972,10,ThunderLizardDeath,ThunderLizardDeathA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\ThunderLizard,0.8,1,0,0,8,45,2
1973,10,ThunderLizardPreAggro,ThunderLizardPreAggroA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\ThunderLizard,0.69,1,0,0,8,45,2
1974,10,ThunderLizardAggro,ThunderLizardAggroA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\ThunderLizard,0.8,1,0,0,8,45,2
1975,14,FountainSmallMediumLoop,FountainSmallMediumLoop.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Doodad,0.69,1,0,512,4.48,45,2
1976,14,GnomeHutMachineryLoop.wav,GnomeHutMachineryLoop.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Doodad,0.69,1,0,512,4.48,45,2
1977,10,GoblinShredderAttack,GoblinShredderAttackA.wav,GoblinShredderAttackB.wav,GoblinShredderAttackC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Creature\GoblinShredder,0.69,1,0,0,8,45,2
1978,10,GoblinShredderWound,GoblinShredderWoundA.wav,GoblinShredderWoundB.wav,GoblinShredderWoundC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Creature\GoblinShredder,0.69,1,0,0,8,45,2
1979,10,GoblinShredderWoundCrit,GoblinShredderWoundCrit.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\GoblinShredder,0.69,1,0,0,8,45,2
1980,10,GoblinShredderDeathA,GoblinShredderDeathA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\GoblinShredder,0.69,1,0,0,8,45,2
1981,10,GoblinShredderPreAggro,GoblinShredderPreAggro.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\GoblinShredder,0.69,1,0,0,8,45,2
1982,10,GoblinShredderAggro,GoblinShredderAggro.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\GoblinShredder,0.69,1,0,0,8,45,2
1983,12,TrollFemale_CantUsePotionCoolin,TrollFemale_err_potioncooldown01.wav,TrollFemale_err_potioncooldown02.wav,TrollFemale_err_potioncooldown03.wav,TrollFemale_err_potioncooldown04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1984,12,TrollFemale_CantUseNoProficienc,TrollFemale_err_cantequipever02.wav,TrollFemale_err_cantequipever03.wav,,,,,,,,,1,1,0,0,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1985,12,TrollFemale_CantUseMustEquipIte,TrollFemale_err_mustequipitem01.wav,TrollFemale_err_mustequipitem02.wav,TrollFemale_err_mustequipitem03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1986,12,TrollFemale_CantUseAbilityCooli,TrollFemale_err_abilitycooldown01.wav,TrollFemale_err_abilitycooldown02.wav,TrollFemale_err_abilitycooldown03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1987,12,TrollFemale_CantUseGeneric,TrollFemale_err_cantuseitem01.wav,TrollFemale_err_cantuseitem02.wav,TrollFemale_err_cantuseitem03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1988,12,TrollFemale_CantUseChestInUse,TrollFemale_err_chestinuse01.wav,TrollFemale_err_chestinuse02.wav,TrollFemale_err_chestinuse03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1989,12,TrollFemale_CantUseFoodCooling,TrollFemale_err_foodcooldown01.wav,TrollFemale_err_foodcooldown02.wav,TrollFemale_err_foodcooldown03.wav,TrollFemale_err_foodcooldown04.wav,TrollFemale_err_foodcooldown05.wav,TrollFemale_err_foodcooldown06.wav,,,,,1,1,1,1,1,1,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1990,12,TrollFemale_CantUseTaxiNoMoney,TrollFemale_err_taxinotenoughmoney01.wav,TrollFemale_err_taxinotenoughmoney02.wav,TrollFemale_err_taxinotenoughmoney03.wav,TrollFemale_err_taxinotenoughmoney04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1991,12,TrollFemale_CantUseLocked,TrollFemale_err_itemlocked01.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1992,12,TrollFemale_CantUseNoEquipmentS,TrollFemale_err_noslotsavailable01.wav,TrollFemale_err_noslotavailable02.wav,TrollFemale_err_noslotavailable03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1993,12,TrollFemale_CantUseTooFar,TrollFemale_err_outofrange02.wav,TrollFemale_err_outofrange04.wav,TrollFemale_err_outofrange05.wav,TrollFemale_err_outofrange06.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
1995,12,TrollFemale_CantTradeSoulBound,TrollFemale_err_canttradesoulbounditem01.wav,TrollFemale_err_canttradesoulbounditem02.wav,TrollFemale_err_canttradesoulbounditem03.wav,TrollFemale_err_canttradesoulbounditem04.wav,TrollFemale_err_canttradesoulbounditem05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Troll\TrollFemaleErrorMessages,0.69,1,0,32,8,45,2
