ID,DoodadID[0],DoodadID[1],DoodadID[2],DoodadID[3],Density,Sound
2029,20030505,0,-1207261478,1700,-1,-1
1498,20040929,0,-1194276838,1738,-1,-1
2411,20040929,0,-1183178347,1826,-1,-1
1968,20040924,0,-1012852038,1998,-1,-1
2026,20040511,0,-886090786,12368,-1,-1
2412,20040924,0,-790612224,2606,-1,-1
2099,20040930,0,-767652853,2755,-1,-1
2025,20040511,0,-752993227,12415,-1,-1
1963,20040929,0,-488701468,3322,289,290
1493,20040929,0,-339654430,3616,-1,-1
1964,20040929,0,-318453717,3763,-1,-1
1737,20040929,0,-266905983,3848,-1,-1
1966,20040930,0,-201526515,4160,283,287
2100,20030403,0,-136351377,12462,-1,-1
1739,20030403,0,127902695,10464,-1,-1
1970,20040924,0,141857329,4655,292,278
1740,20040929,0,431805428,5006,-1,-1
1967,20030421,0,557421833,12511,-1,-1
1741,20040924,0,740007755,5458,279,276
2103,20040924,0,921708295,5804,-1,-1
1742,20030219,0,1163755350,6294,-1,-1
1497,20040518,0,1383202459,6698,-1,-1
1494,20040609,0,1489477298,6790,-1,-1
1969,20040924,0,1586961951,7015,-1,-1
2413,20030423,0,1607980868,12562,-1,-1
1780,20030313,0,1711700033,7280,-1,-1
2101,20040924,0,1973525784,7670,-1,-1
1495,20040930,0,2023907837,7770,-1,-1
2102,20040924,0,2025826349,7810,-1,-1
1824,20040330,0,-2116576229,1,-1,-1
1625,20030123,0,-1943713774,11594,-1,-1
4156,20040330,0,-1640034600,640,403,402
1743,20040330,0,-1518716061,970,401,404
1615,20040330,0,-1412401677,1153,-1,-1
2326,20040330,0,-416966584,3490,-1,-1
1603,20040330,0,136586185,4617,401,397
1606,20030416,0,629121269,5217,-1,-1
2312,20030417,0,631641260,5254,-1,-1
1616,20030123,0,784179816,5636,-1,-1
1604,20040330,0,840035097,5765,404,404
1614,20040206,0,921708295,5804,-1,-1
1605,20040330,0,1591179850,7062,-1,-1
4608,20040330,0,1894176090,7509,-1,-1
2325,20040330,0,2023907837,7770,-1,-1
1607,20040330,0,2109281345,7936,-1,-1
1810,20031216,0,-2116576229,1,-1,-1
2403,20031028,0,-1979631862,243,-1,-1
2429,20040601,0,-1906212278,282,-1,-1
3077,20040113,0,-1838329702,365,-1,-1
2993,20040330,0,-1640034600,640,390,380
2337,20031002,0,-1610282521,779,-1,-1
1804,20040701,0,-1518716061,970,140,138
1808,20040701,0,-1412401677,1153,-1,-1
2334,20040219,0,-1207261478,1700,-1,-1
2427,20040601,0,-1188226129,1786,-1,-1
3007,20031209,0,-1186106579,10384,-1,-1
2915,20031106,0,-1095065661,1963,-1,-1
3041,20031003,0,-1001947988,10636,-1,-1
3076,20030718,0,-904069231,2207,-1,-1
2441,20031002,0,-856420698,2349,-1,-1
2410,20040511,0,-767652853,2755,-1,-1
3039,20030716,0,-739908923,2803,-1,-1
2338,20031114,0,-517319186,3187,-1,-1
2404,20031110,0,-498877378,3287,-1,-1
3395,20030814,0,-495175890,10300,-1,-1
4113,20031106,0,-446847571,3416,391,392
1809,20030320,0,-416966584,3490,-1,-1
3739,20040113,0,-416111672,3538,-1,-1
3745,20040601,0,-201526515,4160,-1,-1
4281,20031206,0,-145475373,4288,-1,-1
2447,20031106,0,-92794705,4345,-1,-1
2442,20040217,0,-47374851,4381,-1,-1
2229,20040828,0,76574837,4491,140,138
4171,20031114,0,78077765,4527,-1,-1
2994,20040325,0,136586185,4617,-1,-1
2916,20031114,0,252135659,4785,-1,-1
4115,20040219,0,501874496,5138,379,389
3726,20040219,0,519913275,5176,390,380
2534,20031208,0,629121269,5217,-1,-1
2405,20040217,0,755811417,5544,-1,-1
4295,20040325,0,784179816,5636,-1,-1
4294,20040325,0,840035097,5765,-1,-1
2535,20031208,0,921708295,5804,-1,-1
2408,20040219,0,962095307,5938,-1,-1
2344,20031028,0,962353784,5981,-1,-1
3734,20031002,0,969199684,10343,-1,-1
4172,20031114,0,1040676057,8201,-1,-1
2402,20031028,0,1047783538,6145,-1,-1
2428,20040601,0,1110718325,6230,-1,-1
4277,20031204,0,1153478445,6268,-1,-1
2913,20031114,0,1163755350,6294,-1,-1
3040,20030716,0,1167605811,6338,-1,-1
4114,20040828,0,1335994216,6577,388,381
4116,20031028,0,1356943867,12600,391,392
2345,20031002,0,1492807921,6825,-1,-1
3738,20040113,0,1707884873,7231,-1,-1
4174,20031114,0,1760420743,7386,-1,-1
4173,20031114,0,1872322243,8966,-1,-1
2536,20040601,0,1894176090,7509,-1,-1
2914,20031208,0,1973525784,7670,-1,-1
2406,20030506,0,2017176006,8305,-1,-1
1811,20040828,0,2023907837,7770,-1,-1
4170,20040701,0,2109281345,7936,-1,-1
2407,20040828,0,2135155090,7974,-1,-1
2187,20040924,0,-2116576229,1,-1,-1
3052,20040828,0,-1540610489,868,-1,-1
2084,20040924,0,-1518716061,970,-1,-1
2083,20040924,0,-1412401677,1153,216,219
2227,20040828,0,-739908923,2803,-1,-1
2096,20040924,0,-416966584,3490,218,217
2095,20040924,0,-233403603,3978,220,225
2082,20040924,0,136586185,4617,-1,-1
2094,20040924,0,631641260,5254,-1,-1
2228,20040828,0,773335030,5582,-1,-1
3055,20040828,0,788822248,5674,-1,-1
2091,20040924,0,840035097,5765,-1,-1
3054,20040828,0,1167605811,6338,-1,-1
2220,20040907,0,1343413549,6614,-1,-1
2085,20040924,0,2023907837,7770,-1,-1
2081,20040924,0,2109281345,7936,-1,-1
2204,20040907,0,-2116576229,1,-1,-1
2203,20040907,0,-1518716061,970,-1,-1
2200,20040907,0,-1412401677,1153,216,219
2202,20040907,0,-416966584,3490,218,217
2201,20040907,0,-233403603,3978,220,225
2205,20040907,0,1343413549,6614,-1,-1
2206,20040907,0,2023907837,7770,-1,-1
2217,20040924,0,-2116576229,1,-1,-1
2215,20040924,0,-1518716061,970,-1,-1
2212,20040924,0,-1412401677,1153,216,219
2214,20040924,0,-416966584,3490,218,217
2218,20040924,0,-347757607,3581,-1,-1
2213,20040924,0,-233403603,3978,220,225
2216,20040924,0,2023907837,7770,-1,-1
2225,20040907,0,-2116576229,1,-1,-1
2224,20040917,0,-1518716061,970,-1,-1
2221,20040917,0,-1412401677,1153,216,219
2223,20040917,0,-416966584,3490,218,217
2222,20040917,0,-233403603,3978,220,225
2226,20040917,0,2023907837,7770,-1,-1
2292,20040701,0,-2116576229,1,-1,-1
2290,20040701,0,-1518716061,970,-1,-1
2288,20040701,0,-1412401677,1153,216,219
2289,20040701,0,-233403603,3978,220,225
2291,20040701,0,2023907837,7770,-1,-1
2233,20040924,0,-2116576229,1,-1,-1
2232,20040924,0,-1518716061,970,-1,-1
2230,20040924,0,-1412401677,1153,216,219
2244,20040924,0,-416966584,3490,218,217
2231,20040924,0,-233403603,3978,220,225
2234,20040924,0,1343413549,6614,-1,-1
2302,20030506,0,-2116576229,1,-1,-1
2301,20030506,0,-1518716061,970,-1,-1
2298,20030506,0,-1412401677,1153,216,219
2300,20030506,0,-416966584,3490,218,217
2299,20030506,0,-233403603,3978,220,225
2320,20030506,0,1343413549,6614,-1,-1
2296,20040701,0,-2116576229,1,-1,-1
2294,20040701,0,-1518716061,970,-1,-1
2293,20040701,0,-1412401677,1153,216,219
2295,20040701,0,-233403603,3978,220,225
2297,20040701,0,2023907837,7770,-1,-1
2286,20040907,0,-1518716061,970,-1,-1
2283,20040907,0,-1412401677,1153,216,219
2285,20040907,0,-416966584,3490,218,217
2284,20040907,0,-233403603,3978,220,225
2287,20040907,0,1343413549,6614,-1,-1
2792,20040907,0,2023907837,7770,-1,-1
2274,20040907,0,-2116576229,1,-1,-1
2270,20040907,0,-1518716061,970,-1,-1
2272,20040907,0,-1412401677,1153,216,219
2273,20040907,0,-416966584,3490,218,217
2275,20040907,0,-233403603,3978,220,225
2271,20040907,0,2023907837,7770,-1,-1
2254,20040701,0,-2116576229,1,-1,-1
2236,20040907,0,-1518716061,970,-1,-1
2235,20040701,0,-1412401677,1153,216,219
2239,20040701,0,-416966584,3490,218,217
2238,20040701,0,-233403603,3978,220,225
4312,20040828,0,76574837,4491,-1,-1
2237,20040907,0,2023907837,7770,-1,-1
2107,20040223,0,-1906212278,282,-1,-1
2425,20040223,0,-1619156047,732,-1,-1
2426,20030801,0,-1400860271,11034,-1,-1
2423,20040223,0,-1331477533,1451,-1,-1
2105,20040223,0,-1188226129,1786,-1,-1
3872,20040223,0,-817853813,2446,-1,-1
2424,20040223,0,-437468140,3453,-1,-1
2108,20040223,0,-201526515,4160,-1,-1
2109,20040223,0,669793460,5298,-1,-1
2106,20040223,0,1110718325,6230,-1,-1
2394,20030603,0,-1838329702,365,-1,-1
2398,20030603,0,-1619156047,732,-1,-1
2400,20030603,0,-1400860271,11034,-1,-1
2396,20030603,0,-1331477533,1451,-1,-1
2391,20030603,0,-904069231,2207,-1,-1
2393,20030603,0,-551618936,3111,-1,-1
2390,20030603,0,-525950136,3149,-1,-1
2397,20030603,0,-437468140,3453,-1,-1
2395,20030603,0,1707884873,7231,-1,-1
2399,20030603,0,1916915543,7551,-1,-1
2392,20030603,0,2137005801,9295,-1,-1
2802,20031003,0,-2116576229,1,-1,-1
2793,20040316,0,-1518716061,970,-1,-1
2795,20040316,0,-1412401677,1153,-1,-1
4193,20040316,0,-800699203,2524,-1,-1
2797,20040316,0,-739908923,2803,-1,-1
2918,20030716,0,-481039654,10682,-1,-1
2926,20040316,0,-416966584,3490,-1,-1
2796,20040316,0,-233403603,3978,-1,-1
2799,20040316,0,631641260,5254,-1,-1
2798,20040316,0,773335030,5582,-1,-1
2801,20040316,0,788822248,5674,-1,-1
2800,20040316,0,1167605811,6338,-1,-1
2803,20040316,0,1182854983,6431,-1,-1
2794,20040316,0,2023907837,7770,-1,-1
4468,20040113,0,-2116576229,1,-1,-1
4338,20040709,0,-1906212278,282,-1,-1
2501,20040113,0,-1610282521,779,-1,-1
4341,20040113,0,-1518716061,970,-1,-1
4467,20040113,0,-1412401677,1153,-1,-1
2335,20040113,0,-1207261478,1700,-1,-1
4340,20040709,0,-1188226129,1786,-1,-1
2483,20040113,0,-517319186,3187,-1,-1
4469,20040113,0,-416966584,3490,-1,-1
4339,20040709,0,-201526515,4160,-1,-1
4334,20040709,0,76574837,4491,-1,-1
2336,20030814,0,78077765,4527,-1,-1
2484,20030903,0,268624807,4824,-1,-1
4335,20040709,0,501874496,5138,-1,-1
4466,20040113,0,519913275,5176,-1,-1
2339,20040113,0,962353784,5981,-1,-1
4337,20040709,0,1335994216,6577,-1,-1
2485,20040113,0,1492807921,6825,-1,-1
4336,20040113,0,2023907837,7770,-1,-1
4465,20040113,0,2135155090,7974,-1,-1
2452,20031002,0,-2006144263,194,-1,-1
4212,20040630,0,-1540610489,868,-1,-1
4209,20031108,0,-1207261478,1700,-1,-1
2450,20040828,0,-866162749,2301,-1,-1
2457,20040828,0,-820352411,2394,-1,-1
4214,20031108,0,-767652853,2755,-1,-1
2455,20040413,0,-737486508,2852,-1,-1
2451,20031002,0,-551618936,3111,-1,-1
4213,20031108,0,-318453717,3763,-1,-1
4211,20040630,0,-266905983,3848,-1,-1
4215,20031108,0,127902695,10464,-1,-1
4210,20040630,0,431805428,5006,-1,-1
2458,20031002,0,1683469274,7142,-1,-1
3063,20040316,0,-1906212278,282,-1,-1
3061,20040316,0,-1188226129,1786,-1,-1
3737,20040316,0,-800699203,2524,-1,-1
3056,20040316,0,-739908923,2803,-1,-1
3064,20030716,0,-481039654,10682,-1,-1
3066,20040316,0,-201526515,4160,-1,-1
3060,20040316,0,76574837,4491,-1,-1
3065,20040316,0,669793460,5298,-1,-1
3058,20040316,0,773335030,5582,-1,-1
3059,20040316,0,788822248,5674,-1,-1
3062,20040316,0,1110718325,6230,-1,-1
3057,20040316,0,1167605811,6338,-1,-1
2781,20040811,0,-1540610489,868,-1,-1
2776,20040829,0,-1194276838,1738,-1,-1
2785,20040829,0,-1183178347,1826,-1,-1
4112,20031024,0,-989730831,10425,299,303
2783,20040829,0,-767652853,2755,-1,-1
2786,20040829,0,-488701468,3322,-1,-1
4092,20031023,0,-416966584,3490,-1,-1
2774,20040829,0,-339654430,3616,-1,-1
2784,20040829,0,-318453717,3763,-1,-1
2782,20040811,0,-266905983,3848,-1,-1
2780,20040811,0,431805428,5006,-1,-1
4135,20040811,0,483168994,5096,-1,-1
2779,20040609,0,740007755,5458,-1,-1
2775,20040829,0,1489477298,6790,-1,-1
2777,20040829,0,1741894447,7329,-1,-1
4134,20040829,0,1973525784,7670,404,403
3410,20040811,0,-1194276838,1738,-1,-1
3416,20040609,0,-1012852038,1998,-1,-1
3417,20040811,0,-767652853,2755,-1,-1
3412,20040609,0,-488701468,3322,-1,-1
3411,20040615,0,740007755,5458,-1,-1
3409,20040811,0,1489477298,6790,-1,-1
4195,20040811,0,1973525784,7670,-1,-1
4754,20040219,0,-1518716061,970,-1,-1
3816,20031009,0,-1363319748,1289,-1,-1
4756,20040219,0,-1188226129,1786,-1,-1
3812,20040219,0,76574837,4491,-1,-1
3815,20031009,0,78077765,4527,-1,-1
4755,20040219,0,501874496,5138,-1,-1
3813,20031009,0,962353784,5981,-1,-1
4753,20040219,0,1335994216,6577,-1,-1
3814,20031009,0,1492807921,6825,-1,-1
3817,20040219,0,2135155090,7974,-1,-1
3776,20031206,0,-1321056091,1492,-1,-1
3779,20031206,0,-937443324,2136,-1,-1
3777,20031206,0,-806452536,2492,-1,-1
3772,20031206,0,-555338799,3077,-1,-1
3775,20031206,0,-232587531,4026,-1,-1
3774,20031206,0,-122640179,4312,-1,-1
3792,20031206,0,180145697,4749,-1,-1
3773,20031206,0,1042540985,6111,-1,-1
3778,20031206,0,1172657565,6391,-1,-1
5698,20040924,1,-2116576229,1,-1,-1
6070,20040917,1,-2116576229,1,-1,-1
6078,20040917,1,-2116576229,1,-1,-1
5806,20040917,1,-2116576229,1,-1,-1
10455,20040930,1,-2116576229,1,-1,-1
7519,20040626,1,-2116576229,1,-1,-1
6064,20040917,1,-2116576229,1,-1,-1
6279,20040609,1,-2106936086,12638,-1,-1
8071,20040722,1,-2106936086,12638,-1,-1
8066,20040722,1,-2106936086,12638,-1,-1
9798,20040904,1,-2106936086,12638,-1,-1
10408,20040927,1,-2106936086,12638,-1,-1
8062,20040722,1,-2106936086,12638,-1,-1
5178,20040915,1,-2091733396,12674,-1,-1
7078,20040625,1,-2091733396,12674,-1,-1
10584,20040919,1,-2091733396,12674,-1,-1
10596,20040922,1,-2091733396,12674,-1,-1
10603,20040922,1,-2091733396,12674,-1,-1
10588,20040922,1,-2091733396,12674,-1,-1
6179,20040922,1,-2091733396,12674,-1,-1
6184,20040925,1,-2091733396,12674,-1,-1
6196,20040828,1,-2081244478,43,-1,-1
5750,20040607,1,-2045040698,12716,-1,-1
8275,20040902,1,-2045040698,12716,-1,-1
8262,20040828,1,-2045040698,12716,-1,-1
5747,20040828,1,-2045040698,12716,298,267
5754,20040902,1,-2045040698,12716,-1,-1
5759,20040828,1,-2045040698,12716,-1,-1
6947,20040921,1,-2022896275,12757,-1,-1
8363,20040921,1,-2022896275,12757,-1,-1
8371,20040921,1,-2022896275,12757,-1,-1
10648,20040924,1,-2022896275,12757,-1,-1
10645,20040929,1,-2022896275,12757,-1,-1
9796,20040929,1,-2022896275,12757,-1,-1
10519,20040921,1,-2022896275,12757,-1,-1
10475,20040929,1,-2022896275,12757,-1,-1
10471,20040929,1,-2022896275,12757,-1,-1
10464,20040927,1,-2022896275,12757,-1,-1
10457,20040927,1,-2022896275,12757,-1,-1
9154,20040929,1,-2022896275,12757,-1,-1
8354,20040927,1,-2022896275,12757,-1,-1
8350,20040929,1,-2022896275,12757,-1,-1
8387,20040929,1,-2022896275,12757,-1,-1
8383,20040926,1,-2022896275,12757,-1,-1
8376,20040828,1,-2022896275,12757,-1,-1
10407,20040927,1,-2022896275,12757,-1,-1
10686,20040922,1,-2022896275,12757,-1,-1
8366,20040921,1,-2022896275,12757,-1,-1
9004,20040921,1,-2022896275,12757,-1,-1
9008,20040929,1,-2022896275,12757,-1,-1
10583,20040919,1,-2006144263,194,-1,-1
5147,20040901,1,-1988703601,12797,-1,-1
5167,20040828,1,-1988703601,12797,-1,-1
5160,20040828,1,-1988703601,12797,-1,-1
5737,20040521,1,-1988703601,12797,-1,-1
5152,20040828,1,-1988703601,12797,-1,-1
10602,20040919,1,-1988703601,12797,-1,-1
9295,20040901,1,-1988703601,12797,-1,-1
8228,20040828,1,-1988703601,12797,-1,-1
8042,20040828,1,-1988703601,12797,-1,-1
8035,20040901,1,-1988703601,12797,-1,-1
8025,20040901,1,-1988703601,12797,-1,-1
8030,20040901,1,-1988703601,12797,-1,-1
7197,20040902,1,-1988703601,12797,-1,-1
7270,20040917,1,-1925607970,12835,-1,-1
7273,20040917,1,-1925607970,12835,-1,-1
7274,20040917,1,-1925607970,12835,-1,-1
7277,20040917,1,-1925607970,12835,-1,-1
5703,20040917,1,-1906212278,282,-1,-1
5643,20040708,1,-1906212278,282,-1,-1
7248,20041015,1,-1906212278,282,-1,-1
9848,20040930,1,-1906212278,282,-1,-1
9830,20040916,1,-1906212278,282,-1,-1
9822,20041015,1,-1906212278,282,-1,-1
10450,20040930,1,-1906212278,282,-1,-1
9607,20040916,1,-1906212278,282,-1,-1
8826,20040812,1,-1906212278,282,-1,-1
9743,20040903,1,-1906212278,282,-1,-1
9721,20040903,1,-1906212278,282,-1,-1
7480,20040917,1,-1906212278,282,-1,-1
9807,20040904,1,-1906212278,282,-1,-1
9779,20040904,1,-1906212278,282,-1,-1
7718,20040702,1,-1906212278,282,-1,-1
7704,20040708,1,-1906212278,282,-1,-1
7405,20040626,1,-1906212278,282,-1,-1
6093,20040917,1,-1906212278,282,-1,-1
6989,20040830,1,-1906212278,282,-1,-1
7074,20040625,1,-1906212278,282,141,141
6791,20040628,1,-1906212278,282,-1,-1
6879,20040930,1,-1906212278,282,-1,-1
7082,20040916,1,-1906212278,282,-1,-1
6950,20040927,1,-1897433467,11636,-1,-1
9007,20040929,1,-1897433467,11636,-1,-1
8368,20040921,1,-1897433467,11636,-1,-1
8378,20040828,1,-1897433467,11636,-1,-1
8386,20040929,1,-1897433467,11636,-1,-1
8353,20040927,1,-1897433467,11636,-1,-1
10459,20040927,1,-1897433467,11636,-1,-1
10399,20040927,1,-1897433467,11636,-1,-1
10685,20040922,1,-1897433467,11636,-1,-1
9795,20040929,1,-1897433467,11636,-1,-1
10518,20040926,1,-1897433467,11636,-1,-1
10474,20040929,1,-1897433467,11636,-1,-1
10469,20040929,1,-1897433467,11636,-1,-1
10466,20040927,1,-1897433467,11636,-1,-1
9153,20040929,1,-1897433467,11636,-1,-1
8349,20040929,1,-1897433467,11636,-1,-1
8382,20040926,1,-1897433467,11636,-1,-1
8374,20040921,1,-1897433467,11636,-1,-1
8359,20040921,1,-1897433467,11636,-1,-1
9003,20040921,1,-1897433467,11636,-1,-1
6037,20040526,1,-1878219152,12871,-1,-1
5847,20041005,1,-1878219152,12871,-1,-1
9727,20040903,1,-1878219152,12871,-1,-1
9662,20041005,1,-1878219152,12871,-1,-1
8828,20040813,1,-1878219152,12871,-1,-1
8817,20041005,1,-1878219152,12871,-1,-1
8812,20041005,1,-1878219152,12871,-1,-1
8805,20041005,1,-1878219152,12871,-1,-1
8798,20041005,1,-1878219152,12871,-1,-1
7433,20040626,1,-1878219152,12871,-1,-1
7391,20041001,1,-1878219152,12871,-1,-1
7419,20040626,1,-1878219152,12871,-1,-1
7361,20041005,1,-1878219152,12871,-1,-1
7343,20041005,1,-1878219152,12871,-1,-1
7350,20041005,1,-1878219152,12871,-1,-1
7411,20040626,1,-1878219152,12871,-1,-1
6731,20041005,1,-1878219152,12871,-1,-1
6724,20041005,1,-1878219152,12871,-1,-1
5865,20040721,1,-1878219152,12871,-1,-1
5870,20041005,1,-1878219152,12871,-1,-1
5852,20041005,1,-1878219152,12871,-1,-1
5845,20041005,1,-1878219152,12871,-1,-1
6046,20041001,1,-1878219152,12871,-1,-1
5842,20041005,1,-1878219152,12871,-1,-1
6056,20041005,1,-1878219152,12871,-1,-1
5057,20040929,1,-1838329702,365,-1,-1
9012,20040929,1,-1838329702,365,-1,-1
7699,20040701,1,-1838329702,365,-1,-1
7030,20040625,1,-1838329702,365,-1,-1
6931,20040929,1,-1838329702,365,-1,-1
5216,20040326,1,-1838329702,365,-1,-1
5086,20040929,1,-1838329702,365,-1,-1
5085,20040929,1,-1838329702,365,-1,-1
5084,20040929,1,-1838329702,365,-1,-1
9393,20040926,1,-1838329702,365,-1,-1
9360,20040926,1,-1838329702,365,-1,-1
9352,20040929,1,-1838329702,365,-1,-1
9386,20040929,1,-1838329702,365,-1,-1
9380,20040929,1,-1838329702,365,-1,-1
9365,20040926,1,-1838329702,365,-1,-1
9172,20040929,1,-1838329702,365,-1,-1
5207,20040325,1,-1838329702,365,-1,-1
5208,20040830,1,-1838329702,365,-1,-1
10413,20040912,1,-1838329702,365,-1,-1
9777,20040904,1,-1838329702,365,-1,-1
9375,20040901,1,-1838329702,365,-1,-1
9447,20040902,1,-1838329702,365,-1,-1
9438,20040902,1,-1838329702,365,-1,-1
9431,20040901,1,-1838329702,365,-1,-1
9427,20040901,1,-1838329702,365,-1,-1
9422,20040901,1,-1838329702,365,-1,-1
9406,20040901,1,-1838329702,365,-1,-1
9403,20040901,1,-1838329702,365,-1,-1
9399,20040926,1,-1838329702,365,-1,-1
5205,20040830,1,-1838329702,365,-1,-1
10582,20040919,1,-1709313344,451,-1,-1
10597,20040922,1,-1709313344,451,-1,-1
9013,20040818,1,-1702763891,8418,-1,-1
9014,20040818,1,-1702763891,8418,-1,-1
5702,20040924,1,-1599373959,12909,-1,-1
5707,20040924,1,-1599373959,12909,-1,-1
5715,20040921,1,-1599373959,12909,-1,-1
5721,20040924,1,-1599373959,12909,-1,-1
5711,20040921,1,-1599373959,12909,-1,-1
7486,20040626,1,-1599373959,12909,-1,-1
7286,20040917,1,-1599373959,12909,-1,-1
7291,20040917,1,-1599373959,12909,-1,-1
7283,20040924,1,-1599373959,12909,-1,-1
6100,20040917,1,-1599373959,12909,-1,-1
5841,20040924,1,-1599373959,12909,-1,-1
5835,20040917,1,-1599373959,12909,-1,-1
5830,20040924,1,-1599373959,12909,-1,-1
5826,20040917,1,-1599373959,12909,-1,-1
5309,20040421,1,-1599373959,12909,230,237
5817,20040917,1,-1599373959,12909,-1,-1
10562,20040924,1,-1599373959,12909,-1,-1
10568,20040921,1,-1599373959,12909,-1,-1
10558,20040924,1,-1599373959,12909,-1,-1
10652,20040924,1,-1599373959,12909,-1,-1
10553,20040924,1,-1599373959,12909,-1,-1
10547,20040918,1,-1599373959,12909,-1,-1
8401,20041001,1,-1599373959,12909,-1,-1
8837,20041001,1,-1599373959,12909,-1,-1
7297,20040917,1,-1599373959,12909,-1,-1
5813,20040924,1,-1599373959,12909,-1,-1
6080,20040917,1,-1599373959,12909,-1,-1
6082,20040917,1,-1590163701,12947,-1,-1
9844,20040926,1,-1590163701,12947,-1,-1
9140,20041004,1,-1590163701,12947,-1,-1
8358,20040921,1,-1590163701,12947,-1,-1
9166,20040929,1,-1590163701,12947,-1,-1
6083,20040917,1,-1590163701,12947,-1,-1
6945,20040917,1,-1590163701,12947,-1,-1
6710,20040904,1,-1590163701,12947,-1,-1
6087,20040917,1,-1590163701,12947,-1,-1
5211,20040325,1,-1537424854,12983,-1,-1
10502,20040915,1,-1537424854,12983,-1,-1
6753,20040628,1,-1537424854,12983,-1,-1
6747,20040628,1,-1537424854,12983,-1,-1
6744,20040628,1,-1537424854,12983,-1,-1
6390,20040927,1,-1537424854,12983,-1,-1
6383,20040927,1,-1537424854,12983,-1,-1
6796,20040811,1,-1537424854,12983,-1,-1
6789,20040922,1,-1537424854,12983,-1,-1
6785,20040922,1,-1537424854,12983,-1,-1
6781,20040922,1,-1537424854,12983,-1,-1
6605,20040625,1,-1537424854,12983,-1,-1
6595,20040922,1,-1537424854,12983,-1,-1
6590,20040922,1,-1537424854,12983,-1,-1
6758,20040811,1,-1537424854,12983,-1,-1
6757,20040811,1,-1537424854,12983,-1,-1
6408,20040922,1,-1537424854,12983,-1,-1
6546,20040922,1,-1537424854,12983,-1,-1
6548,20040922,1,-1537424854,12983,-1,-1
6624,20040625,1,-1537424854,12983,-1,-1
6561,20040829,1,-1537424854,12983,-1,-1
5697,20040924,1,-1518716061,970,-1,-1
6068,20040917,1,-1518716061,970,-1,-1
5804,20040917,1,-1518716061,970,-1,-1
9817,20040916,1,-1518716061,970,-1,-1
9811,20040917,1,-1518716061,970,-1,-1
8217,20040828,1,-1518716061,970,-1,-1
7240,20040916,1,-1518716061,970,-1,-1
7236,20040902,1,-1518716061,970,-1,-1
6270,20040902,1,-1518716061,970,-1,-1
6265,20040828,1,-1518716061,970,-1,-1
6264,20040902,1,-1518716061,970,-1,-1
5800,20040917,1,-1518716061,970,-1,-1
5077,20040828,1,-1518716061,970,-1,-1
6075,20040917,1,-1518716061,970,-1,-1
5209,20040325,1,-1514990267,13025,-1,-1
6407,20040922,1,-1514990267,13025,-1,-1
6541,20040922,1,-1514990267,13025,-1,-1
6553,20040829,1,-1514990267,13025,-1,-1
6604,20040625,1,-1514990267,13025,-1,-1
10501,20040915,1,-1514990267,13025,-1,-1
6594,20040922,1,-1514990267,13025,-1,-1
6589,20040922,1,-1514990267,13025,-1,-1
6756,20040811,1,-1514990267,13025,-1,-1
6743,20040628,1,-1514990267,13025,-1,-1
6993,20040628,1,-1514990267,13025,-1,-1
6388,20040927,1,-1514990267,13025,-1,-1
6382,20040927,1,-1514990267,13025,-1,-1
6795,20040811,1,-1514990267,13025,-1,-1
6788,20040922,1,-1514990267,13025,-1,-1
6784,20040922,1,-1514990267,13025,-1,-1
6780,20040922,1,-1514990267,13025,-1,-1
6557,20040829,1,-1514990267,13025,-1,-1
6752,20040628,1,-1514990267,13025,-1,-1
6746,20040628,1,-1514990267,13025,-1,-1
6544,20040922,1,-1514990267,13025,-1,-1
6401,20040902,1,-1514990267,13025,-1,-1
5198,20040909,1,-1513327146,13058,-1,-1
8252,20040902,1,-1513327146,13058,-1,-1
5083,20040630,1,-1513327146,13058,-1,-1
6269,20040902,1,-1513327146,13058,-1,-1
7149,20040909,1,-1513327146,13058,-1,-1
5081,20040828,1,-1513327146,13058,-1,-1
5058,20040830,1,-1458793234,1097,-1,-1
10692,20040922,1,-1458793234,1097,-1,-1
10688,20040922,1,-1458793234,1097,-1,-1
9372,20040926,1,-1458793234,1097,-1,-1
9357,20040901,1,-1458793234,1097,-1,-1
9373,20040926,1,-1458793234,1097,-1,-1
6049,20040526,1,-1444034148,11674,-1,-1
5857,20040523,1,-1444034148,11674,-1,-1
5859,20040523,1,-1444034148,11674,-1,-1
7087,20040920,1,-1384588058,13090,-1,-1
7079,20040625,1,-1384588058,13090,-1,-1
7092,20040920,1,-1384588058,13090,-1,-1
5299,20041005,1,-1382093608,1195,-1,-1
6277,20040608,1,-1382093608,1195,-1,-1
6730,20041005,1,-1382093608,1195,-1,-1
8245,20040727,1,-1382093608,1195,-1,-1
5277,20040830,1,-1374869163,1239,-1,-1
6021,20040827,1,-1374869163,1239,-1,-1
6018,20040827,1,-1374869163,1239,-1,-1
7024,20040828,1,-1374869163,1239,-1,-1
9411,20040901,1,-1374869163,1239,-1,-1
10591,20040922,1,-1374869163,1239,-1,-1
9450,20040902,1,-1374869163,1239,-1,-1
9862,20040915,1,-1374869163,1239,-1,-1
7188,20040915,1,-1374869163,1239,-1,-1
5942,20040524,1,-1363319748,1289,-1,-1
5962,20040524,1,-1363319748,1289,-1,-1
7489,20040626,1,-1361787596,1344,-1,-1
6091,20040917,1,-1352008590,13133,-1,-1
10998,20041004,1,-1352008590,13133,-1,-1
