ID,ZoneName,AreaName_lang,Flags[0],Flags[1],Ambient_multiplier,ContinentID,ParentAreaID,AreaBit,AmbienceID,ZoneMusic,IntroSound,LiquidTypeID[0],LiquidTypeID[1],LiquidTypeID[2],LiquidTypeID[3],UwZoneMusic,UwAmbience,PvpCombatWorldStateID,SoundProviderPref,SoundProviderPrefUnderwater,ExplorationLevel,FactionGroupMask,MountFlags,WildBattlePetLevelMin,WildBattlePetLevelMax,WindSettingsID,UwIntroSound
421,MystralLake,Mystral Lake,1073741888,0,0,1,331,460,0,0,0,0,0,0,0,0,675,-1,0,11,25,0,0,0,0,0,0
422,FallenSkyLake,Fallen Sky Lake,1073741888,0,0,1,331,461,0,0,0,0,0,0,0,0,675,-1,0,11,26,0,0,0,0,0,0
424,IrisLake,Iris Lake,1073741888,0,0,1,331,462,28,194,0,0,0,0,0,0,675,-1,0,11,22,0,0,0,0,0,0
425,Moonwell,Moonwell,1073741888,0,0,1,331,549,0,199,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
426,RaynewoodRetreat,Raynewood Retreat,1073741888,0,0,1,331,463,0,0,0,0,0,0,0,0,675,-1,0,11,24,0,0,0,0,0,0
427,TheShadyNook,The Shady Nook,1073741888,0,0,1,331,464,0,11,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
428,Night Run,Night Run,1073741888,0,0,1,331,569,0,3,121,0,0,0,0,0,675,-1,0,11,25,0,0,0,0,0,0
429,Xavian,Xavian,1073741888,0,0,1,331,611,0,3,121,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
430,Satyrnaar,Satyrnaar,1073741888,0,0,1,331,465,0,3,121,0,0,0,0,0,675,-1,0,11,28,0,0,0,0,0,0
431,Splintertree Post,Splintertree Post,1073741888,0,0,1,331,553,0,228,0,0,0,0,0,0,675,-1,0,11,25,0,0,0,0,0,0
432,TheDor'DanilBarrowDen,The Dor'Danil Barrow Den,1073741888,0,0,1,331,466,0,205,0,0,0,0,0,0,675,-1,0,11,30,0,0,0,0,0,0
433,FalfarrenRiver,Falfarren River,1073741888,0,0,1,331,467,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
434,FelfireHill,Felfire Hill,1073741888,0,0,1,331,570,48,193,0,0,0,0,0,0,675,-1,0,11,29,0,0,0,0,0,0
435,DemonFallCanyon,Demon Fall Canyon,1073741888,0,0,1,331,468,49,193,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
436,DemonFallRidge,Demon Fall Ridge,1073741888,0,0,1,331,469,49,193,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
437,Warsong Lumber Camp,Warsong Lumber Camp,1073741888,0,0,1,331,612,28,228,0,0,0,0,0,0,675,-1,0,11,22,0,0,0,0,0,0
438,BoughShadow,Bough Shadow,1073741888,0,0,1,331,470,0,188,301,0,0,0,0,0,675,-1,0,11,20,0,0,0,0,0,0
439,TheShimmeringFlats,The Shimmering Flats,1073741888,0,0,1,400,471,39,0,0,0,0,0,0,0,675,-1,0,11,35,0,0,0,0,0,0
440,Tanaris,Tanaris,64,0,0,1,0,472,39,176,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
441,LakeFalathim,Lake Falathim,1073741888,0,0,1,331,473,48,0,0,0,0,0,0,0,675,-1,0,11,20,0,0,0,0,0,0
442,Auberdine,Auberdine,1073741888,0,0,1,148,474,0,0,81,0,0,0,0,0,675,-1,0,11,12,0,0,0,0,0,0
443,RuinsofMathystra,Ruins of Mathystra,1073741888,0,0,1,148,475,0,176,0,0,0,0,0,0,675,-1,0,11,19,0,0,0,0,0,0
444,TowerofAlthalaxx,Tower of Althalaxx,1073741888,0,0,1,148,476,0,0,0,0,0,0,0,0,675,-1,0,11,16,0,0,0,0,0,0
445,CliffspringFalls,Cliffspring Falls,1073741888,0,0,1,148,477,0,0,0,0,0,0,0,0,675,-1,0,11,14,0,0,0,0,0,0
446,Bashal'Aran,Bashal'Aran,1073741888,0,0,1,148,478,0,0,0,0,0,0,0,0,675,-1,0,11,11,0,0,0,0,0,0
447,Ameth'Aran,Ameth'Aran,1073741888,0,0,1,148,479,0,15,0,0,0,0,0,0,675,-1,0,11,11,0,0,0,0,0,0
448,GroveoftheAncients,Grove of the Ancients,1073741888,0,0,1,148,480,0,0,302,0,0,0,0,0,675,-1,0,11,15,0,0,0,0,0,0
449,TheMaster'sGlaive,The Master's Glaive,1073741888,0,0,1,148,481,0,0,0,0,0,0,0,0,675,-1,0,11,16,0,0,0,0,0,0
450,Remtravel'sExcavation,Remtravel's Excavation,1073741888,0,0,1,148,482,0,0,0,0,0,0,0,0,675,-1,0,11,19,0,0,0,0,0,0
452,Mist'sEdge,Mist's Edge,1073741888,0,0,1,148,483,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
453,TheLongWash,The Long Wash,1073741888,0,0,1,148,583,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
454,WildbendRiver,Wildbend River,1073741888,0,0,1,148,484,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
455,BlackwoodDen,Blackwood Den,1073741888,0,0,1,148,485,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
456,CliffspringRiver,Cliffspring River,1073741888,0,0,1,148,486,0,0,0,0,0,0,0,0,675,-1,0,11,14,0,0,0,0,0,0
457,TheVeiledSea,The Veiled Sea,64,0,0,1,0,571,24,200,201,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
458,GoldRoad,Gold Road,1073741888,0,0,1,17,487,0,7,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
459,ScarletWatchPost,Scarlet Watch Post,1073741888,0,0,0,85,375,0,0,0,0,0,0,0,0,675,-1,0,11,10,0,0,0,0,0,0
460,SunRockRetreat,Sun Rock Retreat,1073741888,0,0,1,406,488,0,228,0,0,0,0,0,0,675,-1,0,11,20,0,0,0,0,0,0
461,Windshear Crag,Windshear Crag,1073741888,0,0,1,406,489,0,7,0,0,0,0,0,0,675,-1,0,11,20,0,0,0,0,0,0
463,CragpoolLake,Cragpool Lake,1073741888,0,0,1,406,490,0,7,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
464,MirkfallonLake,Mirkfallon Lake,1073741888,0,0,1,406,491,0,7,0,0,0,0,0,0,675,-1,0,11,21,0,0,0,0,0,0
465,TheCharredVale,The Charred Vale,1073741888,0,0,1,406,492,0,7,0,0,0,0,0,0,675,-1,0,11,25,0,0,0,0,0,0
466,ValleyoftheBloodfuries,Valley of the Bloodfuries,1073741888,0,0,1,406,493,0,7,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
467,StonetalonPeak,Stonetalon Peak,1073741888,0,0,1,406,613,29,11,201,0,0,0,0,0,675,-1,0,11,25,0,0,0,0,0,0
468,TheTalonDen,The Talon Den,1073741888,0,0,1,406,494,29,11,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
469,GreatwoodVale,Greatwood Vale,1073741888,0,0,1,406,495,0,7,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
470,ThunderBluffUNUSED,Thunder Bluff UNUSED,1073741888,0,0,1,215,496,45,9,0,0,0,0,0,0,675,-1,0,11,10,0,0,0,0,0,0
471,BraveWindMesa,Brave Wind Mesa,1073741888,0,0,1,215,497,0,9,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
472,FireStoneMesa,Fire Stone Mesa,1073741888,0,0,1,215,498,0,9,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
473,MantleRock,Mantle Rock,1073741888,0,0,1,215,554,0,9,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
474,HunterRiseUNUSED,Hunter Rise UNUSED,1073741888,0,0,1,215,499,0,9,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
475,SpiritRiseUNUSED,Spirit RiseUNUSED,1073741888,0,0,1,215,500,0,9,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
476,ElderRiseUNUSED,Elder RiseUNUSED,1073741888,0,0,1,215,501,0,9,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
477,RuinsofJubuwal,Ruins of Jubuwal,1073741888,0,0,0,33,502,0,3,0,0,0,0,0,0,675,-1,0,11,43,0,0,0,0,0,0
478,PoolsofArlithrien,Pools of Arlithrien,1073741888,0,0,1,141,503,0,11,0,0,0,0,0,0,675,-1,0,11,8,0,0,0,0,0,0
479,TheRustmaulDigSite,The Rustmaul Dig Site,1073741888,0,0,1,400,504,0,9,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
480,CampE'thok,Camp E'thok,1073741888,0,0,1,400,505,0,9,0,0,0,0,0,0,675,-1,0,11,30,0,0,0,0,0,0
481,SplithoofCrag,Splithoof Crag,1073741888,0,0,1,400,572,0,9,0,0,0,0,0,0,675,-1,0,11,24,0,0,0,0,0,0
482,Highperch,Highperch,1073741888,0,0,1,400,506,0,9,0,0,0,0,0,0,675,-1,0,11,29,0,0,0,0,0,0
483,TheScreechingCanyon,The Screeching Canyon,1073741888,0,0,1,400,507,0,9,0,0,0,0,0,0,675,-1,0,11,30,0,0,0,0,0,0
484,FreewindPost,Freewind Post,1073741888,0,0,1,400,508,0,226,0,0,0,0,0,0,675,-1,0,11,26,0,0,0,0,0,0
485,TheGreatLift,The Great Lift,1073741888,0,0,1,400,509,0,9,0,0,0,0,0,0,675,-1,0,11,25,0,0,0,0,0,0
486,GalakHold,Galak Hold,1073741888,0,0,1,400,510,0,9,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
487,RoguefeatherDen,Roguefeather Den,1073741888,0,0,1,400,511,0,9,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
488,TheWeatheredNook,The Weathered Nook,1073741888,0,0,1,400,512,0,9,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
489,Thalanaar,Thalanaar,1073741888,0,0,1,357,513,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
490,Un'GoroCrater,Un'Goro Crater,64,0,0,1,0,514,33,223,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
491,RazorfenKraul,Razorfen Kraul,0,0,0,47,0,515,0,0,0,0,0,0,0,0,675,-1,0,11,0,4,0,0,0,0,0
492,RavenHillCemetery,Raven Hill Cemetery,1073741888,0,0,0,10,516,0,15,0,0,0,0,0,0,675,-1,0,11,26,0,0,0,0,0,0
493,Moonglade,Moonglade,64,0,0,1,0,517,28,191,201,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
495,DELETEME,DELETE ME,64,0,0,0,0,519,0,11,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
496,BrackenwallVillage,Brackenwall Village,1073741888,0,0,1,15,518,0,214,0,0,0,0,0,0,675,-1,0,11,36,0,0,0,0,0,0
497,SwamplightManor,Swamplight Manor,1073741888,0,0,1,15,520,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
498,BloodfenBurrow,Bloodfen Burrow,1073741888,0,0,1,15,521,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
499,DarkmistCavern,Darkmist Cavern,1073741888,0,0,1,15,522,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
500,MogglePoint,Moggle Point,1073741888,0,0,1,15,623,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
501,Beezil'sWreck,Beezil's Wreck,1073741888,0,0,1,15,614,0,3,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
502,WitchHill,Witch Hill,1073741888,0,0,1,15,624,0,0,0,0,0,0,0,0,675,-1,0,11,36,0,0,0,0,0,0
503,SentryPoint,Sentry Point,1073741888,0,0,1,15,573,0,191,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
504,NorthPointTower,North Point Tower,1073741888,0,0,1,15,523,0,191,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
505,WestPointTower,West Point Tower,1073741888,0,0,1,15,524,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
506,LostPoint,Lost Point,1073741888,0,0,1,15,525,0,191,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
507,Bluefen,Bluefen,1073741888,0,0,1,15,526,0,0,0,0,0,0,0,0,675,-1,0,11,36,0,0,0,0,0,0
508,StonemaulRuins,Stonemaul Ruins,1073741888,0,0,1,15,527,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
509,TheDenofFlame,The Den of Flame,1073741888,0,0,1,15,528,0,0,0,0,0,0,0,0,675,-1,0,11,38,0,0,0,0,0,0
510,TheDragonmurk,The Dragonmurk,1073741888,0,0,1,15,584,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
511,Wyrmbog,Wyrmbog,1073741888,0,0,1,15,529,0,0,0,0,0,0,0,0,675,-1,0,11,43,0,0,0,0,0,0
512,Onyxia'sLairUNUSED,Onyxia's Lair UNUSED,1073741888,0,0,1,15,530,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
513,TheramoreIsle,Theramore Isle,1073741888,0,0,1,15,531,43,13,401,0,0,0,0,0,675,-1,0,11,36,0,0,0,0,0,0
514,FootholdCitadel,Foothold Citadel,1073741888,0,0,1,15,532,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
515,IroncladPrison,Ironclad Prison,1073741888,0,0,1,15,533,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
516,DustwallowBay,Dustwallow Bay,1073741888,0,0,1,15,534,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
517,TidefuryCove,Tidefury Cove,1073741888,0,0,1,15,535,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
518,DreadmurkShore,Dreadmurk Shore,1073741888,0,0,1,15,536,0,0,0,0,0,0,0,0,675,-1,0,11,36,0,0,0,0,0,0
536,Addle'sStead,Addle's Stead,1073741888,0,0,0,10,537,0,2,0,0,0,0,0,0,675,-1,0,11,24,0,0,0,0,0,0
537,FirePlumeRidge,Fire Plume Ridge,1073741888,0,0,1,490,538,0,0,0,0,0,0,0,0,675,-1,0,11,55,0,0,0,0,0,0
538,LakkariTarPits,Lakkari Tar Pits,1073741888,0,0,1,490,539,0,0,0,0,0,0,0,0,675,-1,0,11,49,0,0,0,0,0,0
539,TerrorRun,Terror Run,1073741888,0,0,1,490,540,0,0,0,0,0,0,0,0,675,-1,0,11,53,0,0,0,0,0,0
540,TheSlitheringScar,The Slithering Scar,1073741888,0,0,1,490,541,0,0,0,0,0,0,0,0,675,-1,0,11,51,0,0,0,0,0,0
541,Marshal'sRefuge,Marshal's Refuge,1073741888,0,0,1,490,542,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
542,FungalRock,Fungal Rock,1073741888,0,0,1,490,543,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
543,GolakkaHotSprings,Golakka Hot Springs,1073741888,0,0,1,490,544,0,0,0,0,0,0,0,0,675,-1,0,11,53,0,0,0,0,0,0
556,TheLoch,The Loch,1073741888,0,0,0,38,545,0,1,0,0,0,0,0,0,675,-1,0,11,12,0,0,0,0,0,0
576,Beggar'sHaunt,Beggar's Haunt,1073741888,0,0,0,10,546,0,2,0,0,0,0,0,0,675,-1,0,11,25,0,0,0,0,0,0
596,KodoGraveyard,Kodo Graveyard,1073741888,0,0,1,405,593,0,7,0,0,0,0,0,0,675,-1,0,11,35,0,0,0,0,0,0
597,GhostWalkerPost,Ghost Walker Post,1073741888,0,0,1,405,594,0,226,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
598,Sar'therisStrand,Sar'theris Strand,1073741888,0,0,1,405,595,31,227,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
599,ThunderAxeFortress,Thunder Axe Fortress,1073741888,0,0,1,405,596,0,193,301,0,0,0,0,0,675,-1,0,11,30,0,0,0,0,0,0
600,Bolgan'sHole,Bolgan's Hole,1073741888,0,0,1,405,597,0,7,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
602,MannorocCoven,Mannoroc Coven,1073741888,0,0,1,405,599,0,193,0,0,0,0,0,0,675,-1,0,11,39,0,0,0,0,0,0
603,Sargeron,Sargeron,1073741888,0,0,1,405,600,0,76,0,0,0,0,0,0,675,-1,0,11,31,0,0,0,0,0,0
604,MagramVillage,Magram Village,1073741888,0,0,1,405,601,0,7,0,0,0,0,0,0,675,-1,0,11,36,0,0,0,0,0,0
606,GelkisVillage,Gelkis Village,1073741888,0,0,1,405,603,0,7,0,0,0,0,0,0,675,-1,0,11,34,0,0,0,0,0,0
607,ValleyofSpears,Valley of Spears,1073741888,0,0,1,405,604,0,7,0,0,0,0,0,0,675,-1,0,11,37,0,0,0,0,0,0
608,Nijel'sPoint,Nijel's Point,1073741888,0,0,1,405,605,0,206,103,0,0,0,0,0,675,-1,0,11,30,0,0,0,0,0,0
609,KolkarVillage,Kolkar Village,1073741888,0,0,1,405,598,0,7,0,0,0,0,0,0,675,-1,0,11,32,0,0,0,0,0,0
616,Hyjal,Hyjal,64,0,0,1,0,619,31,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
618,Winterspring,Winterspring,65,0,0,1,0,621,42,8,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
636,BlackwolfRiver,Blackwolf River,1073741888,0,0,1,406,626,0,7,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
637,KodoRock,Kodo Rock,1073741888,0,0,1,215,635,0,9,121,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
638,HiddenPath,Hidden Path,1073741888,0,0,1,14,636,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
639,SpiritRock,Spirit Rock,1073741888,0,0,1,14,637,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
640,ShrineoftheDormantFlame,Shrine of the Dormant Flame,1073741888,0,0,1,14,638,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
656,LakeElune'ara,Lake Elune'ara,1073741888,0,0,1,493,295,0,0,0,0,0,0,0,0,675,-1,0,11,15,0,0,0,0,0,0
657,TheHarborage,The Harborage,1073741888,0,0,0,8,296,0,0,0,0,0,0,0,0,675,-1,0,11,37,0,0,0,0,0,0
676,Outland,Outland,64,0,0,150,0,297,46,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
696,Craftsmen'sTerraceUNUSED,Craftsmen's Terrace UNUSED,1073741888,0,0,1,141,298,48,76,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
697,Tradesmen'sTerraceUNUSED,Tradesmen's Terrace UNUSED,1073741888,0,0,1,141,299,48,76,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
698,TheTempleGardensUNUSED,The Temple Gardens UNUSED,1073741888,0,0,1,141,300,48,76,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
699,TempleofEluneUNUSED,Temple of Elune UNUSED,1073741888,0,0,1,141,301,48,76,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
700,CenarionEnclaveUNUSED,Cenarion Enclave UNUSED,1073741888,0,0,1,141,302,48,76,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
701,Warrior'sTerraceUNUSED,Warrior's Terrace UNUSED,1073741888,0,0,1,141,303,48,76,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
702,Rut'theranVillage,Rut'theran Village,1073741888,0,0,1,141,304,0,0,0,0,0,0,0,0,675,-1,0,11,11,0,0,0,0,0,0
716,Ironband'sCompound,Ironband's Compound,1073741888,0,0,0,1,639,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
717,TheStockade,The Stockade,0,0,0,34,0,640,0,0,0,0,0,0,0,0,675,-1,0,11,0,2,0,0,0,0,0
718,WailingCaverns,Wailing Caverns,0,0,0,43,0,641,0,0,0,0,0,0,0,0,675,-1,0,11,0,4,0,0,0,0,0
719,BlackfathomDeeps,Blackfathom Deeps,0,0,0,48,0,642,0,176,0,0,0,0,0,0,675,-1,75,11,0,0,0,0,0,0,0
720,FrayIsland,Fray Island,1073741888,0,0,1,17,643,32,3,121,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
721,Gnomeregan,Gnomeregan,0,0,0,90,0,305,42,0,0,0,0,0,0,0,675,-1,0,11,0,2,0,0,0,0,0
722,RazorfenDowns,Razorfen Downs,3,0,0,129,0,644,38,0,0,0,0,0,0,0,675,-1,0,11,0,4,0,0,0,0,0
736,Ban'ethilHollow,Ban'ethil Hollow,1073741888,0,0,1,141,645,0,0,0,0,0,0,0,0,675,-1,0,11,8,0,0,0,0,0,0
796,ScarletMonastery,Scarlet Monastery,0,0,0,189,0,646,0,205,0,0,0,0,0,0,675,-1,0,11,0,4,0,0,0,0,0
797,Jerod'sLanding,Jerod's Landing,1073741888,0,0,0,12,647,35,0,301,0,0,0,0,0,675,-1,0,11,8,0,0,0,0,0,0
798,RidgepointTower,Ridgepoint Tower,1073741888,0,0,0,12,648,35,0,0,0,0,0,0,0,675,-1,0,11,8,0,0,0,0,0,0
799,TheDarkenedBank,The Darkened Bank,1073741888,0,0,0,10,649,0,2,0,0,0,0,0,0,675,-1,0,11,10,0,0,0,0,0,0
800,ColdridgePass,Coldridge Pass,1073741888,0,0,0,1,650,0,0,0,0,0,0,0,0,675,-1,0,11,4,0,0,0,0,0,0
801,ChillBreezeValley,Chill Breeze Valley,1073741888,0,0,0,1,651,0,0,0,0,0,0,0,0,675,-1,0,11,8,0,0,0,0,0,0
802,ShimmerRidge,Shimmer Ridge,1073741888,0,0,0,1,652,0,0,121,0,0,0,0,0,675,-1,0,11,8,0,0,0,0,0,0
803,AmberstillRanch,Amberstill Ranch,1073741888,0,0,0,1,653,0,0,0,0,0,0,0,0,675,-1,0,11,7,0,0,0,0,0,0
804,TheTundridHills,The Tundrid Hills,1073741888,0,0,0,1,654,0,0,0,0,0,0,0,0,675,-1,0,11,8,0,0,0,0,0,0
805,SouthGatePass,South Gate Pass,1073741888,0,0,0,1,655,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
806,SouthGateOutpost,South Gate Outpost,1073741888,0,0,0,1,656,0,0,0,0,0,0,0,0,675,-1,0,11,12,0,0,0,0,0,0
807,NorthGatePass,North Gate Pass,1073741888,0,0,0,1,657,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
808,NorthGateOutpost,North Gate Outpost,1073741888,0,0,0,1,658,0,0,0,0,0,0,0,0,675,-1,0,11,11,0,0,0,0,0,0
809,GatesofIronforge,Gates of Ironforge,1073741888,0,0,0,1,659,0,0,0,0,0,0,0,0,675,-1,0,11,7,0,0,0,0,0,0
810,StillwaterPond,Stillwater Pond,1073741888,0,0,0,85,660,0,0,0,0,0,0,0,0,675,-1,0,11,7,0,0,0,0,0,0
811,NightmareVale,Nightmare Vale,1073741888,0,0,0,85,661,0,0,0,0,0,0,0,0,675,-1,0,11,5,0,0,0,0,0,0
812,VenomwebVale,Venomweb Vale,1073741888,0,0,0,85,662,0,0,0,0,0,0,0,0,675,-1,0,11,10,0,0,0,0,0,0
813,TheBulwark,The Bulwark,1073741888,0,0,0,28,663,0,0,0,0,0,0,0,0,675,-1,0,11,52,0,0,0,0,0,0
814,SouthfuryRiver,Southfury River,1073741888,0,0,1,14,664,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
815,SouthfuryRiver,Southfury River,1073741888,0,0,1,17,665,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
816,RazormaneGrounds,Razormane Grounds,1073741888,0,0,1,14,666,0,0,0,0,0,0,0,0,675,-1,0,11,8,0,0,0,0,0,0
817,SkullRock,Skull Rock,1073741888,0,0,1,14,667,0,0,0,0,0,0,0,0,675,-1,0,11,10,0,0,0,0,0,0
818,PalemaneRock,Palemane Rock,1073741888,0,0,1,215,668,0,0,0,0,0,0,0,0,675,-1,0,11,5,0,0,0,0,0,0
819,WindfuryRidge,Windfury Ridge,1073741888,0,0,1,215,669,0,0,0,0,0,0,0,0,675,-1,0,11,9,0,0,0,0,0,0
820,TheGoldenPlains,The Golden Plains,1073741888,0,0,1,215,670,0,0,0,0,0,0,0,0,675,-1,0,11,5,0,0,0,0,0,0
821,TheRollingPlains,The Rolling Plains,1073741888,0,0,1,215,671,0,0,0,0,0,0,0,0,675,-1,0,11,8,0,0,0,0,0,0
836,DunAlgaz,Dun Algaz,1073741888,0,0,0,11,672,0,0,0,0,0,0,0,0,675,-1,0,11,20,0,0,0,0,0,0
837,DunAlgaz,Dun Algaz,1073741888,0,0,0,38,673,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
838,NorthGatePass,North Gate Pass,1073741888,0,0,0,38,306,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
839,SouthGatePass,South Gate Pass,1073741888,0,0,0,38,307,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
856,TwilightGrove,Twilight Grove,1073741888,0,0,0,10,674,0,2,0,0,0,0,0,0,675,-1,0,11,19,0,0,0,0,0,0
876,GMIsland,GM Island,64,0,0,1,0,675,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
877,Delete ME,Delete ME,1073741888,0,0,1,17,676,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
878,SouthfuryRiver,Southfury River,1073741888,0,0,1,16,677,0,8,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
879,SouthfuryRiver,Southfury River,1073741888,0,0,1,331,678,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
880,ThandolSpan,Thandol Span,1073741888,0,0,0,45,679,0,0,0,0,0,0,0,0,675,-1,0,11,30,0,0,0,0,0,0
881,ThandolSpan,Thandol Span,1073741888,0,0,0,11,680,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
896,PurgationIsle,Purgation Isle,1073741888,0,0,0,267,308,40,193,0,0,0,0,0,0,675,-1,0,11,30,0,0,0,0,0,0
916,TheJansenStead,The Jansen Stead,1073741888,0,0,0,40,681,0,0,0,0,0,0,0,0,675,-1,0,11,9,0,0,0,0,0,0
917,TheDeadAcre,The Dead Acre,1073741888,0,0,0,40,682,0,0,0,0,0,0,0,0,675,-1,0,11,18,0,0,0,0,0,0
918,TheMolsenFarm,The Molsen Farm,1073741888,0,0,0,40,683,0,0,0,0,0,0,0,0,675,-1,0,11,14,0,0,0,0,0,0
919,Stendel'sPond,Stendel's Pond,1073741888,0,0,0,40,684,0,0,0,0,0,0,0,0,675,-1,0,11,14,0,0,0,0,0,0
920,TheDaggerHills,The Dagger Hills,1073741888,0,0,0,40,309,0,0,0,0,0,0,0,0,675,-1,0,11,17,0,0,0,0,0,0
921,Demont'sPlace,Demont's Place,1073741888,0,0,0,40,310,0,0,0,0,0,0,0,0,675,-1,0,11,16,0,0,0,0,0,0
922,TheDustPlains,The Dust Plains,1073741888,0,0,0,40,311,0,0,0,0,0,0,0,0,675,-1,0,11,18,0,0,0,0,0,0
