ID,ContinentID,ParentAreaID,AreaBit,Flags,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,ZoneMusic,IntroSound,ExplorationLevel,AreaName_lang[0],AreaName_lang[1],AreaName_lang[2],AreaName_lang[3],AreaName_lang[4],AreaName_lang[5],AreaName_lang[6],AreaName_lang[7],AreaName_lang[8],AreaName_lang[9],AreaName_lang[10],AreaName_lang[11],AreaName_lang[12],AreaName_lang[13],AreaName_lang[14],AreaName_lang[15],AreaName_lang_mask,FactionGroupMask,LiquidTypeID[0],LiquidTypeID[1],LiquidTypeID[2],LiquidTypeID[3],MinElevation,Ambient_multiplier,LightID
3303,30,2597,1032,0,0,0,0,0,0,0,Stormpike Graveyard,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3304,30,2597,1033,0,0,0,0,0,0,0,Icewing Bunker,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3305,30,2597,1034,0,0,0,0,0,0,0,Stonehearth Bunker,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3306,30,2597,1035,0,0,0,0,0,0,0,Wildpaw Ridge,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3317,0,47,1036,64,0,0,0,0,0,0,Revantusk Village,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3318,30,2597,1037,0,0,0,0,0,0,0,Rock of Durotan,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3319,1,331,1038,64,0,0,0,0,0,0,Silverwing Grove,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3320,489,3277,1039,0,0,0,0,0,0,0,Warsong Lumber Mill,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3321,489,3277,1040,0,0,0,0,0,0,0,Silverwing Hold,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3337,30,2597,1041,0,0,0,0,0,0,0,Wildpaw Cavern,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3338,30,2597,1042,0,0,0,0,0,0,0,The Veiled Cleft,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3357,0,33,1043,64,0,0,0,245,0,0,Yojamba Isle,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3358,529,0,1044,16384,0,11,37,219,0,0,Arathi Basin,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3377,309,1977,1045,0,0,0,0,0,0,0,The Coil,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3378,309,1977,1046,0,0,0,0,0,0,0,Altar of Hir'eek,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3379,309,1977,1047,0,0,0,0,0,0,0,Shadra'zaar,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3380,309,1977,1048,0,0,0,0,0,0,0,Hakkari Grounds,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3381,309,1977,1049,0,0,0,0,0,0,0,Naze of Shirvallah,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3382,309,1977,1050,0,0,0,0,0,0,0,Temple of Bethekk,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3383,309,1977,1051,0,0,0,0,245,0,0,The Bloodfire Pit,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3384,309,1977,1052,0,0,0,0,0,0,0,Altar of the Blood God,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3397,309,1977,1053,0,0,0,0,0,0,0,Zanza's Rise,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3398,309,1977,1054,0,0,0,0,0,0,0,Edge of Madness,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3417,529,3358,1055,16384,0,0,0,0,0,0,Trollbane Hall,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3418,529,3358,1056,16384,0,0,0,0,0,0,Defiler's Den,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3419,309,1977,1057,0,0,0,0,0,0,0,Pagle's Pointe,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3420,529,3358,1058,16384,0,0,0,0,0,0,Farm,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3421,529,3358,1059,16384,0,0,0,0,0,0,Blacksmith,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3422,529,3358,1060,16384,0,0,0,0,0,0,Lumber Mill,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3423,529,3358,1061,16384,0,0,0,0,0,0,Gold Mine,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3424,529,3358,1062,16384,0,0,0,0,0,0,Stables,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3425,1,1377,1063,64,0,0,0,0,0,55,Cenarion Hold,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3426,1,1377,1064,64,0,0,0,0,0,59,Staghelm Point,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3427,1,1377,1065,64,0,0,0,0,0,0,Bronzebeard Encampment,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3428,531,0,1579,0,0,0,352,248,0,0,Ahn'Qiraj,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3429,509,0,1580,0,0,0,352,248,0,0,Ruins of Ahn'Qiraj,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3430,530,0,1581,64,0,0,351,268,0,0,Eversong Woods,,,,,,,,,,,,,,,,16712190,4,0,0,0,0,-500,0.6,0
3431,530,3430,1582,1048640,0,0,0,295,0,0,Sunstrider Isle,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3432,530,3430,1583,64,0,0,0,295,0,0,Shrine of Dath'Remar,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3433,530,0,1584,64,0,0,364,300,0,0,Ghostlands,,,,,,,,,,,,,,,,16712190,4,0,0,0,0,-500,0.75,0
3434,531,3428,1072,0,0,0,0,0,0,0,Scarab Terrace,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3435,531,3428,1586,0,0,0,0,0,0,0,General's Terrace,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3436,531,3428,1587,0,0,0,0,0,0,0,The Reservoir,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3437,531,3428,1589,0,0,0,0,0,0,0,The Hatchery,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3438,531,3428,1590,0,0,0,0,0,0,0,The Comb,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3439,531,3428,1077,0,0,0,0,0,0,0,Watchers' Terrace,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3440,509,3429,1078,0,0,0,0,0,0,0,Scarab Terrace,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3441,509,3429,1079,0,0,0,0,0,0,0,General's Terrace,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3442,509,3429,1080,0,0,0,0,0,0,0,The Reservoir,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3443,509,3429,1081,0,0,0,0,0,0,0,The Hatchery,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3444,509,3429,1082,0,0,0,0,0,0,0,The Comb,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3445,509,3429,1083,0,0,0,0,0,0,0,Watchers' Terrace,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3446,1,1377,1066,64,0,0,0,0,0,0,Twilight's Run,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3447,1,1377,1067,64,0,0,0,0,0,0,Ortell's Hideout,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3448,509,3429,1068,0,0,0,0,0,0,0,Scarab Terrace,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3449,509,3429,1069,0,0,0,0,0,0,0,General's Terrace,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3450,509,3429,1070,0,0,0,0,0,0,0,The Reservoir,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3451,509,3429,1071,0,0,0,0,0,0,0,The Hatchery,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3452,509,3429,1585,0,0,0,0,0,0,0,The Comb,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3453,509,3429,1073,0,0,0,0,0,0,0,Watchers' Terrace,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3454,1,1377,1074,64,0,0,0,0,0,0,Ruins of Ahn'Qiraj,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3455,530,0,1084,64,0,0,24,268,0,0,The North Sea,,,,,,,,,,,,,,,,16712190,4,0,0,0,0,-500,0.6,0
3456,533,0,1588,3,0,0,0,0,0,0,Naxxramas,,,,,,,,,,,,,,,,16712190,0,0,0,0,21,-500,0,0
3457,532,0,1085,0,0,0,49,0,0,0,Karazhan,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3459,0,0,0,512,3,11,0,0,0,0,City,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3460,530,3430,1086,64,0,0,365,0,0,6,Golden Strand,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3461,530,3430,1087,64,0,0,0,0,0,7,Sunsail Anchorage,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3462,530,3430,1088,1048640,0,0,0,0,0,6,Fairbreeze Village,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3463,530,3430,1089,64,0,0,0,0,0,5,Magisters Gate,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3464,530,3430,1090,64,0,0,0,297,484,7,Farstrider Retreat,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3465,530,3430,1091,64,0,0,0,297,0,5,North Sanctum,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3466,530,3430,1092,64,0,0,0,297,0,6,West Sanctum,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3467,530,3430,1093,64,0,0,363,297,0,7,East Sanctum,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3468,530,3430,1094,64,0,0,0,0,0,7,Saltheril's Haven,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3469,530,3430,1095,64,0,0,0,0,0,5,Thuron's Livery,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3470,530,3430,1096,64,0,0,0,0,0,6,Stillwhisper Pond,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3471,530,3430,1097,64,0,0,0,0,0,9,The Living Wood,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3472,530,3430,1098,64,0,0,365,0,0,10,Azurebreeze Coast,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3473,530,3430,1099,64,0,0,0,0,0,8,Lake Elrendar,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3474,530,3430,1100,64,0,0,363,0,0,9,The Scorched Grove,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3475,530,3430,1101,64,0,0,394,0,0,10,Zeb'Watha,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3476,530,3430,1102,64,0,0,394,0,0,10,Tor'Watha,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3477,571,0,1103,17408,0,0,0,0,0,0,Azjol-Nerub,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3478,1,0,1075,0,0,0,38,176,0,0,Gates of Ahn'Qiraj,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3479,530,0,1104,64,0,0,24,305,0,0,The Veiled Sea,,,,,,,,,,,,,,,,16712190,2,0,0,0,0,-500,0.6,0
3480,530,3430,1105,64,0,0,365,0,0,9,Duskwither Grounds,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3481,530,3430,1106,64,0,0,0,0,0,10,Duskwither Spire,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3482,530,3430,1107,64,0,0,363,0,0,5,The Dead Scar,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3483,530,0,1108,17472,0,0,370,277,0,0,Hellfire Peninsula,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3484,530,3430,1109,64,0,0,0,0,0,0,The Sunspire,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3485,530,3430,1110,64,0,0,0,295,0,0,Falthrien Academy,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3486,0,36,1076,64,0,0,0,0,0,30,Ravenholdt Manor,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3487,530,0,1111,312,0,0,351,296,483,10,Silvermoon City,,,,,,,,,,,,,,,,16712190,4,0,0,0,0,-500,0.6,0
3488,530,3433,1112,1048640,0,0,0,0,0,10,Tranquillien,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3489,530,3433,1113,64,0,0,0,0,0,10,Suncrown Village,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3490,530,3433,1114,64,0,0,392,0,0,11,Goldenmist Village,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3491,530,3433,1115,64,0,0,392,0,0,14,Windrunner Village,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3492,530,3433,1116,64,0,0,392,0,0,16,Windrunner Spire,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3493,530,3433,1117,64,0,0,0,297,0,12,Sanctum of the Sun,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3494,530,3433,1118,64,0,0,392,297,0,13,Sanctum of the Moon,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3495,530,3433,1119,64,0,0,0,0,0,14,Dawnstar Spire,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3496,530,3433,1120,64,0,0,0,297,484,14,Farstrider Enclave,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3497,530,3433,1121,64,0,0,392,338,0,10,An'daroth,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3498,530,3433,1122,64,0,0,0,338,0,13,An'telas,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3499,530,3433,1123,64,0,0,394,338,0,16,An'owyn,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3500,530,3433,1124,64,0,0,37,301,0,19,Deatholme,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.75,0
3501,530,3433,1125,64,0,0,392,338,0,18,Bleeding Ziggurat,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3502,530,3433,1126,64,0,0,0,338,0,18,Howling Ziggurat,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3503,530,3433,1127,64,0,0,393,343,0,14,Shalandis Isle,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3504,530,3433,1128,64,0,0,0,0,0,10,Toryl Estate,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3505,530,3433,1129,64,0,0,392,338,0,13,Underlight Mines,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3506,530,3433,1130,64,0,0,0,0,0,15,Andilien Estate,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3507,530,3433,1131,262208,0,0,394,338,0,11,Hatchet Hills,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3508,530,3433,1132,262208,0,0,394,0,0,18,Amani Pass,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3509,530,3433,1133,64,0,0,0,338,0,10,Sungraze Peak,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3510,530,3433,1134,64,0,0,0,338,0,15,Amani Catacombs,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3511,530,3433,1135,64,0,0,0,0,0,20,Tower of the Damned,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3512,530,3433,1136,64,0,0,394,0,0,11,Zeb'Sora,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3513,530,3433,1137,64,0,0,0,0,0,13,Lake Elrendar,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3514,530,3433,1138,64,0,0,363,0,0,10,The Dead Scar,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3515,530,3433,1139,64,0,0,0,0,0,11,Elrendar River,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3516,530,3433,1140,64,0,0,394,0,0,17,Zeb'Tela,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3517,530,3433,1141,64,0,0,394,0,0,18,Zeb'Nowa,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3518,530,0,1142,17472,0,0,369,267,0,0,Nagrand,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.5,0
3519,530,0,1143,17472,0,0,368,270,0,0,Terokkar Forest,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3520,530,0,1144,17472,0,0,405,273,0,0,Shadowmoon Valley,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.5,0
3521,530,0,1145,17472,0,0,400,269,0,0,Zangarmarsh,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.75,0
3522,530,0,1146,17472,0,0,406,266,0,0,Blade's Edge Mountains,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.3,0
3523,530,0,1147,17472,0,0,401,272,0,0,Netherstorm,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.5,0
3524,530,0,1148,64,0,0,366,305,0,0,Azuremyst Isle,,,,,,,,,,,,,,,,16712190,2,0,0,0,0,-500,0.6,0
3525,530,0,1149,64,0,0,397,276,0,0,Bloodmyst Isle,,,,,,,,,,,,,,,,16712190,2,0,0,0,0,-500,0.6,0
3526,530,3524,1150,80,0,0,366,274,0,0,Ammen Vale,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3527,530,3524,1151,1048656,0,0,376,274,0,0,Crash Site,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3528,530,3524,1152,64,0,0,0,274,0,0,Silverline Lake,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3529,530,3524,1153,64,0,0,0,308,0,0,Nestlewood Thicket,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3530,530,3524,1154,64,0,0,0,309,0,0,Shadow Ridge,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3531,530,3430,1155,64,0,0,395,0,0,5,Skulking Row,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3532,530,3430,1156,64,0,0,395,297,483,5,Dawning Lane,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3533,530,3430,1157,64,0,0,395,298,0,5,Ruins of Silvermoon,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3534,530,3430,1158,64,0,0,395,298,0,5,Feth's Way,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3535,540,0,1159,0,0,0,0,0,0,0,Hellfire Citadel,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3536,530,3483,1160,17472,0,0,0,342,0,0,Thrallmar,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3537,571,0,1161,65,0,0,438,413,0,0,Borean Tundra,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3538,530,3483,1162,17472,0,0,0,279,0,0,Honor Hold,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3539,530,3483,1163,19456,0,0,0,0,473,58,The Stair of Destiny,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3540,530,0,1164,17408,0,0,370,0,0,0,Twisting Nether,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3541,530,3483,1165,17472,0,0,0,0,487,61,Forge Camp: Mageddon,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3542,530,3483,1166,17472,0,0,0,0,472,58,The Path of Glory,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3543,530,3483,1167,17472,0,0,0,0,479,61,The Great Fissure,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3544,530,3483,1168,17472,0,0,0,0,0,61,Plain of Shards,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3545,530,3483,1169,17472,0,0,0,0,0,62,Hellfire Citadel,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3546,530,3483,1170,17472,0,0,0,0,475,59,Expedition Armory,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3547,530,3483,1171,17472,0,0,0,0,489,70,Throne of Kil'jaeden,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3548,530,3483,1172,17472,0,0,0,0,488,60,Forge Camp: Rage,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3549,530,3483,1173,17472,0,0,0,0,487,60,Invasion Point: Annihilator,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3550,530,3483,1174,17472,0,0,0,0,0,58,Borune Ruins,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3551,530,3483,1175,17472,0,0,0,0,471,62,Ruins of Sha'naar,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3552,530,3483,1176,17472,0,0,0,310,0,0,Temple of Telhamat,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3553,530,3483,1177,17472,0,0,0,0,471,61,Pools of Aggonar,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3554,530,3483,1178,17472,0,0,0,309,0,0,Falcon Watch,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3555,530,3483,1179,17472,0,0,0,0,503,0,Mag'har Post,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3556,530,3483,1180,17472,0,0,0,0,480,62,Den of Haal'esh,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3557,530,0,1181,312,0,0,366,305,0,10,The Exodar,,,,,,,,,,,,,,,,16712190,2,0,0,0,0,-5000,0.6,0
3558,530,3430,1182,64,0,0,0,0,0,7,Elrendar Falls,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3559,530,3524,1183,64,0,0,0,308,0,0,Nestlewood Hills,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3560,530,3524,1184,80,0,0,0,274,0,0,Ammen Fields,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3561,530,3524,1185,64,0,0,0,274,0,0,The Sacred Grove,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3562,543,0,1186,0,0,0,370,293,0,0,Hellfire Ramparts,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.4,0
3563,543,3562,1187,0,0,0,0,0,0,0,Hellfire Citadel,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3564,530,3524,1188,64,0,0,0,0,0,0,Emberglade,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3565,530,3521,1189,17472,0,0,0,0,494,0,Cenarion Refuge,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3566,530,3524,1190,64,0,0,0,308,0,10,Moonwing Den,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3567,530,3524,1191,64,0,0,0,0,0,6,Pod Cluster,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3568,530,3524,1192,64,0,0,0,0,0,6,Pod Wreckage,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3569,530,3524,1193,64,0,0,0,275,0,7,Tides' Hollow,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3570,530,3524,1194,64,0,0,0,275,0,6,Wrathscale Point,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3571,530,3524,1195,64,0,0,0,308,0,8,Bristlelimb Village,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3572,530,3524,1196,64,0,0,0,308,0,7,Stillpine Hold,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3573,530,3524,1197,64,0,0,0,279,0,6,Odesyus' Landing,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3574,530,3524,1198,64,0,0,0,0,0,0,Valaar's Berth,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3575,530,3524,1199,64,0,0,0,0,0,10,Silting Shore,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3576,530,3524,1200,1048640,0,0,0,0,0,5,Azure Watch,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3577,530,3524,1201,64,0,0,0,0,0,6,Geezle's Camp,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3578,530,3524,1202,64,0,0,0,0,0,8,Menagerie Wreckage,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3579,530,3524,1203,64,0,0,0,0,0,9,Traitor's Cove,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3580,530,3524,1204,64,0,0,0,0,0,9,Wildwind Peak,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3581,530,3524,1205,64,0,0,0,0,0,8,Wildwind Path,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3582,530,3483,1206,17472,0,0,0,0,502,60,Zeth'Gor,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3583,530,3525,1207,64,0,0,0,0,0,10,Beryl Coast,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3584,530,3525,1208,1048640,0,0,0,0,0,10,Blood Watch,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
3585,530,3525,1209,64,0,0,0,0,0,14,Bladewood,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.6,0
