ID,MaterialResourcesID[0],MaterialResourcesID[1],MaterialResourcesID[2],Flags,RaceID,SexID,BaseSection,VariationIndex,ColorIndex
1317,4517,4711,4751,17,3,0,3,1,5
1318,4518,4712,4752,17,3,0,3,1,6
1319,4519,4713,4753,17,3,0,3,1,7
1320,4520,4714,4754,17,3,0,3,1,8
1321,4521,4715,4755,17,3,0,3,1,9
1322,4512,4706,4746,17,3,0,3,3,0
1323,4513,4707,4747,17,3,0,3,3,1
1324,4514,4708,4748,17,3,0,3,3,2
1325,4515,4709,4749,17,3,0,3,3,3
1326,4516,4710,4750,17,3,0,3,3,4
1327,4517,4711,4751,17,3,0,3,3,5
1328,4518,4712,4752,17,3,0,3,3,6
1329,4519,4713,4753,17,3,0,3,3,7
1330,4520,4714,4754,17,3,0,3,3,8
1331,4521,4715,4755,17,3,0,3,3,9
1332,4512,0,0,17,3,0,3,4,0
1333,4513,0,0,17,3,0,3,4,1
1334,4514,0,0,17,3,0,3,4,2
1335,4515,0,0,17,3,0,3,4,3
1336,4516,0,0,17,3,0,3,4,4
1337,4517,0,0,17,3,0,3,4,5
1338,4518,0,0,17,3,0,3,4,6
1339,4519,0,0,17,3,0,3,4,7
1340,4520,0,0,17,3,0,3,4,8
1341,4521,0,0,17,3,0,3,4,9
1342,4512,4706,4746,17,3,0,3,5,0
1343,4513,4707,4747,17,3,0,3,5,1
1344,4514,4708,4748,17,3,0,3,5,2
1345,4515,4709,4749,17,3,0,3,5,3
1346,4516,4710,4750,17,3,0,3,5,4
1347,4517,4711,4751,17,3,0,3,5,5
1348,4518,4712,4752,17,3,0,3,5,6
1349,4519,4713,4753,17,3,0,3,5,7
1350,4520,4714,4754,17,3,0,3,5,8
1351,4521,4715,4755,17,3,0,3,5,9
1352,4512,4716,4756,17,3,0,3,6,0
1353,4513,4717,4757,17,3,0,3,6,1
1354,4514,4718,4758,17,3,0,3,6,2
1355,4515,4719,4759,17,3,0,3,6,3
1356,4516,4720,4760,17,3,0,3,6,4
1357,4517,4721,4761,17,3,0,3,6,5
1358,4518,4722,4762,17,3,0,3,6,6
1359,4519,4723,4763,17,3,0,3,6,7
1360,4520,4724,4764,17,3,0,3,6,8
1361,4521,4725,4765,17,3,0,3,6,9
1362,4512,4716,4756,17,3,0,3,7,0
1363,4513,4717,4757,17,3,0,3,7,1
1364,4514,4718,4758,17,3,0,3,7,2
1365,4515,4719,4759,17,3,0,3,7,3
1366,4516,4720,4760,17,3,0,3,7,4
1367,4517,4721,4761,17,3,0,3,7,5
1368,4518,4722,4762,17,3,0,3,7,6
1369,4519,4723,4763,17,3,0,3,7,7
1370,4520,4724,4764,17,3,0,3,7,8
1371,4521,4725,4765,17,3,0,3,7,9
1372,4512,4726,4766,17,3,0,3,8,0
1373,4513,4727,4767,17,3,0,3,8,1
1374,4514,4728,4768,17,3,0,3,8,2
1375,4515,4729,4769,17,3,0,3,8,3
1376,4516,4730,4770,17,3,0,3,8,4
1377,4517,4731,4771,17,3,0,3,8,5
1378,4518,4732,4772,17,3,0,3,8,6
1379,4519,4733,4773,17,3,0,3,8,7
1380,4520,4734,4774,17,3,0,3,8,8
1381,4521,4735,4775,17,3,0,3,8,9
1382,4512,4706,4746,17,3,0,3,10,0
1383,4513,4707,4747,17,3,0,3,10,1
1384,4514,4708,4748,17,3,0,3,10,2
1385,4515,4709,4749,17,3,0,3,10,3
1386,4516,4710,4750,17,3,0,3,10,4
1387,4517,4711,4751,17,3,0,3,10,5
1388,4518,4712,4752,17,3,0,3,10,6
1389,4519,4713,4753,17,3,0,3,10,7
1390,4520,4714,4754,17,3,0,3,10,8
1391,4521,4715,4755,17,3,0,3,10,9
1392,4695,0,0,17,3,0,4,0,0
1393,4677,0,0,17,3,0,4,0,1
1394,4678,0,0,17,3,0,4,0,2
1395,4679,0,0,17,3,0,4,0,3
1396,4680,0,0,17,3,0,4,0,4
1397,4681,0,0,17,3,0,4,0,5
1398,4682,0,0,17,3,0,4,0,6
1399,4683,0,0,17,3,0,4,0,7
1400,4685,0,0,17,3,0,4,0,8
1401,4512,0,0,17,3,0,3,0,0
1402,4513,0,0,17,3,0,3,0,1
1403,4514,0,0,17,3,0,3,0,2
1404,4515,0,0,17,3,0,3,0,3
1405,4516,0,0,17,3,0,3,0,4
1406,4517,0,0,17,3,0,3,0,5
1407,4518,0,0,17,3,0,3,0,6
1408,4519,0,0,17,3,0,3,0,7
1409,4520,0,0,17,3,0,3,0,8
1410,4521,0,0,17,3,0,3,0,9
1411,4512,0,0,17,3,0,3,2,0
1412,4513,0,0,17,3,0,3,2,1
1413,4514,0,0,17,3,0,3,2,2
1414,4515,0,0,17,3,0,3,2,3
1415,4516,0,0,17,3,0,3,2,4
1416,4517,0,0,17,3,0,3,2,5
1417,4518,0,0,17,3,0,3,2,6
1418,4519,0,0,17,3,0,3,2,7
1419,4520,0,0,17,3,0,3,2,8
1420,4521,0,0,17,3,0,3,2,9
1421,4512,0,0,17,3,0,3,9,0
1422,4513,0,0,17,3,0,3,9,1
1423,4514,0,0,17,3,0,3,9,2
1424,4515,0,0,17,3,0,3,9,3
1425,4516,0,0,17,3,0,3,9,4
1426,4517,0,0,17,3,0,3,9,5
1427,4518,0,0,17,3,0,3,9,6
1428,4519,0,0,17,3,0,3,9,7
1429,4520,0,0,17,3,0,3,9,8
1430,4521,0,0,17,3,0,3,9,9
1431,4506,0,0,17,3,1,0,0,0
1432,4507,0,0,17,3,1,0,0,1
1433,4501,0,0,17,3,1,0,0,2
1434,4502,0,0,17,3,1,0,0,3
1435,4503,0,0,17,3,1,0,0,4
1436,4504,0,0,17,3,1,0,0,5
1437,4505,0,0,17,3,1,0,0,6
1438,4508,0,0,17,3,1,0,0,7
1439,4509,0,0,17,3,1,0,0,8
1440,2919,3010,0,1,3,1,1,0,0
1441,2920,3011,0,1,3,1,1,0,1
1442,2921,3012,0,1,3,1,1,0,2
1443,2922,3013,0,1,3,1,1,0,3
1444,2923,3014,0,1,3,1,1,0,4
1445,2924,3015,0,1,3,1,1,0,5
1446,2925,3016,0,1,3,1,1,0,6
1447,2926,3017,0,1,3,1,1,0,7
1448,2939,3018,0,1,3,1,1,0,8
1449,2990,3019,0,1,3,1,1,1,0
1450,2928,3020,0,1,3,1,1,1,1
1451,2929,3021,0,1,3,1,1,1,2
1452,2930,3022,0,1,3,1,1,1,3
1453,2931,3023,0,1,3,1,1,1,4
1454,2932,2348,0,1,3,1,1,1,5
1455,2933,2349,0,1,3,1,1,1,6
1456,2934,2350,0,1,3,1,1,1,7
1457,2935,2351,0,1,3,1,1,1,8
1458,2936,2352,0,1,3,1,1,2,0
1459,2937,2353,0,1,3,1,1,2,1
1460,2938,2354,0,1,3,1,1,2,2
1461,2940,2355,0,1,3,1,1,2,3
1462,2941,2356,0,1,3,1,1,2,4
1463,2942,2357,0,1,3,1,1,2,5
1464,2943,2358,0,1,3,1,1,2,6
1465,2944,2359,0,1,3,1,1,2,7
1466,2945,2360,0,1,3,1,1,2,8
1467,2946,2361,0,1,3,1,1,3,0
1468,2947,2362,0,1,3,1,1,3,1
1469,2948,2363,0,1,3,1,1,3,2
1470,2949,2364,0,1,3,1,1,3,3
1471,2950,2365,0,1,3,1,1,3,4
1472,2951,2366,0,1,3,1,1,3,5
1473,2952,2367,0,1,3,1,1,3,6
1474,2953,2368,0,1,3,1,1,3,7
1475,2954,2369,0,1,3,1,1,3,8
1476,2955,2370,0,1,3,1,1,4,0
1477,2956,2371,0,1,3,1,1,4,1
1478,2957,2372,0,1,3,1,1,4,2
1479,2958,2373,0,1,3,1,1,4,3
1480,2959,2374,0,1,3,1,1,4,4
1481,2960,2375,0,1,3,1,1,4,5
1482,2961,2376,0,1,3,1,1,4,6
1483,2962,2377,0,1,3,1,1,4,7
1484,2963,2378,0,1,3,1,1,4,8
1485,2964,2379,0,1,3,1,1,5,0
1486,2965,2380,0,1,3,1,1,5,1
1487,2966,2381,0,1,3,1,1,5,2
1488,2967,2382,0,1,3,1,1,5,3
1489,2968,2383,0,1,3,1,1,5,4
1490,2969,2384,0,1,3,1,1,5,5
1491,2970,2385,0,1,3,1,1,5,6
1492,2971,2386,0,1,3,1,1,5,7
1493,2972,2387,0,1,3,1,1,5,8
1494,2973,2388,0,1,3,1,1,6,0
1495,2974,2389,0,1,3,1,1,6,1
1496,2975,2390,0,1,3,1,1,6,2
1497,2976,2391,0,1,3,1,1,6,3
1498,2977,2392,0,1,3,1,1,6,4
1499,2978,2393,0,1,3,1,1,6,5
1500,2979,2394,0,1,3,1,1,6,6
1501,2980,2395,0,1,3,1,1,6,7
1502,2981,2396,0,1,3,1,1,6,8
1503,2982,2397,0,1,3,1,1,7,0
1504,2983,2398,0,1,3,1,1,7,1
1505,2984,2399,0,1,3,1,1,7,2
1506,2985,2400,0,1,3,1,1,7,3
1507,2986,2401,0,1,3,1,1,7,4
1508,2987,2402,0,1,3,1,1,7,5
1509,2988,2403,0,1,3,1,1,7,6
1510,2989,2404,0,1,3,1,1,7,7
1511,2991,2405,0,1,3,1,1,7,8
1512,2992,2406,0,1,3,1,1,8,0
1513,2993,2407,0,1,3,1,1,8,1
1514,2994,2408,0,1,3,1,1,8,2
1515,2995,2409,0,1,3,1,1,8,3
1516,2996,2410,0,1,3,1,1,8,4
1517,2997,2411,0,1,3,1,1,8,5
1518,2998,2412,0,1,3,1,1,8,6
1519,2999,2413,0,1,3,1,1,8,7
1520,3000,2414,0,1,3,1,1,8,8
1521,3001,2415,0,1,3,1,1,9,0
1522,3002,2416,0,1,3,1,1,9,1
1523,3003,2417,0,1,3,1,1,9,2
1524,3004,2418,0,1,3,1,1,9,3
1525,3005,2419,0,1,3,1,1,9,4
1526,3006,2420,0,1,3,1,1,9,5
1527,3007,2421,0,1,3,1,1,9,6
1528,3008,2422,0,1,3,1,1,9,7
1529,3009,2423,0,1,3,1,1,9,8
1533,4512,4736,4776,17,3,1,3,0,0
1534,4513,4737,4777,17,3,1,3,0,1
1535,4514,4738,4778,17,3,1,3,0,2
1536,4515,4739,4779,17,3,1,3,0,3
1537,4516,4740,4780,17,3,1,3,0,4
1538,4517,4741,4781,17,3,1,3,0,5
1539,4518,4742,4782,17,3,1,3,0,6
1540,4519,4743,4783,17,3,1,3,0,7
1541,4520,4744,4784,17,3,1,3,0,8
1542,4521,4745,4785,17,3,1,3,0,9
1543,4512,4736,4776,17,3,1,3,1,0
1544,4513,4737,4777,17,3,1,3,1,1
1545,4514,4738,4778,17,3,1,3,1,2
1546,4515,4739,4779,17,3,1,3,1,3
1547,4516,4740,4780,17,3,1,3,1,4
1548,4517,4741,4781,17,3,1,3,1,5
1549,4518,4742,4782,17,3,1,3,1,6
1550,4519,4743,4783,17,3,1,3,1,7
1551,4520,4744,4784,17,3,1,3,1,8
1552,4521,4745,4785,17,3,1,3,1,9
1553,4512,4736,4776,17,3,1,3,2,0
1554,4513,4737,4777,17,3,1,3,2,1
1555,4514,4738,4778,17,3,1,3,2,2
1556,4515,4739,4779,17,3,1,3,2,3
1557,4516,4740,4780,17,3,1,3,2,4
1558,4517,4741,4781,17,3,1,3,2,5
1559,4518,4742,4782,17,3,1,3,2,6
1560,4519,4743,4783,17,3,1,3,2,7
1561,4520,4744,4784,17,3,1,3,2,8
1562,4521,4745,4785,17,3,1,3,2,9
1563,4512,4736,4776,17,3,1,3,3,0
1564,4513,4737,4777,17,3,1,3,3,1
1565,4514,4738,4778,17,3,1,3,3,2
1566,4515,4739,4779,17,3,1,3,3,3
1567,4516,4740,4780,17,3,1,3,3,4
1568,4517,4741,4781,17,3,1,3,3,5
1569,4518,4742,4782,17,3,1,3,3,6
1570,4519,4743,4783,17,3,1,3,3,7
1571,4520,4744,4784,17,3,1,3,3,8
1572,4521,4745,4785,17,3,1,3,3,9
1573,4512,4736,4776,17,3,1,3,4,0
1574,4513,4737,4777,17,3,1,3,4,1
1575,4514,4738,4778,17,3,1,3,4,2
1576,4515,4739,4779,17,3,1,3,4,3
1577,4516,4740,4780,17,3,1,3,4,4
1578,4517,4741,4781,17,3,1,3,4,5
1579,4518,4742,4782,17,3,1,3,4,6
1580,4519,4743,4783,17,3,1,3,4,7
1581,4520,4744,4784,17,3,1,3,4,8
1582,4521,4745,4785,17,3,1,3,4,9
1583,4512,4736,4776,17,3,1,3,5,0
1584,4513,4737,4777,17,3,1,3,5,1
1585,4514,4738,4778,17,3,1,3,5,2
1586,4515,4739,4779,17,3,1,3,5,3
1587,4516,4740,4780,17,3,1,3,5,4
1588,4517,4741,4781,17,3,1,3,5,5
1589,4518,4742,4782,17,3,1,3,5,6
1590,4519,4743,4783,17,3,1,3,5,7
1591,4520,4744,4784,17,3,1,3,5,8
1592,4521,4745,4785,17,3,1,3,5,9
1593,4512,4736,4776,17,3,1,3,6,0
1594,4513,4737,4777,17,3,1,3,6,1
1595,4514,4738,4778,17,3,1,3,6,2
1596,4515,4739,4779,17,3,1,3,6,3
1597,4516,4740,4780,17,3,1,3,6,4
1598,4517,4741,4781,17,3,1,3,6,5
1599,4518,4742,4782,17,3,1,3,6,6
1600,4519,4743,4783,17,3,1,3,6,7
1601,4520,4744,4784,17,3,1,3,6,8
1602,4521,4745,4785,17,3,1,3,6,9
1603,4512,4736,4776,17,3,1,3,7,0
1604,4513,4737,4777,17,3,1,3,7,1
1605,4514,4738,4778,17,3,1,3,7,2
1606,4515,4739,4779,17,3,1,3,7,3
1607,4516,4740,4780,17,3,1,3,7,4
1608,4517,4741,4781,17,3,1,3,7,5
1609,4518,4742,4782,17,3,1,3,7,6
1610,4519,4743,4783,17,3,1,3,7,7
1611,4520,4744,4784,17,3,1,3,7,8
1612,4521,4745,4785,17,3,1,3,7,9
1613,4512,4736,4776,17,3,1,3,8,0
1614,4513,4737,4777,17,3,1,3,8,1
1615,4514,4738,4778,17,3,1,3,8,2
1616,4515,4739,4779,17,3,1,3,8,3
1617,4516,4740,4780,17,3,1,3,8,4
1618,4517,4741,4781,17,3,1,3,8,5
1619,4518,4742,4782,17,3,1,3,8,6
1620,4519,4743,4783,17,3,1,3,8,7
1621,4520,4744,4784,17,3,1,3,8,8
1622,4521,4745,4785,17,3,1,3,8,9
1623,4512,4736,4776,17,3,1,3,9,0
1624,4513,4737,4777,17,3,1,3,9,1
1625,4514,4738,4778,17,3,1,3,9,2
1626,4515,4739,4779,17,3,1,3,9,3
1627,4516,4740,4780,17,3,1,3,9,4
1628,4517,4741,4781,17,3,1,3,9,5
1629,4518,4742,4782,17,3,1,3,9,6
1630,4519,4743,4783,17,3,1,3,9,7
1631,4520,4744,4784,17,3,1,3,9,8
1632,4521,4745,4785,17,3,1,3,9,9
1633,4512,4736,4776,17,3,1,3,10,0
1634,4513,4737,4777,17,3,1,3,10,1
1635,4514,4738,4778,17,3,1,3,10,2
1636,4515,4739,4779,17,3,1,3,10,3
1637,4516,4740,4780,17,3,1,3,10,4
1638,4517,4741,4781,17,3,1,3,10,5
1639,4518,4742,4782,17,3,1,3,10,6
1640,4519,4743,4783,17,3,1,3,10,7
1641,4520,4744,4784,17,3,1,3,10,8
1642,4521,4745,4785,17,3,1,3,10,9
1643,4512,4736,4776,17,3,1,3,11,0
1644,4513,4737,4777,17,3,1,3,11,1
1645,4514,4738,4778,17,3,1,3,11,2
1646,4515,4739,4779,17,3,1,3,11,3
1647,4516,4740,4780,17,3,1,3,11,4
1648,4517,4741,4781,17,3,1,3,11,5
1649,4518,4742,4782,17,3,1,3,11,6
1650,4519,4743,4783,17,3,1,3,11,7
1651,4520,4744,4784,17,3,1,3,11,8
1652,4521,4745,4785,17,3,1,3,11,9
1653,4512,4736,4776,17,3,1,3,12,0
1654,4513,4737,4777,17,3,1,3,12,1
1655,4514,4738,4778,17,3,1,3,12,2
1656,4515,4739,4779,17,3,1,3,12,3
1657,4516,4740,4780,17,3,1,3,12,4
1658,4517,4741,4781,17,3,1,3,12,5
1659,4518,4742,4782,17,3,1,3,12,6
1660,4519,4743,4783,17,3,1,3,12,7
1661,4520,4744,4784,17,3,1,3,12,8
1662,4521,4745,4785,17,3,1,3,12,9
1663,4512,4736,4776,17,3,1,3,13,0
1664,4513,4737,4777,17,3,1,3,13,1
1665,4514,4738,4778,17,3,1,3,13,2
1666,4515,4739,4779,17,3,1,3,13,3
1667,4516,4740,4780,17,3,1,3,13,4
1668,4517,4741,4781,17,3,1,3,13,5
1669,4518,4742,4782,17,3,1,3,13,6
1670,4519,4743,4783,17,3,1,3,13,7
1671,4520,4744,4784,17,3,1,3,13,8
1672,4521,4745,4785,17,3,1,3,13,9
1673,2424,2433,0,17,3,1,4,0,0
1674,2425,2434,0,17,3,1,4,0,1
1675,2426,2435,0,17,3,1,4,0,2
1676,2427,2436,0,17,3,1,4,0,3
1677,2428,2437,0,17,3,1,4,0,4
1678,2429,2438,0,17,3,1,4,0,5
1679,2430,2439,0,17,3,1,4,0,6
1680,2431,2440,0,17,3,1,4,0,7
1681,2432,2441,0,17,3,1,4,0,8
1682,5407,0,0,17,4,0,0,0,0
1683,5408,0,0,17,4,0,0,0,1
1684,5409,0,0,17,4,0,0,0,2
1685,5410,0,0,17,4,0,0,0,3
1686,5411,0,0,17,4,0,0,0,4
1687,5412,0,0,17,4,0,0,0,5
1688,5413,0,0,17,4,0,0,0,6
1689,5414,0,0,17,4,0,0,0,7
1690,5415,0,0,17,4,0,0,0,8
1691,4865,4945,0,65,4,0,1,0,0
1692,4866,4946,0,65,4,0,1,0,1
1693,4867,4947,0,65,4,0,1,0,2
1694,4868,4948,0,65,4,0,1,0,3
1695,4869,4949,0,65,4,0,1,0,4
1696,4870,4950,0,65,4,0,1,0,5
1697,4871,4951,0,65,4,0,1,0,6
1698,4872,4952,0,65,4,0,1,0,7
1699,4873,4953,0,65,4,0,1,0,8
1700,4874,4954,0,65,4,0,1,1,0
1701,4875,4955,0,65,4,0,1,1,1
1702,4876,4956,0,65,4,0,1,1,2
1703,4877,4957,0,65,4,0,1,1,3
1704,4878,4958,0,65,4,0,1,1,4
1705,4879,4959,0,65,4,0,1,1,5
1706,4880,4960,0,65,4,0,1,1,6
1707,4881,4961,0,65,4,0,1,1,7
1708,4882,4962,0,65,4,0,1,1,8
1709,4883,4963,0,65,4,0,1,2,0
1710,4884,4964,0,65,4,0,1,2,1
1711,4885,4965,0,65,4,0,1,2,2
1712,4886,5337,0,65,4,0,1,2,3
1713,4887,5338,0,65,4,0,1,2,4
1714,4888,5339,0,65,4,0,1,2,5
1715,4889,5340,0,65,4,0,1,2,6
1716,4890,5341,0,65,4,0,1,2,7
1717,4891,5342,0,65,4,0,1,2,8
1718,4892,5343,0,65,4,0,1,3,0
1719,5357,5344,0,65,4,0,1,3,1
1720,4893,5345,0,65,4,0,1,3,2
1721,4894,5346,0,65,4,0,1,3,3
1722,4895,5347,0,65,4,0,1,3,4
1723,4896,5348,0,65,4,0,1,3,5
1724,4897,5349,0,65,4,0,1,3,6
1725,4898,5350,0,65,4,0,1,3,7
1726,4899,5351,0,65,4,0,1,3,8
1727,4900,5352,0,65,4,0,1,4,0
1728,4901,5353,0,65,4,0,1,4,1
1729,4902,5354,0,65,4,0,1,4,2
1730,4903,5355,0,65,4,0,1,4,3
1731,4904,5356,0,65,4,0,1,4,4
1732,4905,5361,0,65,4,0,1,4,5
1733,4906,5368,0,65,4,0,1,4,6
1734,4907,5358,0,65,4,0,1,4,7
1735,4908,5359,0,65,4,0,1,4,8
1736,4909,5360,0,1,4,0,1,5,0
1737,4910,5362,0,1,4,0,1,5,1
1738,4911,5363,0,1,4,0,1,5,2
1739,4912,5364,0,1,4,0,1,5,3
1740,4913,5365,0,1,4,0,1,5,4
1741,4914,5366,0,1,4,0,1,5,5
1742,4915,5367,0,1,4,0,1,5,6
1743,4916,5369,0,1,4,0,1,5,7
1744,4917,5370,0,1,4,0,1,5,8
1745,4918,5371,0,65,4,0,1,6,0
1746,4919,5372,0,65,4,0,1,6,1
1747,4920,5373,0,65,4,0,1,6,2
1748,4921,5374,0,65,4,0,1,6,3
1749,4922,5375,0,65,4,0,1,6,4
1750,4923,5376,0,65,4,0,1,6,5
1751,4924,5377,0,65,4,0,1,6,6
1752,4925,5378,0,65,4,0,1,6,7
1753,4926,5379,0,65,4,0,1,6,8
1754,4927,5380,0,65,4,0,1,7,0
1755,4928,5381,0,65,4,0,1,7,1
1756,4929,5382,0,65,4,0,1,7,2
1757,4930,5383,0,65,4,0,1,7,3
1758,4931,5384,0,65,4,0,1,7,4
1759,4932,5385,0,65,4,0,1,7,5
1760,4933,5386,0,65,4,0,1,7,6
1761,4934,5387,0,65,4,0,1,7,7
1762,4935,5388,0,65,4,0,1,7,8
1763,4936,5389,0,65,4,0,1,8,0
1764,4937,5390,0,65,4,0,1,8,1
1765,4938,5391,0,65,4,0,1,8,2
1766,4939,5392,0,65,4,0,1,8,3
1767,4940,5393,0,65,4,0,1,8,4
1768,4941,5394,0,65,4,0,1,8,5
1769,4942,5395,0,65,4,0,1,8,6
1770,4943,5396,0,65,4,0,1,8,7
1771,4944,5397,0,65,4,0,1,8,8
1772,6366,6496,0,17,4,0,2,1,0
1773,6367,6497,0,17,4,0,2,1,1
1774,6368,6498,0,17,4,0,2,1,2
1775,6369,6499,0,17,4,0,2,1,3
1776,6370,6500,0,17,4,0,2,1,4
1777,6371,6501,0,17,4,0,2,1,5
1778,6372,6502,0,17,4,0,2,1,6
1779,6373,6503,0,17,4,0,2,1,7
1780,6374,6504,0,17,4,0,2,1,8
1781,6375,6505,0,17,4,0,2,1,9
1782,6376,6506,0,17,4,0,2,2,0
1783,6377,6507,0,17,4,0,2,2,1
1784,6378,6508,0,17,4,0,2,2,2
1785,6379,6509,0,17,4,0,2,2,3
1786,6380,6510,0,17,4,0,2,2,4
1787,6381,6511,0,17,4,0,2,2,5
1788,6382,6512,0,17,4,0,2,2,6
1789,6383,6513,0,17,4,0,2,2,7
1790,6384,6514,0,17,4,0,2,2,8
1791,6385,6515,0,17,4,0,2,2,9
1792,6386,6516,0,17,4,0,2,3,0
1793,6387,6517,0,17,4,0,2,3,1
1794,6388,6518,0,17,4,0,2,3,2
1795,6389,6519,0,17,4,0,2,3,3
1796,6390,6520,0,17,4,0,2,3,4
1797,6391,6521,0,17,4,0,2,3,5
1798,6392,6522,0,17,4,0,2,3,6
1799,6393,6523,0,17,4,0,2,3,7
1800,6394,6524,0,17,4,0,2,3,8
1801,6395,6525,0,17,4,0,2,3,9
1802,6396,6526,0,17,4,0,2,4,0
1803,6397,6527,0,17,4,0,2,4,1
1804,6398,6528,0,17,4,0,2,4,2
1805,6399,6529,0,17,4,0,2,4,3
1806,6400,6530,0,17,4,0,2,4,4
1807,6401,6531,0,17,4,0,2,4,5
1808,6402,6532,0,17,4,0,2,4,6
1809,6403,6533,0,17,4,0,2,4,7
1810,6404,6534,0,17,4,0,2,4,8
1811,6405,6535,0,17,4,0,2,4,9
1812,6376,6506,0,17,4,0,2,5,0
1813,6377,6507,0,17,4,0,2,5,1
1814,6378,6508,0,17,4,0,2,5,2
1815,6379,6509,0,17,4,0,2,5,3
1816,6380,6510,0,17,4,0,2,5,4
1817,6381,6511,0,17,4,0,2,5,5
1818,6382,6512,0,17,4,0,2,5,6
1819,6383,6513,0,17,4,0,2,5,7
1820,6384,6514,0,17,4,0,2,5,8
1821,6385,6515,0,17,4,0,2,5,9
1822,4854,5416,5436,17,4,0,3,0,0
1823,4855,5417,5437,17,4,0,3,0,1
1824,4856,5418,5438,17,4,0,3,0,2
1825,4857,5419,5439,17,4,0,3,0,3
1826,4858,5420,5440,17,4,0,3,0,4
1827,4859,5421,5441,17,4,0,3,0,5
1828,4860,5422,5442,17,4,0,3,0,6
1829,4861,5423,5443,17,4,0,3,0,7
1830,4854,5416,5436,17,4,0,3,1,0
1831,4855,5417,5437,17,4,0,3,1,1
1832,4856,5418,5438,17,4,0,3,1,2
1833,4857,5419,5439,17,4,0,3,1,3
1834,4858,5420,5440,17,4,0,3,1,4
1835,4859,5421,5441,17,4,0,3,1,5
1836,4860,5422,5442,17,4,0,3,1,6
1837,4861,5423,5443,17,4,0,3,1,7
1838,4854,5416,5436,17,4,0,3,2,0
1839,4855,5417,5437,17,4,0,3,2,1
1840,4856,5418,5438,17,4,0,3,2,2
1841,4857,5419,5439,17,4,0,3,2,3
1842,4858,5420,5440,17,4,0,3,2,4
1843,4859,5421,5441,17,4,0,3,2,5
1844,4860,5422,5442,17,4,0,3,2,6
1845,4861,5423,5443,17,4,0,3,2,7
1846,4854,5416,5436,17,4,0,3,3,0
1847,4855,5417,5437,17,4,0,3,3,1
1848,4856,5418,5438,17,4,0,3,3,2
1849,4857,5419,5439,17,4,0,3,3,3
1850,4858,5420,5440,17,4,0,3,3,4
1851,4859,5421,5441,17,4,0,3,3,5
1852,4860,5422,5442,17,4,0,3,3,6
1853,4861,5423,5443,17,4,0,3,3,7
1854,4854,5416,5436,17,4,0,3,4,0
1855,4855,5417,5437,17,4,0,3,4,1
1856,4856,5418,5438,17,4,0,3,4,2
1857,4857,5419,5439,17,4,0,3,4,3
1858,4858,5420,5440,17,4,0,3,4,4
1859,4859,5421,5441,17,4,0,3,4,5
1860,4860,5422,5442,17,4,0,3,4,6
1861,4861,5423,5443,17,4,0,3,4,7
1862,4854,5416,5436,17,4,0,3,5,0
1863,4855,5417,5437,17,4,0,3,5,1
1864,4856,5418,5438,17,4,0,3,5,2
1865,4857,5419,5439,17,4,0,3,5,3
1866,4858,5420,5440,17,4,0,3,5,4
1867,4859,5421,5441,17,4,0,3,5,5
1868,4860,5422,5442,17,4,0,3,5,6
1869,4861,5423,5443,17,4,0,3,5,7
1870,4854,5416,5436,17,4,0,3,6,0
1871,4855,5417,5437,17,4,0,3,6,1
1872,4856,5418,5438,17,4,0,3,6,2
1873,4857,5419,5439,17,4,0,3,6,3
1874,4858,5420,5440,17,4,0,3,6,4
1875,4859,5421,5441,17,4,0,3,6,5
1876,4860,5422,5442,17,4,0,3,6,6
1877,4861,5423,5443,17,4,0,3,6,7
1878,5398,0,0,17,4,0,4,0,0
1879,5399,0,0,17,4,0,4,0,1
1880,5400,0,0,17,4,0,4,0,2
1881,5401,0,0,17,4,0,4,0,3
1882,5402,0,0,17,4,0,4,0,4
1883,5403,0,0,17,4,0,4,0,5
1884,5404,0,0,17,4,0,4,0,6
1885,5405,0,0,17,4,0,4,0,7
1886,5406,0,0,17,4,0,4,0,8
1887,4845,0,0,17,4,1,0,0,0
1888,4846,0,0,17,4,1,0,0,1
1889,4847,0,0,17,4,1,0,0,2
1890,4848,0,0,17,4,1,0,0,3
1891,4849,0,0,17,4,1,0,0,4
1892,4850,0,0,17,4,1,0,0,5
1893,4851,0,0,17,4,1,0,0,6
1894,4852,0,0,17,4,1,0,0,7
1895,4853,0,0,17,4,1,0,0,8
1896,5216,5297,0,65,4,1,1,0,0
1897,5217,5298,0,65,4,1,1,0,1
1898,5218,5299,0,65,4,1,1,0,2
1899,5219,5300,0,65,4,1,1,0,3
1900,5220,5301,0,65,4,1,1,0,4
1901,5221,5302,0,65,4,1,1,0,5
1902,5222,5303,0,65,4,1,1,0,6
1903,5223,5304,0,65,4,1,1,0,7
1904,5224,5305,0,65,4,1,1,0,8
1905,5225,5306,0,65,4,1,1,1,0
1906,5226,5307,0,65,4,1,1,1,1
1907,5227,5308,0,65,4,1,1,1,2
1908,5228,5309,0,65,4,1,1,1,3
1909,5229,5310,0,65,4,1,1,1,4
1910,5230,5311,0,65,4,1,1,1,5
1911,5231,5312,0,65,4,1,1,1,6
1912,5232,5313,0,65,4,1,1,1,7
1913,5233,5314,0,65,4,1,1,1,8
1914,5234,5315,0,65,4,1,1,2,0
1915,5235,5316,0,65,4,1,1,2,1
1916,5236,5317,0,65,4,1,1,2,2
