ID,ContinentID,ParentAreaID,AreaBit,Flags,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,ZoneMusic,IntroSound,ExplorationLevel,AreaName_lang,FactionGroupMask
1737,0,33,736,64,0,0,0,0,0,0,Mistvale Valley,0
1738,0,33,737,64,0,0,0,0,0,0,Nek'mani Wellspring,0
1740,0,33,739,64,0,0,0,0,0,0,Venture Co. Base Camp,0
1742,0,33,741,64,0,0,0,0,0,-1,Spirit Den,0
1837,0,45,764,64,0,0,0,3,0,0,Witherbark Caverns,0
1877,0,3,767,64,0,0,0,0,0,0,Valley of Fangs,0
1878,0,3,768,64,0,0,0,0,0,0,The Dustbowl,0
1880,0,47,770,64,0,0,0,0,0,0,Featherbeard's Hovel,0
1882,0,47,772,64,0,0,0,0,0,0,Plaguemist Ravine,0
1883,0,47,773,64,0,0,0,0,0,0,Valorwind Lake,0
1884,0,47,774,64,0,0,0,0,0,0,Agol'watha,0
1885,0,47,775,64,0,0,0,0,0,0,Hiri'watha,0
1897,0,3,778,64,0,0,0,0,0,0,The Maker's Terrace,0
1917,0,47,780,64,0,0,0,0,0,0,Shaol'watha,0
916,0,40,681,64,0,11,0,0,0,0,The Jansen Stead,0
1957,0,51,788,64,0,0,0,0,0,0,Blackchar Cave,0
1958,0,51,789,64,0,0,0,0,0,0,Tanner Camp,0
1959,0,51,790,64,0,0,0,0,0,0,Dustfire Valley,0
2078,1,148,799,0,0,0,0,0,0,0,Twilight Shore,0
2079,1,15,800,0,0,0,0,0,0,0,Alcaz Island,0
2099,0,44,803,0,0,0,0,0,0,0,Stonewatch Keep,0
2117,0,85,809,0,0,0,0,0,0,0,Shadow Grave,0
2119,0,85,811,0,0,0,0,0,0,0,Gallows' End Tavern,0
2160,1,406,817,0,0,0,0,0,0,0,Windshear Mine,0
2161,0,10,818,0,0,0,0,0,0,0,Roland's Doom,0
2177,0,33,819,208,0,0,0,0,0,0,The Great Arena,0
2197,1,1638,820,0,0,0,0,0,0,0,The Pools of Vision,0
2322,1,141,879,0,0,0,0,0,0,0,The Veiled Sea,0
2337,1,14,884,0,0,0,0,0,0,0,Razor Hill Barracks,0
2338,0,33,885,0,0,0,24,0,122,0,South Seas,0
2339,0,33,886,0,0,0,0,0,0,0,The Great Sea,0
2357,1,331,887,0,0,0,0,0,0,0,Bloodtooth Camp,0
2358,1,331,888,0,0,0,0,0,0,0,Forest Song,0
2359,1,331,889,0,0,0,0,0,0,0,Greenpaw Village,0
2375,269,2367,905,0,0,0,0,0,0,0,Darrow Hill,0
2379,269,2367,909,0,0,0,0,0,0,0,Azurelode Mine,0
1617,0,1519,706,64,0,0,0,0,61,-1,Valley of Heroes,0
1637,1,0,707,56,0,0,25,7,62,10,Orgrimmar,0
1638,1,0,708,56,0,0,45,226,381,10,Thunder Bluff,0
1640,1,1638,710,64,0,0,0,0,0,-1,Spirit Rise,0
280,0,36,24,64,0,11,37,10,301,34,Strahnbrad,0
370,1,14,96,64,0,11,0,9,0,0,Drygulch Ravine,0
67,17,0,166,68,0,11,0,0,0,-1,***On Map Dungeon***,0
111,0,40,198,64,0,11,0,9,0,0,Jangolode Mine,0
167,0,85,244,64,0,11,0,2,0,8,Crusader Outpost,0
1002,0,44,337,64,0,0,0,0,0,0,Three Corners,0
411,1,331,451,64,0,11,0,193,0,-1,Bathran's Haunt,0
484,1,400,508,64,0,11,0,9,0,30,Freewind Post,0
431,1,331,553,64,0,11,0,0,0,30,Splintertree Post,0
100,0,33,585,64,0,11,0,3,0,0,Nesingwary's Expedition,0
339,0,3,634,64,0,11,25,0,0,-1,Lethlor Ravine,0
880,0,45,679,64,0,11,0,0,0,-1,Thandol Span,0
296,0,0,37,64,0,11,24,0,122,-1,South Seas UNUSED,0
408,0,0,448,64,0,11,0,0,0,-1,Gillijim's Isle,0
1757,0,33,742,64,0,0,0,0,0,-1,The Crimson Veil,0
1758,0,33,743,64,0,0,0,0,0,-1,The Riptide,0
1760,0,33,745,64,0,0,0,0,0,-1,Venture Co. Operations Center,0
1761,1,361,746,64,0,0,0,194,0,-1,Deadwood Village,0
1762,1,361,747,64,0,0,0,194,0,-1,Felpaw Village,0
1763,1,361,748,64,0,0,0,193,161,-1,Jaedenar,0
1764,1,361,749,64,0,0,0,193,0,-1,Bloodvenom River,0
1765,1,361,750,64,0,0,0,193,0,-1,Bloodvenom Falls,0
1766,1,361,751,64,0,0,0,0,0,-1,Shatter Scar Vale,0
1767,1,361,752,64,0,0,0,0,0,-1,Irontree Woods,0
1768,1,361,753,64,0,0,0,0,0,-1,Irontree Cavern,0
1769,1,361,754,64,0,0,0,0,0,-1,Timbermaw Hold,0
1770,1,361,755,64,0,0,0,0,0,-1,Shadow Hold,0
1778,0,8,758,64,0,0,0,0,0,-1,Sorrowmurk,0
1779,0,8,759,64,0,0,0,0,0,-1,Draenil'dur Village,0
1780,0,8,760,64,0,0,0,0,0,-1,Splinterspear Junction,0
1117,1,357,359,64,0,0,0,0,0,-1,Ruins of Solarsal,0
1817,0,8,763,64,0,0,0,0,0,0,Stagalbog Cave,0
73,0,4,170,64,0,11,0,7,0,-1,The Tainted Scar,0
920,0,40,309,64,0,11,0,0,0,0,The Dagger Hills,0
1019,0,139,341,64,0,0,0,0,0,-1,The Green Belt,0
1220,1,16,415,64,0,0,0,0,0,-1,Thalassian Base Camp,0
1230,1,16,425,64,0,0,0,176,0,-1,Jagged Reef,0
1357,0,36,440,64,0,0,37,10,0,0,Gallows' Corner,0
1857,0,45,765,64,0,0,0,0,0,0,Thoradin's Wall,0
1879,0,3,769,64,0,0,0,0,0,0,Mirage Flats,0
1881,0,47,771,64,0,0,0,0,0,0,Shindigger's Camp,0
1887,0,47,777,64,0,0,0,0,0,0,Bogen's Ledge,0
1898,0,3,779,64,0,0,0,0,0,-1,Dustwind Gulch,0
1937,1,440,781,64,0,0,0,0,0,0,Noonshade Ruins,0
1938,1,440,782,64,0,0,0,0,0,0,Broken Pillar,0
1939,1,440,783,64,0,0,0,0,0,0,Abyssal Sands,0
1940,1,440,784,64,0,0,0,0,0,0,Southbreak Shore,0
1639,1,1638,709,64,0,0,0,0,0,-1,Elder Rise,0
701,1,141,303,64,0,11,48,76,0,-1,Warrior's Terrace UNUSED,0
1677,0,36,718,64,0,0,0,0,0,0,Gavin's Naze,0
1683,0,36,724,64,0,0,37,10,0,0,Growless Cave,0
1697,1,17,726,64,0,0,0,0,0,0,Raptor Grounds,0
1698,1,17,727,64,0,0,0,0,0,0,Bramblescar,0
1699,1,17,728,64,0,0,0,0,0,0,Thorn Hill,0
1700,1,17,729,64,0,0,0,0,0,0,Agama'gor,0
1701,1,17,730,64,0,0,0,0,0,0,Blackthorn Ridge,0
1702,1,17,731,64,0,0,0,0,0,0,Honor's Stand,0
1703,1,17,732,64,0,0,0,0,0,0,The Mor'shan Rampart,0
1704,1,17,733,64,0,0,0,0,0,0,Grol'dom Farm,0
1739,0,33,738,64,0,0,0,0,0,0,Bloodsail Compound,0
1741,0,33,740,64,0,0,0,0,0,0,Gurubashi Arena,0
1759,0,33,744,64,0,0,0,0,0,-1,The Damsel's Luck,0
1777,0,8,757,64,0,0,0,0,0,-1,Itharius's Cave,0
1797,0,8,761,64,0,0,0,0,0,-1,Stagalbog,0
1798,0,8,762,64,0,0,0,0,0,-1,The Shifting Mire,0
928,0,130,317,64,0,11,0,0,0,0,North Tide's Hollow,0
981,1,440,324,64,0,0,0,0,0,48,The Gaping Chasm,0
990,1,440,333,64,0,0,0,0,0,50,Valley of the Watchers,0
1021,0,11,343,64,0,0,0,0,0,0,Thelgen Rock,0
1097,0,10,351,64,0,0,0,0,0,0,The Hushed Bank,0
1136,1,357,361,64,0,0,0,0,0,-1,High Wilderness,0
1417,109,0,377,0,0,0,0,0,0,-1,Sunken Temple,0
