ID,ChrRacesID,Sex,OptionID,Data,ChrCustomizationChoiceID,DependentOptionID,DependentData
11481,21,0,4,3,28792,0,0
11482,21,0,4,4,28793,0,0
11483,21,0,4,5,28794,0,0
11484,21,0,5,0,28795,0,0
11485,21,0,5,1,28796,0,0
11486,21,0,5,2,28797,0,0
11487,21,0,5,3,28798,0,0
11488,21,0,5,4,28799,0,0
11489,21,1,3,0,28801,0,0
11490,21,1,4,0,28802,0,0
11491,21,1,5,0,28803,0,0
11492,1,0,2,0,28308,1,12
11493,1,0,2,0,28308,1,13
11494,1,0,2,0,28308,1,14
11495,1,0,2,2,28310,1,12
11496,1,0,2,2,28310,1,13
11497,1,0,2,2,28310,1,14
11498,1,0,2,11,28319,1,12
11499,1,0,2,11,28319,1,13
11500,1,0,2,11,28319,1,14
11501,1,1,2,0,28331,1,12
11502,1,1,2,0,28331,1,13
11503,1,1,2,0,28331,1,14
11504,1,1,2,1,28332,1,12
11505,1,1,2,1,28332,1,13
11506,1,1,2,1,28332,1,14
11507,1,1,2,10,28341,1,12
11508,1,1,2,10,28341,1,13
11509,1,1,2,10,28341,1,14
11510,2,0,2,0,28357,1,15
11511,2,0,2,0,28357,1,16
11512,2,0,2,0,28357,1,17
11513,2,0,2,1,28358,1,15
11514,2,0,2,1,28358,1,16
11515,2,0,2,1,28358,1,17
11516,2,0,2,5,28362,1,15
11517,2,0,2,5,28362,1,16
11518,2,0,2,5,28362,1,17
11519,2,1,2,0,28377,1,11
11520,2,1,2,0,28377,1,12
11521,2,1,2,0,28377,1,13
11522,2,1,2,7,28384,1,11
11523,2,1,2,7,28384,1,12
11524,2,1,2,7,28384,1,13
11525,2,1,2,8,28385,1,11
11526,2,1,2,8,28385,1,12
11527,2,1,2,8,28385,1,13
11528,3,0,2,0,28397,1,19
11529,3,0,2,0,28397,1,20
11530,3,0,2,0,28397,1,21
11531,3,0,2,1,28398,1,19
11532,3,0,2,1,28398,1,20
11533,3,0,2,1,28398,1,21
11534,3,0,2,9,28406,1,19
11535,3,0,2,9,28406,1,20
11536,3,0,2,9,28406,1,21
11537,3,1,2,0,28418,1,11
11538,3,1,2,0,28418,1,12
11539,3,1,2,0,28418,1,13
11540,3,1,2,5,28423,1,11
11541,3,1,2,5,28423,1,12
11542,3,1,2,5,28423,1,13
11543,3,1,2,6,28424,1,11
11544,3,1,2,6,28424,1,12
11545,3,1,2,6,28424,1,13
11546,4,0,2,0,28439,1,9
11547,4,0,2,0,28439,1,10
11548,4,0,2,0,28439,1,11
11549,4,0,2,1,28440,1,9
11550,4,0,2,1,28440,1,10
11551,4,0,2,1,28440,1,11
11552,4,0,2,4,28443,1,9
11553,4,0,2,4,28443,1,10
11554,4,0,2,4,28443,1,11
11555,4,1,2,0,28459,1,9
11556,4,1,2,0,28459,1,10
11557,4,1,2,0,28459,1,11
11558,4,1,2,6,28465,1,9
11559,4,1,2,6,28465,1,10
11560,4,1,2,6,28465,1,11
11561,4,1,2,7,28466,1,9
11562,4,1,2,7,28466,1,10
11563,4,1,2,7,28466,1,11
11564,6,0,2,0,28512,1,19
11565,6,0,2,0,28512,1,20
11566,6,0,2,0,28512,1,21
11567,6,0,2,2,28514,1,19
11568,6,0,2,2,28514,1,20
11569,6,0,2,2,28514,1,21
11570,6,0,2,4,28516,1,19
11571,6,0,2,4,28516,1,20
11572,6,0,2,4,28516,1,21
11573,6,1,2,0,28529,1,11
11574,6,1,2,0,28529,1,12
11575,6,1,2,0,28529,1,13
11576,6,1,2,2,28531,1,11
11577,6,1,2,2,28531,1,12
11578,6,1,2,2,28531,1,13
11579,6,1,2,3,28532,1,11
11580,6,1,2,3,28532,1,12
11581,6,1,2,3,28532,1,13
11582,7,0,2,0,28542,1,7
11583,7,0,2,0,28542,1,8
11584,7,0,2,0,28542,1,9
11585,7,0,2,2,28544,1,7
11586,7,0,2,2,28544,1,8
11587,7,0,2,2,28544,1,9
11588,7,0,2,3,28545,1,7
11589,7,0,2,3,28545,1,8
11590,7,0,2,3,28545,1,9
11591,7,1,2,0,28560,1,7
11592,7,1,2,0,28560,1,8
11593,7,1,2,0,28560,1,9
11594,7,1,2,3,28563,1,7
11595,7,1,2,3,28563,1,8
11596,7,1,2,3,28563,1,9
11597,7,1,2,5,28565,1,7
11598,7,1,2,5,28565,1,8
11599,7,1,2,5,28565,1,9
11600,8,0,2,0,28578,1,15
11601,8,0,2,0,28578,1,16
11602,8,0,2,0,28578,1,17
11603,8,0,2,1,28579,1,15
11604,8,0,2,1,28579,1,16
11605,8,0,2,1,28579,1,17
11606,8,0,2,3,28581,1,15
11607,8,0,2,3,28581,1,16
11608,8,0,2,3,28581,1,17
11609,8,1,2,0,28593,1,15
11610,8,1,2,0,28593,1,16
11611,8,1,2,0,28593,1,17
11612,8,1,2,3,28596,1,15
11613,8,1,2,3,28596,1,16
11614,8,1,2,3,28596,1,17
11615,8,1,2,5,28598,1,15
11616,8,1,2,5,28598,1,16
11617,8,1,2,5,28598,1,17
11618,10,0,2,2,28612,1,16
11619,10,0,2,2,28612,1,17
11620,10,0,2,2,28612,1,18
11621,10,0,2,4,28614,1,16
11622,10,0,2,4,28614,1,17
11623,10,0,2,4,28614,1,18
11624,10,0,2,7,28617,1,16
11625,10,0,2,7,28617,1,17
11626,10,0,2,7,28617,1,18
11627,10,1,2,0,28631,1,16
11628,10,1,2,0,28631,1,17
11629,10,1,2,0,28631,1,18
11630,10,1,2,3,28634,1,16
11631,10,1,2,3,28634,1,17
11632,10,1,2,3,28634,1,18
11633,10,1,2,8,28639,1,16
11634,10,1,2,8,28639,1,17
11635,10,1,2,8,28639,1,18
11636,11,0,2,1,28653,1,14
11637,11,0,2,1,28653,1,15
11638,11,0,2,1,28653,1,16
11639,11,0,2,4,28656,1,14
11640,11,0,2,4,28656,1,15
11641,11,0,2,4,28656,1,16
11642,11,0,2,9,28661,1,14
11643,11,0,2,9,28661,1,15
11644,11,0,2,9,28661,1,16
11645,11,1,2,0,28673,1,12
11646,11,1,2,0,28673,1,13
11647,11,1,2,0,28673,1,14
11648,11,1,2,4,28677,1,12
11649,11,1,2,4,28677,1,13
11650,11,1,2,4,28677,1,14
11651,11,1,2,8,28681,1,12
11652,11,1,2,8,28681,1,13
11653,11,1,2,8,28681,1,14
