ID,Achievement_ID,Type,Asset_ID,Quantity,Start_event,Start_asset,Fail_event,Fail_asset,Description_lang[0],Description_lang[1],Description_lang[2],Description_lang[3],Description_lang[4],Description_lang[5],Description_lang[6],Description_lang[7],Description_lang[8],Description_lang[9],Description_lang[10],Description_lang[11],Description_lang[12],Description_lang[13],Description_lang[14],Description_lang[15],Description_lang_mask,Flags,Ui_order
854,731,40,755,3,0,0,0,0,,,,,,,,,,,,,,,,,16711917,2,7
865,732,40,755,4,0,0,0,0,,,,,,,,,,,,,,,,,16711917,2,7
1788,44,8,864,0,0,0,0,0,,,,,,,,,,,,,,,,,16713197,0,7
1764,843,43,1185,0,0,0,0,0,Ruins of Farahlon,,,,,,,,,,,,,,,,16712014,0,7
1731,867,43,1171,0,0,0,0,0,Stonebreaker Hold,,,,,,,,,,,,,,,,16712014,0,7
1690,865,43,1294,0,0,0,0,0,Circle of Blood,,,,,,,,,,,,,,,,16712046,0,7
1087,771,43,888,0,0,0,0,0,Pestilent Scar,,,,,,,,,,,,,,,,16712014,0,7
1059,769,43,307,0,0,0,0,0,The Decrepit Ferry,,,,,,,,,,,,,,,,16712046,0,7
809,727,36,18241,1,0,0,0,0,18241,,,,,,,,,,,,,,,,16711790,2,7
1034,766,43,827,0,0,0,0,0,Dreadmaul Post,,,,,,,,,,,,,,,,16712014,0,7
908,736,43,194,0,0,0,0,0,Ravaged Caravan,,,,,,,,,,,,,,,,16712014,0,7
765,700,36,18852,1,0,0,0,0,,,,,,,,,,,,,,,,,16712319,2,7
622,116,40,755,2,0,0,0,0,,,,,,,,,,,,,,,,,16712270,2,7
1229,782,43,547,0,0,0,0,0,Pool of Tears,,,,,,,,,,,,,,,,16712014,0,7
1152,776,43,127,0,0,0,0,0,Tower of Azora,,,,,,,,,,,,,,,,16712046,0,7
1153,776,43,128,0,0,0,0,0,Brackwell Pumpkin Patch,,,,,,,,,,,,,,,,16712044,0,8
3549,1185,41,33026,1,0,0,0,0,The Golden Link,,,,,,,,,,,,,,,,0,0,8
3119,1026,27,11856,1,0,0,0,0,Stonetalon Mountains,,,,,,,,,,,,,,,,16711748,0,8
3138,1028,27,11801,1,0,0,0,0,Stranglethorn Vale,,,,,,,,,,,,,,,,16711748,0,8
3083,1023,27,11831,1,0,0,0,0,Silithus,,,,,,,,,,,,,,,,16711748,0,8
2247,284,36,20571,1,0,0,0,0,Flimsy Female Tauren Mask,,,,,,,,,,,,,,,,16711758,0,8
3534,1184,41,33036,1,0,0,0,0,Mudder's Milk,,,,,,,,,,,,,,,,0,0,8
3522,1183,28,42257,1,0,0,0,0,Blackrock Lager,,,,,,,,,,,,,,,,0,0,8
3495,1174,8,1163,0,0,0,0,0,,,,,,,,,,,,,,,,,527244,0,8
3483,1173,8,712,0,0,0,0,0,,,,,,,,,,,,,,,,,6949761,0,8
3468,1172,8,713,0,0,0,0,0,,,,,,,,,,,,,,,,,7211896,0,8
3453,1171,8,233,0,0,0,0,0,,,,,,,,,,,,,,,,,7277422,0,8
3438,1170,8,156,0,0,0,0,0,,,,,,,,,,,,,,,,,7277407,0,8
3423,1169,8,156,0,0,0,0,0,,,,,,,,,,,,,,,,,7277389,0,8
2712,1018,36,8489,1,0,0,0,0,Cat Carrier (White Kitten),,,,,,,,,,,,,,,,16711748,2,8
2988,1021,36,20131,1,0,0,0,0,Battle Tabard of the Defilers,,,,,,,,,,,,,,,,16711748,2,8
2806,1019,36,8489,1,0,0,0,0,Cat Carrier (White Kitten),,,,,,,,,,,,,,,,16711748,2,8
3411,1168,8,873,0,0,0,0,0,,,,,,,,,,,,,,,,,7277377,0,8
3399,1167,8,220,0,0,0,0,0,,,,,,,,,,,,,,,,,7277361,0,8
3367,227,55,0,3000000,3,489,3,489,"300,000 healing in wsg",,,,,,,,,,,,,,,,8323072,3,8
1432,852,43,848,0,0,0,0,0,Thalassian Base Camp,,,,,,,,,,,,,,,,16712046,0,8
3333,1125,41,38640,1,0,0,0,0,Dense Frostweave Bandage,,,,,,,,,,,,,,,,8323072,0,8
3308,344,41,38640,1,0,0,0,0,Dense Frostweave Bandage,,,,,,,,,,,,,,,,8323072,0,8
2069,962,27,12737,1,0,0,0,0,Song of Fecundity,,,,,,,,,,,,,,,,16711746,0,8
916,736,43,196,0,0,0,0,0,The Golden Plains,,,,,,,,,,,,,,,,16712046,0,8
829,728,43,256,0,0,0,0,0,Thunder Ridge,,,,,,,,,,,,,,,,16712046,0,8
1953,911,27,8673,1,0,0,0,0,Elder Bloodhoof in Bloodhoof Village,,,,,,,,,,,,,,,,16711758,0,8
2224,968,27,12390,1,0,0,0,0," Zangarmarsh, Zabra'jin",,,,,,,,,,,,,,,,16711790,0,8
2152,967,27,12376,1,0,0,0,0,"Hillsbrad Foothills, Tarren Mill",,,,,,,,,,,,,,,,16711758,0,8
1255,802,43,287,0,0,0,0,0,The Dead Acre,,,,,,,,,,,,,,,,16712046,0,8
1515,859,43,1137,0,0,0,0,0,Stillwhisper Pond,,,,,,,,,,,,,,,,16712014,0,8
1230,782,43,548,0,0,0,0,0,Stagalbog,,,,,,,,,,,,,,,,16712014,0,8
1817,873,1,30,1,3,30,3,30,Tower H2 owned by the Horde,,,,,,,,,,,,,,,,16711788,6,8
1716,866,43,1196,0,0,0,0,0,Telaar,,,,,,,,,,,,,,,,16712046,0,8
1628,862,43,1216,0,0,0,0,0,Ruins of Sha'naar,,,,,,,,,,,,,,,,16712014,0,8
1416,851,43,651,0,0,0,0,0,Abyssal Sands,,,,,,,,,,,,,,,,16712046,0,8
2202,969,27,12355,1,0,0,0,0,"Zangarmarsh, Orebor Harborage",,,,,,,,,,,,,,,,16711790,0,8
1376,848,43,768,0,0,0,0,0,Valley of Spears,,,,,,,,,,,,,,,,16712046,0,8
657,705,7,136,400,0,0,0,0,Staves,,,,,,,,,,,,,,,,0,0,8
924,750,43,468,0,0,0,0,0,Grol'dom Farm,,,,,,,,,,,,,,,,16712014,0,8
2139,966,27,12342,1,0,0,0,0,"Redridge Mountains, Lakeshire",,,,,,,,,,,,,,,,16711758,0,8
3108,1025,27,11837,1,0,0,0,0,Stranglethorn Vale,,,,,,,,,,,,,,,,16711748,0,8
3070,1022,27,11820,1,0,0,0,0,Loch Modan,,,,,,,,,,,,,,,,16711748,0,8
1181,779,43,323,0,0,0,0,0,Grizzlepaw Ridge,,,,,,,,,,,,,,,,16712014,0,8
1447,853,43,868,0,0,0,0,0,Ruins of Constellas,,,,,,,,,,,,,,,,16712014,0,8
1088,771,43,887,0,0,0,0,0,Corin's Crossing,,,,,,,,,,,,,,,,16712014,0,8
509,627,43,108,1,0,0,0,0,Helm's Bed Lake,,,,,,,,,,,,,,,,16711758,0,8
89,41,8,40,1,0,0,0,0,,,,,,,,,,,,,,,,,16711748,0,8
3181,1032,27,11760,1,0,0,0,0,Silithus,,,,,,,,,,,,,,,,16711748,0,8
3168,1031,27,11749,1,0,0,0,0,Loch Modan,,,,,,,,,,,,,,,,16711748,0,8
3149,1029,27,11780,1,0,0,0,0,Stonetalon Mountains,,,,,,,,,,,,,,,,16711748,0,8
2894,621,36,20131,1,0,0,0,0,Battle Tabard of the Defilers,,,,,,,,,,,,,,,,16711748,2,8
2618,1017,36,8489,1,0,0,0,0,Cat Carrier (White Kitten),,,,,,,,,,,,,,,,16711748,2,8
2524,1016,36,8489,1,0,0,0,0,Cat Carrier (White Kitten),,,,,,,,,,,,,,,,16711748,2,8
2941,1020,36,20131,1,0,0,0,0,Battle Tabard of the Defilers,,,,,,,,,,,,,,,,16711748,2,8
2438,15,36,8489,1,0,0,0,0,Cat Carrier (White Kitten),,,,,,,,,,,,,,,,16711748,2,8
1539,858,43,1158,0,0,0,0,0,Farstrider Enclave,,,,,,,,,,,,,,,,16712014,0,8
1472,856,43,1417,0,0,0,0,0,Staghelm Point,,,,,,,,,,,,,,,,16712014,0,8
2061,961,27,12758,1,0,0,0,0,A Hero's Headgear,,,,,,,,,,,,,,,,16711786,0,8
1330,845,43,748,0,0,0,0,0,Iris Lake,,,,,,,,,,,,,,,,16712014,0,8
1808,220,1,30,1,3,30,3,30,Tower H2 owned by the Alliance,,,,,,,,,,,,,,,,16711788,6,8
1143,775,43,788,0,0,0,0,0,Draco'dar,,,,,,,,,,,,,,,,16712014,0,8
1671,864,43,1116,0,0,0,0,0,The Hand of Gul'dan,,,,,,,,,,,,,,,,16712046,0,8
1650,863,43,1147,0,0,0,0,0,The Dead Mire,,,,,,,,,,,,,,,,16712046,0,8
1110,772,43,408,0,0,0,0,0,Hillsbrad Fields,,,,,,,,,,,,,,,,16712014,0,8
2398,1006,31,2197,50,0,0,0,0,Pools of Vision (Thunder Bluff),,,,,,,,,,,,,,,,16711748,3,8
2388,388,31,1661,50,0,0,0,0,The Temple Gardens (Darnassus),,,,,,,,,,,,,,,,16711748,3,8
2366,245,52,7,1,0,0,0,0,Shaman,,,,,,,,,,,,,,,,16711748,0,8
2349,556,49,8,1,0,0,0,0,Wrist,,,,,,,,,,,,,,,,16711748,0,8
2328,620,36,33999,1,0,0,0,0,Cenarion War Hippogryph,,,,,,,,,,,,,,,,16711748,2,8
1765,843,43,1186,0,0,0,0,0,Tempest Keep,,,,,,,,,,,,,,,,16712046,0,8
1580,861,43,1335,0,0,0,0,0,Kessel's Crossing,,,,,,,,,,,,,,,,16712014,0,8
954,760,43,448,0,0,0,0,0,Growless Cave,,,,,,,,,,,,,,,,16712014,0,8
2267,979,36,20571,1,0,0,0,0,Flimsy Female Tauren Mask,,,,,,,,,,,,,,,,16711758,2,8
1035,766,43,828,0,0,0,0,0,The Tainted Scar,,,,,,,,,,,,,,,,16712046,0,8
855,731,40,165,3,0,0,0,0,,,,,,,,,,,,,,,,,16711917,2,8
2079,963,27,12337,1,0,0,0,0,"Exodar, Seat of the Naaru",,,,,,,,,,,,,,,,16711758,0,8
1938,912,27,8675,1,0,0,0,0,Elder Skychaser in Sentinel Hill,,,,,,,,,,,,,,,,16711758,0,8
1840,878,42,13887,1,0,0,0,0,52 Pound Redgill,,,,,,,,,,,,,,,,16711790,0,8
2107,965,27,12374,1,0,0,0,0,"Barrens, The Crossroads",,,,,,,,,,,,,,,,16711790,0,8
1854,879,36,12303,1,0,0,0,0,Nightsaber,,,,,,,,,,,,,,,,16711758,0,8
766,700,36,18846,1,0,0,0,0,,,,,,,,,,,,,,,,,16712316,2,8
1482,857,43,1009,0,0,0,0,0,Ice Thistle Hills,,,,,,,,,,,,,,,,16712014,0,8
1284,42,8,778,0,0,0,0,0,,,,,,,,,,,,,,,,,16712783,0,8
1559,860,43,1370,0,0,0,0,0,Moongraze Woods,,,,,,,,,,,,,,,,16712014,0,8
1491,43,8,845,0,0,0,0,0,,,,,,,,,,,,,,,,,16712910,0,8
1386,849,43,987,0,0,0,0,0,Feral Scar Vale,,,,,,,,,,,,,,,,16712014,0,8
1357,847,43,924,0,0,0,0,0,Sun Rock Retreat,,,,,,,,,,,,,,,,16712014,0,8
1348,846,43,688,0,0,0,0,0,Camp E'thok,,,,,,,,,,,,,,,,16712046,0,8
1321,844,43,348,0,0,0,0,0,Remtravel's Excavation,,,,,,,,,,,,,,,,16712014,0,8
1306,842,43,93,0,0,0,0,0,The Oracle Glade,,,,,,,,,,,,,,,,16712046,0,8
1269,841,43,388,0,0,0,0,0,Dun Modr,,,,,,,,,,,,,,,,16712014,0,8
1732,867,43,1173,0,0,0,0,0,Tuurem,,,,,,,,,,,,,,,,16712046,0,8
1691,865,43,1295,0,0,0,0,0,Death's Door,,,,,,,,,,,,,,,,16712014,0,8
1122,773,43,608,0,0,0,0,0,The Creeping Ruin,,,,,,,,,,,,,,,,16712046,0,8
1075,770,43,968,0,0,0,0,0,The Writhing Haunt,,,,,,,,,,,,,,,,16712046,0,8
1060,769,43,308,0,0,0,0,0,The Sepulcher,,,,,,,,,,,,,,,,16712046,0,8
1044,768,43,229,0,0,0,0,0,Garren's Haunt,,,,,,,,,,,,,,,,16712014,0,8
968,761,43,568,0,0,0,0,0,Thandol Span,,,,,,,,,,,,,,,,16712046,0,8
786,701,36,18854,1,0,0,0,0,54,,,,,,,,,,,,,,,,16711790,2,8
899,735,40,165,6,0,0,0,0,,,,,,,,,,,,,,,,,16711917,2,8
888,734,40,165,6,0,0,0,0,,,,,,,,,,,,,,,,,16711917,2,8
877,733,40,165,5,0,0,0,0,,,,,,,,,,,,,,,,,16711917,2,8
866,732,40,165,4,0,0,0,0,,,,,,,,,,,,,,,,,16711917,2,8
1168,778,43,428,0,0,0,0,0,Brightwood Grove,,,,,,,,,,,,,,,,16712046,0,8
623,116,40,165,2,0,0,0,0,,,,,,,,,,,,,,,,,16712271,2,8
1021,765,43,588,0,0,0,0,0,The Dustbowl,,,,,,,,,,,,,,,,16712046,0,8
810,727,36,29468,1,0,0,0,0,29468,,,,,,,,,,,,,,,,16711790,2,8
1203,781,43,505,0,0,0,0,0,Mistvale Valley,,,,,,,,,,,,,,,,16712014,0,8
1193,780,43,369,0,0,0,0,0,Render's Valley,,,,,,,,,,,,,,,,16712014,0,8
1144,775,43,789,0,0,0,0,0,Altar of Storms,,,,,,,,,,,,,,,,16712046,0,9
1182,779,43,324,0,0,0,0,0,Thelsamar,,,,,,,,,,,,,,,,16712046,0,9
3109,1025,27,11857,1,0,0,0,0,Swamp of Sorrows,,,,,,,,,,,,,,,,16711748,0,9
2439,15,36,8496,1,0,0,0,0,Parrot Cage (Cockatiel),,,,,,,,,,,,,,,,16711748,2,9
2153,967,27,12387,1,0,0,0,0,"Hinterlands, Revantusk Village",,,,,,,,,,,,,,,,16711758,0,9
1939,912,27,8636,1,0,0,0,0,Elder Rumblerock in Burning Steppes,,,,,,,,,,,,,,,,16711758,0,9
3535,1184,41,33035,1,0,0,0,0,Ogre Mead,,,,,,,,,,,,,,,,0,0,9
3523,1183,28,42259,1,0,0,0,0,Binary Brew,,,,,,,,,,,,,,,,0,0,9
3496,1174,8,409,0,0,0,0,0,,,,,,,,,,,,,,,,,527244,0,9
3484,1173,8,203,0,0,0,0,0,,,,,,,,,,,,,,,,,6949761,0,9
3469,1172,8,203,0,0,0,0,0,,,,,,,,,,,,,,,,,7211896,0,9
3454,1171,8,217,0,0,0,0,0,,,,,,,,,,,,,,,,,7277422,0,9
3439,1170,8,159,0,0,0,0,0,,,,,,,,,,,,,,,,,7277407,0,9
3424,1169,8,159,0,0,0,0,0,,,,,,,,,,,,,,,,,7277389,0,9
1581,861,43,1336,0,0,0,0,0,Middenvale,,,,,,,,,,,,,,,,16712014,0,9
3412,1168,8,582,0,0,0,0,0,,,,,,,,,,,,,,,,,7277377,0,9
3400,1167,8,582,0,0,0,0,0,,,,,,,,,,,,,,,,,7277365,0,9
1169,778,43,429,0,0,0,0,0,The Rotting Orchard,,,,,,,,,,,,,,,,16712046,0,9
3334,1125,41,34721,1,0,0,0,0,Frostweave Bandage,,,,,,,,,,,,,,,,8323072,0,9
3309,344,41,34721,1,0,0,0,0,Frostweave Bandage,,,,,,,,,,,,,,,,8323072,0,9
1954,911,27,8725,1,0,0,0,0,Elder Riversong in Astranaar,,,,,,,,,,,,,,,,16711758,0,9
909,736,43,198,0,0,0,0,0,Thunderhorn Water Well,,,,,,,,,,,,,,,,16712046,0,9
969,761,43,569,0,0,0,0,0,Boulderfist Hall,,,,,,,,,,,,,,,,16712046,0,9
955,760,43,449,0,0,0,0,0,Lordamere Internment Camp,,,,,,,,,,,,,,,,16712046,0,9
2268,979,36,20567,1,0,0,0,0,Flimsy Female Troll Mask,,,,,,,,,,,,,,,,16711758,2,9
2140,966,27,12336,1,0,0,0,0,"Stormwind, The Trade District",,,,,,,,,,,,,,,,16711758,0,9
2108,965,27,12381,1,0,0,0,0,"Desolace, Shadowprey Village",,,,,,,,,,,,,,,,16711758,0,9
1855,879,36,15292,1,0,0,0,0,Nightsaber,,,,,,,,,,,,,,,,16711758,0,9
753,705,7,43,400,0,0,0,0,Swords,,,,,,,,,,,,,,,,0,0,9
1358,847,43,923,0,0,0,0,0,The Charred Vale,,,,,,,,,,,,,,,,16712046,0,9
1560,860,43,1371,0,0,0,0,0,Odesyus' Landing,,,,,,,,,,,,,,,,16712014,0,9
1036,766,43,829,0,0,0,0,0,Rise of the Defiler,,,,,,,,,,,,,,,,16712014,0,9
1672,864,43,1118,0,0,0,0,0,Warden's Cage,,,,,,,,,,,,,,,,16712046,0,9
1448,853,43,869,0,0,0,0,0,Jadefire Glen,,,,,,,,,,,,,,,,16712014,0,9
1154,776,43,129,0,0,0,0,0,Eastvale Logging Camp,,,,,,,,,,,,,,,,16712046,0,9
1841,878,42,13905,1,0,0,0,0,29 Pound Salmon,,,,,,,,,,,,,,,,16711790,0,9
3139,1028,27,11781,1,0,0,0,0,Swamp of Sorrows,,,,,,,,,,,,,,,,16711748,0,9
3120,1026,27,11838,1,0,0,0,0,Tanaris,,,,,,,,,,,,,,,,16711748,0,9
3084,1023,27,11833,1,0,0,0,0,Tanaris,,,,,,,,,,,,,,,,16711748,0,9
3071,1022,27,11822,1,0,0,0,0,Redridge Mountains,,,,,,,,,,,,,,,,16711748,0,9
1629,862,43,1217,0,0,0,0,0,Temple of Telhamat,,,,,,,,,,,,,,,,16712046,0,9
2989,1021,36,25549,1,0,0,0,0,Blood Knight Tabard,,,,,,,,,,,,,,,,16711748,2,9
3182,1032,27,11762,1,0,0,0,0,Tanaris,,,,,,,,,,,,,,,,16711748,0,9
3169,1031,27,11751,1,0,0,0,0,Redridge Mountains,,,,,,,,,,,,,,,,16711748,0,9
3150,1029,27,11802,1,0,0,0,0,Tanaris,,,,,,,,,,,,,,,,16711748,0,9
2895,621,36,25549,1,0,0,0,0,Blood Knight Tabard,,,,,,,,,,,,,,,,16711748,2,9
2807,1019,36,8496,1,0,0,0,0,Parrot Cage (Cockatiel),,,,,,,,,,,,,,,,16711748,2,9
2713,1018,36,8496,1,0,0,0,0,Parrot Cage (Cockatiel),,,,,,,,,,,,,,,,16711748,2,9
2619,1017,36,8496,1,0,0,0,0,Parrot Cage (Cockatiel),,,,,,,,,,,,,,,,16711748,2,9
2525,1016,36,8496,1,0,0,0,0,Parrot Cage (Cockatiel),,,,,,,,,,,,,,,,16711748,2,9
2942,1020,36,25549,1,0,0,0,0,Blood Knight Tabard,,,,,,,,,,,,,,,,16711748,2,9
2211,968,27,12406,1,0,0,0,0,"Blade's Edge Mountains, Evergrove",,,,,,,,,,,,,,,,16711790,0,9
1349,846,43,689,0,0,0,0,0,Highperch,,,,,,,,,,,,,,,,16712014,0,9
1270,841,43,389,0,0,0,0,0,Angerfang Encampment,,,,,,,,,,,,,,,,16712046,0,9
1204,781,43,506,0,0,0,0,0,Bloodsail Compound,,,,,,,,,,,,,,,,16712046,0,9
2399,1006,31,1497,50,0,0,0,0,Undercity,,,,,,,,,,,,,,,,16711748,3,9
2389,388,31,1662,50,0,0,0,0,Tradesman's Terrace (Darnassus),,,,,,,,,,,,,,,,16711748,3,9
2367,245,52,9,1,0,0,0,0,Warlock,,,,,,,,,,,,,,,,16711748,0,9
2350,556,49,9,1,0,0,0,0,Hands,,,,,,,,,,,,,,,,16711748,0,9
2329,620,36,29747,1,0,0,0,0,Great Purple Elekk,,,,,,,,,,,,,,,,16711748,2,9
1733,867,43,1176,0,0,0,0,0,Shattrath City,,,,,,,,,,,,,,,,16712014,0,9
1046,768,43,227,0,0,0,0,0,Brightwater Lake,,,,,,,,,,,,,,,,16712046,0,9
1061,769,43,309,0,0,0,0,0,Deep Elem Mine,,,,,,,,,,,,,,,,16712014,0,9
889,734,40,186,6,0,0,0,0,,,,,,,,,,,,,,,,,16711917,2,9
2080,963,27,12350,1,0,0,0,0,"Feralas, Feathermoon Stronghold",,,,,,,,,,,,,,,,16711758,0,9
811,727,36,18245,1,0,0,0,0,18245,,,,,,,,,,,,,,,,16711790,2,9
2203,969,27,12354,1,0,0,0,0,"Zangarmarsh, Telredor",,,,,,,,,,,,,,,,16711790,0,9
787,701,36,29593,1,0,0,0,0,93,,,,,,,,,,,,,,,,16711790,2,9
1651,863,43,1149,0,0,0,0,0,The Lagoon,,,,,,,,,,,,,,,,16712046,0,9
1540,858,43,1162,0,0,0,0,0,Howling Ziggurat,,,,,,,,,,,,,,,,16712014,0,9
1516,859,43,1138,0,0,0,0,0,Duskwither Grounds,,,,,,,,,,,,,,,,16712014,0,9
1492,43,8,846,0,0,0,0,0,,,,,,,,,,,,,,,,,16712910,0,9
1483,857,43,1011,0,0,0,0,0,Winterfall Village,,,,,,,,,,,,,,,,16712046,0,9
1433,852,43,849,0,0,0,0,0,Ursolan,,,,,,,,,,,,,,,,16712046,0,9
1231,782,43,549,0,0,0,0,0,Sorrowmurk,,,,,,,,,,,,,,,,16712014,0,9
1377,848,43,767,0,0,0,0,0,Kodo Graveyard,,,,,,,,,,,,,,,,16712014,0,9
2248,284,36,20567,1,0,0,0,0,Flimsy Female Troll Mask,,,,,,,,,,,,,,,,16711758,0,9
1256,802,43,289,0,0,0,0,0,Moonbrook,,,,,,,,,,,,,,,,16712014,0,9
1417,851,43,650,0,0,0,0,0,Broken Pillar,,,,,,,,,,,,,,,,16712046,0,9
1387,849,43,988,0,0,0,0,0,Frayfeather Highlands,,,,,,,,,,,,,,,,16712014,0,9
1322,844,43,349,0,0,0,0,0,The Master's Glaive,,,,,,,,,,,,,,,,16712046,0,9
1076,770,43,969,0,0,0,0,0,Northridge Lumber Camp,,,,,,,,,,,,,,,,16712046,0,9
925,750,43,469,0,0,0,0,0,Far Watch Post,,,,,,,,,,,,,,,,16712014,0,9
1331,845,43,749,0,0,0,0,0,The Ruins of Stardust,,,,,,,,,,,,,,,,16712046,0,9
1307,842,43,94,0,0,0,0,0,Wellspring Lake,,,,,,,,,,,,,,,,16712046,0,9
1287,42,8,772,0,0,0,0,0,,,,,,,,,,,,,,,,,16712783,0,9
1818,873,1,30,1,3,30,3,30,Tower H3 owned by the Horde,,,,,,,,,,,,,,,,16711788,6,9
1809,220,1,30,1,3,30,3,30,Tower H3 owned by the Alliance,,,,,,,,,,,,,,,,16711788,6,9
1766,843,43,1187,0,0,0,0,0,The Heap,,,,,,,,,,,,,,,,16712046,0,9
1717,866,43,1197,0,0,0,0,0,The Ring of Trials,,,,,,,,,,,,,,,,16712046,0,9
1692,865,43,1297,0,0,0,0,0,Forge Camp: Anger,,,,,,,,,,,,,,,,16712046,0,9
1123,773,43,609,0,0,0,0,0,The Altar of Zul,,,,,,,,,,,,,,,,16712046,0,9
1111,772,43,409,0,0,0,0,0,Western Strand,,,,,,,,,,,,,,,,16712046,0,9
1089,771,43,886,0,0,0,0,0,Lake Mereldar,,,,,,,,,,,,,,,,16712014,0,9
830,728,43,258,0,0,0,0,0,Drygulch Ravine,,,,,,,,,,,,,,,,16712014,0,9
510,627,43,107,1,0,0,0,0,Gol'Bolar Quarry,,,,,,,,,,,,,,,,16711758,0,9
900,735,40,186,6,0,0,0,0,,,,,,,,,,,,,,,,,16711917,2,9
878,733,40,186,5,0,0,0,0,,,,,,,,,,,,,,,,,16711917,2,9
867,732,40,186,4,0,0,0,0,,,,,,,,,,,,,,,,,16711917,2,9
856,731,40,186,3,0,0,0,0,,,,,,,,,,,,,,,,,16711917,2,9
767,700,36,18850,1,0,0,0,0,,,,,,,,,,,,,,,,,16712317,2,9
624,116,40,186,2,0,0,0,0,,,,,,,,,,,,,,,,,16712268,2,9
1022,765,43,589,0,0,0,0,0,Valley of Fangs,,,,,,,,,,,,,,,,16712046,0,9
1190,780,43,366,0,0,0,0,0,Render's Camp,,,,,,,,,,,,,,,,16712046,0,9
1145,775,43,901,0,0,0,0,0,Blackrock Mountain,,,,,,,,,,,,,,,,16712046,0,10
1205,781,43,507,0,0,0,0,0,Ruins of Aboraz,,,,,,,,,,,,,,,,16712014,0,10
857,731,40,393,3,0,0,0,0,,,,,,,,,,,,,,,,,16711917,2,10
2943,1020,36,31804,1,0,0,0,0,Cenarion Expedition Tabard,,,,,,,,,,,,,,,,16711748,2,10
2896,621,36,31804,1,0,0,0,0,Cenarion Expedition Tabard,,,,,,,,,,,,,,,,16711748,2,10
3140,1028,27,11784,1,0,0,0,0,The Hinterlands,,,,,,,,,,,,,,,,16711748,0,10
2808,1019,36,8492,1,0,0,0,0,Parrot Cage (Green Wing Macaw),,,,,,,,,,,,,,,,16711748,2,10
2620,1017,36,8492,1,0,0,0,0,Parrot Cage (Green Wing Macaw),,,,,,,,,,,,,,,,16711748,2,10
3536,1184,41,34019,1,0,0,0,0,Path of Brew,,,,,,,,,,,,,,,,0,0,10
3524,1183,28,42258,1,0,0,0,0,Bartlett's Bitter Brew,,,,,,,,,,,,,,,,0,0,10
3497,1174,8,1154,0,0,0,0,0,,,,,,,,,,,,,,,,,527244,0,10
3485,1173,8,202,0,0,0,0,0,,,,,,,,,,,,,,,,,6949761,0,10
3470,1172,8,202,0,0,0,0,0,,,,,,,,,,,,,,,,,7211896,0,10
3455,1171,8,215,0,0,0,0,0,,,,,,,,,,,,,,,,,7277422,0,10
3440,1170,8,163,0,0,0,0,0,,,,,,,,,,,,,,,,,7277407,0,10
3425,1169,8,163,0,0,0,0,0,,,,,,,,,,,,,,,,,7277389,0,10
2141,966,27,12340,1,0,0,0,0,"Westfall, Sentinel Hill",,,,,,,,,,,,,,,,16711790,0,10
1652,863,43,1154,0,0,0,0,0,Twin Spire Ruins,,,,,,,,,,,,,,,,16712046,0,10
3413,1168,8,706,0,0,0,0,0,,,,,,,,,,,,,,,,,7277377,0,10
3401,1167,8,707,0,0,0,0,0,,,,,,,,,,,,,,,,,7277365,0,10
1484,857,43,1012,0,0,0,0,0,The Hidden Grove,,,,,,,,,,,,,,,,16712046,0,10
3335,1125,41,34722,1,0,0,0,0,Heavy Frostweave Bandage,,,,,,,,,,,,,,,,8323072,0,10
3310,344,41,34722,1,0,0,0,0,Heavy Frostweave Bandage,,,,,,,,,,,,,,,,8323072,0,10
2269,979,36,20574,1,0,0,0,0,Flimsy Female Undead Mask,,,,,,,,,,,,,,,,16711758,2,10
1378,848,43,766,0,0,0,0,0,Shadowprey Village,,,,,,,,,,,,,,,,16712014,0,10
1155,776,43,130,0,0,0,0,0,Ridgepoint Tower,,,,,,,,,,,,,,,,16712014,0,10
1810,220,1,30,1,3,30,3,30,Tower H4 owned by the Alliance,,,,,,,,,,,,,,,,16711788,6,10
1693,865,43,1298,0,0,0,0,0,Forge Camp: Terror,,,,,,,,,,,,,,,,16712046,0,10
1673,864,43,1121,0,0,0,0,0,Wildhammer Stronghold,,,,,,,,,,,,,,,,16712046,0,10
1630,862,43,1218,0,0,0,0,0,The Legion Front,,,,,,,,,,,,,,,,16712046,0,10
1561,860,43,1372,0,0,0,0,0,Pod Cluster,,,,,,,,,,,,,,,,16712014,0,10
1541,858,43,1163,0,0,0,0,0,Deatholme,,,,,,,,,,,,,,,,16712014,0,10
754,705,7,172,400,0,0,0,0,Two-Handed Axes,,,,,,,,,,,,,,,,0,0,10
3121,1026,27,11859,1,0,0,0,0,The Barrens,,,,,,,,,,,,,,,,16711748,0,10
3110,1025,27,11860,1,0,0,0,0,The Hinterlands,,,,,,,,,,,,,,,,16711748,0,10
3085,1023,27,11824,1,0,0,0,0,Teldrassil,,,,,,,,,,,,,,,,16711748,0,10
3072,1022,27,11832,1,0,0,0,0,Stranglethorn Vale,,,,,,,,,,,,,,,,16711748,0,10
1194,780,43,370,0,0,0,0,0,Stonewatch Falls,,,,,,,,,,,,,,,,16712014,0,10
2109,965,27,12361,1,0,0,0,0,"Durotar, Razor Hill",,,,,,,,,,,,,,,,16711758,0,10
1257,802,43,290,0,0,0,0,0,Alexston Farmstead,,,,,,,,,,,,,,,,16712046,0,10
831,728,43,260,0,0,0,0,0,Skull Rock,,,,,,,,,,,,,,,,16712014,0,10
