ID,Achievement_ID,Type,Asset_ID,Quantity,Start_event,Start_asset,Fail_event,Fail_asset,Description_lang[0],Description_lang[1],Description_lang[2],Description_lang[3],Description_lang[4],Description_lang[5],Description_lang[6],Description_lang[7],Description_lang[8],Description_lang[9],Description_lang[10],Description_lang[11],Description_lang[12],Description_lang[13],Description_lang[14],Description_lang[15],Description_lang_mask,Flags,Ui_order
966,761,43,566,1,0,0,0,0,Faldir's Cove,,,,,,,,,,,,,,,,16712190,0,6
2265,979,36,20563,1,0,0,0,0,Flimsy Female Nightelf Mask,,,,,,,,,,,,,,,,16712190,2,6
2222,968,27,12395,1,0,0,0,0,"Shadowmoon Valley, Shadowmoon Village",,,,,,,,,,,,,,,,16711934,0,6
2364,245,52,5,1,0,0,0,0,Priest,,,,,,,,,,,,,,,,16712190,0,6
2150,967,27,12364,1,0,0,0,0,"Eversong Woods, Falconwing Square",,,,,,,,,,,,,,,,16711934,0,6
1915,910,27,8727,1,0,0,0,0,Elder Farwhisper in Stratholme,,,,,,,,,,,,,,,,16711934,0,6
907,736,43,192,1,0,0,0,0,The Venture Co. Mine,,,,,,,,,,,,,,,,16712190,0,6
1033,766,43,826,1,0,0,0,0,Altar of Storms,,,,,,,,,,,,,,,,16712190,0,6
1626,862,43,1208,1,0,0,0,0,Mag'har Post,,,,,,,,,,,,,,,,16712190,0,6
1490,43,8,844,1,0,0,0,0,Explore Darkshore,,,,,,,,,,,,,,,,16712190,0,6
1648,863,43,1141,1,0,0,0,0,Quagg Ridge,,,,,,,,,,,,,,,,16712190,0,6
1469,856,43,1026,1,0,0,0,0,Hive'Regal,,,,,,,,,,,,,,,,16712190,0,6
2059,961,27,12741,1,0,0,0,0,Strength of the Tempest,,,,,,,,,,,,,,,,16711918,0,6
1414,851,43,653,1,0,0,0,0,Lost Rigger Cove,,,,,,,,,,,,,,,,16712190,0,6
1374,848,43,770,1,0,0,0,0,Kolkar Village,,,,,,,,,,,,,,,,16712190,0,6
1355,847,43,926,1,0,0,0,0,Sishir Canyon,,,,,,,,,,,,,,,,16712190,0,6
1346,846,43,682,1,0,0,0,0,Windbreak Canyon,,,,,,,,,,,,,,,,16712190,0,6
1319,844,43,346,1,0,0,0,0,Ameth'Aran,,,,,,,,,,,,,,,,16712190,0,6
1281,42,8,775,1,0,0,0,0,Explore Burning Steppes,,,,,,,,,,,,,,,,16712190,0,6
1815,873,1,30,1,3,30,3,30,Tower A4 owned by the Horde,,,,,,,,,,,,,,,,16711918,6,6
1806,220,1,30,1,3,30,3,30,Tower A4 owned by the Alliance,,,,,,,,,,,,,,,,16711918,6,6
853,731,40,773,3,0,0,0,0,Inscription,,,,,,,,,,,,,,,,16712190,2,6
764,700,36,29592,1,0,0,0,0,Insignia of the Horde,,,,,,,,,,,,,,,,16712190,2,6
621,116,40,773,2,0,0,0,0,Inscription,,,,,,,,,,,,,,,,16712190,2,6
1019,765,43,586,1,0,0,0,0,Apocryphan's Rest,,,,,,,,,,,,,,,,16712190,0,6
1191,780,43,367,1,0,0,0,0,Alther's Mill,,,,,,,,,,,,,,,,16712190,0,6
1201,781,43,502,1,0,0,0,0,Wild Shore,,,,,,,,,,,,,,,,16712190,0,6
864,732,40,773,4,0,0,0,0,Inscription,,,,,,,,,,,,,,,,16712190,2,6
87,41,8,38,1,0,0,0,0,The Summit of Storm Peaks,,,,,,,,,,,,,,,,16712174,0,7
4743,924,46,1098,42000,0,0,0,0,Exlated with the Knights of the Ebon Blade,,,,,,,,,,,,,,,,16711916,0,7
4725,812,41,5511,0,0,0,0,0,Lesser Healthstone (0),,,,,,,,,,,,,,,,16711916,0,7
4271,684,36,17966,1,0,0,0,0,Onyxia Hide Backpack,,,,,,,,,,,,,,,,16712188,2,7
4316,922,41,20002,0,0,0,0,0,Greater Dreamless Sleep Potion,,,,,,,,,,,,,,,,16712188,0,7
4954,107,78,0,0,0,0,0,0,Mechanical,,,,,,,,,,,,,,,,16711932,0,7
4020,1286,8,696,0,0,0,0,0,Tempest Keep,,,,,,,,,,,,,,,,16712190,0,7
4548,686,36,18816,1,0,0,0,0,Perdition's Blade,,,,,,,,,,,,,,,,16712188,2,7
4566,685,36,19364,1,0,0,0,0,"Ashkandi, Greatsword of the Brotherhood",,,,,,,,,,,,,,,,16712188,2,7
3729,557,49,7,1,0,0,0,0,Feet,,,,,,,,,,,,,,,,16711934,0,7
3482,1173,8,204,0,0,0,0,0,Ironman,,,,,,,,,,,,,,,,16712174,0,7
3365,227,55,0,300000,3,529,3,529,"300,000 healing in ab",,,,,,,,,,,,,,,,16711918,3,7
3768,1244,68,175761,1,0,0,0,0,Civil War in the Plaguelands,,,,,,,,,,,,,,,,16711934,0,7
4062,1289,8,494,0,0,0,0,0,Heroic The Violet Hold,,,,,,,,,,,,,,,,16711918,0,7
2060,961,27,12734,1,0,0,0,0,Rejek: First Blood,,,,,,,,,,,,,,,,16711918,0,7
876,733,40,755,5,0,0,0,0,Jewelcrafting,,,,,,,,,,,,,,,,16711934,2,7
4880,693,36,28777,1,0,0,0,0,Cloak of the Pit Stalker,,,,,,,,,,,,,,,,16712188,2,7
4853,694,36,30103,1,0,0,0,0,Fang of Vashj,,,,,,,,,,,,,,,,16712188,2,7
4756,925,46,1038,42000,0,0,0,0,Exlated with Ogri'la,,,,,,,,,,,,,,,,16711916,0,7
3494,1174,8,1162,0,0,0,0,0,Hotter Streak,,,,,,,,,,,,,,,,16711918,0,7
4623,695,36,30903,1,0,0,0,0,Legguards of Endless Rage,,,,,,,,,,,,,,,,16712188,2,7
4602,698,36,34332,1,0,0,0,0,Cowl of Gul'dan,,,,,,,,,,,,,,,,16712188,2,7
4212,1268,43,1550,0,0,0,0,0,Rainspeaker Canopy,,,,,,,,,,,,,,,,16712172,0,7
4198,1267,43,1536,0,0,0,0,0,Altar of Mam'toth,,,,,,,,,,,,,,,,16712172,0,7
4184,1266,43,1472,0,0,0,0,0,Rage Fang Shrine,,,,,,,,,,,,,,,,16712188,0,7
4165,1265,43,1494,0,0,0,0,0,Light's Trust,,,,,,,,,,,,,,,,16712188,0,7
887,734,40,755,6,0,0,0,0,Jewelcrafting,,,,,,,,,,,,,,,,16711934,2,7
3970,1284,8,653,0,0,0,0,0,Sethekk Halls,,,,,,,,,,,,,,,,16712190,0,7
4912,692,36,28803,1,0,0,0,0,Cowl of Nature's Breath,,,,,,,,,,,,,,,,16712188,2,7
1788,44,8,864,1,0,0,0,0,Explore Shadowmoon Valley,,,,,,,,,,,,,,,,16712190,0,7
785,701,36,18859,1,0,0,0,0,Insignia of the Alliance,,,,,,,,,,,,,,,,16712190,2,7
4142,1263,43,1502,0,0,0,0,0,Scalawag Point,,,,,,,,,,,,,,,,16712188,0,7
809,727,36,18241,1,0,0,0,0,Black War Steed Bridle,,,,,,,,,,,,,,,,16712190,2,7
3069,1022,27,11819,1,0,0,0,0,Hillsbrad Foothills,,,,,,,,,,,,,,,,16712190,0,7
4029,1287,8,674,0,0,0,0,0,Heroic Sethekk Halls,,,,,,,,,,,,,,,,16712190,0,7
5037,1006,70,0,50,0,0,0,0,Spirit Rise,,,,,,,,,,,,,,,,16711680,3,7
2348,556,49,7,1,0,0,0,0,Feet,,,,,,,,,,,,,,,,16711934,0,7
1514,859,43,1135,1,0,0,0,0,Farstrider Retreat,,,,,,,,,,,,,,,,16712190,0,7
4233,277,29,44755,1,0,0,0,0,Handful of Snowflakes,,,,,,,,,,,,,,,,16712172,0,7
3600,1203,41,34019,1,0,0,0,0,Path of Brew,,,,,,,,,,,,,,,,16712190,0,7
3566,1187,36,28395,1,0,0,0,0,Shattered Halls Key,,,,,,,,,,,,,,,,16712190,0,7
3548,1185,41,33043,1,0,0,0,0,The Essential Brewfest Pretzel,,,,,,,,,,,,,,,,16712190,0,7
3167,1031,27,11748,1,0,0,0,0,Hillsbrad Foothills,,,,,,,,,,,,,,,,16712190,0,7
3130,1027,27,11863,1,0,0,0,0,Zangarmarsh,,,,,,,,,,,,,,,,16712190,0,7
3137,1028,27,11580,1,0,0,0,0,Silverpine Forest,,,,,,,,,,,,,,,,16712190,0,7
2151,967,27,12373,1,0,0,0,0,"Ghostlands, Tranquillien",,,,,,,,,,,,,,,,16711934,0,7
3521,1183,28,42264,1,0,0,0,0,Draenic Pale Ale,,,,,,,,,,,,,,,,16712190,0,7
3452,1171,8,216,0,0,0,0,0,Bound for Glory,,,,,,,,,,,,,,,,16712174,0,7
3437,1170,8,161,0,0,0,0,0,Resilient Victory,,,,,,,,,,,,,,,,16711916,0,7
3422,1169,8,161,0,0,0,0,0,Resilient Victory,,,,,,,,,,,,,,,,16711916,0,7
3160,1030,27,11787,1,0,0,0,0,Zangarmarsh,,,,,,,,,,,,,,,,16712190,0,7
828,728,43,254,1,0,0,0,0,Razormane Grounds,,,,,,,,,,,,,,,,16712190,0,7
1627,862,43,1215,1,0,0,0,0,Pools of Aggonar,,,,,,,,,,,,,,,,16712190,0,7
1558,860,43,1369,1,0,0,0,0,Geezle's Camp,,,,,,,,,,,,,,,,16712190,0,7
3410,1168,8,223,0,0,0,0,0,The Sickly Gazelle,,,,,,,,,,,,,,,,16712174,0,7
1459,854,43,627,1,0,0,0,0,Lakkari Tar Pits,,,,,,,,,,,,,,,,16712190,0,7
1320,844,43,347,1,0,0,0,0,Grove of the Ancients,,,,,,,,,,,,,,,,16712190,0,7
1142,775,43,787,1,0,0,0,0,Blackrock Stronghold,,,,,,,,,,,,,,,,16712190,0,7
1283,42,8,627,1,0,0,0,0,Explore Dun Morogh,,,,,,,,,,,,,,,,16712190,0,7
3307,344,41,20235,1,0,0,0,0,Defiler's Silk Bandage,,,,,,,,,,,,,,,,16712190,0,7
3921,1274,8,1195,0,0,0,0,0,Shadow of the Betrayer,,,,,,,,,,,,,,,,16712174,0,7
1649,863,43,1146,1,0,0,0,0,Telredor,,,,,,,,,,,,,,,,16712190,0,7
1192,780,43,368,1,0,0,0,0,Stonewatch,,,,,,,,,,,,,,,,16712190,0,7
1839,878,42,6295,1,0,0,0,0,15 Pound Mud Snapper,,,,,,,,,,,,,,,,16712190,0,7
1670,864,43,1112,1,0,0,0,0,The Deathforge,,,,,,,,,,,,,,,,16712190,0,7
3747,1206,54,225,1,0,0,0,0,Crab,,,,,,,,,,,,,,,,16712190,0,7
3192,1033,27,11758,1,0,0,0,0,Zangarmarsh,,,,,,,,,,,,,,,,16712190,0,7
656,705,7,229,400,0,0,0,0,Polearms,,,,,,,,,,,,,,,,16711934,0,7
1415,851,43,652,1,0,0,0,0,Waterspring Field,,,,,,,,,,,,,,,,16712190,0,7
2223,968,27,12391,1,0,0,0,0,"Terokkar Forest, Stonebreaker Hold",,,,,,,,,,,,,,,,16711934,0,7
1481,857,43,1008,1,0,0,0,0,Owl Wing Thicket,,,,,,,,,,,,,,,,16712190,0,7
1268,841,43,387,1,0,0,0,0,Ironbeard's Tomb,,,,,,,,,,,,,,,,16712190,0,7
1816,873,1,30,1,3,30,3,30,Tower H1 owned by the Horde,,,,,,,,,,,,,,,,16711918,6,7
1807,220,1,30,1,3,30,3,30,Tower H1 owned by the Alliance,,,,,,,,,,,,,,,,16711918,6,7
1254,802,43,286,1,0,0,0,0,Gold Coast Quarry,,,,,,,,,,,,,,,,16712190,0,7
1121,773,43,607,1,0,0,0,0,Agol'watha,,,,,,,,,,,,,,,,16712190,0,7
2138,966,27,12339,1,0,0,0,0,"Loch Modan, Thelsamar",,,,,,,,,,,,,,,,16711934,0,7
1715,866,43,1195,1,0,0,0,0,Sunspring Post,,,,,,,,,,,,,,,,16712190,0,7
3107,1025,27,11584,1,0,0,0,0,Silverpine Forest,,,,,,,,,,,,,,,,16712190,0,7
3095,1024,27,11829,1,0,0,0,0,Zangarmarsh,,,,,,,,,,,,,,,,16712190,0,7
3082,1023,27,11817,1,0,0,0,0,Feralas,,,,,,,,,,,,,,,,16712190,0,7
3118,1026,27,11836,1,0,0,0,0,Silithus,,,,,,,,,,,,,,,,16712190,0,7
3215,283,28,24741,1,0,0,0,0,Wisp Costume,,,,,,,,,,,,,,,,16711934,0,7
3945,1283,8,634,0,0,0,0,0,Gnomeregan,,,,,,,,,,,,,,,,16712190,0,7
3868,153,72,182956,1,0,0,0,0,School of Darter,,,,,,,,,,,,,,,,16711934,2,7
3180,1032,27,11746,1,0,0,0,0,Feralas,,,,,,,,,,,,,,,,16712190,0,7
3148,1029,27,11800,1,0,0,0,0,Silithus,,,,,,,,,,,,,,,,16712190,0,7
2893,621,36,31779,1,0,0,0,0,Aldor Tabard,,,,,,,,,,,,,,,,16712190,2,7
1470,856,43,1027,1,0,0,0,0,The Scarab Wall,,,,,,,,,,,,,,,,16712190,0,7
3910,45,8,1269,0,0,0,0,0,Explore Storm Peaks,,,,,,,,,,,,,,,,16711934,0,7
3889,1262,8,1195,0,0,0,0,0,Shadow of the Betrayer,,,,,,,,,,,,,,,,16712174,0,7
4416,811,41,22853,0,0,0,0,0,Flask of Mighty Restoration,,,,,,,,,,,,,,,,16712188,0,7
4971,796,28,2006,0,0,0,0,0,Resurrection (Rank 1),,,,,,,,,,,,,,,,16712172,0,7
4343,923,41,10592,0,0,0,0,0,Catseye Elixir,,,,,,,,,,,,,,,,16712188,0,7
4823,696,36,29987,1,0,0,0,0,Gauntlets of the Sun King,,,,,,,,,,,,,,,,16712188,2,7
4294,345,41,929,0,0,0,0,0,Healing Potion,,,,,,,,,,,,,,,,16712188,0,7
4510,1311,0,18686,1,0,0,0,0,Doomsayer Jurim,,,,,,,,,,,,,,,,16712188,0,7
2266,979,36,20569,1,0,0,0,0,Flimsy Female Orc Mask,,,,,,,,,,,,,,,,16712190,2,7
4128,1264,43,1476,0,0,0,0,0,Coldarra,,,,,,,,,,,,,,,,16712188,0,7
5147,1396,27,13018,1,0,0,0,0,Elder Sandrene in Lakeside Landing,,,,,,,,,,,,,,,,262144,0,7
4793,697,36,32525,1,0,0,0,0,Cowl of the Illidari High Lord,,,,,,,,,,,,,,,,16712188,2,7
5085,284,36,20569,1,0,0,0,0,Flimsy Female Orc Mask,,,,,,,,,,,,,,,,16711680,0,7
5059,1307,27,9000,1,0,0,0,0,Saving the Best for Last,,,,,,,,,,,,,,,,16711680,2,7
5051,1360,8,38,1,0,0,0,0,The Summit of Storm Peaks,,,,,,,,,,,,,,,,16711680,0,7
5026,388,70,0,50,0,0,0,0,Tradesmen's Terrace,,,,,,,,,,,,,,,,16711680,3,7
4998,350,68,176499,0,0,0,0,0,Portal to Orgrimmar,,,,,,,,,,,,,,,,16711916,0,7
4774,927,49,9,1,0,0,0,0,Gloves are Epic!,,,,,,,,,,,,,,,,16711916,0,7
4453,687,27,8627,1,0,0,0,0,Avenger's Breastplate,,,,,,,,,,,,,,,,16712188,2,7
3467,1172,8,204,0,0,0,0,0,Ironman,,,,,,,,,,,,,,,,16712174,0,7
3398,1167,8,223,0,0,0,0,0,The Sickly Gazelle,,,,,,,,,,,,,,,,16712174,0,7
4983,1229,28,50769,0,0,0,0,0,Revive (Rank 1),,,,,,,,,,,,,,,,16712172,0,7
4977,798,28,20484,0,0,0,0,0,Rebirth (Rank 1),,,,,,,,,,,,,,,,16712172,0,7
4660,346,41,2723,0,0,0,0,0,Bottle of Pinot Noir,,,,,,,,,,,,,,,,16712188,0,7
1853,879,36,12302,1,0,0,0,0,Frostsaber,,,,,,,,,,,,,,,,16712190,0,7
3810,161,1,529,1,0,0,0,0,Overcome a 500 resource disadvantage,,,,,,,,,,,,,,,,16711918,2,7
3539,1184,41,33031,1,0,0,0,0,Thunder 45,,,,,,,,,,,,,,,,16712190,0,7
4046,1288,8,483,0,0,0,0,0,The Violet Hold,,,,,,,,,,,,,,,,16712174,0,7
1329,845,43,747,1,0,0,0,0,Astranaar,,,,,,,,,,,,,,,,16712190,0,7
2365,245,52,4,1,0,0,0,0,Rogue,,,,,,,,,,,,,,,,16711934,0,7
1398,850,43,667,1,0,0,0,0,Alcaz Island,,,,,,,,,,,,,,,,16712190,0,7
1180,779,43,322,1,0,0,0,0,Ironband's Excavation Site,,,,,,,,,,,,,,,,16712190,0,7
1109,772,43,407,1,0,0,0,0,Southshore,,,,,,,,,,,,,,,,16712190,0,7
1020,765,43,587,1,0,0,0,0,Kargath,,,,,,,,,,,,,,,,16712190,0,7
1579,861,43,1334,1,0,0,0,0,Bristlelimb Enclave,,,,,,,,,,,,,,,,16712190,0,7
1135,774,43,727,1,0,0,0,0,Dustfire Valley,,,,,,,,,,,,,,,,16712190,0,7
1074,770,43,967,1,0,0,0,0,Dalson's Tears,,,,,,,,,,,,,,,,16712190,0,7
923,750,43,467,1,0,0,0,0,Honor's Stand,,,,,,,,,,,,,,,,16712190,0,7
2078,963,27,12349,1,0,0,0,0,"Dustwallow Marsh, Theramore Isle",,,,,,,,,,,,,,,,16711934,0,7
1952,911,27,8721,1,0,0,0,0,Elder Starweave in Auberdine,,,,,,,,,,,,,,,,16711934,0,7
2068,962,27,12735,1,0,0,0,0,A Cleansing Song,,,,,,,,,,,,,,,,16711918,0,7
2201,969,27,12356,1,0,0,0,0,"Terokkar Forest, Allerian Stronghold",,,,,,,,,,,,,,,,16711934,0,7
2106,965,27,12375,1,0,0,0,0,"Barrens, Camp Taurajo",,,,,,,,,,,,,,,,16711934,0,7
1601,43,8,861,1,0,0,0,0,Explore Bloodmyst Isle,,,,,,,,,,,,,,,,16712190,0,7
1538,858,43,1157,1,0,0,0,0,Dawnstar Spire,,,,,,,,,,,,,,,,16712190,0,7
1446,853,43,867,1,0,0,0,0,Jaedenar,,,,,,,,,,,,,,,,16712190,0,7
1431,852,43,847,1,0,0,0,0,Legash Encampment,,,,,,,,,,,,,,,,16712190,0,7
1385,849,43,986,1,0,0,0,0,Dire Maul,,,,,,,,,,,,,,,,16712190,0,7
1375,848,43,769,1,0,0,0,0,Ethel Rethor,,,,,,,,,,,,,,,,16712190,0,7
1356,847,43,925,1,0,0,0,0,Windshear Crag,,,,,,,,,,,,,,,,16712190,0,7
1347,846,43,681,1,0,0,0,0,The Shimmering Flats,,,,,,,,,,,,,,,,16712190,0,7
1305,842,43,92,1,0,0,0,0,Starbreeze Village,,,,,,,,,,,,,,,,16712190,0,7
865,732,40,755,4,0,0,0,0,Jewelcrafting,,,,,,,,,,,,,,,,16712190,2,7
1764,843,43,1185,1,0,0,0,0,Ruins of Farahlon,,,,,,,,,,,,,,,,16712190,0,7
1732,867,43,1173,1,0,0,0,0,Tuurem,,,,,,,,,,,,,,,,16712190,0,7
1690,865,43,1294,1,0,0,0,0,Circle of Blood,,,,,,,,,,,,,,,,16712190,0,7
1059,769,43,307,1,0,0,0,0,The Decrepit Ferry,,,,,,,,,,,,,,,,16712190,0,7
1043,768,43,230,1,0,0,0,0,Brill,,,,,,,,,,,,,,,,16712190,0,7
967,761,43,567,1,0,0,0,0,Circle of Inner Binding,,,,,,,,,,,,,,,,16712190,0,7
508,627,43,109,1,0,0,0,0,Amberstill Ranch,,,,,,,,,,,,,,,,16712190,0,7
1937,912,27,8642,1,0,0,0,0,Elder Silvervein in Thelsamar,,,,,,,,,,,,,,,,16712190,0,7
898,735,40,755,6,0,0,0,0,Jewelcrafting,,,,,,,,,,,,,,,,16712190,2,7
854,731,40,755,3,0,0,0,0,Jewelcrafting,,,,,,,,,,,,,,,,16712190,2,7
1034,766,43,827,1,0,0,0,0,Dreadmaul Post,,,,,,,,,,,,,,,,16712190,0,7
908,736,43,194,1,0,0,0,0,Ravaged Caravan,,,,,,,,,,,,,,,,16712190,0,7
765,700,36,18852,1,0,0,0,0,Insignia of the Horde,,,,,,,,,,,,,,,,16712190,2,7
1087,771,43,888,1,0,0,0,0,Pestilent Scar,,,,,,,,,,,,,,,,16712190,0,7
622,116,40,755,2,0,0,0,0,Jewelcrafting,,,,,,,,,,,,,,,,16712190,2,7
1229,782,43,547,1,0,0,0,0,Pool of Tears,,,,,,,,,,,,,,,,16712190,0,7
1202,781,43,504,1,0,0,0,0,Nek'mani Wellspring,,,,,,,,,,,,,,,,16712190,0,7
1152,776,43,127,1,0,0,0,0,Tower of Azora,,,,,,,,,,,,,,,,16712190,0,7
1167,778,43,427,1,0,0,0,0,The Yorgen Farmstead,,,,,,,,,,,,,,,,16712190,0,7
953,760,43,447,1,0,0,0,0,Gavin's Naze,,,,,,,,,,,,,,,,16712190,0,7
1153,776,43,128,1,0,0,0,0,Brackwell Pumpkin Patch,,,,,,,,,,,,,,,,16712190,0,8
623,116,40,165,2,0,0,0,0,Leatherworking,,,,,,,,,,,,,,,,16712190,2,8
1021,765,43,588,1,0,0,0,0,The Dustbowl,,,,,,,,,,,,,,,,16712190,0,8
1203,781,43,505,1,0,0,0,0,Mistvale Valley,,,,,,,,,,,,,,,,16712190,0,8
877,733,40,165,5,0,0,0,0,Leatherworking,,,,,,,,,,,,,,,,16712190,2,8
968,761,43,568,1,0,0,0,0,Thandol Span,,,,,,,,,,,,,,,,16712190,0,8
1060,769,43,308,1,0,0,0,0,The Sepulcher,,,,,,,,,,,,,,,,16712190,0,8
1559,860,43,1370,1,0,0,0,0,Moongraze Woods,,,,,,,,,,,,,,,,16712190,0,8
1491,43,8,845,1,0,0,0,0,Explore Ashenvale,,,,,,,,,,,,,,,,16712190,0,8
1357,847,43,924,1,0,0,0,0,Sun Rock Retreat,,,,,,,,,,,,,,,,16712190,0,8
1348,846,43,688,1,0,0,0,0,Camp E'thok,,,,,,,,,,,,,,,,16712190,0,8
1306,842,43,93,1,0,0,0,0,The Oracle Glade,,,,,,,,,,,,,,,,16712190,0,8
1269,841,43,388,1,0,0,0,0,Dun Modr,,,,,,,,,,,,,,,,16712190,0,8
1691,865,43,1295,1,0,0,0,0,Death's Door,,,,,,,,,,,,,,,,16712190,0,8
1122,773,43,608,1,0,0,0,0,The Creeping Ruin,,,,,,,,,,,,,,,,16712190,0,8
1075,770,43,968,1,0,0,0,0,The Writhing Haunt,,,,,,,,,,,,,,,,16712190,0,8
4417,811,41,13506,0,0,0,0,0,Flask of Petrification,,,,,,,,,,,,,,,,16712188,0,8
4063,1289,8,495,0,0,0,0,0,Heroic Gundrak,,,,,,,,,,,,,,,,16711918,0,8
4456,687,27,8661,1,0,0,0,0,Doomcaller's Robes,,,,,,,,,,,,,,,,16712188,2,8
766,700,36,18846,1,0,0,0,0,Insignia of the Horde,,,,,,,,,,,,,,,,16712190,2,8
3971,1284,8,654,0,0,0,0,0,Shadow Labyrinth,,,,,,,,,,,,,,,,16712190,0,8
4603,698,36,34339,1,0,0,0,0,Cowl of Light's Purity,,,,,,,,,,,,,,,,16712188,2,8
810,727,36,29468,1,0,0,0,0,Black War Steed Bridle,,,,,,,,,,,,,,,,16712190,2,8
3453,1171,8,233,0,0,0,0,0,Bloodthirsty Berserker,,,,,,,,,,,,,,,,16712172,0,8
4030,1287,8,675,0,0,0,0,0,Heroic Shadow Labyrinth,,,,,,,,,,,,,,,,16712190,0,8
4021,1286,8,697,0,0,0,0,0,The Black Temple,,,,,,,,,,,,,,,,16712190,0,8
1840,878,42,13887,1,0,0,0,0,52 Pound Redgill,,,,,,,,,,,,,,,,16712190,0,8
5148,1396,27,13024,1,0,0,0,0,Elder Wanikaya in Rainspeaker Rapids,,,,,,,,,,,,,,,,262144,0,8
4775,927,49,0,1,0,0,0,0,Helm is Epic!,,,,,,,,,,,,,,,,16711916,0,8
4757,925,46,970,42000,0,0,0,0,Exlated with the Sporeggar,,,,,,,,,,,,,,,,16711916,0,8
5086,284,36,20571,1,0,0,0,0,Flimsy Female Tauren Mask,,,,,,,,,,,,,,,,16711680,0,8
5060,1307,27,9001,1,0,0,0,0,Saving the Best for Last,,,,,,,,,,,,,,,,16711680,2,8
5052,1360,8,40,1,0,0,0,0,Icecrown: The Final Goal,,,,,,,,,,,,,,,,16711680,0,8
5027,388,70,0,50,0,0,0,0,Warrior's Terrace,,,,,,,,,,,,,,,,16711680,3,8
4567,685,36,19381,1,0,0,0,0,Boots of the Shadow Flame,,,,,,,,,,,,,,,,16712188,2,8
4511,1311,0,18698,1,0,0,0,0,Ever-Core the Punisher,,,,,,,,,,,,,,,,16712188,0,8
4272,684,36,17067,1,0,0,0,0,Ancient Cornerstone Grimoire,,,,,,,,,,,,,,,,16712188,2,8
3495,1174,8,1163,0,0,0,0,0,Hot Hot Hot Streak,,,,,,,,,,,,,,,,16711918,0,8
3423,1169,8,156,0,0,0,0,0,Territorial Dominance,,,,,,,,,,,,,,,,16712172,0,8
3399,1167,8,220,0,0,0,0,0,Stormpike Perfection,,,,,,,,,,,,,,,,16712172,0,8
4824,696,36,29995,1,0,0,0,0,Leggings of Murderous Intent,,,,,,,,,,,,,,,,16712188,2,8
4726,812,41,19006,0,0,0,0,0,Lesser Healthstone (1),,,,,,,,,,,,,,,,16711916,0,8
4881,693,36,28782,1,0,0,0,0,Crystalheart Pulse-Staff,,,,,,,,,,,,,,,,16712188,2,8
4854,694,36,30112,1,0,0,0,0,Glorious Gauntlets of Crestfall,,,,,,,,,,,,,,,,16712188,2,8
4744,924,46,1085,42000,0,0,0,0,Exlated with the Warsong Offensive,,,,,,,,,,,,,,,,16711916,0,8
4661,346,41,19300,0,0,0,0,0,Bottled Winterspring Water,,,,,,,,,,,,,,,,16712188,0,8
4794,697,36,32500,1,0,0,0,0,Crystal Spire of Karabor,,,,,,,,,,,,,,,,16712188,2,8
4213,1268,43,1551,0,0,0,0,0,The Lifeblood Pillar,,,,,,,,,,,,,,,,16712172,0,8
4317,922,41,22836,0,0,0,0,0,Major Dreamless Sleep Potion,,,,,,,,,,,,,,,,16712188,0,8
4295,345,41,858,0,0,0,0,0,Lesser Healing Potion,,,,,,,,,,,,,,,,16712188,0,8
4166,1265,43,1499,0,0,0,0,0,Icemist Village,,,,,,,,,,,,,,,,16712188,0,8
4344,923,41,8423,0,0,0,0,0,Cerebral Cortex Compound,,,,,,,,,,,,,,,,16712188,0,8
4129,1264,43,1480,0,0,0,0,0,Bor'gorok Outpost,,,,,,,,,,,,,,,,16712188,0,8
4624,695,36,30907,1,0,0,0,0,Mail of Fevered Pursuit,,,,,,,,,,,,,,,,16712188,2,8
4955,107,78,0,0,0,0,0,0,Undead,,,,,,,,,,,,,,,,16711932,0,8
4999,350,68,182352,0,0,0,0,0,Portal to Silvermoon,,,,,,,,,,,,,,,,16711916,0,8
1284,42,8,778,1,0,0,0,0,Explore Duskwood,,,,,,,,,,,,,,,,16712190,0,8
3119,1026,27,11856,1,0,0,0,0,Stonetalon Mountains,,,,,,,,,,,,,,,,16712190,0,8
3468,1172,8,713,0,0,0,0,0,Silverwing Sentinel,,,,,,,,,,,,,,,,16712174,0,8
3411,1168,8,873,0,0,0,0,0,Frostwolf Perfection,,,,,,,,,,,,,,,,16712172,0,8
786,701,36,18854,1,0,0,0,0,Insignia of the Alliance,,,,,,,,,,,,,,,,16712190,2,8
855,731,40,165,3,0,0,0,0,Leatherworking,,,,,,,,,,,,,,,,16711934,2,8
3138,1028,27,11801,1,0,0,0,0,Stranglethorn Vale,,,,,,,,,,,,,,,,16712190,0,8
3748,1206,54,225,1,0,0,0,0,Deer,,,,,,,,,,,,,,,,16712190,0,8
4549,686,36,18817,1,0,0,0,0,Crown of Destruction,,,,,,,,,,,,,,,,16712188,2,8
4185,1266,43,1474,0,0,0,0,0,Thor Modan,,,,,,,,,,,,,,,,16712188,0,8
1938,912,27,8675,1,0,0,0,0,Elder Skychaser in Sentinel Hill,,,,,,,,,,,,,,,,16711934,0,8
4199,1267,43,1537,0,0,0,0,0,Altar of Har'koa,,,,,,,,,,,,,,,,16712188,0,8
4913,692,36,28830,1,0,0,0,0,Dragonspine Trophy,,,,,,,,,,,,,,,,16712188,2,8
4143,1263,43,1503,0,0,0,0,0,Nifflevar,,,,,,,,,,,,,,,,16712188,0,8
