ID,SoundType,Name,File[0],File[1],File[2],File[3],File[4],File[5],File[6],File[7],File[8],File[9],Freq[0],Freq[1],Freq[2],Freq[3],Freq[4],Freq[5],Freq[6],Freq[7],Freq[8],Freq[9],DirectoryBase,VolumeFloat,Flags,MinDistance,DistanceCutoff,EAXDef
2025,12,HumanFemale_CantLootLocked,HumanFemale_err_lootlocked01.wav,HumanFemale_err_lootlocked02.wav,HumanFemale_err_lootlocked03.wav,HumanFemale_err_lootlocked04.wav,HumanFemale_err_lootlocked05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Human\FemaleErrorMessages,0.69,1065353216,0,0,1083137065
2026,12,HumanFemale_CantLootNotStanding,HumanFemale_err_lootnotstanding01.wav,HumanFemale_err_lootnotstanding02.wav,HumanFemale_err_lootnotstanding03.wav,HumanFemale_err_lootnotstanding04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Human\FemaleErrorMessages,0.69,1065353216,0,0,1083137065
2027,12,HumanFemale_CantLootTooFar,HumanFemale_err_loottoofar01.wav,HumanFemale_err_loottoofar02.wav,HumanFemale_err_loottoofar03.wav,HumanFemale_err_loottoofar04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Human\FemaleErrorMessages,0.69,1065353216,0,0,1083137065
2029,12,HumanFemale_CantAtackNotStandin,HumanFemale_err_cantattacknotstanding01.wav,HumanFemale_err_cantattacknotstanding02.wav,HumanFemale_err_cantattacknotstanding03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Human\FemaleErrorMessages,0.69,1065353216,0,0,1083137065
1783,12,GnomeFemale_CantPutNotABag,GnomeFemale_err_notabag01.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1784,12,GnomeFemale_CantPutInBag,GnomeFemale_err_cantputbag01.wav,GnomeFemale_err_cantputbag03.wav,,,,,,,,,1,1,0,0,0,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1785,12,GnomeFemale_CantPutWrongSlot,GnomeFemale_err_wrongslot01.wav,GnomeFemale_err_wrongslot02.wav,GnomeFemale_err_wrongslot03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1786,12,GnomeFemale_CantPutOnlyAmmoInBa,GnomeFemale_err_ammoonly01.wav,GnomeFemale_err_ammoonly02.wav,GnomeFemale_err_ammoonly03.wav,GnomeFemale_err_ammoonly04.wav,GnomeFemale_err_ammoonly05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1787,12,GnomeFemale_CantPutBagFull,GnomeFemale_err_bagfull01.wav,GnomeFemale_err_bagfull02.wav,GnomeFemale_err_bagfull03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1788,12,GnomeFemale_CantPutItemMaxCount,GnomeFemale_err_itemmaxcount01.wav,GnomeFemale_err_itemmaxcount02.wav,GnomeFemale_err_itemmaxcount03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1789,12,GnomeFemale_CantLootDidntKill,GnomeFemale_err_lootdidntkill01.wav,GnomeFemale_err_lootdidntkill02.wav,GnomeFemale_err_lootdidntkill03.wav,GnomeFemale_err_lootdidntkill04.wav,GnomeFemale_err_lootdidntkill05.wav,GnomeFemale_err_lootdidntkill06.wav,GnomeFemale_err_lootdidntkill07.wav,,,,1,1,1,1,1,1,1,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1791,12,GnomeFemale_CantLootLocked,GnomeFemale_err_lootlocked01.wav,GnomeFemale_err_lootlocked02.wav,GnomeFemale_err_lootlocked03.wav,GnomeFemale_err_lootlocked04.wav,GnomeFemale_err_lootlocked05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1792,12,GnomeFemale_CantLootNotStanding,GnomeFemale_err_lootnotstanding01.wav,GnomeFemale_err_lootnotstanding02.wav,GnomeFemale_err_lootnotstanding03.wav,GnomeFemale_err_lootnotstanding04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1793,12,GnomeFemale_CantLootTooFar,GnomeFemale_err_loottoofar01.wav,GnomeFemale_err_loottoofar02.wav,GnomeFemale_err_loottoofar03.wav,GnomeFemale_err_loottoofar04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1795,12,GnomeFemale_CantAttackNotStandi,GnomeFemale_err_cantattacknotstanding01.wav,GnomeFemale_err_cantattacknotstanding02.wav,GnomeFemale_err_cantattacknotstanding03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1796,12,GnomeFemale_CantAttackNoTarget,GnomeFemale_err_noattacktarget02.wav,GnomeFemale_err_noattacktarget03.wav,GnomeFemale_err_noattacktarget05.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1798,12,GnomeFemale_CantAffordNotEnough,GnomeFemale_err_notenoughmoney01.wav,GnomeFemale_err_notenoughmoney02.wav,GnomeFemale_err_notenoughmoney03.wav,GnomeFemale_err_notenoughmoney04.wav,GnomeFemale_err_notenoughmoney05.wav,GnomeFemale_err_notenoughmoney06.wav,GnomeFemale_err_notenoughmoney07.wav,,,,1,1,1,1,1,1,1,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1799,12,GnomeFemale_CantEquipNoSkill,GnomeFemale_err_cantequipskill01.wav,GnomeFemale_err_cantequipskill02.wav,GnomeFemale_err_cantequipskill03.wav,GnomeFemale_err_cantequipskill04.wav,GnomeFemale_err_cantequipskill05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1800,12,GnomeFemale_CantEquip2hSkillMis,GnomeFemale_err_2h_skillnotfound01.wav,GnomeFemale_err_2h_skillnotfound02.wav,GnomeFemale_err_2h_skillnotfound03.wav,GnomeFemale_err_2h_skillnotfound04.wav,GnomeFemale_err_2h_skillnotfound05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1801,12,GnomeFemale_CantEquipNotEquippa,GnomeFemale_err_notequippable01.wav,GnomeFemale_err_notequippable02.wav,,,,,,,,,1,1,0,0,0,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1802,12,GnomeFemale_CantCastGenericNoTa,GnomeFemale_err_genericnotarget01.wav,GnomeFemale_err_genericnotarget02.wav,GnomeFemale_err_genericnotarget03.wav,GnomeFemale_err_genericnotarget04.wav,GnomeFemale_err_genericnotarget05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1803,12,GnomeFemale_CantCastOutOfRange,GnomeFemale_err_outofrange01.wav,GnomeFemale_err_outofrange02.wav,GnomeFemale_err_outofrange03.wav,GnomeFemale_err_outofrange04.wav,GnomeFemale_err_outofrange05.wav,GnomeFemale_err_outofrange06.wav,,,,,1,1,1,1,1,1,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1804,12,GnomeFemale_CantUsePotionCoolin,GnomeFemale_err_potioncooldown01.wav,GnomeFemale_err_potioncooldown02.wav,GnomeFemale_err_potioncooldown03.wav,GnomeFemale_err_potioncooldown04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1805,12,GnomeFemale_CantUseNoProficienc,GnomeFemale_err_cantequipever02.wav,GnomeFemale_err_cantequipever03.wav,,,,,,,,,1,1,0,0,0,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1806,12,GnomeFemale_CantUseMustEquipIte,GnomeFemale_err_mustequipitem01.wav,GnomeFemale_err_mustequipitem02.wav,GnomeFemale_err_mustequipitem03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1807,12,GnomeFemale_CantUseAbilityCooli,GnomeFemale_err_abilitycooldown01.wav,GnomeFemale_err_abilitycooldown02.wav,GnomeFemale_err_abilitycooldown03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1808,12,GnomeFemale_CantUseGeneric,GnomeFemale_err_cantuseitem01.wav,GnomeFemale_err_cantuseitem02.wav,GnomeFemale_err_cantuseitem03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1809,12,GnomeFemale_CantUseChestInUse,GnomeFemale_err_chestinuse01.wav,GnomeFemale_err_chestinuse02.wav,GnomeFemale_err_chestinuse03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1810,12,GnomeFemale_CantUseFoodCooling,GnomeFemale_err_foodcooldown01.wav,GnomeFemale_err_foodcooldown02.wav,GnomeFemale_err_foodcooldown03.wav,GnomeFemale_err_foodcooldown04.wav,GnomeFemale_err_foodcooldown05.wav,GnomeFemale_err_foodcooldown06.wav,,,,,1,1,1,1,1,1,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1811,12,GnomeFemale_CantUseTaxiNoMoney,GnomeFemale_err_taxinotenoughmoney01.wav,GnomeFemale_err_taxinotenoughmoney02.wav,GnomeFemale_err_taxinotenoughmoney03.wav,GnomeFemale_err_taxinotenoughmoney04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1812,12,GnomeFemale_CantUseLocked,GnomeFemale_err_itemlocked01.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1814,12,GnomeFemale_CantUseTooFar,GnomeFemale_err_outofrange02.wav,GnomeFemale_err_outofrange04.wav,GnomeFemale_err_outofrange05.wav,GnomeFemale_err_outofrange06.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1816,12,GnomeFemale_CantTradeSoulbound,GnomeFemale_err_canttradesoulbounditem01.wav,GnomeFemale_err_canttradesoulbounditem02.wav,GnomeFemale_err_canttradesoulbounditem03.wav,GnomeFemale_err_canttradesoulbounditem04.wav,GnomeFemale_err_canttradesoulbounditem05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1817,12,GnomeFemale_CantEquipNotOwner,GnomeFemale_err_notowner01.wav,GnomeFemale_err_notowner02.wav,GnomeFemale_err_notowner03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1818,12,GnomeFemale_CantOpenItemLocked,GnomeFemale_err_itemlocked01.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1819,12,GnomeFemale_GuildPermissions,GnomeFemale_err_guildpermissions01.wav,GnomeFemale_err_guildpermissions02.wav,GnomeFemale_err_guildpermissions03.wav,GnomeFemale_err_guildpermissions04.wav,GnomeFemale_err_guildpermissions05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Gnome\GnomeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
1820,12,TrollMale_InventoryFull,TrollMale_err_inventoryfull01.wav,TrollMale_err_inventoryfull02.wav,TrollMale_err_inventoryfull03.wav,TrollMale_err_inventoryfull04.wav,TrollMale_err_inventoryfull05.wav,TrollMale_err_inventoryfull06.wav,TrollMale_err_inventoryfull07.wav,,,,1,1,1,1,1,1,1,0,0,0,Sound\Character\Troll\TrollMaleErrorMessages,0.69,1065353216,0,0,1083137065
1821,12,TrollMale_NoEquipLevel,TrollMale_err_cantequiplevel01.wav,TrollMale_err_cantequiplevel02.wav,TrollMale_err_cantequiplevel03.wav,TrollMale_err_cantequiplevel04.wav,TrollMale_err_cantequiplevel05.wav,TrollMale_err_cantequiplevel06.wav,TrollMale_err_cantequiplevel07.wav,,,,1,1,1,1,1,1,1,0,0,0,Sound\Character\Troll\TrollMaleErrorMessages,0.69,1065353216,0,0,1083137065
1822,12,TrollMale_NoEquipEver,TrollMale_err_cantequipever01.wav,TrollMale_err_cantequipever02.wav,TrollMale_err_cantequipever03.wav,TrollMale_err_cantequipever04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Troll\TrollMaleErrorMessages,0.69,1065353216,0,0,1083137065
1823,12,TrollMale_SoulBoundNoDrop,TrollMale_err_cantdropsoulbounditem01.wav,TrollMale_err_cantdropsoulbounditem02.wav,TrollMale_err_cantdropsoulbounditem03.wav,TrollMale_err_cantdropsoulbounditem04.wav,TrollMale_err_cantdropsoulbounditem05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Troll\TrollMaleErrorMessages,0.69,1065353216,0,0,1083137065
1824,12,TrollMale_CantUseItemCooling,TrollMale_err_itemcooldown01.wav,TrollMale_err_itemcooldown02.wav,TrollMale_err_itemcooldown03.wav,TrollMale_err_itemcooldown04.wav,TrollMale_err_itemcooldown05.wav,TrollMale_err_itemcooldown06.wav,,,,,1,1,1,1,1,1,0,0,0,0,Sound\Character\Troll\TrollMaleErrorMessages,0.69,1065353216,0,0,1083137065
1826,12,TrollMale_TargetTooFar,TrollMale_err_outofrange01.wav,TrollMale_err_outofrange02.wav,TrollMale_err_outofrange03.wav,TrollMale_err_outofrange04.wav,TrollMale_err_outofrange05.wav,TrollMale_err_outofrange06.wav,,,,,1,1,1,1,1,1,0,0,0,0,Sound\Character\Troll\TrollMaleErrorMessages,0.69,1065353216,0,0,1083137065
1827,12,TrollMale_InvalidTarget,TrollMale_err_invalidattacktarget01.wav,TrollMale_err_invalidattacktarget02.wav,TrollMale_err_invalidattacktarget03.wav,TrollMale_err_invalidattacktarget04.wav,TrollMale_err_invalidattacktarget05.wav,TrollMale_err_invalidattacktarget06.wav,TrollMale_err_invalidattacktarget07.wav,TrollMale_err_invalidattacktarget08.wav,,,1,1,1,1,1,1,1,1,0,0,Sound\Character\Troll\TrollMaleErrorMessages,0.69,1065353216,0,0,1083137065
1828,12,TrollMale_SpellCooling,TrollMale_err_spellcooldown01.wav,TrollMale_err_spellcooldown02.wav,TrollMale_err_spellcooldown03.wav,TrollMale_err_spellcooldown04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Troll\TrollMaleErrorMessages,0.69,1065353216,0,0,1083137065
1829,12,TrollMale_Locked,TrollMale_err_itemlocked01.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Troll\TrollMaleErrorMessages,0.69,1065353216,0,0,1083137065
1830,12,TrollMale_CantCastNoMana,TrollMale_err_nomana01.wav,TrollMale_err_nomana02.wav,TrollMale_err_nomana03.wav,TrollMale_err_nomana04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\Troll\TrollMaleErrorMessages,0.69,1065353216,0,0,1083137065
1831,12,TrollMale_CantLoot,TrollMale_err_cantloot01.wav,TrollMale_err_cantloot02.wav,TrollMale_err_cantloot03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Troll\TrollMaleErrorMessages,0.69,1065353216,0,0,1083137065
1833,12,TrollMale_CantInviteAlreadyInGr,TrollMale_err_alreadyingroup01.wav,TrollMale_err_alreadyingroup02.wav,TrollMale_err_alreadyingroup03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Troll\TrollMaleErrorMessages,0.69,1065353216,0,0,1083137065
1835,12,TrollMale_CantBuyCantAffordBank,TrollMale_err_cantaffordbankslot01.wav,TrollMale_err_cantaffordbankslot02.wav,TrollMale_err_cantaffordbankslot03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Troll\TrollMaleErrorMessages,0.69,1065353216,0,0,1083137065
1838,12,TrollMale_CantPutNotABag,TrollMale_err_notabag01.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\Troll\TrollMaleErrorMessages,0.69,1065353216,0,4.5E-44,1083137065
1839,12,TrollMale_CantPutInBag,TrollMale_err_cantputbag01.wav,TrollMale_err_cantputbag03.wav,,,,,,,,,1,1,0,0,0,0,0,0,0,0,Sound\Character\Troll\TrollMaleErrorMessages,0.69,1065353216,0,0,1083137065
1840,12,TrollMale_CantPutWrongSlot,TrollMale_err_wrongslot01.wav,TrollMale_err_wrongslot02.wav,TrollMale_err_wrongslot03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Troll\TrollMaleErrorMessages,0.69,1065353216,0,0,1083137065
1841,12,TrollMale_CantPutOnlyAmmoInBag,TrollMale_err_ammoonly01.wav,TrollMale_err_ammoonly02.wav,TrollMale_err_ammoonly03.wav,TrollMale_err_ammoonly04.wav,TrollMale_err_ammoonly05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Troll\TrollMaleErrorMessages,0.69,1065353216,0,0,1083137065
1842,12,TrollMale_CantPutBagFull,TrollMale_err_bagfull01.wav,TrollMale_err_bagfull02.wav,TrollMale_err_bagfull03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\Troll\TrollMaleErrorMessages,0.69,1065353216,0,0,1083137065
2121,12,NightElfMale_SoulBoundNoDrop,NightElfMale_err_cantdropsoulbounditem01.wav,NightElfMale_err_cantdropsoulbounditem02.wav,NightElfMale_err_cantdropsoulbounditem03.wav,NightElfMale_err_cantdropsoulbounditem04.wav,NightElfMale_err_cantdropsoulbounditem05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2122,12,NightElfMale_CantUseItemCooling,NightElfMale_err_itemcooldown01.wav,NightElfMale_err_itemcooldown02.wav,NightElfMale_err_itemcooldown03.wav,NightElfMale_err_itemcooldown04.wav,NightElfMale_err_itemcooldown05.wav,NightElfMale_err_itemcooldown06.wav,,,,,1,1,1,1,1,1,0,0,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2124,12,NightElfMale_TargetTooFar,NightElfMale_err_outofrange01.wav,NightElfMale_err_outofrange02.wav,NightElfMale_err_outofrange03.wav,NightElfMale_err_outofrange04.wav,NightElfMale_err_outofrange05.wav,NightElfMale_err_outofrange06.wav,,,,,1,1,1,1,1,1,0,0,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2125,12,NightElfMale_InvalidTarget,NightElfMale_err_invalidattacktarget01.wav,NightElfMale_err_invalidattacktarget02.wav,NightElfMale_err_invalidattacktarget03.wav,NightElfMale_err_invalidattacktarget04.wav,NightElfMale_err_invalidattacktarget05.wav,NightElfMale_err_invalidattacktarget06.wav,NightElfMale_err_invalidattacktarget07.wav,NightElfMale_err_invalidattacktarget08.wav,,,1,1,1,1,1,1,1,1,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2126,12,NightElfMale_SpellCooling,NightElfMale_err_spellcooldown01.wav,NightElfMale_err_spellcooldown02.wav,NightElfMale_err_spellcooldown03.wav,NightElfMale_err_spellcooldown04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2127,12,NightElfMale_Locked,NightElfMale_err_itemlocked01.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2128,12,NightElfMale_CantCastNoMana,NightElfMale_err_nomana01.wav,NightElfMale_err_nomana02.wav,NightElfMale_err_nomana03.wav,NightElfMale_err_nomana04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2129,12,NightElfMale_CantLoot,NightElfMale_err_cantloot01.wav,NightElfMale_err_cantloot02.wav,NightElfMale_err_cantloot03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2131,12,NightElfMale_CantInviteAlreadyI,NightElfMale_err_alreadyingroup01.wav,NightElfMale_err_alreadyingroup02.wav,NightElfMale_err_alreadyingroup03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2133,12,NightElfMale_CantBuyCantAffordB,NightElfMale_err_cantaffordbankslot01.wav,NightElfMale_err_cantaffordbankslot02.wav,NightElfMale_err_cantaffordbankslot03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2136,12,NightElfMale_CantPutNotABag,NightElfMale_err_notabag01.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2137,12,NightElfMale_CantPutInBag,NightElfMale_err_cantputbag01.wav,NightElfMale_err_cantputbag03.wav,,,,,,,,,1,1,0,0,0,0,0,0,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2138,12,NightElfMale_CantPutWrongSlot,NightElfMale_err_wrongslot01.wav,NightElfMale_err_wrongslot02.wav,NightElfMale_err_wrongslot03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2139,12,NightElfMale_CantPutOnlyAmmoInB,NightElfMale_err_ammoonly01.wav,NightElfMale_err_ammoonly02.wav,NightElfMale_err_ammoonly03.wav,NightElfMale_err_ammoonly04.wav,NightElfMale_err_ammoonly05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2140,12,NightElfMale_CantPutBagFull,NightElfMale_err_bagfull01.wav,NightElfMale_err_bagfull02.wav,NightElfMale_err_bagfull03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2141,12,NightElfMale_CantPutItemMaxCoun,NightElfMale_err_itemmaxcount01.wav,NightElfMale_err_itemmaxcount02.wav,NightElfMale_err_itemmaxcount03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2142,12,NightElfMale_CantLootDidntKill,NightElfMale_err_lootdidntkill01.wav,NightElfMale_err_lootdidntkill02.wav,NightElfMale_err_lootdidntkill03.wav,NightElfMale_err_lootdidntkill04.wav,NightElfMale_err_lootdidntkill05.wav,NightElfMale_err_lootdidntkill06.wav,NightElfMale_err_lootdidntkill07.wav,,,,1,1,1,1,1,1,1,0,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2144,12,NightElfMale_CantLootLocked,NightElfMale_err_lootlocked01.wav,NightElfMale_err_lootlocked02.wav,NightElfMale_err_lootlocked03.wav,NightElfMale_err_lootlocked04.wav,NightElfMale_err_lootlocked05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2145,12,NightElfMale_CantLootNotStandin,NightElfMale_err_lootnotstanding01.wav,NightElfMale_err_lootnotstanding02.wav,NightElfMale_err_lootnotstanding03.wav,NightElfMale_err_lootnotstanding04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2146,12,NightElfMale_CantLootTooFar,NightElfMale_err_loottoofar01.wav,NightElfMale_err_loottoofar02.wav,NightElfMale_err_loottoofar03.wav,NightElfMale_err_loottoofar04.wav,,,,,,,1,1,1,1,0,0,0,0,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2148,12,NightElfMale_CantAttackNotStand,NightElfMale_err_cantattacknotstanding01.wav,NightElfMale_err_cantattacknotstanding02.wav,NightElfMale_err_cantattacknotstanding03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2149,12,NightElfMale_CantAttackNoTarget,NightElfMale_err_noattacktarget02.wav,NightElfMale_err_noattacktarget03.wav,NightElfMale_err_noattacktarget05.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2151,12,NightElfMale_CantAffordNotEnoug,NightElfMale_err_notenoughmoney01.wav,NightElfMale_err_notenoughmoney02.wav,NightElfMale_err_notenoughmoney03.wav,NightElfMale_err_notenoughmoney04.wav,NightElfMale_err_notenoughmoney05.wav,NightElfMale_err_notenoughmoney06.wav,NightElfMale_err_notenoughmoney07.wav,,,,1,1,1,1,1,1,1,0,0,0,Sound\Character\NightElf\NightElfMaleErrorMessages,0.69,1065353216,0,0,1083137065
2208,12,UndeadFemale_CantEquipNoSkill,UndeadFemale_err_cantequipskill01.wav,UndeadFemale_err_cantequipskill02.wav,UndeadFemale_err_cantequipskill03.wav,UndeadFemale_err_cantequipskill04.wav,UndeadFemale_err_cantequipskill05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Scourge\ScourgeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
2209,12,UndeadFemale_CantEquip2hSkillMi,UndeadFemale_err_2h_skillnotfound01.wav,UndeadFemale_err_2h_skillnotfound02.wav,UndeadFemale_err_2h_skillnotfound03.wav,UndeadFemale_err_2h_skillnotfound04.wav,UndeadFemale_err_2h_skillnotfound05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Scourge\ScourgeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
2210,12,UndeadFemale_CantEquipNotEquipp,UndeadFemale_err_notequippable01.wav,UndeadFemale_err_notequippable02.wav,,,,,,,,,1,1,0,0,0,0,0,0,0,0,Sound\Character\Scourge\ScourgeFemaleErrorMessages,0.69,1065353216,0,0,1083137065
